item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
914,processing_teacher_forced,no_prime_eos,no_prime_eos,,a smevakrab grinellomed a vranorked .,a vranorked was grinellomed by a smevakrab .,<|endoftext|> ,full_sentence_processing,-8.116131591796876,-7.579159904928768,0.5369716868681076,-121.74197387695312,-128.84571838378906,-7.1037445068359375,15,17,passive,1.0
914,processing_teacher_forced,no_prime_empty,no_prime_empty,,a smevakrab grinellomed a vranorked .,a vranorked was grinellomed by a smevakrab .,,full_sentence_processing,-7.743403625488281,-7.180570265826057,0.5628333596622248,-116.15105438232422,-122.06969451904297,-5.91864013671875,15,17,passive,1.0
914,processing_teacher_forced,filler,filler,The trassel fented beside murven .,a smevakrab grinellomed a vranorked .,a vranorked was grinellomed by a smevakrab .,The trassel fented beside murven . ,full_sentence_processing,-7.661685180664063,-7.047108818502987,0.6145763621610758,-114.92527770996094,-119.80084991455078,-4.875572204589844,15,17,passive,1.0
915,processing_teacher_forced,active,active,the drufimzom skopemkuled the mnikudpav .,a klogafrud skotafruds a fradulvek .,a fradulvek is skotafruded by a klogafrud .,the drufimzom skopemkuled the mnikudpav . ,full_sentence_processing,-5.498232947455512,-5.408970642089844,0.08926230536566848,-98.96819305419922,-108.17941284179688,-9.211219787597656,18,20,passive,1.0
915,processing_teacher_forced,passive,passive,the mnikudpav was skopemkuled by the drufimzom .,a klogafrud skotafruds a fradulvek .,a fradulvek is skotafruded by a klogafrud .,the mnikudpav was skopemkuled by the drufimzom . ,full_sentence_processing,-5.6608602735731335,-5.022156524658203,0.6387037489149305,-101.8954849243164,-100.44313049316406,1.4523544311523438,18,20,passive,1.0
915,processing_teacher_forced,no_prime_eos,no_prime_eos,,a klogafrud skotafruds a fradulvek .,a fradulvek is skotafruded by a klogafrud .,<|endoftext|> ,full_sentence_processing,-6.472338358561198,-5.989863586425781,0.4824747721354168,-116.50209045410156,-119.79727172851562,-3.2951812744140625,18,20,passive,1.0
915,processing_teacher_forced,no_prime_empty,no_prime_empty,,a klogafrud skotafruds a fradulvek .,a fradulvek is skotafruded by a klogafrud .,,full_sentence_processing,-6.224662356906467,-5.470941162109375,0.7537211947970928,-112.0439224243164,-109.4188232421875,2.6250991821289062,18,20,passive,1.0
915,processing_teacher_forced,filler,filler,The plinter drossed in marven .,a klogafrud skotafruds a fradulvek .,a fradulvek is skotafruded by a klogafrud .,The plinter drossed in marven . ,full_sentence_processing,-6.163488599989149,-5.864607238769532,0.2988813612196175,-110.94279479980469,-117.29214477539062,-6.3493499755859375,18,20,passive,1.0
916,processing_teacher_forced,active,active,the kvesorrud kvevarmured the druvarmur .,a kvetorfin grifimloms a frazemzom .,a frazemzom is grifimlomed by a kvetorfin .,the kvesorrud kvevarmured the druvarmur . ,full_sentence_processing,-6.106813318589154,-5.935956453022204,0.17085686556695023,-103.81582641601562,-112.78317260742188,-8.96734619140625,17,19,passive,1.0
916,processing_teacher_forced,passive,passive,the druvarmur was kvevarmured by the kvesorrud .,a kvetorfin grifimloms a frazemzom .,a frazemzom is grifimlomed by a kvetorfin .,the druvarmur was kvevarmured by the kvesorrud . ,full_sentence_processing,-6.15862049775965,-5.719663921155427,0.43895657660422316,-104.69654846191406,-108.67361450195312,-3.9770660400390625,17,19,passive,1.0
916,processing_teacher_forced,no_prime_eos,no_prime_eos,,a kvetorfin grifimloms a frazemzom .,a frazemzom is grifimlomed by a kvetorfin .,<|endoftext|> ,full_sentence_processing,-7.561013614430147,-7.292926989103618,0.2680866253265286,-128.5372314453125,-138.56561279296875,-10.02838134765625,17,19,passive,1.0
916,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kvetorfin grifimloms a frazemzom .,a frazemzom is grifimlomed by a kvetorfin .,,full_sentence_processing,-7.109504699707031,-6.881400660464638,0.22810403924239342,-120.86157989501953,-130.74661254882812,-9.885032653808594,17,19,passive,1.0
916,processing_teacher_forced,filler,filler,The claven morged through selven .,a kvetorfin grifimloms a frazemzom .,a frazemzom is grifimlomed by a kvetorfin .,The claven morged through selven . ,full_sentence_processing,-7.175602632410386,-6.832475361071135,0.3431272713392506,-121.98524475097656,-129.81703186035156,-7.831787109375,17,19,passive,1.0
917,processing_teacher_forced,active,active,a zlosillom kvezemrabs a frataflom .,the frapemsim smenelmured the skozemdil .,the skozemdil was smenelmured by the frapemsim .,a zlosillom kvezemrabs a frataflom . ,full_sentence_processing,-6.816334443933823,-6.231962505139802,0.5843719387940212,-115.877685546875,-118.40728759765625,-2.52960205078125,17,19,passive,1.0
917,processing_teacher_forced,passive,passive,a frataflom is kvezemrabed by a zlosillom .,the frapemsim smenelmured the skozemdil .,the skozemdil was smenelmured by the frapemsim .,a frataflom is kvezemrabed by a zlosillom . ,full_sentence_processing,-6.601315217859605,-5.913274664627878,0.6880405532317262,-112.22235870361328,-112.35221862792969,-0.12985992431640625,17,19,passive,1.0
917,processing_teacher_forced,no_prime_eos,no_prime_eos,,the frapemsim smenelmured the skozemdil .,the skozemdil was smenelmured by the frapemsim .,<|endoftext|> ,full_sentence_processing,-7.432918772977941,-6.857646741365132,0.5752720316128093,-126.359619140625,-130.2952880859375,-3.9356689453125,17,19,passive,1.0
917,processing_teacher_forced,no_prime_empty,no_prime_empty,,the frapemsim smenelmured the skozemdil .,the skozemdil was smenelmured by the frapemsim .,,full_sentence_processing,-7.0160971248851105,-6.782228168688323,0.23386895619678771,-119.27365112304688,-128.86233520507812,-9.58868408203125,17,19,passive,1.0
917,processing_teacher_forced,filler,filler,The krelbin staved on dralfin .,the frapemsim smenelmured the skozemdil .,the skozemdil was smenelmured by the frapemsim .,The krelbin staved on dralfin . ,full_sentence_processing,-7.084090737735524,-6.474627043071546,0.6094636946639778,-120.4295425415039,-123.01791381835938,-2.5883712768554688,17,19,passive,1.0
918,processing_teacher_forced,active,active,a plolodnef skopemkuls a smevakrab .,the grisortas kvesornefed the frazemzom .,the frazemzom was kvesornefed by the grisortas .,a plolodnef skopemkuls a smevakrab . ,full_sentence_processing,-7.356107711791992,-6.626713646782769,0.729394065009223,-117.69772338867188,-119.28084564208984,-1.5831222534179688,16,18,passive,1.0
918,processing_teacher_forced,passive,passive,a smevakrab is skopemkuled by a plolodnef .,the grisortas kvesornefed the frazemzom .,the frazemzom was kvesornefed by the grisortas .,a smevakrab is skopemkuled by a plolodnef . ,full_sentence_processing,-7.047316074371338,-6.080795711941189,0.966520362430149,-112.7570571899414,-109.4543228149414,3.302734375,16,18,passive,1.0
918,processing_teacher_forced,no_prime_eos,no_prime_eos,,the grisortas kvesornefed the frazemzom .,the frazemzom was kvesornefed by the grisortas .,<|endoftext|> ,full_sentence_processing,-8.270914077758789,-7.373882717556423,0.8970313602023658,-132.33462524414062,-132.72988891601562,-0.395263671875,16,18,passive,1.0
918,processing_teacher_forced,no_prime_empty,no_prime_empty,,the grisortas kvesornefed the frazemzom .,the frazemzom was kvesornefed by the grisortas .,,full_sentence_processing,-7.816407203674316,-7.066919114854601,0.7494880888197155,-125.06251525878906,-127.20454406738281,-2.14202880859375,16,18,passive,1.0
918,processing_teacher_forced,filler,filler,The prasket whaved during morden .,the grisortas kvesornefed the frazemzom .,the frazemzom was kvesornefed by the grisortas .,The prasket whaved during morden . ,full_sentence_processing,-7.675699710845947,-7.175163269042969,0.5005364418029785,-122.81119537353516,-129.15293884277344,-6.341743469238281,16,18,passive,1.0
919,processing_teacher_forced,active,active,a kvelodzom zlorukruds a frasorgor .,the vrefimdil zranorzired the smevakrab .,the smevakrab was zranorzired by the vrefimdil .,a kvelodzom zlorukruds a frasorgor . ,full_sentence_processing,-7.370672338149127,-6.850695158305921,0.519977179843206,-125.30142974853516,-130.1632080078125,-4.861778259277344,17,19,passive,1.0
919,processing_teacher_forced,passive,passive,a frasorgor is zlorukruded by a kvelodzom .,the vrefimdil zranorzired the smevakrab .,the smevakrab was zranorzired by the vrefimdil .,a frasorgor is zlorukruded by a kvelodzom . ,full_sentence_processing,-6.80533779368681,-6.025801407663446,0.7795363860233646,-115.69074249267578,-114.49022674560547,1.2005157470703125,17,19,passive,1.0
919,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vrefimdil zranorzired the smevakrab .,the smevakrab was zranorzired by the vrefimdil .,<|endoftext|> ,full_sentence_processing,-7.9120321834788605,-7.056494461862664,0.8555377216161961,-134.50454711914062,-134.07339477539062,0.43115234375,17,19,passive,1.0
919,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vrefimdil zranorzired the smevakrab .,the smevakrab was zranorzired by the vrefimdil .,,full_sentence_processing,-7.6057909797219665,-6.613751461631374,0.9920395180905928,-129.29844665527344,-125.6612777709961,3.6371688842773438,17,19,passive,1.0
919,processing_teacher_forced,filler,filler,The claven morged through selven .,the vrefimdil zranorzired the smevakrab .,the smevakrab was zranorzired by the vrefimdil .,The claven morged through selven . ,full_sentence_processing,-7.301002053653493,-6.660962556537829,0.640039497115664,-124.11703491210938,-126.55828857421875,-2.441253662109375,17,19,passive,1.0
920,processing_teacher_forced,active,active,a vratafsel vrerukgored a plokudsel .,the vrefimdil vrezebzoms the smekudlom .,the smekudlom is vrezebzomed by the vrefimdil .,a vratafsel vrerukgored a plokudsel . ,full_sentence_processing,-5.9536285400390625,-5.719327545166015,0.23430099487304723,-107.16531372070312,-114.38655090332031,-7.2212371826171875,18,20,passive,1.0
920,processing_teacher_forced,passive,passive,a plokudsel was vrerukgored by a vratafsel .,the vrefimdil vrezebzoms the smekudlom .,the smekudlom is vrezebzomed by the vrefimdil .,a plokudsel was vrerukgored by a vratafsel . ,full_sentence_processing,-5.910055372450087,-5.404417419433594,0.5056379530164925,-106.38099670410156,-108.08834838867188,-1.7073516845703125,18,20,passive,1.0
920,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vrefimdil vrezebzoms the smekudlom .,the smekudlom is vrezebzomed by the vrefimdil .,<|endoftext|> ,full_sentence_processing,-7.389318678114149,-6.9074249267578125,0.4818937513563366,-133.0077362060547,-138.14849853515625,-5.1407623291015625,18,20,passive,1.0
920,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vrefimdil vrezebzoms the smekudlom .,the smekudlom is vrezebzomed by the vrefimdil .,,full_sentence_processing,-6.983239067925347,-6.336233901977539,0.6470051659478084,-125.69830322265625,-126.72467803955078,-1.0263748168945312,18,20,passive,1.0
920,processing_teacher_forced,filler,filler,The clorven wepted beside prasken .,the vrefimdil vrezebzoms the smekudlom .,the smekudlom is vrezebzomed by the vrefimdil .,The clorven wepted beside prasken . ,full_sentence_processing,-6.6525014241536455,-6.549493408203125,0.10300801595052089,-119.74502563476562,-130.9898681640625,-11.244842529296875,18,20,passive,1.0
921,processing_teacher_forced,active,active,a zramolmur smegafdils a fravaksel .,the smesormur kvesornefed the vrefimdil .,the vrefimdil was kvesornefed by the smesormur .,a zramolmur smegafdils a fravaksel . ,full_sentence_processing,-6.585247039794922,-6.10752699110243,0.4777200486924915,-105.36395263671875,-109.93548583984375,-4.571533203125,16,18,passive,1.0
921,processing_teacher_forced,passive,passive,a fravaksel is smegafdiled by a zramolmur .,the smesormur kvesornefed the vrefimdil .,the vrefimdil was kvesornefed by the smesormur .,a fravaksel is smegafdiled by a zramolmur . ,full_sentence_processing,-6.687970161437988,-5.8989715576171875,0.7889986038208008,-107.00752258300781,-106.18148803710938,0.8260345458984375,16,18,passive,1.0
921,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smesormur kvesornefed the vrefimdil .,the vrefimdil was kvesornefed by the smesormur .,<|endoftext|> ,full_sentence_processing,-8.344976425170898,-7.528182135687934,0.8167942894829645,-133.51962280273438,-135.5072784423828,-1.9876556396484375,16,18,passive,1.0
921,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smesormur kvesornefed the vrefimdil .,the vrefimdil was kvesornefed by the smesormur .,,full_sentence_processing,-7.9388275146484375,-7.171764797634548,0.7670627170138893,-127.021240234375,-129.09176635742188,-2.070526123046875,16,18,passive,1.0
921,processing_teacher_forced,filler,filler,The tharner plested after zolven .,the smesormur kvesornefed the vrefimdil .,the vrefimdil was kvesornefed by the smesormur .,The tharner plested after zolven . ,full_sentence_processing,-7.4495849609375,-6.703030904134114,0.7465540568033857,-119.193359375,-120.65455627441406,-1.4611968994140625,16,18,passive,1.0
922,processing_teacher_forced,active,active,a frataflom smevarbavs a plokudsel .,the vretafzir smegafdiled the vravaknef .,the vravaknef was smegafdiled by the vretafzir .,a frataflom smevarbavs a plokudsel . ,full_sentence_processing,-6.366179572211371,-5.750315093994141,0.6158644782172304,-114.59123229980469,-115.00630187988281,-0.415069580078125,18,20,passive,1.0
922,processing_teacher_forced,passive,passive,a plokudsel is smevarbaved by a frataflom .,the vretafzir smegafdiled the vravaknef .,the vravaknef was smegafdiled by the vretafzir .,a plokudsel is smevarbaved by a frataflom . ,full_sentence_processing,-5.92861090766059,-5.288387298583984,0.6402236090766058,-106.71499633789062,-105.76774597167969,0.9472503662109375,18,20,passive,1.0
922,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vretafzir smegafdiled the vravaknef .,the vravaknef was smegafdiled by the vretafzir .,<|endoftext|> ,full_sentence_processing,-7.267862955729167,-6.644509887695312,0.6233530680338548,-130.821533203125,-132.89019775390625,-2.06866455078125,18,20,passive,1.0
922,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vretafzir smegafdiled the vravaknef .,the vravaknef was smegafdiled by the vretafzir .,,full_sentence_processing,-7.386769612630208,-6.5313575744628904,0.8554120381673176,-132.96185302734375,-130.6271514892578,2.3347015380859375,18,20,passive,1.0
922,processing_teacher_forced,filler,filler,The flinder trassed across jorven .,the vretafzir smegafdiled the vravaknef .,the vravaknef was smegafdiled by the vretafzir .,The flinder trassed across jorven . ,full_sentence_processing,-6.423914167616102,-6.214275741577149,0.20963842603895344,-115.63045501708984,-124.28551483154297,-8.655059814453125,18,20,passive,1.0
923,processing_teacher_forced,active,active,a smesilrab zlorukruds a grivarbav .,the zramolmur bripemlomed the brikudtas .,the brikudtas was bripemlomed by the zramolmur .,a smesilrab zlorukruds a grivarbav . ,full_sentence_processing,-6.6812425501206345,-6.217487134431538,0.4637554156890964,-113.58112335205078,-118.13225555419922,-4.5511322021484375,17,19,passive,1.0
923,processing_teacher_forced,passive,passive,a grivarbav is zlorukruded by a smesilrab .,the zramolmur bripemlomed the brikudtas .,the brikudtas was bripemlomed by the zramolmur .,a grivarbav is zlorukruded by a smesilrab . ,full_sentence_processing,-6.680781644933364,-5.9152149401213,0.7655667048120645,-113.57328796386719,-112.38908386230469,1.1842041015625,17,19,passive,1.0
923,processing_teacher_forced,no_prime_eos,no_prime_eos,,the zramolmur bripemlomed the brikudtas .,the brikudtas was bripemlomed by the zramolmur .,<|endoftext|> ,full_sentence_processing,-7.941278794232537,-7.06047218724301,0.8808066069895268,-135.00173950195312,-134.1489715576172,0.8527679443359375,17,19,passive,1.0
923,processing_teacher_forced,no_prime_empty,no_prime_empty,,the zramolmur bripemlomed the brikudtas .,the brikudtas was bripemlomed by the zramolmur .,,full_sentence_processing,-7.397162942325368,-6.9728546142578125,0.42430832806755525,-125.75177001953125,-132.48423767089844,-6.7324676513671875,17,19,passive,1.0
923,processing_teacher_forced,filler,filler,The nasker plodded near hulven .,the zramolmur bripemlomed the brikudtas .,the brikudtas was bripemlomed by the zramolmur .,The nasker plodded near hulven . ,full_sentence_processing,-7.059026830336627,-6.642417104620683,0.41660972571594446,-120.00345611572266,-126.20592498779297,-6.2024688720703125,17,19,passive,1.0
924,processing_teacher_forced,active,active,a smenelsel mnilodkeded a kvelodzom .,the skozemdil vregafvols the kvenorvek .,the kvenorvek is vregafvoled by the skozemdil .,a smenelsel mnilodkeded a kvelodzom . ,full_sentence_processing,-6.480153401692708,-5.976276016235351,0.5038773854573568,-116.64276123046875,-119.52552032470703,-2.8827590942382812,18,20,passive,1.0
924,processing_teacher_forced,passive,passive,a kvelodzom was mnilodkeded by a smenelsel .,the skozemdil vregafvols the kvenorvek .,the kvenorvek is vregafvoled by the skozemdil .,a kvelodzom was mnilodkeded by a smenelsel . ,full_sentence_processing,-6.5265918307834205,-5.776012420654297,0.7505794101291237,-117.47865295410156,-115.52024841308594,1.958404541015625,18,20,passive,1.0
924,processing_teacher_forced,no_prime_eos,no_prime_eos,,the skozemdil vregafvols the kvenorvek .,the kvenorvek is vregafvoled by the skozemdil .,<|endoftext|> ,full_sentence_processing,-7.275349934895833,-6.694403076171875,0.5809468587239577,-130.956298828125,-133.8880615234375,-2.9317626953125,18,20,passive,1.0
924,processing_teacher_forced,no_prime_empty,no_prime_empty,,the skozemdil vregafvols the kvenorvek .,the kvenorvek is vregafvoled by the skozemdil .,,full_sentence_processing,-7.003451453314887,-6.542314147949218,0.46113730536566866,-126.06212615966797,-130.84628295898438,-4.784156799316406,18,20,passive,1.0
924,processing_teacher_forced,filler,filler,The plinter drossed in marven .,the skozemdil vregafvols the kvenorvek .,the kvenorvek is vregafvoled by the skozemdil .,The plinter drossed in marven . ,full_sentence_processing,-6.921348147922092,-6.613029479980469,0.30831866794162366,-124.58426666259766,-132.26058959960938,-7.676322937011719,18,20,passive,1.0
925,processing_teacher_forced,active,active,a klosilfin zranorzired a pnezebkul .,the smevakrab mnilodkeds the vrepimpav .,the vrepimpav is mnilodkeded by the smevakrab .,a klosilfin zranorzired a pnezebkul . ,full_sentence_processing,-7.794951438903809,-6.937528822157118,0.8574226167466907,-124.71922302246094,-124.87551879882812,-0.1562957763671875,16,18,passive,1.0
925,processing_teacher_forced,passive,passive,a pnezebkul was zranorzired by a klosilfin .,the smevakrab mnilodkeds the vrepimpav .,the vrepimpav is mnilodkeded by the smevakrab .,a pnezebkul was zranorzired by a klosilfin . ,full_sentence_processing,-7.655304908752441,-6.636642879909939,1.0186620288425026,-122.48487854003906,-119.4595718383789,3.0253067016601562,16,18,passive,1.0
925,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smevakrab mnilodkeds the vrepimpav .,the vrepimpav is mnilodkeded by the smevakrab .,<|endoftext|> ,full_sentence_processing,-8.42661190032959,-7.663214789496528,0.7633971108330622,-134.82579040527344,-137.9378662109375,-3.1120758056640625,16,18,passive,1.0
925,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smevakrab mnilodkeds the vrepimpav .,the vrepimpav is mnilodkeded by the smevakrab .,,full_sentence_processing,-7.845743179321289,-7.0379443698459205,0.8077988094753685,-125.53189086914062,-126.68299865722656,-1.1511077880859375,16,18,passive,1.0
925,processing_teacher_forced,filler,filler,The glarnet shummed above torven .,the smevakrab mnilodkeds the vrepimpav .,the vrepimpav is mnilodkeded by the smevakrab .,The glarnet shummed above torven . ,full_sentence_processing,-8.140326499938965,-7.413282606336805,0.7270438936021595,-130.24522399902344,-133.4390869140625,-3.1938629150390625,16,18,passive,1.0
926,processing_teacher_forced,active,active,a kveruknef bripemloms a bripimdil .,the vrakudmur zlodulfined the skozemdil .,the skozemdil was zlodulfined by the vrakudmur .,a kveruknef bripemloms a bripimdil . ,full_sentence_processing,-6.689420812270221,-6.171748914216694,0.5176718980535266,-113.72015380859375,-117.26322937011719,-3.5430755615234375,17,19,passive,1.0
926,processing_teacher_forced,passive,passive,a bripimdil is bripemlomed by a kveruknef .,the vrakudmur zlodulfined the skozemdil .,the skozemdil was zlodulfined by the vrakudmur .,a bripimdil is bripemlomed by a kveruknef . ,full_sentence_processing,-6.413350273581112,-5.7209420455129525,0.6924082280681594,-109.0269546508789,-108.6978988647461,0.3290557861328125,17,19,passive,1.0
926,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vrakudmur zlodulfined the skozemdil .,the skozemdil was zlodulfined by the vrakudmur .,<|endoftext|> ,full_sentence_processing,-7.762026618508732,-7.040793167917352,0.72123345059138,-131.95445251464844,-133.7750701904297,-1.82061767578125,17,19,passive,1.0
926,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vrakudmur zlodulfined the skozemdil .,the skozemdil was zlodulfined by the vrakudmur .,,full_sentence_processing,-7.58876755658318,-6.862912629780016,0.725854926803164,-129.00904846191406,-130.3953399658203,-1.38629150390625,17,19,passive,1.0
926,processing_teacher_forced,filler,filler,The frindle glemmed in yorsen .,the vrakudmur zlodulfined the skozemdil .,the skozemdil was zlodulfined by the vrakudmur .,The frindle glemmed in yorsen . ,full_sentence_processing,-7.223363539751838,-6.496157997532895,0.7272055422189432,-122.79718017578125,-123.427001953125,-0.62982177734375,17,19,passive,1.0
927,processing_teacher_forced,active,active,the fravaksel grinelloms the druvarmur .,a grisortas mninorkuled a smesormur .,a smesormur was mninorkuled by a grisortas .,the fravaksel grinelloms the druvarmur . ,full_sentence_processing,-7.046877543131511,-6.588991501752068,0.45788604137944233,-105.70316314697266,-112.01285552978516,-6.3096923828125,15,17,passive,1.0
927,processing_teacher_forced,passive,passive,the druvarmur is grinellomed by the fravaksel .,a grisortas mninorkuled a smesormur .,a smesormur was mninorkuled by a grisortas .,the druvarmur is grinellomed by the fravaksel . ,full_sentence_processing,-6.978709411621094,-6.156335718491498,0.8223736931295962,-104.6806411743164,-104.65770721435547,0.0229339599609375,15,17,passive,1.0
927,processing_teacher_forced,no_prime_eos,no_prime_eos,,a grisortas mninorkuled a smesormur .,a smesormur was mninorkuled by a grisortas .,<|endoftext|> ,full_sentence_processing,-8.05329844156901,-7.424036362591912,0.6292620789770984,-120.79947662353516,-126.2086181640625,-5.409141540527344,15,17,passive,1.0
927,processing_teacher_forced,no_prime_empty,no_prime_empty,,a grisortas mninorkuled a smesormur .,a smesormur was mninorkuled by a grisortas .,,full_sentence_processing,-7.711611938476563,-7.248418920180377,0.4631930182961854,-115.67417907714844,-123.2231216430664,-7.548942565917969,15,17,passive,1.0
927,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,a grisortas mninorkuled a smesormur .,a smesormur was mninorkuled by a grisortas .,The vornel stonned during nalven . ,full_sentence_processing,-7.650839233398438,-7.184514662798713,0.466324570599725,-114.76258850097656,-122.13674926757812,-7.3741607666015625,15,17,passive,1.0
928,processing_teacher_forced,active,active,the pnezebkul drupemzired the druvarmur .,a tlunelsel smenelmurs a pnesillom .,a pnesillom is smenelmured by a tlunelsel .,the pnezebkul drupemzired the druvarmur . ,full_sentence_processing,-5.917864182416131,-5.7916311966745475,0.12623298574158337,-100.60369110107422,-110.0409927368164,-9.437301635742188,17,19,passive,1.0
928,processing_teacher_forced,passive,passive,the druvarmur was drupemzired by the pnezebkul .,a tlunelsel smenelmurs a pnesillom .,a pnesillom is smenelmured by a tlunelsel .,the druvarmur was drupemzired by the pnezebkul . ,full_sentence_processing,-5.990153593175552,-5.5217333341899675,0.46842025898558415,-101.83261108398438,-104.91293334960938,-3.080322265625,17,19,passive,1.0
928,processing_teacher_forced,no_prime_eos,no_prime_eos,,a tlunelsel smenelmurs a pnesillom .,a pnesillom is smenelmured by a tlunelsel .,<|endoftext|> ,full_sentence_processing,-7.6187277401194855,-6.56273048802426,1.0559972520952252,-129.51837158203125,-124.69187927246094,4.8264923095703125,17,19,passive,1.0
928,processing_teacher_forced,no_prime_empty,no_prime_empty,,a tlunelsel smenelmurs a pnesillom .,a pnesillom is smenelmured by a tlunelsel .,,full_sentence_processing,-6.620692533605239,-5.8655748869243425,0.7551176466808966,-112.55177307128906,-111.4459228515625,1.1058502197265625,17,19,passive,1.0
928,processing_teacher_forced,filler,filler,The tharner plested after zolven .,a tlunelsel smenelmurs a pnesillom .,a pnesillom is smenelmured by a tlunelsel .,The tharner plested after zolven . ,full_sentence_processing,-6.541875053854549,-6.22408013594778,0.3177949179067694,-111.21187591552734,-118.25752258300781,-7.045646667480469,17,19,passive,1.0
929,processing_teacher_forced,active,active,a vranorked vrasorkuled a smesormur .,the tlumoldil smegafdils the smenelsel .,the smenelsel is smegafdiled by the tlumoldil .,a vranorked vrasorkuled a smesormur . ,full_sentence_processing,-5.9404310338637405,-5.946065802323191,-0.005634768459450434,-100.9873275756836,-112.97525024414062,-11.987922668457031,17,19,active,0.0
929,processing_teacher_forced,passive,passive,a smesormur was vrasorkuled by a vranorked .,the tlumoldil smegafdils the smenelsel .,the smenelsel is smegafdiled by the tlumoldil .,a smesormur was vrasorkuled by a vranorked . ,full_sentence_processing,-6.066399518181296,-5.873068558542352,0.19333095963894387,-103.12879180908203,-111.58830261230469,-8.459510803222656,17,19,passive,1.0
929,processing_teacher_forced,no_prime_eos,no_prime_eos,,the tlumoldil smegafdils the smenelsel .,the smenelsel is smegafdiled by the tlumoldil .,<|endoftext|> ,full_sentence_processing,-7.0321520637063415,-6.875369423314145,0.1567826403921968,-119.54658508300781,-130.63201904296875,-11.085433959960938,17,19,passive,1.0
929,processing_teacher_forced,no_prime_empty,no_prime_empty,,the tlumoldil smegafdils the smenelsel .,the smenelsel is smegafdiled by the tlumoldil .,,full_sentence_processing,-6.75440575094784,-6.6912889982524675,0.06311675269537265,-114.82489776611328,-127.13449096679688,-12.309593200683594,17,19,passive,1.0
929,processing_teacher_forced,filler,filler,The prantel staved behind nulven .,the tlumoldil smegafdils the smenelsel .,the smenelsel is smegafdiled by the tlumoldil .,The prantel staved behind nulven . ,full_sentence_processing,-6.420120688045726,-6.234622754548726,0.1854979334970004,-109.14205169677734,-118.45783233642578,-9.315780639648438,17,19,passive,1.0
930,processing_teacher_forced,active,active,a kvezemzom grifimlomed a klosilfin .,the britorkul skopemkuls the vravaknef .,the vravaknef is skopemkuled by the britorkul .,a kvezemzom grifimlomed a klosilfin . ,full_sentence_processing,-6.795703663545496,-6.1701194361636515,0.6255842273818448,-115.52696228027344,-117.23226928710938,-1.7053070068359375,17,19,passive,1.0
930,processing_teacher_forced,passive,passive,a klosilfin was grifimlomed by a kvezemzom .,the britorkul skopemkuls the vravaknef .,the vravaknef is skopemkuled by the britorkul .,a klosilfin was grifimlomed by a kvezemzom . ,full_sentence_processing,-6.534278869628906,-5.7663827193410775,0.7678961502878288,-111.0827407836914,-109.56127166748047,1.5214691162109375,17,19,passive,1.0
930,processing_teacher_forced,no_prime_eos,no_prime_eos,,the britorkul skopemkuls the vravaknef .,the vravaknef is skopemkuled by the britorkul .,<|endoftext|> ,full_sentence_processing,-7.173774719238281,-6.686051619680304,0.4877230995579769,-121.95417022705078,-127.03498077392578,-5.080810546875,17,19,passive,1.0
930,processing_teacher_forced,no_prime_empty,no_prime_empty,,the britorkul skopemkuls the vravaknef .,the vravaknef is skopemkuled by the britorkul .,,full_sentence_processing,-6.568896574132583,-6.510660271895559,0.05823630223702381,-111.6712417602539,-123.70254516601562,-12.031303405761719,17,19,passive,1.0
930,processing_teacher_forced,filler,filler,The prasket whaved during morden .,the britorkul skopemkuls the vravaknef .,the vravaknef is skopemkuled by the britorkul .,The prasket whaved during morden . ,full_sentence_processing,-6.658545101390166,-6.435917101408306,0.22262799998186011,-113.19526672363281,-122.28242492675781,-9.087158203125,17,19,passive,1.0
931,processing_teacher_forced,active,active,a vretafzir vrerukgored a fradullom .,the vratorrud grineldils the kvevarzom .,the kvevarzom is grineldiled by the vratorrud .,a vretafzir vrerukgored a fradullom . ,full_sentence_processing,-6.48602294921875,-6.079839918348524,0.4061830308702259,-103.7763671875,-109.43711853027344,-5.6607513427734375,16,18,passive,1.0
931,processing_teacher_forced,passive,passive,a fradullom was vrerukgored by a vretafzir .,the vratorrud grineldils the kvevarzom .,the kvevarzom is grineldiled by the vratorrud .,a fradullom was vrerukgored by a vretafzir . ,full_sentence_processing,-6.626583099365234,-6.023456573486328,0.6031265258789062,-106.02532958984375,-108.4222183227539,-2.3968887329101562,16,18,passive,1.0
