item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
911,prompt_active,active,a president hurts a priest .,a priest is hurt by a president .,The president hurts a priest .,active_structural
911,prompt_passive,passive,a president hurts a priest .,a priest is hurt by a president .,The president hurt the priest .,active_structural
911,prompt_no_demo,no_demo,a president hurts a priest .,a priest is hurt by a president .,The president was hurt by the priest .,other
911,prompt_filler,filler,a president hurts a priest .,a priest is hurt by a president .,The president hurt the priest .,active_structural
912,prompt_active,active,a prince selects a princess .,a princess is selected by a prince .,The prince selects a princess .,active_structural
912,prompt_passive,passive,a prince selects a princess .,a princess is selected by a prince .,The princess was selected by the prince .,passive_structural
912,prompt_no_demo,no_demo,a prince selects a princess .,a princess is selected by a prince .,The prince was selected .,other
912,prompt_filler,filler,a prince selects a princess .,a princess is selected by a prince .,The prince was chosen .,other
913,prompt_active,active,a physician follows a pilot .,a pilot is followed by a physician .,The physician followed the pilot .,active_structural
913,prompt_passive,passive,a physician follows a pilot .,a pilot is followed by a physician .,The pilot was followed by a physician .,passive_structural
913,prompt_no_demo,no_demo,a physician follows a pilot .,a pilot is followed by a physician .,"The pilot was flying the plane, and the physician was in the back seat .",other
913,prompt_filler,filler,a physician follows a pilot .,a pilot is followed by a physician .,The physician healed the pilot .,other
914,prompt_active,active,a minister grabs a mother .,a mother is grabbed by a minister .,The minister grabbed the mother .,active_structural
914,prompt_passive,passive,a minister grabs a mother .,a mother is grabbed by a minister .,The mother is grabbed by the minister .,passive_structural
914,prompt_no_demo,no_demo,a minister grabs a mother .,a mother is grabbed by a minister .,The minister grabbed the mother .,active_structural
914,prompt_filler,filler,a minister grabs a mother .,a mother is grabbed by a minister .,The minister grabbed the mother .,active_structural
915,prompt_active,active,an attorney comforts an aunt .,an aunt is comforted by an attorney .,The attorney comforted the aunt .,active_structural
915,prompt_passive,passive,an attorney comforts an aunt .,an aunt is comforted by an attorney .,The aunt was comforted by an attorney .,passive_structural
915,prompt_no_demo,no_demo,an attorney comforts an aunt .,an aunt is comforted by an attorney .,The attorney helped my aunt .,other
915,prompt_filler,filler,an attorney comforts an aunt .,an aunt is comforted by an attorney .,The attorney helped the aunt .,other
916,prompt_active,active,a prince judges a princess .,a princess is judged by a prince .,The prince judged the princess .,active_structural
916,prompt_passive,passive,a prince judges a princess .,a princess is judged by a prince .,The prince judged the princess .,active_structural
916,prompt_no_demo,no_demo,a prince judges a princess .,a princess is judged by a prince .,"The prince was the one who did it, and the princess was the one who got it .",other
916,prompt_filler,filler,a prince judges a princess .,a princess is judged by a prince .,The prince was crowned .,other
917,prompt_active,active,an opponent drags a parent .,a parent is dragged by an opponent .,The opponent drags a parent .,active_structural
917,prompt_passive,passive,an opponent drags a parent .,a parent is dragged by an opponent .,The parent is dragged by an opponent .,passive_structural
917,prompt_no_demo,no_demo,an opponent drags a parent .,a parent is dragged by an opponent .,"The one who did it was an opponent, and the one it happened to was a parent .",other
917,prompt_filler,filler,an opponent drags a parent .,a parent is dragged by an opponent .,The painter waited near the doorway .,other
918,prompt_active,active,a girl judges a guest .,a guest is judged by a girl .,The girl judges the guest .,active_structural
918,prompt_passive,passive,a girl judges a guest .,a guest is judged by a girl .,The guest was judged by a girl .,passive_structural
918,prompt_no_demo,no_demo,a girl judges a guest .,a guest is judged by a girl .,The girl who was a guest was judged by the girl who was a guest .,other
918,prompt_filler,filler,a girl judges a guest .,a guest is judged by a girl .,The girl won .,other
919,prompt_active,active,an author kills a bishop .,a bishop is killed by an author .,The author killed the bishop .,active_structural
919,prompt_passive,passive,an author kills a bishop .,a bishop is killed by an author .,The bishop was killed by an author .,passive_structural
919,prompt_no_demo,no_demo,an author kills a bishop .,a bishop is killed by an author .,The author killed the bishop .,active_structural
919,prompt_filler,filler,an author kills a bishop .,a bishop is killed by an author .,The author was killed .,other
920,prompt_active,active,a nurse surprises an opponent .,an opponent is surprised by a nurse .,The nurse defeated the opponent .,other
920,prompt_passive,passive,a nurse surprises an opponent .,an opponent is surprised by a nurse .,The opponent was nursed by a nurse .,other
920,prompt_no_demo,no_demo,a nurse surprises an opponent .,an opponent is surprised by a nurse .,The nurse was attacked by an opponent .,other
920,prompt_filler,filler,a nurse surprises an opponent .,an opponent is surprised by a nurse .,The nurse was beaten by the opponent .,other
921,prompt_active,active,a minister raises a mother .,a mother is raised by a minister .,The minister hurt the mother .,other
921,prompt_passive,passive,a minister raises a mother .,a mother is raised by a minister .,The minister raised the mother .,active_structural
921,prompt_no_demo,no_demo,a minister raises a mother .,a mother is raised by a minister .,The minister raised my son .,other
921,prompt_filler,filler,a minister raises a mother .,a mother is raised by a minister .,The minister raised the mother .,active_structural
922,prompt_active,active,a teacher bothers an uncle .,an uncle is bothered by a teacher .,The teacher bothered an uncle .,active_structural
922,prompt_passive,passive,a teacher bothers an uncle .,an uncle is bothered by a teacher .,The teacher bothered an uncle .,active_structural
922,prompt_no_demo,no_demo,a teacher bothers an uncle .,an uncle is bothered by a teacher .,The teacher did it to the uncle .,other
922,prompt_filler,filler,a teacher bothers an uncle .,an uncle is bothered by a teacher .,The teacher hit the uncle .,other
923,prompt_active,active,a cousin washes a daughter .,a daughter is washed by a cousin .,The cousin washes the daughter .,active_structural
923,prompt_passive,passive,a cousin washes a daughter .,a daughter is washed by a cousin .,The one who did it was a cousin .,other
923,prompt_no_demo,no_demo,a cousin washes a daughter .,a daughter is washed by a cousin .,The washing machine broke down .,other
923,prompt_filler,filler,a cousin washes a daughter .,a daughter is washed by a cousin .,The washing machine broke .,other
924,prompt_active,active,a singer drags a soldier .,a soldier is dragged by a singer .,The singer dragged the soldier .,active_structural
924,prompt_passive,passive,a singer drags a soldier .,a soldier is dragged by a singer .,The singer dragged the soldier .,active_structural
924,prompt_no_demo,no_demo,a singer drags a soldier .,a soldier is dragged by a singer .,"The singer was singing a song about a soldier, and the soldier was singing a song about the singer .",other
924,prompt_filler,filler,a singer drags a soldier .,a soldier is dragged by a singer .,The singer was dragged by the soldier .,other
925,prompt_active,active,a son judges a student .,a student is judged by a son .,The son judged the student .,active_structural
925,prompt_passive,passive,a son judges a student .,a student is judged by a son .,The student was judged by a son .,passive_structural
925,prompt_no_demo,no_demo,a son judges a student .,a student is judged by a son .,The son was judged by the student .,other
925,prompt_filler,filler,a son judges a student .,a student is judged by a son .,The son won the judging event .,other
926,prompt_active,active,a man teaches a manager .,a manager is taught by a man .,The man teaches the manager .,active_structural
926,prompt_passive,passive,a man teaches a manager .,a manager is taught by a man .,The manager was taught by a man .,passive_structural
926,prompt_no_demo,no_demo,a man teaches a manager .,a manager is taught by a man .,The man did it .,other
926,prompt_filler,filler,a man teaches a manager .,a manager is taught by a man .,The manager was taught by the man .,passive_structural
927,prompt_active,active,a cop protects a cousin .,a cousin is protected by a cop .,The cop protects a cousin .,active_structural
927,prompt_passive,passive,a cop protects a cousin .,a cousin is protected by a cop .,The cop protects the cousin .,active_structural
927,prompt_no_demo,no_demo,a cop protects a cousin .,a cousin is protected by a cop .,The cop was protecting the cousin .,active_structural
927,prompt_filler,filler,a cop protects a cousin .,a cousin is protected by a cop .,The jacket was taken .,other
928,prompt_active,active,a child teaches a colonel .,a colonel is taught by a child .,The child teaches a colonel .,active_structural
928,prompt_passive,passive,a child teaches a colonel .,a colonel is taught by a child .,The child is taught by a colonel .,other
928,prompt_no_demo,no_demo,a child teaches a colonel .,a colonel is taught by a child .,The child did it .,other
928,prompt_filler,filler,a child teaches a colonel .,a colonel is taught by a child .,The child shot the colonel .,other
929,prompt_active,active,a nurse raises an opponent .,an opponent is raised by a nurse .,The nurse raised an opponent .,active_structural
929,prompt_passive,passive,a nurse raises an opponent .,an opponent is raised by a nurse .,The opponent was raised by a nurse .,passive_structural
929,prompt_no_demo,no_demo,a nurse raises an opponent .,an opponent is raised by a nurse .,The nurse was attacked by an opponent .,other
929,prompt_filler,filler,a nurse raises an opponent .,an opponent is raised by a nurse .,The nurse was attacked .,other
930,prompt_active,active,a doctor embraces an employee .,an employee is embraced by a doctor .,The doctor embraces an employee .,active_structural
930,prompt_passive,passive,a doctor embraces an employee .,an employee is embraced by a doctor .,The doctor embraced the employee .,active_structural
930,prompt_no_demo,no_demo,a doctor embraces an employee .,an employee is embraced by a doctor .,The doctor gave the employee a hug .,other
930,prompt_filler,filler,a doctor embraces an employee .,an employee is embraced by a doctor .,The doctor gave the employee a hug .,other
931,prompt_active,active,a lady judges a lawyer .,a lawyer is judged by a lady .,The lady judges a lawyer .,active_structural
931,prompt_passive,passive,a lady judges a lawyer .,a lawyer is judged by a lady .,The lady judged a lawyer .,active_structural
931,prompt_no_demo,no_demo,a lady judges a lawyer .,a lawyer is judged by a lady .,The lady won the contest .,other
931,prompt_filler,filler,a lady judges a lawyer .,a lawyer is judged by a lady .,The lady won .,other
932,prompt_active,active,a minister kisses a mother .,a mother is kissed by a minister .,The minister kissed the mother .,active_structural
932,prompt_passive,passive,a minister kisses a mother .,a mother is kissed by a minister .,The mother is kissed by a minister .,passive_structural
932,prompt_no_demo,no_demo,a minister kisses a mother .,a mother is kissed by a minister .,The minister kissed me .,other
932,prompt_filler,filler,a minister kisses a mother .,a mother is kissed by a minister .,The minister kissed the mother .,active_structural
933,prompt_active,active,a kid asks a king .,a king is asked by a kid .,The king was kissed by a kid .,other
933,prompt_passive,passive,a kid asks a king .,a king is asked by a kid .,The king was kissed by a kid .,other
933,prompt_no_demo,no_demo,a kid asks a king .,a king is asked by a kid .,The kid did it .,other
933,prompt_filler,filler,a kid asks a king .,a king is asked by a kid .,The kid threw a stone at the king .,other
934,prompt_active,active,a son surprises a student .,a student is surprised by a son .,The son killed the student .,other
934,prompt_passive,passive,a son surprises a student .,a student is surprised by a son .,The student was killed by a son .,other
934,prompt_no_demo,no_demo,a son surprises a student .,a student is surprised by a son .,The son was a student .,other
934,prompt_filler,filler,a son surprises a student .,a student is surprised by a son .,The violin echoed in the theater .,other
935,prompt_active,active,a colonel hurts a cop .,a cop is hurt by a colonel .,The colonel hurt a cop .,active_structural
935,prompt_passive,passive,a colonel hurts a cop .,a cop is hurt by a colonel .,The colonel hurt the cop .,active_structural
935,prompt_no_demo,no_demo,a colonel hurts a cop .,a cop is hurt by a colonel .,The colonel was involved in a hurting event with a cop .,active_structural
935,prompt_filler,filler,a colonel hurts a cop .,a cop is hurt by a colonel .,The colonel shot the cop .,other
936,prompt_active,active,an employer drags a father .,a father is dragged by an employer .,The father is dragged by the employer .,passive_structural
936,prompt_passive,passive,an employer drags a father .,a father is dragged by an employer .,The father is dragged by the employer .,passive_structural
936,prompt_no_demo,no_demo,an employer drags a father .,a father is dragged by an employer .,The father was dragged by the employer .,passive_structural
936,prompt_filler,filler,an employer drags a father .,a father is dragged by an employer .,The father was dragged .,other
937,prompt_active,active,a husband beats a kid .,a kid is beaten by a husband .,The husband beat the kid .,active_structural
937,prompt_passive,passive,a husband beats a kid .,a kid is beaten by a husband .,The kid was beaten by a husband .,passive_structural
937,prompt_no_demo,no_demo,a husband beats a kid .,a kid is beaten by a husband .,The kid got beat up by the husband .,other
937,prompt_filler,filler,a husband beats a kid .,a kid is beaten by a husband .,The husband beat the kid .,active_structural
938,prompt_active,active,a buddy raises a candidate .,a candidate is raised by a buddy .,The buddy raised the candidate .,active_structural
938,prompt_passive,passive,a buddy raises a candidate .,a candidate is raised by a buddy .,The candidate was raised by a buddy .,passive_structural
938,prompt_no_demo,no_demo,a buddy raises a candidate .,a candidate is raised by a buddy .,The candidate was raised .,other
938,prompt_filler,filler,a buddy raises a candidate .,a candidate is raised by a buddy .,The candidate was nominated .,other
939,prompt_active,active,a mother understands a nurse .,a nurse is understood by a mother .,The mother understands the nurse .,active_structural
939,prompt_passive,passive,a mother understands a nurse .,a nurse is understood by a mother .,The nurse is understood by the mother .,passive_structural
939,prompt_no_demo,no_demo,a mother understands a nurse .,a nurse is understood by a mother .,The nurse was a mother .,other
939,prompt_filler,filler,a mother understands a nurse .,a nurse is understood by a mother .,The nurse was crying .,other
940,prompt_active,active,a lawyer punches a leader .,a leader is punched by a lawyer .,The lawyer punched the leader .,active_structural
940,prompt_passive,passive,a lawyer punches a leader .,a leader is punched by a lawyer .,The lawyer punched the leader .,active_structural
940,prompt_no_demo,no_demo,a lawyer punches a leader .,a leader is punched by a lawyer .,The lawyer punched the leader .,active_structural
940,prompt_filler,filler,a lawyer punches a leader .,a leader is punched by a lawyer .,The lawyer punched the leader .,active_structural
941,prompt_active,active,a reader kills a scientist .,a scientist is killed by a reader .,The reader killed the scientist .,active_structural
941,prompt_passive,passive,a reader kills a scientist .,a scientist is killed by a reader .,The one who did it was a reader .,other
941,prompt_no_demo,no_demo,a reader kills a scientist .,a scientist is killed by a reader .,The reader killed the scientist .,active_structural
941,prompt_filler,filler,a reader kills a scientist .,a scientist is killed by a reader .,The reader killed the scientist .,active_structural
942,prompt_active,active,a leader destroys a man .,a man is destroyed by a leader .,The leader destroyed the man .,active_structural
942,prompt_passive,passive,a leader destroys a man .,a man is destroyed by a leader .,The man was destroyed by a leader .,passive_structural
942,prompt_no_demo,no_demo,a leader destroys a man .,a man is destroyed by a leader .,The leader was destroyed by the man .,other
942,prompt_filler,filler,a leader destroys a man .,a man is destroyed by a leader .,The leader was destroyed .,other
943,prompt_active,active,a mother joins a nurse .,a nurse is joined by a mother .,The mother joins a nurse .,active_structural
943,prompt_passive,passive,a mother joins a nurse .,a nurse is joined by a mother .,The nurse was joined by a mother .,passive_structural
943,prompt_no_demo,no_demo,a mother joins a nurse .,a nurse is joined by a mother .,The nurse was attacked by the mother .,other
943,prompt_filler,filler,a mother joins a nurse .,a nurse is joined by a mother .,The nurse was taken to the hospital .,other
944,prompt_active,active,a kid raises a king .,a king is raised by a kid .,The king was raised .,other
944,prompt_passive,passive,a kid raises a king .,a king is raised by a kid .,The king was raised by a kid .,passive_structural
944,prompt_no_demo,no_demo,a kid raises a king .,a king is raised by a kid .,"The kid was a king, and the king was a kid .",other
944,prompt_filler,filler,a kid raises a king .,a king is raised by a kid .,The kid threw a stone at the king .,other
945,prompt_active,active,a cop teaches a cousin .,a cousin is taught by a cop .,The cop teaches a cousin .,active_structural
945,prompt_passive,passive,a cop teaches a cousin .,a cousin is taught by a cop .,The cop taught the cousin .,active_structural
945,prompt_no_demo,no_demo,a cop teaches a cousin .,a cousin is taught by a cop .,The one who did it was a cop .,other
945,prompt_filler,filler,a cop teaches a cousin .,a cousin is taught by a cop .,The cop was shot .,other
946,prompt_active,active,a guest embraces a guy .,a guy is embraced by a guest .,The guest embraces a guy .,active_structural
946,prompt_passive,passive,a guest embraces a guy .,a guy is embraced by a guest .,The guest embraced the guy .,active_structural
946,prompt_no_demo,no_demo,a guest embraces a guy .,a guy is embraced by a guest .,The guest gave him a hug .,other
946,prompt_filler,filler,a guest embraces a guy .,a guy is embraced by a guest .,The guest hugged the guy .,other
947,prompt_active,active,a captain judges a champion .,a champion is judged by a captain .,The captain judges a champion .,active_structural
947,prompt_passive,passive,a captain judges a champion .,a champion is judged by a captain .,The champion was judged by a captain .,passive_structural
947,prompt_no_demo,no_demo,a captain judges a champion .,a champion is judged by a captain .,The captain was defeated by the champion .,other
947,prompt_filler,filler,a captain judges a champion .,a champion is judged by a captain .,The champion won .,other
948,prompt_active,active,a nurse chases an opponent .,an opponent is chased by a nurse .,The nurse chases an opponent .,active_structural
948,prompt_passive,passive,a nurse chases an opponent .,an opponent is chased by a nurse .,The opponent was chased by a nurse .,passive_structural
948,prompt_no_demo,no_demo,a nurse chases an opponent .,an opponent is chased by a nurse .,The nurse was chasing the opponent .,active_structural
948,prompt_filler,filler,a nurse chases an opponent .,an opponent is chased by a nurse .,The nurse was chased by the opponent .,other
949,prompt_active,active,a pilot drags a president .,a president is dragged by a pilot .,The pilot dragged the president .,active_structural
949,prompt_passive,passive,a pilot drags a president .,a president is dragged by a pilot .,The president was dragged by a pilot .,passive_structural
949,prompt_no_demo,no_demo,a pilot drags a president .,a president is dragged by a pilot .,The pilot was flying the plane and the president was sitting in the back seat .,other
949,prompt_filler,filler,a pilot drags a president .,a president is dragged by a pilot .,The pilot shot the president .,other
950,prompt_active,active,a partner discovers a physician .,a physician is discovered by a partner .,The partner discovered a physician .,active_structural
950,prompt_passive,passive,a partner discovers a physician .,a physician is discovered by a partner .,The physician discovered something .,other
950,prompt_no_demo,no_demo,a partner discovers a physician .,a physician is discovered by a partner .,The partner did it .,other
950,prompt_filler,filler,a partner discovers a physician .,a physician is discovered by a partner .,The doctor found the problem .,other
951,prompt_active,active,an uncle protects a wife .,a wife is protected by an uncle .,The uncle protected the wife .,active_structural
951,prompt_passive,passive,an uncle protects a wife .,a wife is protected by an uncle .,The wife was protected by an uncle .,passive_structural
951,prompt_no_demo,no_demo,an uncle protects a wife .,a wife is protected by an uncle .,The uncle was protecting his wife .,active_structural
951,prompt_filler,filler,an uncle protects a wife .,a wife is protected by an uncle .,The jacket hung behind the chair .,other
952,prompt_active,active,a secretary catches a sheriff .,a sheriff is caught by a secretary .,The secretary catches a sheriff .,active_structural
952,prompt_passive,passive,a secretary catches a sheriff .,a sheriff is caught by a secretary .,The sheriff was caught by a secretary .,passive_structural
952,prompt_no_demo,no_demo,a secretary catches a sheriff .,a sheriff is caught by a secretary .,The sheriff was caught by the secretary .,passive_structural
952,prompt_filler,filler,a secretary catches a sheriff .,a sheriff is caught by a secretary .,The sheriff was caught .,other
953,prompt_active,active,a brother protects a buddy .,a buddy is protected by a brother .,The brother protects the buddy .,active_structural
953,prompt_passive,passive,a brother protects a buddy .,a buddy is protected by a brother .,The brother protects the buddy .,active_structural
953,prompt_no_demo,no_demo,a brother protects a buddy .,a buddy is protected by a brother .,The brother was protecting his buddy .,active_structural
953,prompt_filler,filler,a brother protects a buddy .,a buddy is protected by a brother .,The brother was protecting his buddy .,active_structural
954,prompt_active,active,a child strikes a colonel .,a colonel is struck by a child .,The child colonel .,other
954,prompt_passive,passive,a child strikes a colonel .,a colonel is struck by a child .,The child colonel was struck .,other
954,prompt_no_demo,no_demo,a child strikes a colonel .,a colonel is struck by a child .,The child did it .,other
954,prompt_filler,filler,a child strikes a colonel .,a colonel is struck by a child .,The child shot the colonel .,other
955,prompt_active,active,a captain raises a champion .,a champion is raised by a captain .,The captain raises the champion .,active_structural
955,prompt_passive,passive,a captain raises a champion .,a champion is raised by a captain .,The champion was raised by the captain .,passive_structural
955,prompt_no_demo,no_demo,a captain raises a champion .,a champion is raised by a captain .,The captain was defeated by the champion .,other
955,prompt_filler,filler,a captain raises a champion .,a champion is raised by a captain .,The captain was defeated by the champion .,other
956,prompt_active,active,a minister chases a mother .,a mother is chased by a minister .,The minister chases the mother .,active_structural
956,prompt_passive,passive,a minister chases a mother .,a mother is chased by a minister .,The mother is chased by the minister .,passive_structural
956,prompt_no_demo,no_demo,a minister chases a mother .,a mother is chased by a minister .,The minister was chasing me .,other
956,prompt_filler,filler,a minister chases a mother .,a mother is chased by a minister .,The minister was chased by the mother .,other
957,prompt_active,active,a mayor raises a minister .,a minister is raised by a mayor .,The mayor raises the minister .,active_structural
957,prompt_passive,passive,a mayor raises a minister .,a minister is raised by a mayor .,The minister is raised by the mayor .,passive_structural
957,prompt_no_demo,no_demo,a mayor raises a minister .,a minister is raised by a mayor .,The mayor raised the money .,other
957,prompt_filler,filler,a mayor raises a minister .,a minister is raised by a mayor .,The minister was raised .,other
958,prompt_active,active,a man beats a manager .,a manager is beaten by a man .,The manager was beaten by a man .,passive_structural
958,prompt_passive,passive,a man beats a manager .,a manager is beaten by a man .,The manager was beaten by a man .,passive_structural
958,prompt_no_demo,no_demo,a man beats a manager .,a manager is beaten by a man .,The man beat the manager .,active_structural
958,prompt_filler,filler,a man beats a manager .,a manager is beaten by a man .,The manager was beaten .,other
959,prompt_active,active,a nurse asks an opponent .,an opponent is asked by a nurse .,The nurse asked the opponent .,active_structural
959,prompt_passive,passive,a nurse asks an opponent .,an opponent is asked by a nurse .,The opponent was kissed by a nurse .,other
959,prompt_no_demo,no_demo,a nurse asks an opponent .,an opponent is asked by a nurse .,The nurse did it .,other
959,prompt_filler,filler,a nurse asks an opponent .,an opponent is asked by a nurse .,The nurse was attacked by the opponent .,other
960,prompt_active,active,an author helps a bishop .,a bishop is helped by an author .,The author helped the bishop .,active_structural
960,prompt_passive,passive,an author helps a bishop .,a bishop is helped by an author .,The bishop was helped by an author .,passive_structural
960,prompt_no_demo,no_demo,an author helps a bishop .,a bishop is helped by an author .,The author helped the bishop .,active_structural
960,prompt_filler,filler,an author helps a bishop .,a bishop is helped by an author .,The bishop was helped .,other
961,prompt_active,active,an aunt selects an author .,an author is selected by an aunt .,The aunt selects an author .,active_structural
961,prompt_passive,passive,an aunt selects an author .,an author is selected by an aunt .,The author was selected by an aunt .,passive_structural
961,prompt_no_demo,no_demo,an aunt selects an author .,an author is selected by an aunt .,The author was selected by the aunt .,passive_structural
961,prompt_filler,filler,an aunt selects an author .,an author is selected by an aunt .,The author was selected by the aunt .,passive_structural
962,prompt_active,active,an opponent carries a parent .,a parent is carried by an opponent .,The opponent carries a parent .,active_structural
962,prompt_passive,passive,an opponent carries a parent .,a parent is carried by an opponent .,The parent is carried by the opponent .,passive_structural
962,prompt_no_demo,no_demo,an opponent carries a parent .,a parent is carried by an opponent .,The one who did it was an opponent .,other
962,prompt_filler,filler,an opponent carries a parent .,a parent is carried by an opponent .,The opponent carried the parent .,active_structural
963,prompt_active,active,a mayor grabs a minister .,a minister is grabbed by a mayor .,The mayor grabbed the minister .,active_structural
963,prompt_passive,passive,a mayor grabs a minister .,a minister is grabbed by a mayor .,The mayor grabbed the minister .,active_structural
963,prompt_no_demo,no_demo,a mayor grabs a minister .,a minister is grabbed by a mayor .,The mayor grabbed the minister .,active_structural
963,prompt_filler,filler,a mayor grabs a minister .,a minister is grabbed by a mayor .,The mayor grabbed the minister .,active_structural
964,prompt_active,active,a friend selects a girl .,a girl is selected by a friend .,The friend selected the girl .,active_structural
964,prompt_passive,passive,a friend selects a girl .,a girl is selected by a friend .,The girl was selected by a friend .,passive_structural
964,prompt_no_demo,no_demo,a friend selects a girl .,a girl is selected by a friend .,The one who did it was a friend .,other
964,prompt_filler,filler,a friend selects a girl .,a girl is selected by a friend .,The singer smiled after rehearsal .,other
965,prompt_active,active,a lawyer hurries a leader .,a leader is hurried by a lawyer .,The lawyer hurried the leader .,active_structural
965,prompt_passive,passive,a lawyer hurries a leader .,a leader is hurried by a lawyer .,The lawyer is hurrying the leader .,active_structural
965,prompt_no_demo,no_demo,a lawyer hurries a leader .,a leader is hurried by a lawyer .,The lawyer was involved in a hurrying event .,other
965,prompt_filler,filler,a lawyer hurries a leader .,a leader is hurried by a lawyer .,The lawyer was sued by the leader .,other
966,prompt_active,active,an uncle drags a wife .,a wife is dragged by an uncle .,The wife is dragged by her uncle .,passive_structural
966,prompt_passive,passive,an uncle drags a wife .,a wife is dragged by an uncle .,The wife is dragged by an uncle .,passive_structural
966,prompt_no_demo,no_demo,an uncle drags a wife .,a wife is dragged by an uncle .,"The one who did it was an uncle, and the one it happened to was a wife .",other
966,prompt_filler,filler,an uncle drags a wife .,a wife is dragged by an uncle .,The uncle dragged the wife .,active_structural
967,prompt_active,active,an aunt chases an author .,an author is chased by an aunt .,The aunt chases the author .,active_structural
967,prompt_passive,passive,an aunt chases an author .,an author is chased by an aunt .,The author is chased by an aunt .,passive_structural
967,prompt_no_demo,no_demo,an aunt chases an author .,an author is chased by an aunt .,The aunt chased the author .,active_structural
967,prompt_filler,filler,an aunt chases an author .,an author is chased by an aunt .,The author was chased by the aunt .,passive_structural
968,prompt_active,active,a girl forgives a guest .,a guest is forgiven by a girl .,The girl forgives the guest .,active_structural
968,prompt_passive,passive,a girl forgives a guest .,a guest is forgiven by a girl .,The guest was forgiven by a girl .,passive_structural
968,prompt_no_demo,no_demo,a girl forgives a guest .,a guest is forgiven by a girl .,The girl who was a guest was forgiving .,other
968,prompt_filler,filler,a girl forgives a guest .,a guest is forgiven by a girl .,The girl gave the guest a hug .,other
969,prompt_active,active,a manager selects a mayor .,a mayor is selected by a manager .,The manager selects the mayor .,active_structural
969,prompt_passive,passive,a manager selects a mayor .,a mayor is selected by a manager .,The mayor was selected by a manager .,passive_structural
969,prompt_no_demo,no_demo,a manager selects a mayor .,a mayor is selected by a manager .,The manager selected the mayor .,active_structural
969,prompt_filler,filler,a manager selects a mayor .,a mayor is selected by a manager .,The manager was selected .,other
970,prompt_active,active,a son discovers a student .,a student is discovered by a son .,The son discovers the student .,active_structural
970,prompt_passive,passive,a son discovers a student .,a student is discovered by a son .,The student was discovered by the son .,passive_structural
970,prompt_no_demo,no_demo,a son discovers a student .,a student is discovered by a son .,The son discovered the student .,active_structural
970,prompt_filler,filler,a son discovers a student .,a student is discovered by a son .,The student was hit by the son .,other
971,prompt_active,active,a student forgives a teacher .,a teacher is forgiven by a student .,The student forgives the teacher .,active_structural
971,prompt_passive,passive,a student forgives a teacher .,a teacher is forgiven by a student .,The student forgives the teacher .,active_structural
971,prompt_no_demo,no_demo,a student forgives a teacher .,a teacher is forgiven by a student .,The student was forgiven .,other
971,prompt_filler,filler,a student forgives a teacher .,a teacher is forgiven by a student .,The student was forgiven .,other
972,prompt_active,active,a partner judges a physician .,a physician is judged by a partner .,The partner judged the physician .,active_structural
972,prompt_passive,passive,a partner judges a physician .,a physician is judged by a partner .,The physician is judged by a partner .,passive_structural
972,prompt_no_demo,no_demo,a partner judges a physician .,a physician is judged by a partner .,The physician was judged by the partner .,passive_structural
972,prompt_filler,filler,a partner judges a physician .,a physician is judged by a partner .,The physician was judged .,other
973,prompt_active,active,a reader surprises a scientist .,a scientist is surprised by a reader .,The reader surprised a scientist .,active_structural
973,prompt_passive,passive,a reader surprises a scientist .,a scientist is surprised by a reader .,The scientist was surprised by a reader .,passive_structural
973,prompt_no_demo,no_demo,a reader surprises a scientist .,a scientist is surprised by a reader .,The reader was a man who was reading a book about science .,other
973,prompt_filler,filler,a reader surprises a scientist .,a scientist is surprised by a reader .,The scientist was burned .,other
974,prompt_active,active,an uncle helps a wife .,a wife is helped by an uncle .,The wife was helped by an uncle .,passive_structural
974,prompt_passive,passive,an uncle helps a wife .,a wife is helped by an uncle .,The wife was helped by an uncle .,passive_structural
974,prompt_no_demo,no_demo,an uncle helps a wife .,a wife is helped by an uncle .,The uncle did it .,other
974,prompt_filler,filler,an uncle helps a wife .,a wife is helped by an uncle .,The wife was helped .,other
975,prompt_active,active,a leader asks a man .,a man is asked by a leader .,The leader asked a man .,active_structural
975,prompt_passive,passive,a leader asks a man .,a man is asked by a leader .,The man was asked by a leader .,passive_structural
975,prompt_no_demo,no_demo,a leader asks a man .,a man is asked by a leader .,The leader asked me to do it .,other
975,prompt_filler,filler,a leader asks a man .,a man is asked by a leader .,The man was hit by the leader .,other
976,prompt_active,active,a scientist kisses a secretary .,a secretary is kissed by a scientist .,The scientist kissed the secretary .,active_structural
976,prompt_passive,passive,a scientist kisses a secretary .,a secretary is kissed by a scientist .,The secretary was kissed by a scientist .,passive_structural
976,prompt_no_demo,no_demo,a scientist kisses a secretary .,a secretary is kissed by a scientist .,The scientist kissed the secretary .,active_structural
976,prompt_filler,filler,a scientist kisses a secretary .,a secretary is kissed by a scientist .,The scientist kissed the secretary .,active_structural
977,prompt_active,active,a cousin follows a daughter .,a daughter is followed by a cousin .,The cousin hurts the daughter .,other
977,prompt_passive,passive,a cousin follows a daughter .,a daughter is followed by a cousin .,The daughter is hurt by a cousin .,other
977,prompt_no_demo,no_demo,a cousin follows a daughter .,a daughter is followed by a cousin .,The one who did it was a cousin .,other
977,prompt_filler,filler,a cousin follows a daughter .,a daughter is followed by a cousin .,The witness was a cousin .,other
