item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1043,prompt_no_prime,no_prime,a doctor raises an employee .,an employee is raised by a doctor .,The doctor did it to the employee .,the doctor did it to the employee .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raising event involving a doctor and an employee.
The one who did it was a doctor.
The one it happened to was an employee.

Bridget asked, ""What happened?""
Mary answered, ""The"," doctor did it to the employee.""

Bridget asked, ""What did the doctor do to the employee?""
Mary answered"
1045,prompt_filler,filler,the employer raises the father .,the father is raised by the employer .,The kettle whistled in the kitchen .,the kettle whistled in the kitchen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a raising event involving the employer and the father.
The one it happened to was the father.
The one who did it was the employer.

Bridget asked, ""What happened?""
Mary answered, ""The"," kettle whistled in the kitchen.""

There was a raising event involving the employer and the father.
The one it happened"
1046,prompt_no_prime,no_prime,a father raised a friend .,a friend was raised by a father .,The one it happened to was a friend .,the one it happened to was a friend .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raiseding event involving a father and a friend.
The one it happened to was a friend.
The one who did it was a father.

Bridget asked, ""What happened?""
Mary answered, ""The"," one it happened to was a friend. The one who did it was a father.""

Bridget asked, ""What"
1046,prompt_filler,filler,a father raised a friend .,a friend was raised by a father .,The garden brightened after rain .,the garden brightened after rain .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a raiseding event involving a father and a friend.
The one it happened to was a friend.
The one who did it was a father.

Bridget asked, ""What happened?""
Mary answered, ""The"," garden brightened after rain.""

There was a raiseding event involving a father and a friend.
The one it happened to"
1048,prompt_no_prime,no_prime,the girl raised the guest .,the guest was raised by the girl .,The girl did it to the guest .,the girl did it to the guest .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl did it to the guest.""

Bridget asked, ""What did the girl do to the guest?""
Mary answered"
1048,prompt_filler,filler,the girl raised the guest .,the guest was raised by the girl .,The radio crackled in the attic .,the radio crackled in the attic .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a raiseding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," radio crackled in the attic.""

There was a raiseding event involving the girl and the guest.
The one who did"
1049,prompt_no_prime,no_prime,the guest raises the guy .,the guy is raised by the guest .,The guest did it to the guy .,the guest did it to the guy .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raising event involving the guest and the guy.
The one who did it was the guest.
The one it happened to was the guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest did it to the guy.""

Bridget asked, ""What did the guest do to the guy?""
Mary answered"
1049,prompt_filler,filler,the guest raises the guy .,the guy is raised by the guest .,The guest paused near the doorway .,the guest paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a raising event involving the guest and the guy.
The one who did it was the guest.
The one it happened to was the guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest paused near the doorway.""

There was a raising event involving the guest and the guy.
The one who did it was"
1050,prompt_no_prime,no_prime,a guy raised a hero .,a hero was raised by a guy .,The guy did it .,the guy did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," guy did it.""

Bridget asked, ""What did he do?""
Mary answered, ""He raised the guy.""

"
1050,prompt_filler,filler,a guy raised a hero .,a hero was raised by a guy .,The package arrived before noon .,the package arrived before noon .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a raiseding event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," package arrived before noon.""

There was a raiseding event involving a guy and a hero.
The one who did it was"
1052,prompt_no_prime,no_prime,the husband raised the kid .,the kid was raised by the husband .,The kid was playing with the husband's car keys .,the kid was playing with the husband's car keys .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a raiseding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid was playing with the husband's car keys. He got in the car and drove off.""
Bridget said,"
1052,prompt_filler,filler,the husband raised the kid .,the kid was raised by the husband .,The captain waited beside the harbor .,the captain waited beside the harbor .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a raiseding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain waited beside the harbor.""

There was a raiseding event involving the husband and the kid.
The one it happened to"
1053,prompt_filler,filler,the kid raises the king .,the king is raised by the kid .,The teacher listened during assembly .,the teacher listened during assembly .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a raising event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher listened during assembly.""

There was a raising event involving the kid and the king.
The one it happened to was the"
1054,prompt_filler,filler,a king raised a lady .,a lady was raised by a king .,The violin echoed in the theater .,the violin echoed in the theater .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The violin echoed in the theater.""

There was a raiseding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," violin echoed in the theater.""

There was a raiseding event involving a king and a lady.
The one it happened to"
1055,prompt_no_prime,no_prime,a lady raises a lawyer .,a lawyer is raised by a lady .,"The lawyer was trying to get me to go to a party with him, and I said no, and he said, '","the lawyer was trying to get me to go to a party with him, and i said no, and he said, '",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a raising event involving a lady and a lawyer.
The one it happened to was a lawyer.
The one who did it was a lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was trying to get me to go to a party with him, and I said no, and he said, '"
1056,prompt_no_prime,no_prime,the lawyer raised the leader .,the leader was raised by the lawyer .,The lawyer did it to the leader .,the lawyer did it to the leader .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer did it to the leader.""

Bridget asked, ""What did the lawyer do to the leader?""
Mary answered"
1058,prompt_no_prime,no_prime,a man raised a manager .,a manager was raised by a man .,The man did it .,the man did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man did it.""
Bridget asked, ""What did he do?""
Mary answered, ""He raised the roof.""
"
1058,prompt_filler,filler,a man raised a manager .,a manager was raised by a man .,The man did it .,the man did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The notebook stayed on the shelf.""

There was a raiseding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man did it.""

There was a raiseding event involving a man and a manager.
The one who did it was a"
1059,prompt_no_prime,no_prime,a manager raises a mayor .,a mayor is raised by a manager .,The mayor was a manager .,the mayor was a manager .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raising event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was a manager.""

Bridget asked, ""What happened?""
Mary answered, ""The mayor was a manager.""

"
1059,prompt_filler,filler,a manager raises a mayor .,a mayor is raised by a manager .,The mayor was raised .,the mayor was raised .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a raising event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was raised.""

There was a raising event involving a manager and a mayor.
The one who did it was a manager"
1060,prompt_no_prime,no_prime,the mayor raised the minister .,the minister was raised by the mayor .,"The mayor was at the event, and he did something .","the mayor was at the event, and he did something .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raiseding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was at the event, and he did something.""
Bridget asked, ""What did he do?""
Mary answered"
1060,prompt_filler,filler,the mayor raised the minister .,the minister was raised by the mayor .,The mayor smiled after the event .,the mayor smiled after the event .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a raiseding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor smiled after the event.""

There was a raiseding event involving the mayor and the minister.
The one it happened to"
1062,prompt_no_prime,no_prime,a mother raised a nurse .,a nurse was raised by a mother .,"The nurse was trying to give me a shot, but I told her I didn't want it .","the nurse was trying to give me a shot, but i told her i didn't want it .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a raiseding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was trying to give me a shot, but I told her I didn't want it. She said I had to"
1062,prompt_filler,filler,a mother raised a nurse .,a nurse was raised by a mother .,The engine cooled before dawn .,the engine cooled before dawn .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The engine cooled before dawn.""

There was a raiseding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," engine cooled before dawn.""

There was a raiseding event involving a mother and a nurse.
The one it happened to was"
1063,prompt_no_prime,no_prime,a nurse raises a parent .,a parent is raised by a nurse .,The nurse was trying to get me to raise my blood pressure .,the nurse was trying to get me to raise my blood pressure .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a raising event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was trying to get me to raise my blood pressure.""
Bridget said, ""I don't understand. Why"
1063,prompt_filler,filler,a nurse raises a parent .,a parent is raised by a nurse .,The market opened after sunrise .,the market opened after sunrise .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The market opened after sunrise.""

There was a raising event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," market opened after sunrise.""

There was a raising event involving a nurse and a parent.
The one it happened to was a"
1064,prompt_filler,filler,the parent raised the partner .,the partner was raised by the parent .,The blanket dried on the line .,the blanket dried on the line .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a raiseding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," blanket dried on the line.""

There was a raiseding event involving the parent and the partner.
The one who did it"
1065,prompt_no_prime,no_prime,the partner raises the physician .,the physician is raised by the partner .,The partner did it to the physician .,the partner did it to the physician .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raising event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner did it to the physician.""

Bridget asked, ""What did the partner do to the physician?""
Mary answered"
1065,prompt_filler,filler,the partner raises the physician .,the physician is raised by the partner .,The planet shimmered above the valley .,the planet shimmered above the valley .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a raising event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," planet shimmered above the valley.""

There was a raising event involving the partner and the physician.
The one who did it"
1066,prompt_passive,passive,a physician raised a pilot .,a pilot was raised by a physician .,The pilot is raiseding by the physician .,the pilot is raiseding by the physician .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a following event involving the reader and the scientist.
The one who did it was the reader.
The one it happened to was the scientist.

Bridget asked, ""What happened?""
Mary answered, ""The scientist is followed by the reader.""

There was a raiseding event involving a physician and a pilot.
The one who did it was a physician.
The one it happened to was a pilot.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot is raiseding by the physician.""

There was a following event involving a reader and a pilot.
The one who did"
1066,prompt_filler,filler,a physician raised a pilot .,a pilot was raised by a physician .,The pilot laughed during breakfast .,the pilot laughed during breakfast .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was a raiseding event involving a physician and a pilot.
The one who did it was a physician.
The one it happened to was a pilot.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot laughed during breakfast.""

Bridget asked, ""What happened?""
Mary answered, ""The physician laughed during breakfast.""

"
1067,prompt_filler,filler,a pilot raises a president .,a president is raised by a pilot .,The signal flickered across the screen .,the signal flickered across the screen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a raising event involving a pilot and a president.
The one who did it was a pilot.
The one it happened to was a president.

Bridget asked, ""What happened?""
Mary answered, ""The"," signal flickered across the screen.""

There was a raising event involving a pilot and a president.
The one who did it"
1068,prompt_no_prime,no_prime,the president raised the priest .,the priest was raised by the president .,The president and the priest were raiseding .,the president and the priest were raiseding .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving the president and the priest.
The one it happened to was the priest.
The one who did it was the president.

Bridget asked, ""What happened?""
Mary answered, ""The"," president and the priest were raiseding.""
Bridget asked, ""What happened?""
Mary answered, ""The president and"
1069,prompt_filler,filler,the priest raises the prince .,the prince is raised by the priest .,The kettle whistled in the kitchen .,the kettle whistled in the kitchen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a raising event involving the priest and the prince.
The one it happened to was the prince.
The one who did it was the priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," kettle whistled in the kitchen.""

There was a raising event involving the priest and the prince.
The one it happened"
1070,prompt_filler,filler,a prince raised a princess .,a princess was raised by a prince .,The garden brightened after rain .,the garden brightened after rain .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a raiseding event involving a prince and a princess.
The one it happened to was a princess.
The one who did it was a prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," garden brightened after rain.""

There was a raiseding event involving a prince and a princess.
The one it happened to"
1071,prompt_no_prime,no_prime,a princess raises a professor .,a professor is raised by a princess .,"The professor was a princess, and the princess was a professor .","the professor was a princess, and the princess was a professor .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raising event involving a princess and a professor.
The one it happened to was a professor.
The one who did it was a princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor was a princess, and the princess was a professor.""

Bridget asked, ""What happened?""
Mary answered,"
1072,prompt_no_prime,no_prime,the professor raised the reader .,the reader was raised by the professor .,The professor did it to the reader .,the professor did it to the reader .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor did it to the reader.""

Bridget asked, ""What did the professor do to the reader?""
Mary answered"
1072,prompt_filler,filler,the professor raised the reader .,the reader was raised by the professor .,The radio crackled in the attic .,the radio crackled in the attic .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a raiseding event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," radio crackled in the attic.""

There was a raiseding event involving the professor and the reader.
The one who did"
1073,prompt_filler,filler,the reader raises the scientist .,the scientist is raised by the reader .,The witness paused near the doorway .,the witness paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a raising event involving the reader and the scientist.
The one who did it was the reader.
The one it happened to was the scientist.

Bridget asked, ""What happened?""
Mary answered, ""The"," witness paused near the doorway.""

There was a raising event involving the reader and the scientist.
The one who did it was"
1074,prompt_no_prime,no_prime,a scientist raised a secretary .,a secretary was raised by a scientist .,The scientist did it to the secretary .,the scientist did it to the secretary .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," scientist did it to the secretary.""

Bridget asked, ""What did the scientist do to the secretary?""
Mary answered"
1074,prompt_filler,filler,a scientist raised a secretary .,a secretary was raised by a scientist .,The package arrived before noon .,the package arrived before noon .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a raiseding event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," package arrived before noon.""

There was a raiseding event involving a scientist and a secretary.
The one who did it was"
1075,prompt_no_prime,no_prime,a secretary raises a sheriff .,a sheriff is raised by a secretary .,The secretary did it .,the secretary did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raising event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The sheriff.""
Bridget"
1075,prompt_filler,filler,a secretary raises a sheriff .,a sheriff is raised by a secretary .,The secretary stood in the hallway .,the secretary stood in the hallway .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sculpture stood in the hallway.""

There was a raising event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary stood in the hallway.""

There was a raising event involving a secretary and a sheriff.
The one who did it was"
1076,prompt_no_prime,no_prime,the sheriff raised the singer .,the singer was raised by the sheriff .,The sheriff was singing and the singer was raising .,the sheriff was singing and the singer was raising .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a raiseding event involving the sheriff and the singer.
The one it happened to was the singer.
The one who did it was the sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was singing and the singer was raising.""
Bridget asked, ""What happened?""
Mary answered, ""The sheriff"
1076,prompt_filler,filler,the sheriff raised the singer .,the singer was raised by the sheriff .,The sheriff waited beside the harbor .,the sheriff waited beside the harbor .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a raiseding event involving the sheriff and the singer.
The one it happened to was the singer.
The one who did it was the sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff waited beside the harbor.""

There was a raiseding event involving the sheriff and the singer.
The one it happened to"
1078,prompt_passive,passive,a soldier raised a son .,a son was raised by a soldier .,The son is raiseding by the soldier .,the son is raiseding by the soldier .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a punching event involving the woman and the worker.
The one it happened to was the worker.
The one who did it was the woman.

Bridget asked, ""What happened?""
Mary answered, ""The worker is punched by the woman.""

There was a raiseding event involving a soldier and a son.
The one it happened to was a son.
The one who did it was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," son is raiseding by the soldier.""

There was a punching event involving a soldier and a son.
The one it happened"
1078,prompt_no_prime,no_prime,a soldier raised a son .,a son was raised by a soldier .,The soldier was drunk and he was trying to get into my house .,the soldier was drunk and he was trying to get into my house .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving a soldier and a son.
The one it happened to was a son.
The one who did it was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier was drunk and he was trying to get into my house. I told him to go away, but he wouldn't"
1078,prompt_filler,filler,a soldier raised a son .,a son was raised by a soldier .,The violin echoed in the theater .,the violin echoed in the theater .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The violin echoed in the theater.""

There was a raiseding event involving a soldier and a son.
The one it happened to was a son.
The one who did it was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," violin echoed in the theater.""

There was a raiseding event involving a soldier and a son.
The one it happened to"
1080,prompt_filler,filler,the student raised the teacher .,the teacher was raised by the student .,The lantern glowed near sunset .,the lantern glowed near sunset .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The lantern glowed near sunset.""

There was a raiseding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," lantern glowed near sunset.""

There was a raiseding event involving the student and the teacher.
The one who did it"
1081,prompt_no_prime,no_prime,the teacher raises the uncle .,the uncle is raised by the teacher .,The teacher did it to the uncle .,the teacher did it to the uncle .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raising event involving the teacher and the uncle.
The one who did it was the teacher.
The one it happened to was the uncle.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher did it to the uncle.""

Bridget asked, ""What did the teacher do to the uncle?""
Mary answered"
1082,prompt_passive,passive,an uncle raised a wife .,a wife was raised by an uncle .,The wife is raiseding by the uncle .,the wife is raiseding by the uncle .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a bothering event involving the priest and the prince.
The one who did it was the priest.
The one it happened to was the prince.

Bridget asked, ""What happened?""
Mary answered, ""The prince is bothered by the priest.""

There was a raiseding event involving an uncle and a wife.
The one who did it was an uncle.
The one it happened to was a wife.

Bridget asked, ""What happened?""
Mary answered, ""The"," wife is raiseding by the uncle.""

There was a raising event involving a wife and a husband.
The one who did"
1082,prompt_no_prime,no_prime,an uncle raised a wife .,a wife was raised by an uncle .,The one who did it was an uncle .,the one who did it was an uncle .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a raiseding event involving an uncle and a wife.
The one who did it was an uncle.
The one it happened to was a wife.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was an uncle. The one it happened to was a wife.""

Bridget asked, ""What"
1082,prompt_filler,filler,an uncle raised a wife .,a wife was raised by an uncle .,The notebook stayed on the shelf .,the notebook stayed on the shelf .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The notebook stayed on the shelf.""

There was a raiseding event involving an uncle and a wife.
The one who did it was an uncle.
The one it happened to was a wife.

Bridget asked, ""What happened?""
Mary answered, ""The"," notebook stayed on the shelf.""

There was a raiseding event involving an uncle and a wife.
The one who did it"
1083,prompt_no_prime,no_prime,a wife raises a winner .,a winner is raised by a wife .,The winner won .,the winner won .,active_intransitive,finite_verb_no_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a raising event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," winner won.""
Bridget asked, ""What did the winner win?""
Mary answered, ""The wife won.""
B"
