item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
960,prompt_passive,passive,the dru ed the gri .,the gri was ed by the dru .,The gri is ed by the dru .,passive_structural
960,prompt_no_prime,no_prime,the dru ed the gri .,the gri was ed by the dru .,The one who did it was the dru .,other
960,prompt_filler,filler,the dru ed the gri .,the gri was ed by the dru .,The gri was hit by the dru .,other
961,prompt_active,active,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
961,prompt_passive,passive,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
961,prompt_no_prime,no_prime,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
961,prompt_filler,filler,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
962,prompt_active,active,an mur ed an dir .,an dir was ed by an mur .,The mur s the dir .,other
962,prompt_passive,passive,an mur ed an dir .,an dir was ed by an mur .,The dir is ed by the mur .,passive_structural
962,prompt_no_prime,no_prime,an mur ed an dir .,an dir was ed by an mur .,The mur did it to the dir .,other
962,prompt_filler,filler,an mur ed an dir .,an dir was ed by an mur .,The mur ed on the dir .,active_structural
963,prompt_active,active,an dir s an dur .,an dur is ed by an dir .,The dir ed the dur .,active_structural
963,prompt_passive,passive,an dir s an dur .,an dur is ed by an dir .,The dur was ed by the dir .,passive_structural
963,prompt_no_prime,no_prime,an dir s an dur .,an dur is ed by an dir .,The dir did it to the dur .,other
963,prompt_filler,filler,an dir s an dur .,an dur is ed by an dir .,The dur ed during the fab .,other
964,prompt_active,active,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
964,prompt_passive,passive,the dur ed the fab .,the fab was ed by the dur .,The dur is ed by the fab .,other
964,prompt_no_prime,no_prime,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
964,prompt_filler,filler,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
965,prompt_active,active,the fab s the fav .,the fav is ed by the fab .,The fab fav'd the fav .,other
965,prompt_passive,passive,the fab s the fav .,the fav is ed by the fab .,The fab fav'd the fav .,other
965,prompt_no_prime,no_prime,the fab s the fav .,the fav is ed by the fab .,"The fab did it, and the fav was the one it happened to .",other
965,prompt_filler,filler,the fab s the fav .,the fav is ed by the fab .,The fab did it to the fav .,other
966,prompt_active,active,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
966,prompt_passive,passive,a fav ed a fel .,a fel was ed by a fav .,The fel is ed by the fav .,passive_structural
966,prompt_no_prime,no_prime,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
966,prompt_filler,filler,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
967,prompt_active,active,a fel s a fil .,a fil is ed by a fel .,The fel ed the fil .,active_structural
967,prompt_passive,passive,a fel s a fil .,a fil is ed by a fel .,The fil was ed by the fel .,passive_structural
967,prompt_no_prime,no_prime,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
967,prompt_filler,filler,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
968,prompt_active,active,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
968,prompt_passive,passive,the fil ed the fol .,the fol was ed by the fil .,The fil is ed by the fol .,other
968,prompt_no_prime,no_prime,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
968,prompt_filler,filler,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
969,prompt_active,active,the fol s the ful .,the ful is ed by the fol .,The fol ed the ful .,active_structural
969,prompt_passive,passive,the fol s the ful .,the ful is ed by the fol .,The fol ful filled the ful .,other
969,prompt_no_prime,no_prime,the fol s the ful .,the ful is ed by the fol .,"The fol did it, and the ful was the one it happened to .",other
969,prompt_filler,filler,the fol s the ful .,the ful is ed by the fol .,The ful was the fol .,other
970,prompt_active,active,a ful ed a gir .,a gir was ed by a ful .,The ful s the gir .,other
970,prompt_passive,passive,a ful ed a gir .,a gir was ed by a ful .,The gir is ful of the ful .,other
970,prompt_no_prime,no_prime,a ful ed a gir .,a gir was ed by a ful .,The ful did it to the gir .,other
970,prompt_filler,filler,a ful ed a gir .,a gir was ed by a ful .,The ful did it to the gir .,other
971,prompt_active,active,a gir s a lav .,a lav is ed by a gir .,The gir laved the lav .,other
971,prompt_passive,passive,a gir s a lav .,a lav is ed by a gir .,The lav was ed by a gir .,passive_structural
971,prompt_no_prime,no_prime,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,other
971,prompt_filler,filler,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,other
972,prompt_active,active,the lav ed the lil .,the lil was ed by the lav .,The lav s the lil .,other
972,prompt_passive,passive,the lav ed the lil .,the lil was ed by the lav .,The lav is ed by the lil .,other
972,prompt_no_prime,no_prime,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,other
972,prompt_filler,filler,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,other
973,prompt_active,active,the lil s the mol .,the mol is ed by the lil .,The lil ed the mol .,active_structural
973,prompt_passive,passive,the lil s the mol .,the mol is ed by the lil .,The mol was illed by the lil .,other
973,prompt_no_prime,no_prime,the lil s the mol .,the mol is ed by the lil .,The lil did it to the mol .,other
973,prompt_filler,filler,the lil s the mol .,the mol is ed by the lil .,The rav ed in the rom .,other
974,prompt_active,active,a mol ed a mul .,a mul was ed by a mol .,The mol s the mul .,other
974,prompt_passive,passive,a mol ed a mul .,a mul was ed by a mol .,The mul is ul by the mol .,other
974,prompt_no_prime,no_prime,a mol ed a mul .,a mul was ed by a mol .,The mol did it to the mul .,other
974,prompt_filler,filler,a mol ed a mul .,a mul was ed by a mol .,The mul was hit by a mol .,other
975,prompt_active,active,a mul s a nav .,a nav is ed by a mul .,The mul ed the nav .,active_structural
975,prompt_passive,passive,a mul s a nav .,a nav is ed by a mul .,The nav was mulled by the mul .,other
975,prompt_no_prime,no_prime,a mul s a nav .,a nav is ed by a mul .,The mul did it to the nav .,other
975,prompt_filler,filler,a mul s a nav .,a nav is ed by a mul .,The mul did it to the nav .,other
976,prompt_active,active,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
976,prompt_passive,passive,the nav ed the nin .,the nin was ed by the nav .,The nav is in the nin .,other
976,prompt_no_prime,no_prime,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
976,prompt_filler,filler,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
977,prompt_active,active,the nin s the nom .,the nom is ed by the nin .,The nin nom'd the nom .,other
977,prompt_passive,passive,the nin s the nom .,the nom is ed by the nin .,The nom was in by the nin .,other
977,prompt_no_prime,no_prime,the nin s the nom .,the nom is ed by the nin .,The nin did it .,other
977,prompt_filler,filler,the nin s the nom .,the nom is ed by the nin .,The nin did it to the nom .,other
978,prompt_active,active,a nom ed a nud .,a nud was ed by a nom .,The nom s the nud .,other
978,prompt_passive,passive,a nom ed a nud .,a nud was ed by a nom .,The nud is ed by the nom .,passive_structural
978,prompt_no_prime,no_prime,a nom ed a nud .,a nud was ed by a nom .,The nom did it to the nud .,other
978,prompt_filler,filler,a nom ed a nud .,a nud was ed by a nom .,The nom did it to the nud .,other
979,prompt_active,active,a nud s an pav .,an pav is ed by a nud .,The nud ed the pav .,active_structural
979,prompt_passive,passive,a nud s an pav .,an pav is ed by a nud .,The pav was ud by the nud .,other
979,prompt_no_prime,no_prime,a nud s an pav .,an pav is ed by a nud .,The nud did it to the pav .,other
979,prompt_filler,filler,a nud s an pav .,an pav is ed by a nud .,The pav was nud by the nud .,other
980,prompt_active,active,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
980,prompt_passive,passive,the pav ed the pel .,the pel was ed by the pav .,The pav is on the pel .,other
980,prompt_no_prime,no_prime,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
980,prompt_filler,filler,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
981,prompt_active,active,the pel s the pil .,the pil is ed by the pel .,The pel elbowed the pil .,other
981,prompt_passive,passive,the pel s the pil .,the pil is ed by the pel .,The pil was el by the pel .,other
981,prompt_no_prime,no_prime,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
981,prompt_filler,filler,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
982,prompt_active,active,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
982,prompt_passive,passive,a pil ed a por .,a por was ed by a pil .,The por is ered by the pil .,other
982,prompt_no_prime,no_prime,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
982,prompt_filler,filler,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
983,prompt_active,active,a por s a rav .,a rav is ed by a por .,The por rav-ed the rav .,other
983,prompt_passive,passive,a por s a rav .,a rav is ed by a por .,The rav was or by the por .,other
983,prompt_no_prime,no_prime,a por s a rav .,a rav is ed by a por .,The por did it to the rav .,other
983,prompt_filler,filler,a por s a rav .,a rav is ed by a por .,The por did it to the rav .,other
984,prompt_active,active,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
984,prompt_passive,passive,the rav ed the rom .,the rom was ed by the rav .,The rav is ed by the rom .,other
984,prompt_no_prime,no_prime,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
984,prompt_filler,filler,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
985,prompt_active,active,the rom s the sav .,the sav is ed by the rom .,The rom devoured the sav .,other
985,prompt_passive,passive,the rom s the sav .,the sav is ed by the rom .,The sav was ed by the rom .,passive_structural
985,prompt_no_prime,no_prime,the rom s the sav .,the sav is ed by the rom .,The rom did it to the sav .,other
985,prompt_filler,filler,the rom s the sav .,the sav is ed by the rom .,The rom did it to the sav .,other
986,prompt_active,active,a sav ed a som .,a som was ed by a sav .,The sav s the som .,other
986,prompt_passive,passive,a sav ed a som .,a som was ed by a sav .,The som is ed by the sav .,passive_structural
986,prompt_no_prime,no_prime,a sav ed a som .,a som was ed by a sav .,The sav did it to the som .,other
986,prompt_filler,filler,a sav ed a som .,a som was ed by a sav .,The sav ate the som .,other
987,prompt_active,active,a som s a sor .,a sor is ed by a som .,The som did the sor .,other
987,prompt_passive,passive,a som s a sor .,a sor is ed by a som .,The sor was or by the som .,other
987,prompt_no_prime,no_prime,a som s a sor .,a sor is ed by a som .,The som did it to the sor .,other
987,prompt_filler,filler,a som s a sor .,a sor is ed by a som .,The som did it to the sor .,other
988,prompt_active,active,the sor ed the sul .,the sul was ed by the sor .,The sor s the sul .,other
988,prompt_passive,passive,the sor ed the sul .,the sul was ed by the sor .,The sor ed the sul .,active_exact
988,prompt_no_prime,no_prime,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
988,prompt_filler,filler,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
989,prompt_active,active,the sul s the tel .,the tel is ed by the sul .,The sul ed the tel .,active_structural
989,prompt_passive,passive,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
989,prompt_no_prime,no_prime,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
989,prompt_filler,filler,the sul s the tel .,the tel is ed by the sul .,The sul hit the tel .,other
990,prompt_active,active,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
990,prompt_passive,passive,a tel ed a tir .,a tir was ed by a tel .,The tir is el by the tel .,other
990,prompt_no_prime,no_prime,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
990,prompt_filler,filler,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
991,prompt_active,active,a tir s a tul .,a tul is ed by a tir .,The tir ed the tul .,active_structural
991,prompt_passive,passive,a tir s a tul .,a tul is ed by a tir .,The tul was ir by the tir .,other
991,prompt_no_prime,no_prime,a tir s a tul .,a tul is ed by a tir .,The tir was hit by the tul .,other
991,prompt_filler,filler,a tir s a tul .,a tul is ed by a tir .,The tul was tir ed .,other
992,prompt_active,active,the tul ed the vel .,the vel was ed by the tul .,The tul vel the vel .,other
992,prompt_passive,passive,the tul ed the vel .,the vel was ed by the tul .,The vel is ed by the tul .,passive_structural
992,prompt_no_prime,no_prime,the tul ed the vel .,the vel was ed by the tul .,The tul was hurt by the vel .,other
992,prompt_filler,filler,the tul ed the vel .,the vel was ed by the tul .,The tul was vel .,other
993,prompt_active,active,the vel s the vil .,the vil is ed by the vel .,The vel did the vil .,other
993,prompt_passive,passive,the vel s the vil .,the vil is ed by the vel .,The vil was ed by the vel .,passive_structural
993,prompt_no_prime,no_prime,the vel s the vil .,the vil is ed by the vel .,The vel did it to the vil .,other
993,prompt_filler,filler,the vel s the vil .,the vil is ed by the vel .,The vel did it to the vil .,other
994,prompt_active,active,a vil ed a vir .,a vir was ed by a vil .,The vil did it to the vir .,other
994,prompt_passive,passive,a vil ed a vir .,a vir was ed by a vil .,The vir is il by the vil .,other
994,prompt_no_prime,no_prime,a vil ed a vir .,a vir was ed by a vil .,The vil did it to the vir .,other
994,prompt_filler,filler,a vil ed a vir .,a vir was ed by a vil .,The vir was vilified .,other
995,prompt_active,active,a vir s a vom .,a vom is ed by a vir .,The vir vomed the vom .,other
995,prompt_passive,passive,a vir s a vom .,a vom is ed by a vir .,The vom was ered by the vir .,other
995,prompt_no_prime,no_prime,a vir s a vom .,a vom is ed by a vir .,The vir did it .,other
995,prompt_filler,filler,a vir s a vom .,a vom is ed by a vir .,The vir vom ed the vom .,other
996,prompt_active,active,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
996,prompt_passive,passive,the vom ed the vul .,the vul was ed by the vom .,The vul was vomed .,other
996,prompt_no_prime,no_prime,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
996,prompt_filler,filler,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
997,prompt_active,active,the vul s the bri .,the bri is ed by the vul .,The vul ed the bri .,active_structural
997,prompt_passive,passive,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
997,prompt_no_prime,no_prime,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
997,prompt_filler,filler,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
998,prompt_active,active,a bri ed a dil .,a dil was ed by a bri .,The bri s the dil .,other
998,prompt_passive,passive,a bri ed a dil .,a dil was ed by a bri .,The dil is ed by the bri .,passive_structural
998,prompt_no_prime,no_prime,a bri ed a dil .,a dil was ed by a bri .,The bri was bribed .,other
998,prompt_filler,filler,a bri ed a dil .,a dil was ed by a bri .,The bri was dilated .,other
999,prompt_active,active,a dil s a dru .,a dru is ed by a dil .,The dil ed the dru .,active_structural
999,prompt_passive,passive,a dil s a dru .,a dru is ed by a dil .,The dru was ed by the dil .,passive_structural
999,prompt_no_prime,no_prime,a dil s a dru .,a dru is ed by a dil .,The dil did it .,other
999,prompt_filler,filler,a dil s a dru .,a dru is ed by a dil .,The dil did it to the dru .,other
1000,prompt_active,active,the dru ed the gri .,the gri was ed by the dru .,The dru s the gri .,other
1000,prompt_passive,passive,the dru ed the gri .,the gri was ed by the dru .,The gri is ed by the dru .,passive_structural
1000,prompt_no_prime,no_prime,the dru ed the gri .,the gri was ed by the dru .,The one who did it was the dru .,other
1000,prompt_filler,filler,the dru ed the gri .,the gri was ed by the dru .,The tel ed in the tir .,other
1001,prompt_active,active,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
1001,prompt_passive,passive,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
1001,prompt_no_prime,no_prime,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
1001,prompt_filler,filler,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
1002,prompt_active,active,a mur ed a dir .,a dir was ed by a mur .,The mur s the dir .,other
1002,prompt_passive,passive,a mur ed a dir .,a dir was ed by a mur .,The dir is ed by the mur .,passive_structural
1002,prompt_no_prime,no_prime,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,other
1002,prompt_filler,filler,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,other
1003,prompt_active,active,a dir s a dur .,a dur is ed by a dir .,The dir ed the dur .,active_structural
1003,prompt_passive,passive,a dir s a dur .,a dur is ed by a dir .,The dur was ed by the dir .,passive_structural
1003,prompt_no_prime,no_prime,a dir s a dur .,a dur is ed by a dir .,The dir did it to the dur .,other
1003,prompt_filler,filler,a dir s a dur .,a dur is ed by a dir .,The dir cut the dur .,other
1004,prompt_active,active,the dur ed the fab .,the fab was ed by the dur .,The dur s the fab .,other
1004,prompt_passive,passive,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
1004,prompt_no_prime,no_prime,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
1004,prompt_filler,filler,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
1005,prompt_active,active,the fab s the fav .,the fav is ed by the fab .,The fab fav'd the fav .,other
1005,prompt_passive,passive,the fab s the fav .,the fav is ed by the fab .,The fav was fab by the fab .,other
1005,prompt_no_prime,no_prime,the fab s the fav .,the fav is ed by the fab .,"The fab did it, and the fav was the one it happened to .",other
1005,prompt_filler,filler,the fab s the fav .,the fav is ed by the fab .,The fab did it to the fav .,other
1006,prompt_active,active,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
1006,prompt_passive,passive,a fav ed a fel .,a fel was ed by a fav .,The fel is ed by the fav .,passive_structural
1006,prompt_no_prime,no_prime,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
1006,prompt_filler,filler,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
1007,prompt_active,active,a fel s a fil .,a fil is ed by a fel .,The fel ed the fil .,active_structural
1007,prompt_passive,passive,a fel s a fil .,a fil is ed by a fel .,The fil was ed by the fel .,passive_structural
1007,prompt_no_prime,no_prime,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
1007,prompt_filler,filler,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
1008,prompt_active,active,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
1008,prompt_passive,passive,the fil ed the fol .,the fol was ed by the fil .,The fol is ed by the fil .,passive_structural
1008,prompt_no_prime,no_prime,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
1008,prompt_filler,filler,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
1009,prompt_active,active,the fol s the ful .,the ful is ed by the fol .,The fol ed the ful .,active_structural
1009,prompt_passive,passive,the fol s the ful .,the ful is ed by the fol .,The fol ful filled the ful .,other
1009,prompt_no_prime,no_prime,the fol s the ful .,the ful is ed by the fol .,"The fol did it, and the ful was the one it happened to .",other
1009,prompt_filler,filler,the fol s the ful .,the ful is ed by the fol .,The ful was hit by the fol .,other
1010,prompt_active,active,a ful ed a gir .,a gir was ed by a ful .,The ful s the gir .,other
1010,prompt_passive,passive,a ful ed a gir .,a gir was ed by a ful .,The gir is ful of the ful .,other
1010,prompt_no_prime,no_prime,a ful ed a gir .,a gir was ed by a ful .,The ful did it to the gir .,other
1010,prompt_filler,filler,a ful ed a gir .,a gir was ed by a ful .,The gir was ful .,other
1011,prompt_active,active,a gir s a lav .,a lav is ed by a gir .,The gir laved the lav .,other
1011,prompt_passive,passive,a gir s a lav .,a lav is ed by a gir .,The lav was ed by a gir .,passive_structural
1011,prompt_no_prime,no_prime,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,other
1011,prompt_filler,filler,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,other
1012,prompt_active,active,the lav ed the lil .,the lil was ed by the lav .,The lav s the lil .,other
1012,prompt_passive,passive,the lav ed the lil .,the lil was ed by the lav .,The lav is ed by the lil .,other
1012,prompt_no_prime,no_prime,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,other
1012,prompt_filler,filler,the lav ed the lil .,the lil was ed by the lav .,The fav ed after fel .,other
1013,prompt_active,active,the lil s the mol .,the mol is ed by the lil .,The lil ed the mol .,active_structural
1013,prompt_passive,passive,the lil s the mol .,the mol is ed by the lil .,The mol was illed by the lil .,other
1013,prompt_no_prime,no_prime,the lil s the mol .,the mol is ed by the lil .,The lil did it to the mol .,other
1013,prompt_filler,filler,the lil s the mol .,the mol is ed by the lil .,The lil did it to the mol .,other
1014,prompt_active,active,a mol ed a mul .,a mul was ed by a mol .,The mol s the mul .,other
1014,prompt_passive,passive,a mol ed a mul .,a mul was ed by a mol .,The mul is ul by the mol .,other
1014,prompt_no_prime,no_prime,a mol ed a mul .,a mul was ed by a mol .,The mol did it to the mul .,other
1014,prompt_filler,filler,a mol ed a mul .,a mul was ed by a mol .,The mul was hit by the mol .,other
1015,prompt_active,active,a mul s a nav .,a nav is ed by a mul .,The mul ed the nav .,active_structural
1015,prompt_passive,passive,a mul s a nav .,a nav is ed by a mul .,The nav was mulled by the mul .,other
1015,prompt_no_prime,no_prime,a mul s a nav .,a nav is ed by a mul .,The mul did it to the nav .,other
1015,prompt_filler,filler,a mul s a nav .,a nav is ed by a mul .,The mul did it to the nav .,other
1016,prompt_active,active,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
1016,prompt_passive,passive,the nav ed the nin .,the nin was ed by the nav .,The nav is in the nin .,other
1016,prompt_no_prime,no_prime,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
1016,prompt_filler,filler,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
1017,prompt_active,active,the nin s the nom .,the nom is ed by the nin .,The nin nom'd the nom .,other
1017,prompt_passive,passive,the nin s the nom .,the nom is ed by the nin .,The nom was in by the nin .,other
1017,prompt_no_prime,no_prime,the nin s the nom .,the nom is ed by the nin .,The nin did it .,other
1017,prompt_filler,filler,the nin s the nom .,the nom is ed by the nin .,The nav ed above the nin .,other
1018,prompt_active,active,an nom ed a nud .,a nud was ed by an nom .,The nom s the nud .,other
1018,prompt_passive,passive,an nom ed a nud .,a nud was ed by an nom .,The nud is ed by the nom .,passive_structural
1018,prompt_no_prime,no_prime,an nom ed a nud .,a nud was ed by an nom .,The nom did it to the nud .,other
1018,prompt_filler,filler,an nom ed a nud .,a nud was ed by an nom .,The nom ed during nud .,active_structural
1019,prompt_active,active,a nud s a pav .,a pav is ed by a nud .,The nud ed the pav .,active_structural
1019,prompt_passive,passive,a nud s a pav .,a pav is ed by a nud .,The pav was ud by the nud .,other
1019,prompt_no_prime,no_prime,a nud s a pav .,a pav is ed by a nud .,The nud did it to the pav .,other
1019,prompt_filler,filler,a nud s a pav .,a pav is ed by a nud .,The pav was nud by the nud .,other
1020,prompt_active,active,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
1020,prompt_passive,passive,the pav ed the pel .,the pel was ed by the pav .,The pav is on the pel .,other
1020,prompt_no_prime,no_prime,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
1020,prompt_filler,filler,the pav ed the pel .,the pel was ed by the pav .,The pav hit the pel .,other
1021,prompt_active,active,the pel s the pil .,the pil is ed by the pel .,The pel elbowed the pil .,other
1021,prompt_passive,passive,the pel s the pil .,the pil is ed by the pel .,The pil was el by the pel .,other
1021,prompt_no_prime,no_prime,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
1021,prompt_filler,filler,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
1022,prompt_active,active,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
1022,prompt_passive,passive,a pil ed a por .,a por was ed by a pil .,The por is ered by the pil .,other
1022,prompt_no_prime,no_prime,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
1022,prompt_filler,filler,a pil ed a por .,a por was ed by a pil .,The pil hit the por .,other
1023,prompt_active,active,a por s an rav .,an rav is ed by a por .,The por rav-ed the rav .,other
1023,prompt_passive,passive,a por s an rav .,an rav is ed by a por .,The rav was or by the por .,other
1023,prompt_no_prime,no_prime,a por s an rav .,an rav is ed by a por .,The por did it to the rav .,other
1023,prompt_filler,filler,a por s an rav .,an rav is ed by a por .,The por did it to the rav .,other
1024,prompt_active,active,the rav ed the rom .,the rom was ed by the rav .,The rav rav rom .,other
1024,prompt_passive,passive,the rav ed the rom .,the rom was ed by the rav .,The rom was ravished by the rav .,other
1024,prompt_no_prime,no_prime,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
1024,prompt_filler,filler,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
1025,prompt_active,active,the rom s the sav .,the sav is ed by the rom .,The rom devoured the sav .,other
1025,prompt_passive,passive,the rom s the sav .,the sav is ed by the rom .,The sav was ed by the rom .,passive_structural
1025,prompt_no_prime,no_prime,the rom s the sav .,the sav is ed by the rom .,The rom did it to the sav .,other
1025,prompt_filler,filler,the rom s the sav .,the sav is ed by the rom .,The rom was eaten by the sav .,other
1026,prompt_active,active,an sav ed an som .,an som was ed by an sav .,The sav s the som .,other
1026,prompt_passive,passive,an sav ed an som .,an som was ed by an sav .,The som is ed by the sav .,passive_structural
1026,prompt_no_prime,no_prime,an sav ed an som .,an som was ed by an sav .,The sav did it to the som .,other
1026,prompt_filler,filler,an sav ed an som .,an som was ed by an sav .,The sav did it to the som .,other
1027,prompt_active,active,an som s an sor .,an sor is ed by an som .,The som ed the sor .,active_structural
1027,prompt_passive,passive,an som s an sor .,an sor is ed by an som .,The sor was ed by the som .,passive_structural
1027,prompt_no_prime,no_prime,an som s an sor .,an sor is ed by an som .,The som did it to the sor .,other
1027,prompt_filler,filler,an som s an sor .,an sor is ed by an som .,The vom ed in the vul .,other
1028,prompt_active,active,the sor ed the sul .,the sul was ed by the sor .,The sor s the sul .,other
1028,prompt_passive,passive,the sor ed the sul .,the sul was ed by the sor .,The sor ed the sul .,active_exact
1028,prompt_no_prime,no_prime,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
1028,prompt_filler,filler,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
1029,prompt_active,active,the sul s the tel .,the tel is ed by the sul .,The sul ed the tel .,active_structural
1029,prompt_passive,passive,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
1029,prompt_no_prime,no_prime,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
1029,prompt_filler,filler,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
1030,prompt_active,active,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
1030,prompt_passive,passive,a tel ed a tir .,a tir was ed by a tel .,The tir is el by the tel .,other
1030,prompt_no_prime,no_prime,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
1030,prompt_filler,filler,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
1031,prompt_active,active,a tir s a tul .,a tul is ed by a tir .,The tir ed the tul .,active_structural
1031,prompt_passive,passive,a tir s a tul .,a tul is ed by a tir .,The tul was ir by the tir .,other
1031,prompt_no_prime,no_prime,a tir s a tul .,a tul is ed by a tir .,The tir was hit by the tul .,other
1031,prompt_filler,filler,a tir s a tul .,a tul is ed by a tir .,The tir did it to the tul .,other
1032,prompt_active,active,the tul ed the vel .,the vel was ed by the tul .,The tul s the vel .,other
1032,prompt_passive,passive,the tul ed the vel .,the vel was ed by the tul .,The vel is ed by the tul .,passive_structural
1032,prompt_no_prime,no_prime,the tul ed the vel .,the vel was ed by the tul .,The tul was hurt by the vel .,other
1032,prompt_filler,filler,the tul ed the vel .,the vel was ed by the tul .,The tul did it to the vel .,other
1033,prompt_active,active,the vel s the vil .,the vil is ed by the vel .,The vel elbowed the vil .,other
