item_index,prompt_template,prime_condition,prompt,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,quote_style,event_style,role_style,raw_generation,generated_first_sentence,generation_class,has_extra_text_after_first_sentence
3,demo__involving_event__responsible_affected__mary_answered,passive,"There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A kid is chased by a husband.""

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,responsible_affected," husband chased the winner.""

There was a chasing event involving a husband and a loser",The husband chased the winner .,other,True
3,demo__involving_event__responsible_affected__mary_answered,no_demo,"There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,responsible_affected," wife destroyed the house.""

Bridget asked, ""What happened?""

",The wife destroyed the house .,agent_start_other,True
3,demo__involving_event__responsible_affected__mary_answered,filler,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,responsible_affected," window rattled during the storm.""

There was a destroying event involving a wife and a",The window rattled during the storm .,other,True
3,demo__involving_event__responsible_affected__said_mary,active,"There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
""A husband chases a kid."" said Mary.

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,responsible_affected," husband destroyed a winner."" said Mary.

There was a chasing event involving a husband",The husband destroyed a winner .,other,True
3,demo__involving_event__responsible_affected__said_mary,passive,"There was a chasing event involving a husband and a kid.
The responsible person was a husband.
The affected person was a kid.

Bridget asked, ""What happened?""
""A kid is chased by a husband."" said Mary.

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,responsible_affected," husband is a winner."" said Mary.

There was a chasing event involving a husband",The husband is a winner .,other,True
3,demo__involving_event__responsible_affected__said_mary,no_demo,"There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,responsible_affected," wife was a winner,"" said the responsible person.

""What happened?"" asked the","The wife was a winner,",agent_start_other,True
3,demo__involving_event__responsible_affected__said_mary,filler,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The window rattled during the storm."" said Mary.

There was a destroying event involving a wife and a winner.
The responsible person was a wife.
The affected person was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,responsible_affected," window rattled during the storm."" said Mary.

There was a destroying event involving a",The window rattled during the storm .,other,True
3,demo__involving_event__did_to__mary_answered,active,"There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A husband chases a kid.""

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,did_to," husband destroyed the winner.""

There was a chasing event involving a husband and a loser",The husband destroyed the winner .,other,True
3,demo__involving_event__did_to__mary_answered,passive,"There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
Mary answered, ""A kid is chased by a husband.""

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,did_to," winner is a wife.""

There was a chasing event involving a husband and a loser",The winner is a wife .,patient_start_other,True
3,demo__involving_event__did_to__mary_answered,no_demo,"There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,did_to," wife destroyed the winner.""

Bridget asked, ""What did she do?""",The wife destroyed the winner .,agent_start_other,True
3,demo__involving_event__did_to__mary_answered,filler,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,mary_answered,involving_event,did_to," window rattled during the storm.""

There was a destroying event involving a wife and a",The window rattled during the storm .,other,True
3,demo__involving_event__did_to__said_mary,active,"There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
""A husband chases a kid."" said Mary.

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,did_to," wife destroyed the winner."" said Mary.

There was a chasing event involving a husband",The wife destroyed the winner .,agent_start_other,True
3,demo__involving_event__did_to__said_mary,passive,"There was a chasing event involving a husband and a kid.
The one who did it was a husband.
The one it happened to was a kid.

Bridget asked, ""What happened?""
""A kid is chased by a husband."" said Mary.

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,did_to," winner is a wife."" said Mary.

There was a chasing event involving a husband",The winner is a wife .,patient_start_other,True
3,demo__involving_event__did_to__said_mary,no_demo,"There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,did_to," wife of the winner was a winner,"" said the man.

""What happened?""","The wife of the winner was a winner,",agent_start_other,True
3,demo__involving_event__did_to__said_mary,filler,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
""The window rattled during the storm."" said Mary.

There was a destroying event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
""The",a wife destroys a winner .,a winner is destroyed by a wife .,wife,winner,destroys,destroyed,said_mary,involving_event,did_to," window rattled during the storm."" said Mary.

There was a destroying event involving a",The window rattled during the storm .,other,True
