item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1288,prompt_no_prime,no_prime,a woman asks a worker .,a worker is asked by a woman .,The worker was attacked by a woman .,other
1288,prompt_filler,filler,a woman asks a worker .,a worker is asked by a woman .,The worker was injured .,other
1289,prompt_active,active,an author catches a bishop .,a bishop is caught by an author .,The author caught the bishop .,active_structural
1289,prompt_passive,passive,an author catches a bishop .,a bishop is caught by an author .,The bishop was caught by the author .,passive_structural
1289,prompt_no_prime,no_prime,an author catches a bishop .,a bishop is caught by an author .,The author caught the bishop .,active_structural
1289,prompt_filler,filler,an author catches a bishop .,a bishop is caught by an author .,The author was caught .,other
1290,prompt_active,active,the actor punched the actress .,the actress was punched by the actor .,The actor punched the actress .,active_exact
1290,prompt_passive,passive,the actor punched the actress .,the actress was punched by the actor .,The actress was punched by the actor .,passive_exact
1290,prompt_no_prime,no_prime,the actor punched the actress .,the actress was punched by the actor .,The actor punched the actress .,active_exact
1290,prompt_filler,filler,the actor punched the actress .,the actress was punched by the actor .,The package arrived before noon .,other
1291,prompt_active,active,the worker kissed the writer .,the writer was kissed by the worker .,The worker kissed the writer .,active_exact
1291,prompt_passive,passive,the worker kissed the writer .,the writer was kissed by the worker .,The writer was kissed by the worker .,passive_exact
1291,prompt_no_prime,no_prime,the worker kissed the writer .,the writer was kissed by the worker .,The worker kissed the writer .,active_exact
1291,prompt_filler,filler,the worker kissed the writer .,the writer was kissed by the worker .,The writer was kissed .,other
1292,prompt_active,active,a pilot comforts a president .,a president is comforted by a pilot .,The pilot comforted the president .,active_structural
1292,prompt_passive,passive,a pilot comforts a president .,a president is comforted by a pilot .,The president was comforted by the pilot .,passive_structural
1292,prompt_no_prime,no_prime,a pilot comforts a president .,a president is comforted by a pilot .,The pilot was flying the plane and the president was sitting in the back seat .,other
1292,prompt_filler,filler,a pilot comforts a president .,a president is comforted by a pilot .,The pilot met the president .,other
1293,prompt_active,active,a wife discovers a winner .,a winner is discovered by a wife .,The wife discovered the winner .,active_structural
1293,prompt_passive,passive,a wife discovers a winner .,a winner is discovered by a wife .,The winner was discovered by the wife .,passive_structural
1293,prompt_no_prime,no_prime,a wife discovers a winner .,a winner is discovered by a wife .,"The winner won the prize, but the wife lost the husband .",other
1293,prompt_filler,filler,a wife discovers a winner .,a winner is discovered by a wife .,The wife won the award .,other
1294,prompt_active,active,a teacher washes an uncle .,an uncle is washed by a teacher .,The teacher washed the uncle .,active_structural
1294,prompt_passive,passive,a teacher washes an uncle .,an uncle is washed by a teacher .,The uncle was washed by the teacher .,passive_structural
1294,prompt_no_prime,no_prime,a teacher washes an uncle .,an uncle is washed by a teacher .,The teacher washed the uncle .,active_structural
1294,prompt_filler,filler,a teacher washes an uncle .,an uncle is washed by a teacher .,The teacher washed the uncle .,active_structural
1295,prompt_active,active,the husband chased the kid .,the kid was chased by the husband .,The husband chases the kid .,other
1295,prompt_passive,passive,the husband chased the kid .,the kid was chased by the husband .,The kid is chased by the husband .,passive_structural
1295,prompt_no_prime,no_prime,the husband chased the kid .,the kid was chased by the husband .,The husband was chasing the kid .,active_structural
1295,prompt_filler,filler,the husband chased the kid .,the kid was chased by the husband .,The kid was chased by the husband .,passive_exact
1296,prompt_active,active,the father protected the friend .,the friend was protected by the father .,The father protected the friend .,active_exact
1296,prompt_passive,passive,the father protected the friend .,the friend was protected by the father .,The father protected the friend .,active_exact
1296,prompt_no_prime,no_prime,the father protected the friend .,the friend was protected by the father .,"The father was involved in the event, and the friend was the one who was affected .",other
1296,prompt_filler,filler,the father protected the friend .,the friend was protected by the father .,The father was protected .,other
1297,prompt_active,active,a kid selects a king .,a king is selected by a kid .,The kid selected the king .,active_structural
1297,prompt_passive,passive,a kid selects a king .,a king is selected by a kid .,The kid selected the king .,active_structural
1297,prompt_no_prime,no_prime,a kid selects a king .,a king is selected by a kid .,The kid did it to the king .,other
1297,prompt_filler,filler,a kid selects a king .,a king is selected by a kid .,The kid threw a stone into the river .,other
1298,prompt_active,active,a son judges a student .,a student is judged by a son .,The son judged the student .,active_structural
1298,prompt_passive,passive,a son judges a student .,a student is judged by a son .,The student was judged by the son .,passive_structural
1298,prompt_no_prime,no_prime,a son judges a student .,a student is judged by a son .,The son was judged by the student .,other
1298,prompt_filler,filler,a son judges a student .,a student is judged by a son .,The son won .,other
1299,prompt_active,active,the physician killed the pilot .,the pilot was killed by the physician .,The physician killed the pilot .,active_exact
1299,prompt_passive,passive,the physician killed the pilot .,the pilot was killed by the physician .,The physician killed the pilot .,active_exact
1299,prompt_no_prime,no_prime,the physician killed the pilot .,the pilot was killed by the physician .,The physician was killed by the pilot .,other
1299,prompt_filler,filler,the physician killed the pilot .,the pilot was killed by the physician .,The physician was killed by the pilot .,other
1300,prompt_active,active,a singer kills a soldier .,a soldier is killed by a singer .,The singer killed the soldier .,active_structural
1300,prompt_passive,passive,a singer kills a soldier .,a soldier is killed by a singer .,The soldier was killed by the singer .,passive_structural
1300,prompt_no_prime,no_prime,a singer kills a soldier .,a soldier is killed by a singer .,The singer killed the soldier .,active_structural
1300,prompt_filler,filler,a singer kills a soldier .,a soldier is killed by a singer .,The singer was killed .,other
1301,prompt_active,active,the girl helped the guest .,the guest was helped by the girl .,The girl helped the guest .,active_exact
1301,prompt_passive,passive,the girl helped the guest .,the guest was helped by the girl .,The girl helped the guest .,active_exact
1301,prompt_no_prime,no_prime,the girl helped the guest .,the guest was helped by the girl .,The girl helped the guest .,active_exact
1301,prompt_filler,filler,the girl helped the guest .,the guest was helped by the girl .,The painter waited near the doorway .,other
1302,prompt_active,active,a minister punches a mother .,a mother is punched by a minister .,The minister punched the mother .,active_structural
1302,prompt_passive,passive,a minister punches a mother .,a mother is punched by a minister .,The mother was punched by the minister .,passive_structural
1302,prompt_no_prime,no_prime,a minister punches a mother .,a mother is punched by a minister .,The minister punched the mother .,active_structural
1302,prompt_filler,filler,a minister punches a mother .,a mother is punched by a minister .,The minister punched the mother .,active_structural
1303,prompt_active,active,the child asked the colonel .,the colonel was asked by the child .,The child asked the colonel .,active_exact
1303,prompt_passive,passive,the child asked the colonel .,the colonel was asked by the child .,The child asked the colonel .,active_exact
1303,prompt_no_prime,no_prime,the child asked the colonel .,the colonel was asked by the child .,The child did it .,other
1303,prompt_filler,filler,the child asked the colonel .,the colonel was asked by the child .,The child shot the colonel .,other
1304,prompt_active,active,the mayor chased the minister .,the minister was chased by the mayor .,The mayor chases the minister .,other
1304,prompt_passive,passive,the mayor chased the minister .,the minister was chased by the mayor .,The minister was chased by the mayor .,passive_exact
1304,prompt_no_prime,no_prime,the mayor chased the minister .,the minister was chased by the mayor .,The mayor was chased by the minister .,other
1304,prompt_filler,filler,the mayor chased the minister .,the minister was chased by the mayor .,The minister was chased by the mayor .,passive_exact
1305,prompt_active,active,the winner judged the woman .,the woman was judged by the winner .,The winner judges the woman .,active_structural
1305,prompt_passive,passive,the winner judged the woman .,the woman was judged by the winner .,The winner is judged by a woman .,other
1305,prompt_no_prime,no_prime,the winner judged the woman .,the woman was judged by the winner .,The winner did it to the woman .,other
1305,prompt_filler,filler,the winner judged the woman .,the woman was judged by the winner .,The winner was crowned .,other
1306,prompt_active,active,the mother protected the nurse .,the nurse was protected by the mother .,The mother protected the nurse .,active_exact
1306,prompt_passive,passive,the mother protected the nurse .,the nurse was protected by the mother .,The nurse is protected by the mother .,passive_structural
1306,prompt_no_prime,no_prime,the mother protected the nurse .,the nurse was protected by the mother .,The mother was protecting the nurse .,active_structural
1306,prompt_filler,filler,the mother protected the nurse .,the nurse was protected by the mother .,The nurse was protected .,other
1307,prompt_active,active,a chief kills a child .,a child is killed by a chief .,The chief killed the child .,active_structural
1307,prompt_passive,passive,a chief kills a child .,a child is killed by a chief .,The child was killed by the chief .,passive_structural
1307,prompt_no_prime,no_prime,a chief kills a child .,a child is killed by a chief .,The chief was killed by the child .,other
1307,prompt_filler,filler,a chief kills a child .,a child is killed by a chief .,The signal flickered across the screen .,other
1308,prompt_active,active,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer hurried the soldier .,active_structural
1308,prompt_passive,passive,a singer hurries a soldier .,a soldier is hurried by a singer .,The soldier was hurried by the singer .,passive_structural
1308,prompt_no_prime,no_prime,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer was singing and the soldier was running .,other
1308,prompt_filler,filler,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer was attacked by the soldier .,other
1309,prompt_active,active,the physician kissed the pilot .,the pilot was kissed by the physician .,The physician kisses the pilot .,other
1309,prompt_passive,passive,the physician kissed the pilot .,the pilot was kissed by the physician .,The pilot was kissed by the physician .,passive_exact
1309,prompt_no_prime,no_prime,the physician kissed the pilot .,the pilot was kissed by the physician .,The physician kissed the pilot .,active_exact
1309,prompt_filler,filler,the physician kissed the pilot .,the pilot was kissed by the physician .,The physician kissed the pilot .,active_exact
1310,prompt_active,active,the father selected the friend .,the friend was selected by the father .,The father selected the friend .,active_exact
1310,prompt_passive,passive,the father selected the friend .,the friend was selected by the father .,The father selected the friend .,active_exact
1310,prompt_no_prime,no_prime,the father selected the friend .,the friend was selected by the father .,The father did it to the friend .,other
1310,prompt_filler,filler,the father selected the friend .,the friend was selected by the father .,The father watered the garden .,other
1311,prompt_active,active,an actress drags an adult .,an adult is dragged by an actress .,The actress dragged the adult .,active_structural
1311,prompt_passive,passive,an actress drags an adult .,an adult is dragged by an actress .,The adult was dragged by the actress .,passive_structural
1311,prompt_no_prime,no_prime,an actress drags an adult .,an adult is dragged by an actress .,The actress was involved in a dragging event .,other
1311,prompt_filler,filler,an actress drags an adult .,an adult is dragged by an actress .,The actress was dragged behind the chair .,other
1312,prompt_active,active,a nurse washes a parent .,a parent is washed by a nurse .,The nurse washed the parent .,active_structural
1312,prompt_passive,passive,a nurse washes a parent .,a parent is washed by a nurse .,The parent was washed by the nurse .,passive_structural
1312,prompt_no_prime,no_prime,a nurse washes a parent .,a parent is washed by a nurse .,The nurse washed the baby .,other
1312,prompt_filler,filler,a nurse washes a parent .,a parent is washed by a nurse .,The nurse washed the parent .,active_structural
1313,prompt_active,active,the student killed the teacher .,the teacher was killed by the student .,The student killed the teacher .,active_exact
1313,prompt_passive,passive,the student killed the teacher .,the teacher was killed by the student .,The student killed the teacher .,active_exact
1313,prompt_no_prime,no_prime,the student killed the teacher .,the teacher was killed by the student .,The student killed the teacher .,active_exact
1313,prompt_filler,filler,the student killed the teacher .,the teacher was killed by the student .,The witness paused near the doorway .,other
1314,prompt_active,active,a woman washes a worker .,a worker is washed by a woman .,The woman washed the worker .,active_structural
1314,prompt_passive,passive,a woman washes a worker .,a worker is washed by a woman .,The worker was washed by the woman .,passive_structural
1314,prompt_no_prime,no_prime,a woman washes a worker .,a worker is washed by a woman .,The washing machine broke down .,other
1314,prompt_filler,filler,a woman washes a worker .,a worker is washed by a woman .,The package arrived before noon .,other
1315,prompt_active,active,a lady teaches a lawyer .,a lawyer is taught by a lady .,The lady taught the lawyer .,active_structural
1315,prompt_passive,passive,a lady teaches a lawyer .,a lawyer is taught by a lady .,The lawyer was taught by the lady .,passive_structural
1315,prompt_no_prime,no_prime,a lady teaches a lawyer .,a lawyer is taught by a lady .,The lady did it .,other
1315,prompt_filler,filler,a lady teaches a lawyer .,a lawyer is taught by a lady .,The lady did it to the lawyer .,other
1316,prompt_active,active,a doctor comforts an employee .,an employee is comforted by a doctor .,The doctor comforted the employee .,active_structural
1316,prompt_passive,passive,a doctor comforts an employee .,an employee is comforted by a doctor .,The employee was comforted by the doctor .,passive_structural
1316,prompt_no_prime,no_prime,a doctor comforts an employee .,an employee is comforted by a doctor .,The doctor gave the employee a shot .,other
1316,prompt_filler,filler,a doctor comforts an employee .,an employee is comforted by a doctor .,The doctor helped the employee .,other
1317,prompt_active,active,the bishop forgot the boy .,the boy was forgotten by the bishop .,The bishop forgots the boy .,active_structural
1317,prompt_passive,passive,the bishop forgot the boy .,the boy was forgotten by the bishop .,The bishop forgots the boy .,active_structural
1317,prompt_no_prime,no_prime,the bishop forgot the boy .,the boy was forgotten by the bishop .,"The bishop was the one who did it, and the boy was the one who got it .",other
1317,prompt_filler,filler,the bishop forgot the boy .,the boy was forgotten by the bishop .,The bishop did it to the boy .,other
1318,prompt_active,active,a singer strikes a soldier .,a soldier is struck by a singer .,The singer struck the soldier .,active_structural
1318,prompt_passive,passive,a singer strikes a soldier .,a soldier is struck by a singer .,The soldier was struck by the singer .,passive_structural
1318,prompt_no_prime,no_prime,a singer strikes a soldier .,a soldier is struck by a singer .,The singer was singing a song about a soldier .,other
1318,prompt_filler,filler,a singer strikes a soldier .,a soldier is struck by a singer .,The singer was shot .,other
1319,prompt_active,active,the girl followed the guest .,the guest was followed by the girl .,The girl followed the guest .,active_exact
1319,prompt_passive,passive,the girl followed the guest .,the guest was followed by the girl .,The girl followed the guest .,active_exact
1319,prompt_no_prime,no_prime,the girl followed the guest .,the guest was followed by the girl .,The girl did it .,other
1319,prompt_filler,filler,the girl followed the guest .,the guest was followed by the girl .,The pillow rested on the sofa .,other
1320,prompt_active,active,the prince embraced the princess .,the princess was embraced by the prince .,The prince embraced the princess .,active_exact
1320,prompt_passive,passive,the prince embraced the princess .,the princess was embraced by the prince .,The prince embraced the princess .,active_exact
1320,prompt_no_prime,no_prime,the prince embraced the princess .,the princess was embraced by the prince .,The prince was the one who embraced the princess .,active_structural
1320,prompt_filler,filler,the prince embraced the princess .,the princess was embraced by the prince .,The prince kissed the princess .,other
1321,prompt_active,active,the professor forgot the reader .,the reader was forgotten by the professor .,The professor forgot the reader .,active_exact
1321,prompt_passive,passive,the professor forgot the reader .,the reader was forgotten by the professor .,The reader was forgotten by the professor .,passive_exact
1321,prompt_no_prime,no_prime,the professor forgot the reader .,the reader was forgotten by the professor .,"The professor was the one who did it, and the reader was the one who got it .",other
1321,prompt_filler,filler,the professor forgot the reader .,the reader was forgotten by the professor .,The professor read the book .,other
1322,prompt_active,active,a guest carries a guy .,a guy is carried by a guest .,The guest carried the guy .,active_structural
1322,prompt_passive,passive,a guest carries a guy .,a guy is carried by a guest .,The guy was carried by the guest .,passive_structural
1322,prompt_no_prime,no_prime,a guest carries a guy .,a guy is carried by a guest .,The guest did it to the guy .,other
1322,prompt_filler,filler,a guest carries a guy .,a guy is carried by a guest .,The guest carried the guy .,active_structural
1323,prompt_active,active,a lady raises a lawyer .,a lawyer is raised by a lady .,The lady raised the lawyer .,active_structural
1323,prompt_passive,passive,a lady raises a lawyer .,a lawyer is raised by a lady .,The lawyer was raised by the lady .,passive_structural
1323,prompt_no_prime,no_prime,a lady raises a lawyer .,a lawyer is raised by a lady .,The lady raised the money .,other
1323,prompt_filler,filler,a lady raises a lawyer .,a lawyer is raised by a lady .,The lady was sued .,other
1324,prompt_active,active,a lady comforts a lawyer .,a lawyer is comforted by a lady .,The lady comforted the lawyer .,active_structural
1324,prompt_passive,passive,a lady comforts a lawyer .,a lawyer is comforted by a lady .,The lawyer was comforted by the lady .,passive_structural
1324,prompt_no_prime,no_prime,a lady comforts a lawyer .,a lawyer is comforted by a lady .,The lady did it to the lawyer .,other
1324,prompt_filler,filler,a lady comforts a lawyer .,a lawyer is comforted by a lady .,The lawyer was comforted .,other
1325,prompt_active,active,the physician grabbed the pilot .,the pilot was grabbed by the physician .,The physician grabbed the pilot .,active_exact
1325,prompt_passive,passive,the physician grabbed the pilot .,the pilot was grabbed by the physician .,The physician grabbed the pilot .,active_exact
1325,prompt_no_prime,no_prime,the physician grabbed the pilot .,the pilot was grabbed by the physician .,The physician grabbed the pilot .,active_exact
1325,prompt_filler,filler,the physician grabbed the pilot .,the pilot was grabbed by the physician .,The physician grabbed the pilot .,active_exact
1326,prompt_active,active,the winner carried the woman .,the woman was carried by the winner .,The winner carries the woman .,active_structural
1326,prompt_passive,passive,the winner carried the woman .,the woman was carried by the winner .,The winner is carried by the woman .,other
1326,prompt_no_prime,no_prime,the winner carried the woman .,the woman was carried by the winner .,The winner carried the woman .,active_exact
1326,prompt_filler,filler,the winner carried the woman .,the woman was carried by the winner .,The winner was crowned .,other
1327,prompt_active,active,a partner chases a physician .,a physician is chased by a partner .,The partner chased the physician .,active_structural
1327,prompt_passive,passive,a partner chases a physician .,a physician is chased by a partner .,The physician was chased by a partner .,passive_structural
1327,prompt_no_prime,no_prime,a partner chases a physician .,a physician is chased by a partner .,The physician was chased by the partner .,passive_structural
1327,prompt_filler,filler,a partner chases a physician .,a physician is chased by a partner .,The partner was chased by the physician .,other
1328,prompt_active,active,the soldier dragged the son .,the son was dragged by the soldier .,The soldier dragged the son .,active_exact
1328,prompt_passive,passive,the soldier dragged the son .,the son was dragged by the soldier .,The son was dragged by the soldier .,passive_exact
1328,prompt_no_prime,no_prime,the soldier dragged the son .,the son was dragged by the soldier .,"The soldier was the one who did it, and the son was the one who was dragged .",other
1328,prompt_filler,filler,the soldier dragged the son .,the son was dragged by the soldier .,The blanket dried on the line .,other
1329,prompt_active,active,the parent caught the partner .,the partner was caught by the parent .,The parent caught the partner .,active_exact
1329,prompt_passive,passive,the parent caught the partner .,the partner was caught by the parent .,The partner was caught by the parent .,passive_exact
1329,prompt_no_prime,no_prime,the parent caught the partner .,the partner was caught by the parent .,The parent was caught by the partner .,other
1329,prompt_filler,filler,the parent caught the partner .,the partner was caught by the parent .,The parent caught the partner .,active_exact
1330,prompt_active,active,the girl protected the guest .,the guest was protected by the girl .,The girl protects the guest .,active_structural
1330,prompt_passive,passive,the girl protected the guest .,the guest was protected by the girl .,The girl protected the guest .,active_exact
1330,prompt_no_prime,no_prime,the girl protected the guest .,the guest was protected by the girl .,The girl did it .,other
1330,prompt_filler,filler,the girl protected the guest .,the guest was protected by the girl .,The girl protected the guest .,active_exact
1331,prompt_active,active,a buddy kisses a candidate .,a candidate is kissed by a buddy .,The buddy kissed the candidate .,active_structural
1331,prompt_passive,passive,a buddy kisses a candidate .,a candidate is kissed by a buddy .,The candidate was kissed by the buddy .,passive_structural
1331,prompt_no_prime,no_prime,a buddy kisses a candidate .,a candidate is kissed by a buddy .,"The one who did it was a buddy, and the one it happened to was a candidate .",other
1331,prompt_filler,filler,a buddy kisses a candidate .,a candidate is kissed by a buddy .,The signal flickered across the screen .,other
1332,prompt_active,active,the king chased the lady .,the lady was chased by the king .,The king chases the lady .,other
1332,prompt_passive,passive,the king chased the lady .,the lady was chased by the king .,The lady was chased by the king .,passive_exact
1332,prompt_no_prime,no_prime,the king chased the lady .,the lady was chased by the king .,The king was chased by the lady .,other
1332,prompt_filler,filler,the king chased the lady .,the lady was chased by the king .,The king chased the lady .,active_exact
1333,prompt_active,active,the king raised the lady .,the lady was raised by the king .,The king raised the lady .,active_exact
1333,prompt_passive,passive,the king raised the lady .,the lady was raised by the king .,The lady was raised .,other
1333,prompt_no_prime,no_prime,the king raised the lady .,the lady was raised by the king .,The king did it to the lady .,other
1333,prompt_filler,filler,the king raised the lady .,the lady was raised by the king .,The king and the lady were married .,other
1334,prompt_active,active,the prince asked the princess .,the princess was asked by the prince .,The prince asked the princess .,active_exact
1334,prompt_passive,passive,the prince asked the princess .,the princess was asked by the prince .,The princess is asked by the prince .,passive_structural
1334,prompt_no_prime,no_prime,the prince asked the princess .,the princess was asked by the prince .,"The prince did it, and the princess was the one it happened to .",other
1334,prompt_filler,filler,the prince asked the princess .,the princess was asked by the prince .,The prince kissed the princess .,other
1335,prompt_active,active,the president forgot the priest .,the priest was forgotten by the president .,The president forgots the priest .,active_structural
1335,prompt_passive,passive,the president forgot the priest .,the priest was forgotten by the president .,The president forgots the priest .,active_structural
1335,prompt_no_prime,no_prime,the president forgot the priest .,the priest was forgotten by the president .,The president was involved in a forgoting event with the priest .,active_structural
1335,prompt_filler,filler,the president forgot the priest .,the priest was forgotten by the president .,The jacket hung behind the chair .,other
1336,prompt_active,active,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed the brother .,active_structural
1336,prompt_passive,passive,a boy kisses a brother .,a brother is kissed by a boy .,The brother was kissed by the boy .,passive_structural
1336,prompt_no_prime,no_prime,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed my brother .,active_structural
1336,prompt_filler,filler,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed his brother .,active_structural
1337,prompt_active,active,the king dragged the lady .,the lady was dragged by the king .,The king dragged the lady .,active_exact
1337,prompt_passive,passive,the king dragged the lady .,the lady was dragged by the king .,The king dragged the lady .,active_exact
1337,prompt_no_prime,no_prime,the king dragged the lady .,the lady was dragged by the king .,The king did it to the lady .,other
1337,prompt_filler,filler,the king dragged the lady .,the lady was dragged by the king .,The witness paused near the doorway .,other
1338,prompt_active,active,the worker selected the writer .,the writer was selected by the worker .,The worker selected the writer .,active_exact
1338,prompt_passive,passive,the worker selected the writer .,the writer was selected by the worker .,The writer was selected by the worker .,passive_exact
1338,prompt_no_prime,no_prime,the worker selected the writer .,the writer was selected by the worker .,The worker did it .,other
1338,prompt_filler,filler,the worker selected the writer .,the writer was selected by the worker .,The package arrived before noon .,other
1339,prompt_active,active,a reader beats a scientist .,a scientist is beaten by a reader .,The reader beat the scientist .,active_structural
1339,prompt_passive,passive,a reader beats a scientist .,a scientist is beaten by a reader .,The scientist was beaten by the reader .,passive_structural
1339,prompt_no_prime,no_prime,a reader beats a scientist .,a scientist is beaten by a reader .,The reader beat the scientist .,active_structural
1339,prompt_filler,filler,a reader beats a scientist .,a scientist is beaten by a reader .,The reader was beaten .,other
1340,prompt_active,active,the student selected the teacher .,the teacher was selected by the student .,The student selected the teacher .,active_exact
1340,prompt_passive,passive,the student selected the teacher .,the teacher was selected by the student .,The student selected the teacher .,active_exact
1340,prompt_no_prime,no_prime,the student selected the teacher .,the teacher was selected by the student .,"The student was the one who did it, and the teacher was the one who was affected .",other
1340,prompt_filler,filler,the student selected the teacher .,the teacher was selected by the student .,The student waited beside the harbor .,other
1341,prompt_active,active,the mother kissed the nurse .,the nurse was kissed by the mother .,The mother kissed the nurse .,active_exact
1341,prompt_passive,passive,the mother kissed the nurse .,the nurse was kissed by the mother .,The nurse was kissed by the mother .,passive_exact
1341,prompt_no_prime,no_prime,the mother kissed the nurse .,the nurse was kissed by the mother .,The mother kissed the nurse .,active_exact
1341,prompt_filler,filler,the mother kissed the nurse .,the nurse was kissed by the mother .,The nurse kissed the mother .,other
1342,prompt_active,active,the uncle raised the wife .,the wife was raised by the uncle .,The uncle raised the wife .,active_exact
1342,prompt_passive,passive,the uncle raised the wife .,the wife was raised by the uncle .,The wife was raised by her uncle .,passive_structural
1342,prompt_no_prime,no_prime,the uncle raised the wife .,the wife was raised by the uncle .,The uncle did it .,other
1342,prompt_filler,filler,the uncle raised the wife .,the wife was raised by the uncle .,The violin echoed in the theater .,other
1343,prompt_active,active,the worker asked the writer .,the writer was asked by the worker .,The worker asked the writer .,active_exact
1343,prompt_passive,passive,the worker asked the writer .,the writer was asked by the worker .,The writer was asked by the worker .,passive_exact
1343,prompt_no_prime,no_prime,the worker asked the writer .,the writer was asked by the worker .,The worker did it .,other
1343,prompt_filler,filler,the worker asked the writer .,the writer was asked by the worker .,The worker wrote the letter .,other
1344,prompt_active,active,a manager asks a mayor .,a mayor is asked by a manager .,The manager killed the mayor .,other
1344,prompt_passive,passive,a manager asks a mayor .,a mayor is asked by a manager .,The mayor was killed by the manager .,other
1344,prompt_no_prime,no_prime,a manager asks a mayor .,a mayor is asked by a manager .,The manager did it .,other
1344,prompt_filler,filler,a manager asks a mayor .,a mayor is asked by a manager .,The manager was fired .,other
1345,prompt_active,active,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel bothered the cop .,active_structural
1345,prompt_passive,passive,a colonel bothers a cop .,a cop is bothered by a colonel .,The cop was bothered by the colonel .,passive_structural
1345,prompt_no_prime,no_prime,a colonel bothers a cop .,a cop is bothered by a colonel .,"The colonel was involved in the event, and the cop was the one who was affected by it .",other
1345,prompt_filler,filler,a colonel bothers a cop .,a cop is bothered by a colonel .,The colonel was involved in a confrontation with the cop .,other
1346,prompt_active,active,a friend selects a girl .,a girl is selected by a friend .,The friend selected the girl .,active_structural
1346,prompt_passive,passive,a friend selects a girl .,a girl is selected by a friend .,The girl was selected by the friend .,passive_structural
1346,prompt_no_prime,no_prime,a friend selects a girl .,a girl is selected by a friend .,The one who did it was a friend .,other
1346,prompt_filler,filler,a friend selects a girl .,a girl is selected by a friend .,The girl got a new haircut .,other
1347,prompt_active,active,the employee kissed the employer .,the employer was kissed by the employee .,The employee kisses the employer .,other
1347,prompt_passive,passive,the employee kissed the employer .,the employer was kissed by the employee .,The employer was kissed by the employee .,passive_exact
1347,prompt_no_prime,no_prime,the employee kissed the employer .,the employer was kissed by the employee .,The employee was kissed by the employer .,other
1347,prompt_filler,filler,the employee kissed the employer .,the employer was kissed by the employee .,The employee kissed the employer .,active_exact
1348,prompt_active,active,the candidate hurried the captain .,the captain was hurried by the candidate .,The candidate hurried the captain .,active_exact
1348,prompt_passive,passive,the candidate hurried the captain .,the captain was hurried by the candidate .,The captain is hurried by the candidate .,passive_structural
1348,prompt_no_prime,no_prime,the candidate hurried the captain .,the captain was hurried by the candidate .,The candidate was accused of cheating on the exam .,other
1348,prompt_filler,filler,the candidate hurried the captain .,the captain was hurried by the candidate .,The captain was elected .,other
1349,prompt_active,active,a son catches a student .,a student is caught by a son .,The son caught the student .,active_structural
1349,prompt_passive,passive,a son catches a student .,a student is caught by a son .,The student was caught by the son .,passive_structural
1349,prompt_no_prime,no_prime,a son catches a student .,a student is caught by a son .,The son caught the student .,active_structural
1349,prompt_filler,filler,a son catches a student .,a student is caught by a son .,The student caught the son .,other
1350,prompt_active,active,the champion hurried the chief .,the chief was hurried by the champion .,The champion hurried the chief .,active_exact
1350,prompt_passive,passive,the champion hurried the chief .,the chief was hurried by the champion .,The champion hurried the chief .,active_exact
1350,prompt_no_prime,no_prime,the champion hurried the chief .,the chief was hurried by the champion .,"The champion was involved in a hurry, and the chief was the one who was affected .",other
1350,prompt_filler,filler,the champion hurried the chief .,the chief was hurried by the champion .,The champion defeated the chief .,other
1351,prompt_active,active,a friend kills a girl .,a girl is killed by a friend .,The friend killed the girl .,active_structural
1351,prompt_passive,passive,a friend kills a girl .,a girl is killed by a friend .,The girl was killed by a friend .,passive_structural
1351,prompt_no_prime,no_prime,a friend kills a girl .,a girl is killed by a friend .,The one who did it was a friend .,other
1351,prompt_filler,filler,a friend kills a girl .,a girl is killed by a friend .,The market opened after sunrise .,other
1352,prompt_active,active,the girl punched the guest .,the guest was punched by the girl .,The girl punched the guest .,active_exact
1352,prompt_passive,passive,the girl punched the guest .,the guest was punched by the girl .,The girl punched the guest .,active_exact
1352,prompt_no_prime,no_prime,the girl punched the guest .,the guest was punched by the girl .,The girl punched the guest .,active_exact
1352,prompt_filler,filler,the girl punched the guest .,the guest was punched by the girl .,The girl punched the guest .,active_exact
1353,prompt_active,active,the child forgave the colonel .,the colonel was forgiven by the child .,The child forgives the colonel .,other
1353,prompt_passive,passive,the child forgave the colonel .,the colonel was forgiven by the child .,The child forgives the colonel .,other
1353,prompt_no_prime,no_prime,the child forgave the colonel .,the colonel was forgiven by the child .,The child forgave the colonel .,active_exact
1353,prompt_filler,filler,the child forgave the colonel .,the colonel was forgiven by the child .,The child forgave the colonel .,active_exact
1354,prompt_active,active,a chief embraces a child .,a child is embraced by a chief .,The chief embraced the child .,active_structural
1354,prompt_passive,passive,a chief embraces a child .,a child is embraced by a chief .,The child was embraced by the chief .,passive_structural
1354,prompt_no_prime,no_prime,a chief embraces a child .,a child is embraced by a chief .,The chief gave the child a hug .,other
1354,prompt_filler,filler,a chief embraces a child .,a child is embraced by a chief .,The chief hugged the child .,other
