item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1138,prompt_active,active,a scientist selected a secretary .,a secretary was selected by a scientist .,The scientist selected the secretary .,active_structural
1138,prompt_passive,passive,a scientist selected a secretary .,a secretary was selected by a scientist .,The secretary is selected by the scientist .,passive_structural
1138,prompt_no_prime,no_prime,a scientist selected a secretary .,a secretary was selected by a scientist .,The scientist was selected to go to the conference .,other
1138,prompt_filler,filler,a scientist selected a secretary .,a secretary was selected by a scientist .,The scientist was awarded a prize .,other
1139,prompt_active,active,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The secretary selected the sheriff .,active_structural
1139,prompt_passive,passive,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The sheriff was selected by the secretary .,passive_structural
1139,prompt_no_prime,no_prime,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The sheriff was selected to be the secretary .,other
1139,prompt_filler,filler,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The sheriff was selected .,other
1140,prompt_active,active,the sheriff selected the singer .,the singer was selected by the sheriff .,The sheriff selected the singer .,active_exact
1140,prompt_passive,passive,the sheriff selected the singer .,the singer was selected by the sheriff .,The sheriff selected the singer .,active_exact
1140,prompt_no_prime,no_prime,the sheriff selected the singer .,the singer was selected by the sheriff .,"The sheriff was involved in the selecting event, and the singer was the one it happened to .",active_structural
1140,prompt_filler,filler,the sheriff selected the singer .,the singer was selected by the sheriff .,The sheriff was singing .,other
1141,prompt_active,active,the singer selects the soldier .,the soldier is selected by the singer .,The singer selected the soldier .,active_structural
1141,prompt_passive,passive,the singer selects the soldier .,the soldier is selected by the singer .,The soldier was selected by the singer .,passive_structural
1141,prompt_no_prime,no_prime,the singer selects the soldier .,the soldier is selected by the singer .,"The singer was the one who did it, and the soldier was the one who got hurt .",other
1141,prompt_filler,filler,the singer selects the soldier .,the soldier is selected by the singer .,The singer was selected .,other
1142,prompt_active,active,a soldier selected a son .,a son was selected by a soldier .,The soldier selected the son .,active_structural
1142,prompt_passive,passive,a soldier selected a son .,a son was selected by a soldier .,The son was selected by the soldier .,passive_structural
1142,prompt_no_prime,no_prime,a soldier selected a son .,a son was selected by a soldier .,The soldier was killed by the son .,other
1142,prompt_filler,filler,a soldier selected a son .,a son was selected by a soldier .,The son was wounded .,other
1143,prompt_active,active,a son selects a student .,a student is selected by a son .,The son selected the student .,active_structural
1143,prompt_passive,passive,a son selects a student .,a student is selected by a son .,The student was selected by the son .,passive_structural
1143,prompt_no_prime,no_prime,a son selects a student .,a student is selected by a son .,The son selected the student .,active_structural
1143,prompt_filler,filler,a son selects a student .,a student is selected by a son .,The jacket was taken by the student .,other
1144,prompt_active,active,the student selected the teacher .,the teacher was selected by the student .,The student selected the teacher .,active_exact
1144,prompt_passive,passive,the student selected the teacher .,the teacher was selected by the student .,The teacher was selected by the student .,passive_exact
1144,prompt_no_prime,no_prime,the student selected the teacher .,the teacher was selected by the student .,"The student was the one who did it, and the teacher was the one who was affected .",other
1144,prompt_filler,filler,the student selected the teacher .,the teacher was selected by the student .,The student threw a book at the teacher .,other
1145,prompt_active,active,the teacher selects the uncle .,the uncle is selected by the teacher .,The teacher selected the uncle .,active_structural
1145,prompt_passive,passive,the teacher selects the uncle .,the uncle is selected by the teacher .,The uncle was selected by the teacher .,passive_structural
1145,prompt_no_prime,no_prime,the teacher selects the uncle .,the uncle is selected by the teacher .,The teacher did it to the uncle .,other
1145,prompt_filler,filler,the teacher selects the uncle .,the uncle is selected by the teacher .,The teacher gave the uncle a book .,other
1146,prompt_active,active,an uncle selected a wife .,a wife was selected by an uncle .,The uncle selected the wife .,active_structural
1146,prompt_passive,passive,an uncle selected a wife .,a wife was selected by an uncle .,The wife was selected by the uncle .,passive_structural
1146,prompt_no_prime,no_prime,an uncle selected a wife .,a wife was selected by an uncle .,The uncle did it .,other
1146,prompt_filler,filler,an uncle selected a wife .,a wife was selected by an uncle .,The package arrived before noon .,other
1147,prompt_active,active,a wife selects a winner .,a winner is selected by a wife .,The wife selected the winner .,active_structural
1147,prompt_passive,passive,a wife selects a winner .,a winner is selected by a wife .,The winner was selected by the wife .,passive_structural
1147,prompt_no_prime,no_prime,a wife selects a winner .,a winner is selected by a wife .,"The wife won the award, and the winner was my husband .",other
1147,prompt_filler,filler,a wife selects a winner .,a winner is selected by a wife .,The wife won the award .,other
1148,prompt_active,active,the winner selected the woman .,the woman was selected by the winner .,The winner selects the woman .,active_structural
1148,prompt_passive,passive,the winner selected the woman .,the woman was selected by the winner .,The winner is selected by the woman .,other
1148,prompt_no_prime,no_prime,the winner selected the woman .,the woman was selected by the winner .,"The winner was the one who did it, and the woman was the one who got it .",other
1148,prompt_filler,filler,the winner selected the woman .,the woman was selected by the winner .,The captain waited beside the harbor .,other
1149,prompt_active,active,the woman selects the worker .,the worker is selected by the woman .,The woman selected the worker .,active_structural
1149,prompt_passive,passive,the woman selects the worker .,the worker is selected by the woman .,The woman selected the worker .,active_structural
1149,prompt_no_prime,no_prime,the woman selects the worker .,the worker is selected by the woman .,The woman did it .,other
1149,prompt_filler,filler,the woman selects the worker .,the worker is selected by the woman .,The worker was selected .,other
1150,prompt_active,active,a worker selected a writer .,a writer was selected by a worker .,The worker selected the writer .,active_structural
1150,prompt_passive,passive,a worker selected a writer .,a writer was selected by a worker .,The writer was selected by the worker .,passive_structural
1150,prompt_no_prime,no_prime,a worker selected a writer .,a writer was selected by a worker .,The worker was selected to be the one who would do the task .,other
1150,prompt_filler,filler,a worker selected a writer .,a writer was selected by a worker .,The writer was injured .,other
1151,prompt_active,active,a writer selects an actor .,an actor is selected by a writer .,The writer selected the actor .,active_structural
1151,prompt_passive,passive,a writer selects an actor .,an actor is selected by a writer .,The actor was selected by the writer .,passive_structural
1151,prompt_no_prime,no_prime,a writer selects an actor .,an actor is selected by a writer .,The writer was selected to be in the event .,other
1151,prompt_filler,filler,a writer selects an actor .,an actor is selected by a writer .,The writer was selected .,other
1152,prompt_active,active,the actor washed the actress .,the actress was washed by the actor .,The actor washed the actress .,active_exact
1152,prompt_passive,passive,the actor washed the actress .,the actress was washed by the actor .,The actor washed the actress .,active_exact
1152,prompt_no_prime,no_prime,the actor washed the actress .,the actress was washed by the actor .,The actor did it to me .,other
1152,prompt_filler,filler,the actor washed the actress .,the actress was washed by the actor .,The actor was washed .,other
1153,prompt_active,active,the actress washes the adult .,the adult is washed by the actress .,The actress washed the adult .,active_structural
1153,prompt_passive,passive,the actress washes the adult .,the adult is washed by the actress .,The adult was washed by the actress .,passive_structural
1153,prompt_no_prime,no_prime,the actress washes the adult .,the adult is washed by the actress .,The actress was washing the adult .,active_structural
1153,prompt_filler,filler,the actress washes the adult .,the adult is washed by the actress .,The actress washed the adult .,active_structural
1154,prompt_active,active,an adult washed an attorney .,an attorney was washed by an adult .,The adult washes the attorney .,active_structural
1154,prompt_passive,passive,an adult washed an attorney .,an attorney was washed by an adult .,The attorney is washed by the adult .,passive_structural
1154,prompt_no_prime,no_prime,an adult washed an attorney .,an attorney was washed by an adult .,The adult did the wash .,other
1154,prompt_filler,filler,an adult washed an attorney .,an attorney was washed by an adult .,The attorney got washed .,other
1155,prompt_active,active,an attorney washes an aunt .,an aunt is washed by an attorney .,The attorney washed the aunt .,active_structural
1155,prompt_passive,passive,an attorney washes an aunt .,an aunt is washed by an attorney .,The aunt was washed by the attorney .,passive_structural
1155,prompt_no_prime,no_prime,an attorney washes an aunt .,an aunt is washed by an attorney .,The attorney washed the aunt .,active_structural
1155,prompt_filler,filler,an attorney washes an aunt .,an aunt is washed by an attorney .,The attorney washed the aunt .,active_structural
1156,prompt_active,active,the aunt washed the author .,the author was washed by the aunt .,The aunt washed the author .,active_exact
1156,prompt_passive,passive,the aunt washed the author .,the author was washed by the aunt .,The author was washed .,other
1156,prompt_no_prime,no_prime,the aunt washed the author .,the author was washed by the aunt .,The aunt did it .,other
1156,prompt_filler,filler,the aunt washed the author .,the author was washed by the aunt .,The aunt washed the author .,active_exact
1157,prompt_active,active,the author washes the bishop .,the bishop is washed by the author .,The author washed the bishop .,active_structural
1157,prompt_passive,passive,the author washes the bishop .,the bishop is washed by the author .,The author washed the bishop .,active_structural
1157,prompt_no_prime,no_prime,the author washes the bishop .,the bishop is washed by the author .,The author did it .,other
1157,prompt_filler,filler,the author washes the bishop .,the bishop is washed by the author .,The author washed the bishop .,active_structural
1158,prompt_active,active,a bishop washed a boy .,a boy was washed by a bishop .,The bishop washes the boy .,active_structural
1158,prompt_passive,passive,a bishop washed a boy .,a boy was washed by a bishop .,The boy was washed by the bishop .,passive_structural
1158,prompt_no_prime,no_prime,a bishop washed a boy .,a boy was washed by a bishop .,The bishop washed the boy .,active_structural
1158,prompt_filler,filler,a bishop washed a boy .,a boy was washed by a bishop .,The bishop washed the boy .,active_structural
1159,prompt_active,active,a boy washes a brother .,a brother is washed by a boy .,The boy washed the brother .,active_structural
1159,prompt_passive,passive,a boy washes a brother .,a brother is washed by a boy .,The brother was washed by a boy .,passive_structural
1159,prompt_no_prime,no_prime,a boy washes a brother .,a brother is washed by a boy .,The boy did it .,other
1159,prompt_filler,filler,a boy washes a brother .,a brother is washed by a boy .,The boy washed the brother .,active_structural
1160,prompt_active,active,the brother washed the buddy .,the buddy was washed by the brother .,The brother washed the buddy .,active_exact
1160,prompt_passive,passive,the brother washed the buddy .,the buddy was washed by the brother .,The brother washed the buddy .,active_exact
1160,prompt_no_prime,no_prime,the brother washed the buddy .,the buddy was washed by the brother .,The brother did it .,other
1160,prompt_filler,filler,the brother washed the buddy .,the buddy was washed by the brother .,The brother washed the buddy .,active_exact
1161,prompt_active,active,the buddy washes the candidate .,the candidate is washed by the buddy .,The buddy washed the candidate .,active_structural
1161,prompt_passive,passive,the buddy washes the candidate .,the candidate is washed by the buddy .,The buddy washed the candidate .,active_structural
1161,prompt_no_prime,no_prime,the buddy washes the candidate .,the candidate is washed by the buddy .,"The buddy did the washing, and the candidate was the one it happened to .",other
1161,prompt_filler,filler,the buddy washes the candidate .,the candidate is washed by the buddy .,The candidate was washed .,other
1162,prompt_active,active,a candidate washed a captain .,a captain was washed by a candidate .,The candidate washed the captain .,active_structural
1162,prompt_passive,passive,a candidate washed a captain .,a captain was washed by a candidate .,The captain is washed by the candidate .,passive_structural
1162,prompt_no_prime,no_prime,a candidate washed a captain .,a captain was washed by a candidate .,The candidate washed the captain .,active_structural
1162,prompt_filler,filler,a candidate washed a captain .,a captain was washed by a candidate .,The candidate washed the captain .,active_structural
1163,prompt_active,active,a captain washes a champion .,a champion is washed by a captain .,The captain washed the champion .,active_structural
1163,prompt_passive,passive,a captain washes a champion .,a champion is washed by a captain .,The champion was washed by the captain .,passive_structural
1163,prompt_no_prime,no_prime,a captain washes a champion .,a champion is washed by a captain .,The captain washed the champion .,active_structural
1163,prompt_filler,filler,a captain washes a champion .,a champion is washed by a captain .,The champion was washed .,other
1164,prompt_active,active,the champion washed the chief .,the chief was washed by the champion .,The champion washes the chief .,active_structural
1164,prompt_passive,passive,the champion washed the chief .,the chief was washed by the champion .,The chief is washed by the champion .,passive_structural
1164,prompt_no_prime,no_prime,the champion washed the chief .,the chief was washed by the champion .,The champion was washed by the chief .,other
1164,prompt_filler,filler,the champion washed the chief .,the chief was washed by the champion .,The champion washed the chief .,active_exact
1165,prompt_active,active,the chief washes the child .,the child is washed by the chief .,The chief washed the child .,active_structural
1165,prompt_passive,passive,the chief washes the child .,the child is washed by the chief .,The chief washed the child .,active_structural
1165,prompt_no_prime,no_prime,the chief washes the child .,the child is washed by the chief .,The chief washed the child .,active_structural
1165,prompt_filler,filler,the chief washes the child .,the child is washed by the chief .,The chief washed the child .,active_structural
1166,prompt_active,active,a child washed a colonel .,a colonel was washed by a child .,The child washed the colonel .,active_structural
1166,prompt_passive,passive,a child washed a colonel .,a colonel was washed by a child .,The colonel is washed by the child .,passive_structural
1166,prompt_no_prime,no_prime,a child washed a colonel .,a colonel was washed by a child .,The child washed the colonel .,active_structural
1166,prompt_filler,filler,a child washed a colonel .,a colonel was washed by a child .,The child washed the colonel .,active_structural
1167,prompt_active,active,a colonel washes a cop .,a cop is washed by a colonel .,The colonel washed the cop .,active_structural
1167,prompt_passive,passive,a colonel washes a cop .,a cop is washed by a colonel .,The cop was washed by the colonel .,passive_structural
1167,prompt_no_prime,no_prime,a colonel washes a cop .,a cop is washed by a colonel .,The colonel was washing the cop .,active_structural
1167,prompt_filler,filler,a colonel washes a cop .,a cop is washed by a colonel .,The colonel was washed .,other
1168,prompt_active,active,the cop washed the cousin .,the cousin was washed by the cop .,The cop washes the cousin .,active_structural
1168,prompt_passive,passive,the cop washed the cousin .,the cousin was washed by the cop .,The cop washed the cousin .,active_exact
1168,prompt_no_prime,no_prime,the cop washed the cousin .,the cousin was washed by the cop .,"The cop was washing the car, and the cousin was washing the cop .",active_structural
1168,prompt_filler,filler,the cop washed the cousin .,the cousin was washed by the cop .,The cop washed the cousin .,active_exact
1169,prompt_active,active,the cousin washes the daughter .,the daughter is washed by the cousin .,The cousin washed the daughter .,active_structural
1169,prompt_passive,passive,the cousin washes the daughter .,the daughter is washed by the cousin .,The daughter was washed by the cousin .,passive_structural
1169,prompt_no_prime,no_prime,the cousin washes the daughter .,the daughter is washed by the cousin .,The cousin did it to the daughter .,other
1169,prompt_filler,filler,the cousin washes the daughter .,the daughter is washed by the cousin .,The cousin did it to the daughter .,other
1170,prompt_active,active,a daughter washed a doctor .,a doctor was washed by a daughter .,The daughter washed the doctor .,active_structural
1170,prompt_passive,passive,a daughter washed a doctor .,a doctor was washed by a daughter .,The doctor was washed by the daughter .,passive_structural
1170,prompt_no_prime,no_prime,a daughter washed a doctor .,a doctor was washed by a daughter .,The doctor washed my daughter .,other
1170,prompt_filler,filler,a daughter washed a doctor .,a doctor was washed by a daughter .,The doctor got a haircut .,other
1171,prompt_active,active,a doctor washes an employee .,an employee is washed by a doctor .,The doctor washed the employee .,active_structural
1171,prompt_passive,passive,a doctor washes an employee .,an employee is washed by a doctor .,The employee was washed by the doctor .,passive_structural
1171,prompt_no_prime,no_prime,a doctor washes an employee .,an employee is washed by a doctor .,The doctor washed the employee .,active_structural
1171,prompt_filler,filler,a doctor washes an employee .,an employee is washed by a doctor .,The doctor washed the employee .,active_structural
1172,prompt_active,active,the employee washed the employer .,the employer was washed by the employee .,The employee washed the employer .,active_exact
1172,prompt_passive,passive,the employee washed the employer .,the employer was washed by the employee .,The employer is washed by the employee .,passive_structural
1172,prompt_no_prime,no_prime,the employee washed the employer .,the employer was washed by the employee .,The employee did it .,other
1172,prompt_filler,filler,the employee washed the employer .,the employer was washed by the employee .,The employee washed the harbor .,other
1173,prompt_active,active,the employer washes the father .,the father is washed by the employer .,The employer washed the father .,active_structural
1173,prompt_passive,passive,the employer washes the father .,the father is washed by the employer .,The father was washed by the employer .,passive_structural
1173,prompt_no_prime,no_prime,the employer washes the father .,the father is washed by the employer .,The employer did it to the father .,other
1173,prompt_filler,filler,the employer washes the father .,the father is washed by the employer .,The employer washed the father .,active_structural
1174,prompt_active,active,a father washed a friend .,a friend was washed by a father .,The father washes the friend .,active_structural
1174,prompt_passive,passive,a father washed a friend .,a friend was washed by a father .,The friend is washed by the father .,passive_structural
1174,prompt_no_prime,no_prime,a father washed a friend .,a friend was washed by a father .,The father washed the friend's clothes .,other
1174,prompt_filler,filler,a father washed a friend .,a friend was washed by a father .,The father washed the friend .,active_structural
1175,prompt_active,active,a friend washes a girl .,a girl is washed by a friend .,The friend washed the girl .,active_structural
1175,prompt_passive,passive,a friend washes a girl .,a girl is washed by a friend .,The girl was washed by the friend .,passive_structural
1175,prompt_no_prime,no_prime,a friend washes a girl .,a girl is washed by a friend .,The one who did it was a friend .,other
1175,prompt_filler,filler,a friend washes a girl .,a girl is washed by a friend .,The girl was washed .,other
1176,prompt_active,active,the girl washed the guest .,the guest was washed by the girl .,The girl washed the guest .,active_exact
1176,prompt_passive,passive,the girl washed the guest .,the guest was washed by the girl .,The girl washed the guest .,active_exact
1176,prompt_no_prime,no_prime,the girl washed the guest .,the guest was washed by the girl .,The girl did it .,other
1176,prompt_filler,filler,the girl washed the guest .,the guest was washed by the girl .,The girl washed the guest .,active_exact
1177,prompt_active,active,the guest washes the guy .,the guy is washed by the guest .,The guest washed the guy .,active_structural
1177,prompt_passive,passive,the guest washes the guy .,the guy is washed by the guest .,The guest washed the guy .,active_structural
1177,prompt_no_prime,no_prime,the guest washes the guy .,the guy is washed by the guest .,The guest did it to the guy .,other
1177,prompt_filler,filler,the guest washes the guy .,the guy is washed by the guest .,The guest washed the guy .,active_structural
1178,prompt_active,active,a guy washed a hero .,a hero was washed by a guy .,The guy washes the hero .,active_structural
1178,prompt_passive,passive,a guy washed a hero .,a hero was washed by a guy .,The hero was washed by the guy .,passive_structural
1178,prompt_no_prime,no_prime,a guy washed a hero .,a hero was washed by a guy .,The guy washed the hero's clothes .,other
1178,prompt_filler,filler,a guy washed a hero .,a hero was washed by a guy .,The guy washed the hero .,active_structural
1179,prompt_active,active,a hero washes a husband .,a husband is washed by a hero .,The hero washed the husband .,active_structural
1179,prompt_passive,passive,a hero washes a husband .,a husband is washed by a hero .,The husband was washed by the hero .,passive_structural
1179,prompt_no_prime,no_prime,a hero washes a husband .,a husband is washed by a hero .,The washing machine broke down .,other
1179,prompt_filler,filler,a hero washes a husband .,a husband is washed by a hero .,The washing machine broke .,other
1180,prompt_active,active,the husband washed the kid .,the kid was washed by the husband .,The husband washed the kid .,active_exact
1180,prompt_passive,passive,the husband washed the kid .,the kid was washed by the husband .,The husband washed the kid .,active_exact
1180,prompt_no_prime,no_prime,the husband washed the kid .,the kid was washed by the husband .,The kid was washed .,other
1180,prompt_filler,filler,the husband washed the kid .,the kid was washed by the husband .,The kid got washed .,other
1181,prompt_active,active,the kid washes the king .,the king is washed by the kid .,The kid washed the king .,active_structural
1181,prompt_passive,passive,the kid washes the king .,the king is washed by the kid .,The king was washed by a kid .,passive_structural
1181,prompt_no_prime,no_prime,the kid washes the king .,the king is washed by the kid .,The kid washed the king .,active_structural
1181,prompt_filler,filler,the kid washes the king .,the king is washed by the kid .,The kid washed the king .,active_structural
1182,prompt_active,active,a king washed a lady .,a lady was washed by a king .,The king washed the lady .,active_structural
1182,prompt_passive,passive,a king washed a lady .,a lady was washed by a king .,The lady was washed by the king .,passive_structural
1182,prompt_no_prime,no_prime,a king washed a lady .,a lady was washed by a king .,The king washed the lady .,active_structural
1182,prompt_filler,filler,a king washed a lady .,a lady was washed by a king .,The king washed the lady .,active_structural
1183,prompt_active,active,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
1183,prompt_passive,passive,a lady washes a lawyer .,a lawyer is washed by a lady .,The lawyer was washed by the lady .,passive_structural
1183,prompt_no_prime,no_prime,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
1183,prompt_filler,filler,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
1184,prompt_active,active,the lawyer washed the leader .,the leader was washed by the lawyer .,The lawyer washed the leader .,active_exact
1184,prompt_passive,passive,the lawyer washed the leader .,the leader was washed by the lawyer .,The lawyer washed the leader .,active_exact
1184,prompt_no_prime,no_prime,the lawyer washed the leader .,the leader was washed by the lawyer .,The lawyer did it .,other
1184,prompt_filler,filler,the lawyer washed the leader .,the leader was washed by the lawyer .,The lawyer washed the leader .,active_exact
1185,prompt_active,active,the leader washes the man .,the man is washed by the leader .,The leader washed the man .,active_structural
1185,prompt_passive,passive,the leader washes the man .,the man is washed by the leader .,The man was washed by the leader .,passive_structural
1185,prompt_no_prime,no_prime,the leader washes the man .,the man is washed by the leader .,The leader washed the man .,active_structural
1185,prompt_filler,filler,the leader washes the man .,the man is washed by the leader .,The leader was washed .,other
1186,prompt_active,active,a man washed a manager .,a manager was washed by a man .,The man washed the manager .,active_structural
1186,prompt_passive,passive,a man washed a manager .,a manager was washed by a man .,The manager was washed by the man .,passive_structural
1186,prompt_no_prime,no_prime,a man washed a manager .,a manager was washed by a man .,The man washed the manager .,active_structural
1186,prompt_filler,filler,a man washed a manager .,a manager was washed by a man .,The manager was washed .,other
1187,prompt_active,active,a manager washes a mayor .,a mayor is washed by a manager .,The manager washed the mayor .,active_structural
1187,prompt_passive,passive,a manager washes a mayor .,a mayor is washed by a manager .,The mayor was washed by the manager .,passive_structural
1187,prompt_no_prime,no_prime,a manager washes a mayor .,a mayor is washed by a manager .,The manager washed the mayor .,active_structural
1187,prompt_filler,filler,a manager washes a mayor .,a mayor is washed by a manager .,The manager was washed .,other
1188,prompt_active,active,the mayor washed the minister .,the minister was washed by the mayor .,The mayor washed the minister .,active_exact
1188,prompt_passive,passive,the mayor washed the minister .,the minister was washed by the mayor .,The minister is washed by the mayor .,passive_structural
1188,prompt_no_prime,no_prime,the mayor washed the minister .,the minister was washed by the mayor .,The mayor did it to the minister .,other
1188,prompt_filler,filler,the mayor washed the minister .,the minister was washed by the mayor .,The mayor washed the minister .,active_exact
1189,prompt_active,active,the minister washes the mother .,the mother is washed by the minister .,The minister washed the mother .,active_structural
1189,prompt_passive,passive,the minister washes the mother .,the mother is washed by the minister .,The minister washed the mother .,active_structural
1189,prompt_no_prime,no_prime,the minister washes the mother .,the mother is washed by the minister .,The minister washed my clothes .,other
1189,prompt_filler,filler,the minister washes the mother .,the mother is washed by the minister .,The minister washed the mother .,active_structural
1190,prompt_active,active,a mother washed a nurse .,a nurse was washed by a mother .,The mother washed the nurse .,active_structural
1190,prompt_passive,passive,a mother washed a nurse .,a nurse was washed by a mother .,The nurse is washed by the mother .,passive_structural
1190,prompt_no_prime,no_prime,a mother washed a nurse .,a nurse was washed by a mother .,The nurse washed my clothes .,other
1190,prompt_filler,filler,a mother washed a nurse .,a nurse was washed by a mother .,The nurse washed the mother .,other
1191,prompt_active,active,a nurse washes a parent .,a parent is washed by a nurse .,The nurse washed the parent .,active_structural
1191,prompt_passive,passive,a nurse washes a parent .,a parent is washed by a nurse .,The parent was washed by the nurse .,passive_structural
1191,prompt_no_prime,no_prime,a nurse washes a parent .,a parent is washed by a nurse .,The nurse washed the baby .,other
1191,prompt_filler,filler,a nurse washes a parent .,a parent is washed by a nurse .,The nurse washed the parent .,active_structural
1192,prompt_active,active,the parent washed the partner .,the partner was washed by the parent .,The parent washes the partner .,active_structural
1192,prompt_passive,passive,the parent washed the partner .,the partner was washed by the parent .,The partner was washed by the parent .,passive_exact
1192,prompt_no_prime,no_prime,the parent washed the partner .,the partner was washed by the parent .,The parent did it .,other
1192,prompt_filler,filler,the parent washed the partner .,the partner was washed by the parent .,The radio crackled in the attic .,other
1193,prompt_active,active,the partner washes the physician .,the physician is washed by the partner .,The partner washed the physician .,active_structural
1193,prompt_passive,passive,the partner washes the physician .,the physician is washed by the partner .,The physician was washed by the partner .,passive_structural
1193,prompt_no_prime,no_prime,the partner washes the physician .,the physician is washed by the partner .,The partner washed the physician .,active_structural
1193,prompt_filler,filler,the partner washes the physician .,the physician is washed by the partner .,The witness paused near the doorway .,other
1194,prompt_active,active,a physician washed a pilot .,a pilot was washed by a physician .,The physician washes the pilot .,active_structural
1194,prompt_passive,passive,a physician washed a pilot .,a pilot was washed by a physician .,The pilot was washed by the physician .,passive_structural
1194,prompt_no_prime,no_prime,a physician washed a pilot .,a pilot was washed by a physician .,The physician was washing the pilot .,active_structural
1194,prompt_filler,filler,a physician washed a pilot .,a pilot was washed by a physician .,The pilot was washed .,other
1195,prompt_active,active,a pilot washes a president .,a president is washed by a pilot .,The pilot washed the president .,active_structural
1195,prompt_passive,passive,a pilot washes a president .,a president is washed by a pilot .,The president was washed by the pilot .,passive_structural
1195,prompt_no_prime,no_prime,a pilot washes a president .,a president is washed by a pilot .,The pilot washed the president .,active_structural
1195,prompt_filler,filler,a pilot washes a president .,a president is washed by a pilot .,The pilot washed the president .,active_structural
1196,prompt_active,active,the president washed the priest .,the priest was washed by the president .,The president washes the priest .,active_structural
1196,prompt_passive,passive,the president washed the priest .,the priest was washed by the president .,The president washed the priest .,active_exact
1196,prompt_no_prime,no_prime,the president washed the priest .,the priest was washed by the president .,The president washed the priest .,active_exact
1196,prompt_filler,filler,the president washed the priest .,the priest was washed by the president .,The president washed the priest .,active_exact
1197,prompt_active,active,the priest washes the prince .,the prince is washed by the priest .,The priest washed the prince .,active_structural
1197,prompt_passive,passive,the priest washes the prince .,the prince is washed by the priest .,The priest washed the prince .,active_structural
1197,prompt_no_prime,no_prime,the priest washes the prince .,the prince is washed by the priest .,The priest washed the prince .,active_structural
1197,prompt_filler,filler,the priest washes the prince .,the prince is washed by the priest .,The priest washed the prince .,active_structural
1198,prompt_active,active,a prince washed a princess .,a princess was washed by a prince .,The prince washed the princess .,active_structural
1198,prompt_passive,passive,a prince washed a princess .,a princess was washed by a prince .,The princess is washed .,other
1198,prompt_no_prime,no_prime,a prince washed a princess .,a princess was washed by a prince .,The prince washed the princess .,active_structural
1198,prompt_filler,filler,a prince washed a princess .,a princess was washed by a prince .,The prince washed the princess .,active_structural
1199,prompt_active,active,a princess washes a professor .,a professor is washed by a princess .,The princess washed the professor .,active_structural
1199,prompt_passive,passive,a princess washes a professor .,a professor is washed by a princess .,The professor was washed by the princess .,passive_structural
1199,prompt_no_prime,no_prime,a princess washes a professor .,a professor is washed by a princess .,The princess washed the professor .,active_structural
1199,prompt_filler,filler,a princess washes a professor .,a professor is washed by a princess .,The princess washed the professor .,active_structural
1200,prompt_active,active,the professor washed the reader .,the reader was washed by the professor .,The professor washes the reader .,active_structural
1200,prompt_passive,passive,the professor washed the reader .,the reader was washed by the professor .,The reader was washed by the professor .,passive_exact
1200,prompt_no_prime,no_prime,the professor washed the reader .,the reader was washed by the professor .,The professor washed the reader .,active_exact
1200,prompt_filler,filler,the professor washed the reader .,the reader was washed by the professor .,The professor washed the reader .,active_exact
1201,prompt_active,active,the reader washes the scientist .,the scientist is washed by the reader .,The reader washed the scientist .,active_structural
1201,prompt_passive,passive,the reader washes the scientist .,the scientist is washed by the reader .,The reader washed the scientist .,active_structural
1201,prompt_no_prime,no_prime,the reader washes the scientist .,the scientist is washed by the reader .,The reader washed the scientist .,active_structural
1201,prompt_filler,filler,the reader washes the scientist .,the scientist is washed by the reader .,The reader washed the scientist .,active_structural
1202,prompt_active,active,a scientist washed a secretary .,a secretary was washed by a scientist .,The scientist washes the secretary .,active_structural
1202,prompt_passive,passive,a scientist washed a secretary .,a secretary was washed by a scientist .,The secretary is washed by the scientist .,passive_structural
1202,prompt_no_prime,no_prime,a scientist washed a secretary .,a secretary was washed by a scientist .,The scientist washed the secretary .,active_structural
1202,prompt_filler,filler,a scientist washed a secretary .,a secretary was washed by a scientist .,The scientist washed the secretary .,active_structural
1203,prompt_active,active,a secretary washes a sheriff .,a sheriff is washed by a secretary .,The secretary washed the sheriff .,active_structural
1203,prompt_passive,passive,a secretary washes a sheriff .,a sheriff is washed by a secretary .,The sheriff was washed by the secretary .,passive_structural
1203,prompt_no_prime,no_prime,a secretary washes a sheriff .,a sheriff is washed by a secretary .,The sheriff was washed .,other
1203,prompt_filler,filler,a secretary washes a sheriff .,a sheriff is washed by a secretary .,The sheriff was washed .,other
1204,prompt_active,active,the sheriff washed the singer .,the singer was washed by the sheriff .,The sheriff washes the singer .,active_structural
1204,prompt_passive,passive,the sheriff washed the singer .,the singer was washed by the sheriff .,The singer was washed .,other
1204,prompt_no_prime,no_prime,the sheriff washed the singer .,the singer was washed by the sheriff .,The sheriff was washing the singer .,active_structural
1204,prompt_filler,filler,the sheriff washed the singer .,the singer was washed by the sheriff .,The singer was washed .,other
1205,prompt_active,active,the singer washes the soldier .,the soldier is washed by the singer .,The singer washed the soldier .,active_structural
