model_name,model_condition,prompt_format_used,task,lexicality_condition,pairing_key,logp_active_target_given_active_prime,logp_active_target_given_passive_prime,logp_passive_target_given_active_prime,logp_passive_target_given_passive_prime,pe_active_target_logprob_same_minus_other,pe_passive_target_logprob_same_minus_other,pe_logprob_imbalance_passive_minus_active,logp_sum_active_target_given_active_prime,logp_sum_active_target_given_passive_prime,logp_sum_passive_target_given_active_prime,logp_sum_passive_target_given_passive_prime,pe_active_target_logprob_sum_same_minus_other,pe_passive_target_logprob_sum_same_minus_other,pe_logprob_sum_imbalance_passive_minus_active
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00413,-2.3736979166666665,-2.5052083333333335,-2.05859375,-1.689453125,0.13151041666666696,0.369140625,0.23763020833333304,-14.2421875,-15.03125,-16.46875,-13.515625,0.7890625,2.953125,2.1640625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00414,-0.931640625,-1.1321614583333333,-1.76953125,-1.1591796875,0.20052083333333326,0.6103515625,0.40983072916666674,-5.58984375,-6.79296875,-14.15625,-9.2734375,1.203125,4.8828125,3.6796875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00415,-2.48046875,-2.6028645833333335,-2.357421875,-1.84765625,0.12239583333333348,0.509765625,0.3873697916666665,-14.8828125,-15.6171875,-18.859375,-14.78125,0.734375,4.078125,3.34375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00416,-0.8346354166666666,-0.841796875,-1.451171875,-1.0361328125,0.00716145833333337,0.4150390625,0.40787760416666663,-5.0078125,-5.05078125,-11.609375,-8.2890625,0.04296875,3.3203125,3.27734375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00417,-2.0611979166666665,-2.2513020833333335,-1.9873046875,-1.3154296875,0.19010416666666696,0.671875,0.48177083333333304,-12.3671875,-13.5078125,-15.8984375,-10.5234375,1.140625,5.375,4.234375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00418,-0.9342447916666666,-1.2630208333333333,-1.552734375,-1.0615234375,0.32877604166666663,0.4912109375,0.16243489583333337,-5.60546875,-7.578125,-12.421875,-8.4921875,1.97265625,3.9296875,1.95703125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00419,-2.28515625,-2.46484375,-2.208984375,-1.59765625,0.1796875,0.611328125,0.431640625,-13.7109375,-14.7890625,-17.671875,-12.78125,1.078125,4.890625,3.8125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00420,-0.6979166666666666,-1.0325520833333333,-1.5009765625,-0.68408203125,0.33463541666666663,0.81689453125,0.48225911458333337,-4.1875,-6.1953125,-12.0078125,-5.47265625,2.0078125,6.53515625,4.52734375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00421,-2.1484375,-2.3450520833333335,-2.0546875,-1.5283203125,0.19661458333333348,0.5263671875,0.3297526041666665,-12.890625,-14.0703125,-16.4375,-12.2265625,1.1796875,4.2109375,3.03125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00422,-0.9869791666666666,-1.4479166666666667,-1.357421875,-1.1357421875,0.4609375000000001,0.2216796875,-0.2392578125000001,-5.921875,-8.6875,-10.859375,-9.0859375,2.765625,1.7734375,-0.9921875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00423,-2.1471354166666665,-2.1419270833333335,-2.5546875,-1.8046875,-0.005208333333333037,0.75,0.755208333333333,-12.8828125,-12.8515625,-20.4375,-14.4375,-0.03125,6.0,6.03125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00424,-1.4127604166666667,-1.6497395833333333,-1.638671875,-1.244140625,0.23697916666666652,0.39453125,0.15755208333333348,-8.4765625,-9.8984375,-13.109375,-9.953125,1.421875,3.15625,1.734375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00425,-2.3658854166666665,-2.6822916666666665,-2.3359375,-1.552734375,0.31640625,0.783203125,0.466796875,-14.1953125,-16.09375,-18.6875,-12.421875,1.8984375,6.265625,4.3671875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00426,-1.15234375,-1.546875,-1.578125,-1.3515625,0.39453125,0.2265625,-0.16796875,-6.9140625,-9.28125,-12.625,-10.8125,2.3671875,1.8125,-0.5546875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00427,-2.33203125,-2.4322916666666665,-2.390625,-1.8564453125,0.10026041666666652,0.5341796875,0.4339192708333335,-13.9921875,-14.59375,-19.125,-14.8515625,0.6015625,4.2734375,3.671875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00428,-0.5784505208333334,-0.8053385416666666,-1.1494140625,-0.77490234375,0.22688802083333326,0.37451171875,0.14762369791666674,-3.470703125,-4.83203125,-9.1953125,-6.19921875,1.361328125,2.99609375,1.634765625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00429,-2.234375,-2.4427083333333335,-2.3359375,-1.8212890625,0.20833333333333348,0.5146484375,0.3063151041666665,-13.40625,-14.65625,-18.6875,-14.5703125,1.25,4.1171875,2.8671875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00430,-0.9869791666666666,-1.283203125,-1.74609375,-1.443359375,0.29622395833333337,0.302734375,0.00651041666666663,-5.921875,-7.69921875,-13.96875,-11.546875,1.77734375,2.421875,0.64453125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00431,-2.2096354166666665,-2.5611979166666665,-2.583984375,-1.943359375,0.3515625,0.640625,0.2890625,-13.2578125,-15.3671875,-20.671875,-15.546875,2.109375,5.125,3.015625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00432,-0.8971354166666666,-0.970703125,-1.279296875,-0.97119140625,0.07356770833333337,0.30810546875,0.23453776041666663,-5.3828125,-5.82421875,-10.234375,-7.76953125,0.44140625,2.46484375,2.0234375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00433,-2.08203125,-2.078125,-2.03125,-1.5322265625,-0.00390625,0.4990234375,0.5029296875,-12.4921875,-12.46875,-16.25,-12.2578125,-0.0234375,3.9921875,4.015625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00434,-1.2760416666666667,-1.4505208333333333,-1.927734375,-1.306640625,0.17447916666666652,0.62109375,0.4466145833333335,-7.65625,-8.703125,-15.421875,-10.453125,1.046875,4.96875,3.921875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00435,-2.5859375,-2.7291666666666665,-2.310546875,-1.6669921875,0.14322916666666652,0.6435546875,0.5003255208333335,-15.515625,-16.375,-18.484375,-13.3359375,0.859375,5.1484375,4.2890625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00436,-0.9973958333333334,-1.2330729166666667,-1.197265625,-0.81884765625,0.23567708333333337,0.37841796875,0.14274088541666663,-5.984375,-7.3984375,-9.578125,-6.55078125,1.4140625,3.02734375,1.61328125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00437,-1.9817708333333333,-2.1263020833333335,-2.04296875,-1.5234375,0.14453125000000022,0.51953125,0.3749999999999998,-11.890625,-12.7578125,-16.34375,-12.1875,0.8671875,4.15625,3.2890625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00438,-0.9641927083333334,-1.197265625,-1.505859375,-1.080078125,0.23307291666666663,0.42578125,0.19270833333333337,-5.78515625,-7.18359375,-12.046875,-8.640625,1.3984375,3.40625,2.0078125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00439,-2.0377604166666665,-2.3541666666666665,-1.9619140625,-1.52734375,0.31640625,0.4345703125,0.1181640625,-12.2265625,-14.125,-15.6953125,-12.21875,1.8984375,3.4765625,1.578125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00440,-1.12109375,-1.2337239583333333,-1.572265625,-1.16796875,0.11263020833333326,0.404296875,0.29166666666666674,-6.7265625,-7.40234375,-12.578125,-9.34375,0.67578125,3.234375,2.55859375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00441,-1.9895833333333333,-2.3671875,-2.177734375,-1.50390625,0.37760416666666674,0.673828125,0.29622395833333326,-11.9375,-14.203125,-17.421875,-12.03125,2.265625,5.390625,3.125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00442,-0.865234375,-1.484375,-1.7265625,-1.30078125,0.619140625,0.42578125,-0.193359375,-5.19140625,-8.90625,-13.8125,-10.40625,3.71484375,3.40625,-0.30859375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00443,-2.1432291666666665,-2.1744791666666665,-2.2578125,-1.73046875,0.03125,0.52734375,0.49609375,-12.859375,-13.046875,-18.0625,-13.84375,0.1875,4.21875,4.03125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00444,-0.86328125,-0.791015625,-1.2705078125,-0.75830078125,-0.072265625,0.51220703125,0.58447265625,-5.1796875,-4.74609375,-10.1640625,-6.06640625,-0.43359375,4.09765625,4.53125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00445,-2.0104166666666665,-2.1015625,-2.27734375,-1.5625,0.09114583333333348,0.71484375,0.6236979166666665,-12.0625,-12.609375,-18.21875,-12.5,0.546875,5.71875,5.171875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00446,-0.9720052083333334,-1.2688802083333333,-1.36328125,-1.03125,0.2968749999999999,0.33203125,0.03515625000000011,-5.83203125,-7.61328125,-10.90625,-8.25,1.78125,2.65625,0.875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00447,-2.0572916666666665,-2.56640625,-2.5,-1.9013671875,0.5091145833333335,0.5986328125,0.08951822916666652,-12.34375,-15.3984375,-20.0,-15.2109375,3.0546875,4.7890625,1.734375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00448,-0.7252604166666666,-0.8072916666666666,-1.2421875,-0.72998046875,0.08203125,0.51220703125,0.43017578125,-4.3515625,-4.84375,-9.9375,-5.83984375,0.4921875,4.09765625,3.60546875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00449,-1.9635416666666667,-2.05859375,-1.48828125,-1.298828125,0.09505208333333326,0.189453125,0.09440104166666674,-11.78125,-12.3515625,-11.90625,-10.390625,0.5703125,1.515625,0.9453125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00450,-1.09765625,-1.703125,-1.3369140625,-1.02734375,0.60546875,0.3095703125,-0.2958984375,-6.5859375,-10.21875,-10.6953125,-8.21875,3.6328125,2.4765625,-1.15625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00451,-2.4361979166666665,-2.4908854166666665,-2.4375,-1.8076171875,0.0546875,0.6298828125,0.5751953125,-14.6171875,-14.9453125,-19.5,-14.4609375,0.328125,5.0390625,4.7109375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00452,-0.9544270833333334,-1.0944010416666667,-0.9736328125,-0.646484375,0.13997395833333337,0.3271484375,0.18717447916666663,-5.7265625,-6.56640625,-7.7890625,-5.171875,0.83984375,2.6171875,1.77734375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00453,-1.4817708333333333,-1.6145833333333333,-2.021484375,-1.7626953125,0.1328125,0.2587890625,0.1259765625,-8.890625,-9.6875,-16.171875,-14.1015625,0.796875,2.0703125,1.2734375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00454,-1.4283854166666667,-1.50390625,-1.33203125,-1.23046875,0.07552083333333326,0.1015625,0.02604166666666674,-8.5703125,-9.0234375,-10.65625,-9.84375,0.453125,0.8125,0.359375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00455,-2.0416666666666665,-2.0638020833333335,-1.9404296875,-1.5947265625,0.022135416666666963,0.345703125,0.32356770833333304,-12.25,-12.3828125,-15.5234375,-12.7578125,0.1328125,2.765625,2.6328125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00456,-1.1477864583333333,-0.9765625,-1.6865234375,-0.8984375,-0.17122395833333326,0.7880859375,0.9593098958333333,-6.88671875,-5.859375,-13.4921875,-7.1875,-1.02734375,6.3046875,7.33203125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00457,-1.5794270833333333,-1.5546875,-1.984375,-1.5380859375,-0.02473958333333326,0.4462890625,0.47102864583333326,-9.4765625,-9.328125,-15.875,-12.3046875,-0.1484375,3.5703125,3.71875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00458,-1.8658854166666667,-2.7161458333333335,-1.7265625,-1.3125,0.8502604166666667,0.4140625,-0.43619791666666674,-11.1953125,-16.296875,-13.8125,-10.5,5.1015625,3.3125,-1.7890625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00459,-2.3736979166666665,-2.75,-1.78125,-1.51171875,0.3763020833333335,0.26953125,-0.10677083333333348,-14.2421875,-16.5,-14.25,-12.09375,2.2578125,2.15625,-0.1015625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00460,-0.9563802083333334,-0.9654947916666666,-1.2607421875,-0.73583984375,0.00911458333333326,0.52490234375,0.5157877604166667,-5.73828125,-5.79296875,-10.0859375,-5.88671875,0.0546875,4.19921875,4.14453125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00461,-1.7057291666666667,-1.7174479166666667,-1.806640625,-1.3583984375,0.01171875,0.4482421875,0.4365234375,-10.234375,-10.3046875,-14.453125,-10.8671875,0.0703125,3.5859375,3.515625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00462,-0.8816964285714286,-1.1439732142857142,-1.0407986111111112,-0.8763020833333334,0.2622767857142856,0.1644965277777778,-0.0977802579365078,-6.171875,-8.0078125,-9.3671875,-7.88671875,1.8359375,1.48046875,-0.35546875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00463,-2.1283482142857144,-2.1026785714285716,-2.1805555555555554,-1.7934027777777777,-0.025669642857142794,0.3871527777777777,0.4128224206349205,-14.8984375,-14.71875,-19.625,-16.140625,-0.1796875,3.484375,3.6640625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00464,-1.2890625,-1.0911458333333333,-1.5009765625,-1.0380859375,-0.19791666666666674,0.462890625,0.6608072916666667,-7.734375,-6.546875,-12.0078125,-8.3046875,-1.1875,3.703125,4.890625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00465,-1.84765625,-2.0026041666666665,-1.9775390625,-1.5419921875,0.15494791666666652,0.435546875,0.2805989583333335,-11.0859375,-12.015625,-15.8203125,-12.3359375,0.9296875,3.484375,2.5546875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00466,-1.3489583333333333,-1.7369791666666667,-1.0166015625,-0.9111328125,0.3880208333333335,0.10546875,-0.2825520833333335,-8.09375,-10.421875,-8.1328125,-7.2890625,2.328125,0.84375,-1.484375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00467,-2.3684895833333335,-2.7786458333333335,-2.419921875,-1.9013671875,0.41015625,0.5185546875,0.1083984375,-14.2109375,-16.671875,-19.359375,-15.2109375,2.4609375,4.1484375,1.6875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00468,-1.0364583333333333,-1.2291666666666667,-1.349609375,-0.84521484375,0.19270833333333348,0.50439453125,0.3116861979166665,-6.21875,-7.375,-10.796875,-6.76171875,1.15625,4.03515625,2.87890625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00469,-1.953125,-2.19921875,-1.55078125,-1.30078125,0.24609375,0.25,0.00390625,-11.71875,-13.1953125,-12.40625,-10.40625,1.4765625,2.0,0.5234375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00470,-1.2018229166666667,-1.1634114583333333,-1.1494140625,-0.8173828125,-0.03841145833333348,0.33203125,0.3704427083333335,-7.2109375,-6.98046875,-9.1953125,-6.5390625,-0.23046875,2.65625,2.88671875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00471,-2.0130208333333335,-2.0885416666666665,-1.8994140625,-1.5205078125,0.07552083333333304,0.37890625,0.30338541666666696,-12.078125,-12.53125,-15.1953125,-12.1640625,0.453125,3.03125,2.578125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00472,-0.7760416666666666,-1.0266927083333333,-1.2080078125,-0.81005859375,0.25065104166666663,0.39794921875,0.14729817708333337,-4.65625,-6.16015625,-9.6640625,-6.48046875,1.50390625,3.18359375,1.6796875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00473,-1.7591145833333333,-2.08203125,-2.212890625,-1.6953125,0.32291666666666674,0.517578125,0.19466145833333326,-10.5546875,-12.4921875,-17.703125,-13.5625,1.9375,4.140625,2.203125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00474,-1.1002604166666667,-1.2135416666666667,-1.447265625,-0.873046875,0.11328125,0.57421875,0.4609375,-6.6015625,-7.28125,-11.578125,-6.984375,0.6796875,4.59375,3.9140625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00475,-2.2330729166666665,-2.3020833333333335,-2.30859375,-2.021484375,0.06901041666666696,0.287109375,0.21809895833333304,-13.3984375,-13.8125,-18.46875,-16.171875,0.4140625,2.296875,1.8828125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00476,-0.9661458333333334,-1.1041666666666667,-1.205078125,-0.76611328125,0.13802083333333337,0.43896484375,0.30094401041666663,-5.796875,-6.625,-9.640625,-6.12890625,0.828125,3.51171875,2.68359375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00477,-1.9244791666666667,-1.98046875,-2.212890625,-1.86328125,0.05598958333333326,0.349609375,0.29361979166666674,-11.546875,-11.8828125,-17.703125,-14.90625,0.3359375,2.796875,2.4609375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00478,-1.4348958333333333,-1.3606770833333333,-1.439453125,-1.1103515625,-0.07421875,0.3291015625,0.4033203125,-8.609375,-8.1640625,-11.515625,-8.8828125,-0.4453125,2.6328125,3.078125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00479,-2.04296875,-2.35546875,-2.408203125,-2.099609375,0.3125,0.30859375,-0.00390625,-12.2578125,-14.1328125,-19.265625,-16.796875,1.875,2.46875,0.59375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00480,-1.16015625,-1.1321614583333333,-1.4580078125,-0.9912109375,-0.02799479166666674,0.466796875,0.49479166666666674,-6.9609375,-6.79296875,-11.6640625,-7.9296875,-0.16796875,3.734375,3.90234375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00481,-2.0169270833333335,-2.1236979166666665,-1.5927734375,-1.3603515625,0.10677083333333304,0.232421875,0.12565104166666696,-12.1015625,-12.7421875,-12.7421875,-10.8828125,0.640625,1.859375,1.21875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00482,-1.1380208333333333,-1.3736979166666667,-1.3046875,-0.9228515625,0.23567708333333348,0.3818359375,0.14615885416666652,-6.828125,-8.2421875,-10.4375,-7.3828125,1.4140625,3.0546875,1.640625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00483,-2.2799479166666665,-2.7578125,-2.119140625,-1.8046875,0.4778645833333335,0.314453125,-0.16341145833333348,-13.6796875,-16.546875,-16.953125,-14.4375,2.8671875,2.515625,-0.3515625
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00484,-0.9759114583333334,-1.02734375,-1.1669921875,-0.71044921875,0.05143229166666663,0.45654296875,0.40511067708333337,-5.85546875,-6.1640625,-9.3359375,-5.68359375,0.30859375,3.65234375,3.34375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00485,-1.9388020833333333,-2.0,-1.853515625,-1.40625,0.06119791666666674,0.447265625,0.38606770833333326,-11.6328125,-12.0,-14.828125,-11.25,0.3671875,3.578125,3.2109375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00486,-0.9466145833333334,-1.3118489583333333,-1.1533203125,-0.888671875,0.3652343749999999,0.2646484375,-0.10058593749999989,-5.6796875,-7.87109375,-9.2265625,-7.109375,2.19140625,2.1171875,-0.07421875
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00487,-2.2135416666666665,-2.3125,-2.263671875,-1.7255859375,0.09895833333333348,0.5380859375,0.4391276041666665,-13.28125,-13.875,-18.109375,-13.8046875,0.59375,4.3046875,3.7109375
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00488,-1.068359375,-1.1888020833333333,-1.0634765625,-0.81298828125,0.12044270833333326,0.25048828125,0.13004557291666674,-6.41015625,-7.1328125,-8.5078125,-6.50390625,0.72265625,2.00390625,1.28125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00489,-1.859375,-2.1588541666666665,-1.96875,-1.6650390625,0.2994791666666665,0.3037109375,0.004231770833333481,-11.15625,-12.953125,-15.75,-13.3203125,1.796875,2.4296875,0.6328125
meta-llama/Llama-3.2-3B-Instruct,Llama_32_3B_Instruct_exp3,plain_text,experiment_3_demo_prompt_continuation,real,lexically_controlled_00490,-1.2994791666666667,-1.6419270833333333,-1.5400390625,-1.1142578125,0.3424479166666665,0.42578125,0.08333333333333348,-7.796875,-9.8515625,-12.3203125,-8.9140625,2.0546875,3.40625,1.3515625
