item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
93,role_labeled,passive,a plovakzir was frafimvoled by a kvedulrab .,the army used the hat .,the hat was used by the army .,army,hat,used,used,"Prime sentence: a plovakzir was frafimvoled by a kvedulrab .
Event roles: AGENT=army; PATIENT=hat; VERB=used
Sentence: the",-3.833909034729004,-5.430961608886719,-1.5970525741577148,active
94,word_list,active,the pnezebkul smedulpaved the fravaksel .,a captain wraps a telephone .,a telephone is wrapped by a captain .,captain,telephone,wraps,wrapped,"Prime sentence: the pnezebkul smedulpaved the fravaksel .
Use these words in one sentence: captain, telephone, wraps/wrapped
Sentence: the",-5.0672101974487305,-7.698275566101074,-2.6310653686523438,active
94,word_list,passive,the fravaksel was smedulpaved by the pnezebkul .,a captain wraps a telephone .,a telephone is wrapped by a captain .,captain,telephone,wraps,wrapped,"Prime sentence: the fravaksel was smedulpaved by the pnezebkul .
Use these words in one sentence: captain, telephone, wraps/wrapped
Sentence: the",-4.542331218719482,-6.948652744293213,-2.4063215255737305,active
94,role_labeled,active,the pnezebkul smedulpaved the fravaksel .,a captain wraps a telephone .,a telephone is wrapped by a captain .,captain,telephone,wraps,wrapped,"Prime sentence: the pnezebkul smedulpaved the fravaksel .
Event roles: AGENT=captain; PATIENT=telephone; VERB=wraps/wrapped
Sentence: the",-6.867049694061279,-8.49923324584961,-1.63218355178833,active
94,role_labeled,passive,the fravaksel was smedulpaved by the pnezebkul .,a captain wraps a telephone .,a telephone is wrapped by a captain .,captain,telephone,wraps,wrapped,"Prime sentence: the fravaksel was smedulpaved by the pnezebkul .
Event roles: AGENT=captain; PATIENT=telephone; VERB=wraps/wrapped
Sentence: the",-5.682809352874756,-6.9399566650390625,-1.2571473121643066,active
95,word_list,active,the smesilrab smegafdils the smesormur .,the priest joins the attorney .,the attorney is joined by the priest .,priest,attorney,joins,joined,"Prime sentence: the smesilrab smegafdils the smesormur .
Use these words in one sentence: priest, attorney, joins/joined
Sentence: the",-3.53871488571167,-7.505165100097656,-3.9664502143859863,active
95,word_list,passive,the smesormur is smegafdiled by the smesilrab .,the priest joins the attorney .,the attorney is joined by the priest .,priest,attorney,joins,joined,"Prime sentence: the smesormur is smegafdiled by the smesilrab .
Use these words in one sentence: priest, attorney, joins/joined
Sentence: the",-3.468169689178467,-6.747182846069336,-3.279013156890869,active
95,role_labeled,active,the smesilrab smegafdils the smesormur .,the priest joins the attorney .,the attorney is joined by the priest .,priest,attorney,joins,joined,"Prime sentence: the smesilrab smegafdils the smesormur .
Event roles: AGENT=priest; PATIENT=attorney; VERB=joins/joined
Sentence: the",-5.681856632232666,-9.011712074279785,-3.329855442047119,active
95,role_labeled,passive,the smesormur is smegafdiled by the smesilrab .,the priest joins the attorney .,the attorney is joined by the priest .,priest,attorney,joins,joined,"Prime sentence: the smesormur is smegafdiled by the smesilrab .
Event roles: AGENT=priest; PATIENT=attorney; VERB=joins/joined
Sentence: the",-4.730184555053711,-7.973606586456299,-3.243422031402588,active
96,word_list,active,the skozemdil kvenelfins the kverukvol .,the man forgives the business .,the business is forgiven by the man .,man,business,forgives,forgiven,"Prime sentence: the skozemdil kvenelfins the kverukvol .
Use these words in one sentence: man, business, forgives/forgiven
Sentence: the",-3.948352813720703,-8.688883781433105,-4.740530967712402,active
96,word_list,passive,the kverukvol is kvenelfined by the skozemdil .,the man forgives the business .,the business is forgiven by the man .,man,business,forgives,forgiven,"Prime sentence: the kverukvol is kvenelfined by the skozemdil .
Use these words in one sentence: man, business, forgives/forgiven
Sentence: the",-4.505194664001465,-8.842252731323242,-4.337058067321777,active
96,role_labeled,active,the skozemdil kvenelfins the kverukvol .,the man forgives the business .,the business is forgiven by the man .,man,business,forgives,forgiven,"Prime sentence: the skozemdil kvenelfins the kverukvol .
Event roles: AGENT=man; PATIENT=business; VERB=forgives/forgiven
Sentence: the",-4.041385173797607,-8.049755096435547,-4.0083699226379395,active
96,role_labeled,passive,the kverukvol is kvenelfined by the skozemdil .,the man forgives the business .,the business is forgiven by the man .,man,business,forgives,forgiven,"Prime sentence: the kverukvol is kvenelfined by the skozemdil .
Event roles: AGENT=man; PATIENT=business; VERB=forgives/forgiven
Sentence: the",-4.455099105834961,-7.401277542114258,-2.946178436279297,active
97,word_list,active,a zramolmur pnegaflomed a smenelsel .,the prince uses the camera .,the camera is used by the prince .,prince,camera,uses,used,"Prime sentence: a zramolmur pnegaflomed a smenelsel .
Use these words in one sentence: prince, camera, uses/used
Sentence: the",-2.875108480453491,-4.203965187072754,-1.3288567066192627,active
97,word_list,passive,a smenelsel was pnegaflomed by a zramolmur .,the prince uses the camera .,the camera is used by the prince .,prince,camera,uses,used,"Prime sentence: a smenelsel was pnegaflomed by a zramolmur .
Use these words in one sentence: prince, camera, uses/used
Sentence: the",-3.205840826034546,-4.235777854919434,-1.0299370288848877,active
97,role_labeled,active,a zramolmur pnegaflomed a smenelsel .,the prince uses the camera .,the camera is used by the prince .,prince,camera,uses,used,"Prime sentence: a zramolmur pnegaflomed a smenelsel .
Event roles: AGENT=prince; PATIENT=camera; VERB=uses/used
Sentence: the",-3.879479169845581,-5.324897766113281,-1.4454185962677002,active
97,role_labeled,passive,a smenelsel was pnegaflomed by a zramolmur .,the prince uses the camera .,the camera is used by the prince .,prince,camera,uses,used,"Prime sentence: a smenelsel was pnegaflomed by a zramolmur .
Event roles: AGENT=prince; PATIENT=camera; VERB=uses/used
Sentence: the",-4.043931484222412,-5.154617786407471,-1.1106863021850586,active
98,word_list,active,the vretortas vregafvoled the plolodnef .,the winner carries the iron .,the iron is carried by the winner .,winner,iron,carries,carried,"Prime sentence: the vretortas vregafvoled the plolodnef .
Use these words in one sentence: winner, iron, carries/carried
Sentence: the",-5.834236145019531,-5.562957763671875,0.27127838134765625,passive
98,word_list,passive,the plolodnef was vregafvoled by the vretortas .,the winner carries the iron .,the iron is carried by the winner .,winner,iron,carries,carried,"Prime sentence: the plolodnef was vregafvoled by the vretortas .
Use these words in one sentence: winner, iron, carries/carried
Sentence: the",-5.606849670410156,-5.159329414367676,0.44752025604248047,passive
98,role_labeled,active,the vretortas vregafvoled the plolodnef .,the winner carries the iron .,the iron is carried by the winner .,winner,iron,carries,carried,"Prime sentence: the vretortas vregafvoled the plolodnef .
Event roles: AGENT=winner; PATIENT=iron; VERB=carries/carried
Sentence: the",-9.195893287658691,-5.912816524505615,3.283076763153076,passive
98,role_labeled,passive,the plolodnef was vregafvoled by the vretortas .,the winner carries the iron .,the iron is carried by the winner .,winner,iron,carries,carried,"Prime sentence: the plolodnef was vregafvoled by the vretortas .
Event roles: AGENT=winner; PATIENT=iron; VERB=carries/carried
Sentence: the",-8.797618865966797,-5.295555591583252,3.502063274383545,passive
99,word_list,active,a kvetorfin klonorruded a brikudtas .,a kid accepted a flower .,a flower was accepted by a kid .,kid,flower,accepted,accepted,"Prime sentence: a kvetorfin klonorruded a brikudtas .
Use these words in one sentence: kid, flower, accepted
Sentence: the",-4.826869010925293,-7.337970733642578,-2.511101722717285,active
99,word_list,passive,a brikudtas was klonorruded by a kvetorfin .,a kid accepted a flower .,a flower was accepted by a kid .,kid,flower,accepted,accepted,"Prime sentence: a brikudtas was klonorruded by a kvetorfin .
Use these words in one sentence: kid, flower, accepted
Sentence: the",-4.372330665588379,-5.808234214782715,-1.435903549194336,active
99,role_labeled,active,a kvetorfin klonorruded a brikudtas .,a kid accepted a flower .,a flower was accepted by a kid .,kid,flower,accepted,accepted,"Prime sentence: a kvetorfin klonorruded a brikudtas .
Event roles: AGENT=kid; PATIENT=flower; VERB=accepted
Sentence: the",-6.701021194458008,-6.733285903930664,-0.03226470947265625,active
99,role_labeled,passive,a brikudtas was klonorruded by a kvetorfin .,a kid accepted a flower .,a flower was accepted by a kid .,kid,flower,accepted,accepted,"Prime sentence: a brikudtas was klonorruded by a kvetorfin .
Event roles: AGENT=kid; PATIENT=flower; VERB=accepted
Sentence: the",-6.071691513061523,-5.073030471801758,0.9986610412597656,passive
100,word_list,active,a smevakrab vrasorkuled a frasorgor .,the cop smells the juice .,the juice is smelled by the cop .,cop,juice,smells,smelled,"Prime sentence: a smevakrab vrasorkuled a frasorgor .
Use these words in one sentence: cop, juice, smells/smelled
Sentence: the",-2.8918814659118652,-5.947049617767334,-3.0551681518554688,active
100,word_list,passive,a frasorgor was vrasorkuled by a smevakrab .,the cop smells the juice .,the juice is smelled by the cop .,cop,juice,smells,smelled,"Prime sentence: a frasorgor was vrasorkuled by a smevakrab .
Use these words in one sentence: cop, juice, smells/smelled
Sentence: the",-2.36255145072937,-6.172417640686035,-3.809866189956665,active
100,role_labeled,active,a smevakrab vrasorkuled a frasorgor .,the cop smells the juice .,the juice is smelled by the cop .,cop,juice,smells,smelled,"Prime sentence: a smevakrab vrasorkuled a frasorgor .
Event roles: AGENT=cop; PATIENT=juice; VERB=smells/smelled
Sentence: the",-4.611929893493652,-4.787775039672852,-0.17584514617919922,active
100,role_labeled,passive,a frasorgor was vrasorkuled by a smevakrab .,the cop smells the juice .,the juice is smelled by the cop .,cop,juice,smells,smelled,"Prime sentence: a frasorgor was vrasorkuled by a smevakrab .
Event roles: AGENT=cop; PATIENT=juice; VERB=smells/smelled
Sentence: the",-4.1711344718933105,-4.9307332038879395,-0.7595987319946289,active
101,word_list,active,a frapemsim kvevarmured a pnesillom .,a girl struck a king .,a king was struck by a girl .,girl,king,struck,struck,"Prime sentence: a frapemsim kvevarmured a pnesillom .
Use these words in one sentence: girl, king, struck
Sentence: the",-4.38852596282959,-3.463054895401001,0.9254710674285889,passive
101,word_list,passive,a pnesillom was kvevarmured by a frapemsim .,a girl struck a king .,a king was struck by a girl .,girl,king,struck,struck,"Prime sentence: a pnesillom was kvevarmured by a frapemsim .
Use these words in one sentence: girl, king, struck
Sentence: the",-4.4351091384887695,-3.0243747234344482,1.4107344150543213,passive
101,role_labeled,active,a frapemsim kvevarmured a pnesillom .,a girl struck a king .,a king was struck by a girl .,girl,king,struck,struck,"Prime sentence: a frapemsim kvevarmured a pnesillom .
Event roles: AGENT=girl; PATIENT=king; VERB=struck
Sentence: the",-4.241436958312988,-3.474485158920288,0.7669517993927002,passive
101,role_labeled,passive,a pnesillom was kvevarmured by a frapemsim .,a girl struck a king .,a king was struck by a girl .,girl,king,struck,struck,"Prime sentence: a pnesillom was kvevarmured by a frapemsim .
Event roles: AGENT=girl; PATIENT=king; VERB=struck
Sentence: the",-3.987734794616699,-3.0714850425720215,0.9162497520446777,passive
102,word_list,active,a pnesillom klonorruds a bripimdil .,the employee kissed the husband .,the husband was kissed by the employee .,employee,husband,kissed,kissed,"Prime sentence: a pnesillom klonorruds a bripimdil .
Use these words in one sentence: employee, husband, kissed
Sentence: the",-5.504332542419434,-6.69795036315918,-1.193617820739746,active
102,word_list,passive,a bripimdil is klonorruded by a pnesillom .,the employee kissed the husband .,the husband was kissed by the employee .,employee,husband,kissed,kissed,"Prime sentence: a bripimdil is klonorruded by a pnesillom .
Use these words in one sentence: employee, husband, kissed
Sentence: the",-4.765216827392578,-5.768169403076172,-1.0029525756835938,active
102,role_labeled,active,a pnesillom klonorruds a bripimdil .,the employee kissed the husband .,the husband was kissed by the employee .,employee,husband,kissed,kissed,"Prime sentence: a pnesillom klonorruds a bripimdil .
Event roles: AGENT=employee; PATIENT=husband; VERB=kissed
Sentence: the",-7.5443525314331055,-6.597807884216309,0.9465446472167969,passive
102,role_labeled,passive,a bripimdil is klonorruded by a pnesillom .,the employee kissed the husband .,the husband was kissed by the employee .,employee,husband,kissed,kissed,"Prime sentence: a bripimdil is klonorruded by a pnesillom .
Event roles: AGENT=employee; PATIENT=husband; VERB=kissed
Sentence: the",-7.09867000579834,-5.648715972900391,1.4499540328979492,passive
103,word_list,active,the bripimdil klonorruded the kvelodzom .,the actress grabbed the aunt .,the aunt was grabbed by the actress .,actress,aunt,grabbed,grabbed,"Prime sentence: the bripimdil klonorruded the kvelodzom .
Use these words in one sentence: actress, aunt, grabbed
Sentence: the",-6.404666423797607,-6.577700614929199,-0.1730341911315918,active
103,word_list,passive,the kvelodzom was klonorruded by the bripimdil .,the actress grabbed the aunt .,the aunt was grabbed by the actress .,actress,aunt,grabbed,grabbed,"Prime sentence: the kvelodzom was klonorruded by the bripimdil .
Use these words in one sentence: actress, aunt, grabbed
Sentence: the",-5.831500053405762,-7.37969970703125,-1.5481996536254883,active
103,role_labeled,active,the bripimdil klonorruded the kvelodzom .,the actress grabbed the aunt .,the aunt was grabbed by the actress .,actress,aunt,grabbed,grabbed,"Prime sentence: the bripimdil klonorruded the kvelodzom .
Event roles: AGENT=actress; PATIENT=aunt; VERB=grabbed
Sentence: the",-9.878945350646973,-8.638376235961914,1.2405691146850586,passive
103,role_labeled,passive,the kvelodzom was klonorruded by the bripimdil .,the actress grabbed the aunt .,the aunt was grabbed by the actress .,actress,aunt,grabbed,grabbed,"Prime sentence: the kvelodzom was klonorruded by the bripimdil .
Event roles: AGENT=actress; PATIENT=aunt; VERB=grabbed
Sentence: the",-8.714096069335938,-8.646270751953125,0.0678253173828125,passive
104,word_list,active,a drufimzom vrerukgors a kvedulrab .,the girl surprised the scientist .,the scientist was surprised by the girl .,girl,scientist,surprised,surprised,"Prime sentence: a drufimzom vrerukgors a kvedulrab .
Use these words in one sentence: girl, scientist, surprised
Sentence: the",-4.40770959854126,-5.741015911102295,-1.3333063125610352,active
104,word_list,passive,a kvedulrab is vrerukgored by a drufimzom .,the girl surprised the scientist .,the scientist was surprised by the girl .,girl,scientist,surprised,surprised,"Prime sentence: a kvedulrab is vrerukgored by a drufimzom .
Use these words in one sentence: girl, scientist, surprised
Sentence: the",-4.179591178894043,-5.316577911376953,-1.1369867324829102,active
104,role_labeled,active,a drufimzom vrerukgors a kvedulrab .,the girl surprised the scientist .,the scientist was surprised by the girl .,girl,scientist,surprised,surprised,"Prime sentence: a drufimzom vrerukgors a kvedulrab .
Event roles: AGENT=girl; PATIENT=scientist; VERB=surprised
Sentence: the",-4.269745826721191,-4.719217300415039,-0.44947147369384766,active
104,role_labeled,passive,a kvedulrab is vrerukgored by a drufimzom .,the girl surprised the scientist .,the scientist was surprised by the girl .,girl,scientist,surprised,surprised,"Prime sentence: a kvedulrab is vrerukgored by a drufimzom .
Event roles: AGENT=girl; PATIENT=scientist; VERB=surprised
Sentence: the",-3.772892951965332,-4.3625874519348145,-0.5896944999694824,active
105,word_list,active,a tlunelsel grifimloms a smepimzir .,a partner removed a cigarette .,a cigarette was removed by a partner .,partner,cigarette,removed,removed,"Prime sentence: a tlunelsel grifimloms a smepimzir .
Use these words in one sentence: partner, cigarette, removed
Sentence: the",-6.684457302093506,-6.79121208190918,-0.10675477981567383,active
105,word_list,passive,a smepimzir is grifimlomed by a tlunelsel .,a partner removed a cigarette .,a cigarette was removed by a partner .,partner,cigarette,removed,removed,"Prime sentence: a smepimzir is grifimlomed by a tlunelsel .
Use these words in one sentence: partner, cigarette, removed
Sentence: the",-6.190695762634277,-5.887227535247803,0.3034682273864746,passive
105,role_labeled,active,a tlunelsel grifimloms a smepimzir .,a partner removed a cigarette .,a cigarette was removed by a partner .,partner,cigarette,removed,removed,"Prime sentence: a tlunelsel grifimloms a smepimzir .
Event roles: AGENT=partner; PATIENT=cigarette; VERB=removed
Sentence: the",-7.634051322937012,-6.689273834228516,0.9447774887084961,passive
105,role_labeled,passive,a smepimzir is grifimlomed by a tlunelsel .,a partner removed a cigarette .,a cigarette was removed by a partner .,partner,cigarette,removed,removed,"Prime sentence: a smepimzir is grifimlomed by a tlunelsel .
Event roles: AGENT=partner; PATIENT=cigarette; VERB=removed
Sentence: the",-6.935708999633789,-5.325346946716309,1.6103620529174805,passive
106,word_list,active,a smesormur frafimvoled a tlumoldil .,a leader forgave a corporation .,a corporation was forgiven by a leader .,leader,corporation,forgave,forgiven,"Prime sentence: a smesormur frafimvoled a tlumoldil .
Use these words in one sentence: leader, corporation, forgave/forgiven
Sentence: the",-3.7563893795013428,-7.443549156188965,-3.687159776687622,active
106,word_list,passive,a tlumoldil was frafimvoled by a smesormur .,a leader forgave a corporation .,a corporation was forgiven by a leader .,leader,corporation,forgave,forgiven,"Prime sentence: a tlumoldil was frafimvoled by a smesormur .
Use these words in one sentence: leader, corporation, forgave/forgiven
Sentence: the",-3.6237165927886963,-6.401918411254883,-2.7782018184661865,active
106,role_labeled,active,a smesormur frafimvoled a tlumoldil .,a leader forgave a corporation .,a corporation was forgiven by a leader .,leader,corporation,forgave,forgiven,"Prime sentence: a smesormur frafimvoled a tlumoldil .
Event roles: AGENT=leader; PATIENT=corporation; VERB=forgave/forgiven
Sentence: the",-6.83355188369751,-7.120417594909668,-0.2868657112121582,active
106,role_labeled,passive,a tlumoldil was frafimvoled by a smesormur .,a leader forgave a corporation .,a corporation was forgiven by a leader .,leader,corporation,forgave,forgiven,"Prime sentence: a tlumoldil was frafimvoled by a smesormur .
Event roles: AGENT=leader; PATIENT=corporation; VERB=forgave/forgiven
Sentence: the",-6.347372531890869,-6.2125244140625,0.13484811782836914,passive
107,word_list,active,a pnezebkul grinelloms a tlunelsel .,the worker embraced the employer .,the employer was embraced by the worker .,worker,employer,embraced,embraced,"Prime sentence: a pnezebkul grinelloms a tlunelsel .
Use these words in one sentence: worker, employer, embraced
Sentence: the",-5.030422210693359,-7.78751277923584,-2.7570905685424805,active
107,word_list,passive,a tlunelsel is grinellomed by a pnezebkul .,the worker embraced the employer .,the employer was embraced by the worker .,worker,employer,embraced,embraced,"Prime sentence: a tlunelsel is grinellomed by a pnezebkul .
Use these words in one sentence: worker, employer, embraced
Sentence: the",-4.106559753417969,-6.422117233276367,-2.3155574798583984,active
107,role_labeled,active,a pnezebkul grinelloms a tlunelsel .,the worker embraced the employer .,the employer was embraced by the worker .,worker,employer,embraced,embraced,"Prime sentence: a pnezebkul grinelloms a tlunelsel .
Event roles: AGENT=worker; PATIENT=employer; VERB=embraced
Sentence: the",-6.524055480957031,-8.10576343536377,-1.5817079544067383,active
107,role_labeled,passive,a tlunelsel is grinellomed by a pnezebkul .,the worker embraced the employer .,the employer was embraced by the worker .,worker,employer,embraced,embraced,"Prime sentence: a tlunelsel is grinellomed by a pnezebkul .
Event roles: AGENT=worker; PATIENT=employer; VERB=embraced
Sentence: the",-5.145195960998535,-6.233458995819092,-1.0882630348205566,active
108,word_list,active,a plovakzir grinelloms a tlumoldil .,the priest embraced the hero .,the hero was embraced by the priest .,priest,hero,embraced,embraced,"Prime sentence: a plovakzir grinelloms a tlumoldil .
Use these words in one sentence: priest, hero, embraced
Sentence: the",-4.925713539123535,-5.291968822479248,-0.3662552833557129,active
108,word_list,passive,a tlumoldil is grinellomed by a plovakzir .,the priest embraced the hero .,the hero was embraced by the priest .,priest,hero,embraced,embraced,"Prime sentence: a tlumoldil is grinellomed by a plovakzir .
Use these words in one sentence: priest, hero, embraced
Sentence: the",-4.251504898071289,-5.214785575866699,-0.9632806777954102,active
108,role_labeled,active,a plovakzir grinelloms a tlumoldil .,the priest embraced the hero .,the hero was embraced by the priest .,priest,hero,embraced,embraced,"Prime sentence: a plovakzir grinelloms a tlumoldil .
Event roles: AGENT=priest; PATIENT=hero; VERB=embraced
Sentence: the",-5.134382724761963,-5.093280792236328,0.041101932525634766,passive
108,role_labeled,passive,a tlumoldil is grinellomed by a plovakzir .,the priest embraced the hero .,the hero was embraced by the priest .,priest,hero,embraced,embraced,"Prime sentence: a tlumoldil is grinellomed by a plovakzir .
Event roles: AGENT=priest; PATIENT=hero; VERB=embraced
Sentence: the",-4.795183181762695,-5.461367607116699,-0.6661844253540039,active
109,word_list,active,a drufimzom skopemkuls a grisortas .,a professor discovered a nurse .,a nurse was discovered by a professor .,professor,nurse,discovered,discovered,"Prime sentence: a drufimzom skopemkuls a grisortas .
Use these words in one sentence: professor, nurse, discovered
Sentence: the",-3.5293633937835693,-7.534270286560059,-4.004906892776489,active
109,word_list,passive,a grisortas is skopemkuled by a drufimzom .,a professor discovered a nurse .,a nurse was discovered by a professor .,professor,nurse,discovered,discovered,"Prime sentence: a grisortas is skopemkuled by a drufimzom .
Use these words in one sentence: professor, nurse, discovered
Sentence: the",-3.618199348449707,-7.163128852844238,-3.5449295043945312,active
109,role_labeled,active,a drufimzom skopemkuls a grisortas .,a professor discovered a nurse .,a nurse was discovered by a professor .,professor,nurse,discovered,discovered,"Prime sentence: a drufimzom skopemkuls a grisortas .
Event roles: AGENT=professor; PATIENT=nurse; VERB=discovered
Sentence: the",-5.025962829589844,-7.287496566772461,-2.261533737182617,active
109,role_labeled,passive,a grisortas is skopemkuled by a drufimzom .,a professor discovered a nurse .,a nurse was discovered by a professor .,professor,nurse,discovered,discovered,"Prime sentence: a grisortas is skopemkuled by a drufimzom .
Event roles: AGENT=professor; PATIENT=nurse; VERB=discovered
Sentence: the",-5.120969295501709,-7.374570369720459,-2.25360107421875,active
110,word_list,active,the smekudlom drupemzired the tlunelsel .,a guest punches a pilot .,a pilot is punched by a guest .,guest,pilot,punches,punched,"Prime sentence: the smekudlom drupemzired the tlunelsel .
Use these words in one sentence: guest, pilot, punches/punched
Sentence: the",-4.938850402832031,-5.116097450256348,-0.1772470474243164,active
110,word_list,passive,the tlunelsel was drupemzired by the smekudlom .,a guest punches a pilot .,a pilot is punched by a guest .,guest,pilot,punches,punched,"Prime sentence: the tlunelsel was drupemzired by the smekudlom .
Use these words in one sentence: guest, pilot, punches/punched
Sentence: the",-4.691915512084961,-4.554218769073486,0.1376967430114746,passive
110,role_labeled,active,the smekudlom drupemzired the tlunelsel .,a guest punches a pilot .,a pilot is punched by a guest .,guest,pilot,punches,punched,"Prime sentence: the smekudlom drupemzired the tlunelsel .
Event roles: AGENT=guest; PATIENT=pilot; VERB=punches/punched
Sentence: the",-5.690321922302246,-5.104916572570801,0.5854053497314453,passive
110,role_labeled,passive,the tlunelsel was drupemzired by the smekudlom .,a guest punches a pilot .,a pilot is punched by a guest .,guest,pilot,punches,punched,"Prime sentence: the tlunelsel was drupemzired by the smekudlom .
Event roles: AGENT=guest; PATIENT=pilot; VERB=punches/punched
Sentence: the",-4.835952281951904,-3.846342086791992,0.9896101951599121,passive
111,word_list,active,the frapemsim mninorkuled the frazemzom .,a sheriff bothered a company .,a company was bothered by a sheriff .,sheriff,company,bothered,bothered,"Prime sentence: the frapemsim mninorkuled the frazemzom .
Use these words in one sentence: sheriff, company, bothered
Sentence: the",-4.45311164855957,-5.863168239593506,-1.4100565910339355,active
111,word_list,passive,the frazemzom was mninorkuled by the frapemsim .,a sheriff bothered a company .,a company was bothered by a sheriff .,sheriff,company,bothered,bothered,"Prime sentence: the frazemzom was mninorkuled by the frapemsim .
Use these words in one sentence: sheriff, company, bothered
Sentence: the",-4.218396186828613,-5.632901191711426,-1.4145050048828125,active
111,role_labeled,active,the frapemsim mninorkuled the frazemzom .,a sheriff bothered a company .,a company was bothered by a sheriff .,sheriff,company,bothered,bothered,"Prime sentence: the frapemsim mninorkuled the frazemzom .
Event roles: AGENT=sheriff; PATIENT=company; VERB=bothered
Sentence: the",-6.4104509353637695,-6.23565673828125,0.17479419708251953,passive
111,role_labeled,passive,the frazemzom was mninorkuled by the frapemsim .,a sheriff bothered a company .,a company was bothered by a sheriff .,sheriff,company,bothered,bothered,"Prime sentence: the frazemzom was mninorkuled by the frapemsim .
Event roles: AGENT=sheriff; PATIENT=company; VERB=bothered
Sentence: the",-6.039685249328613,-5.828952789306641,0.21073246002197266,passive
112,word_list,active,a zlosillom zrarukloms a vratorrud .,the president surprises the wife .,the wife is surprised by the president .,president,wife,surprises,surprised,"Prime sentence: a zlosillom zrarukloms a vratorrud .
Use these words in one sentence: president, wife, surprises/surprised
Sentence: the",-2.8584811687469482,-6.010002136230469,-3.1515209674835205,active
112,word_list,passive,a vratorrud is zraruklomed by a zlosillom .,the president surprises the wife .,the wife is surprised by the president .,president,wife,surprises,surprised,"Prime sentence: a vratorrud is zraruklomed by a zlosillom .
Use these words in one sentence: president, wife, surprises/surprised
Sentence: the",-3.33851957321167,-5.818957328796387,-2.480437755584717,active
112,role_labeled,active,a zlosillom zrarukloms a vratorrud .,the president surprises the wife .,the wife is surprised by the president .,president,wife,surprises,surprised,"Prime sentence: a zlosillom zrarukloms a vratorrud .
Event roles: AGENT=president; PATIENT=wife; VERB=surprises/surprised
Sentence: the",-4.88286828994751,-6.525052070617676,-1.642183780670166,active
112,role_labeled,passive,a vratorrud is zraruklomed by a zlosillom .,the president surprises the wife .,the wife is surprised by the president .,president,wife,surprises,surprised,"Prime sentence: a vratorrud is zraruklomed by a zlosillom .
Event roles: AGENT=president; PATIENT=wife; VERB=surprises/surprised
Sentence: the",-5.088004112243652,-5.865714073181152,-0.7777099609375,active
113,word_list,active,the drufimzom zranorzired the tlumolvek .,a mayor embraced a pilot .,a pilot was embraced by a mayor .,mayor,pilot,embraced,embraced,"Prime sentence: the drufimzom zranorzired the tlumolvek .
Use these words in one sentence: mayor, pilot, embraced
Sentence: the",-4.810174942016602,-6.376899719238281,-1.5667247772216797,active
113,word_list,passive,the tlumolvek was zranorzired by the drufimzom .,a mayor embraced a pilot .,a pilot was embraced by a mayor .,mayor,pilot,embraced,embraced,"Prime sentence: the tlumolvek was zranorzired by the drufimzom .
Use these words in one sentence: mayor, pilot, embraced
Sentence: the",-5.418130874633789,-6.1887359619140625,-0.7706050872802734,active
113,role_labeled,active,the drufimzom zranorzired the tlumolvek .,a mayor embraced a pilot .,a pilot was embraced by a mayor .,mayor,pilot,embraced,embraced,"Prime sentence: the drufimzom zranorzired the tlumolvek .
Event roles: AGENT=mayor; PATIENT=pilot; VERB=embraced
Sentence: the",-6.097712516784668,-6.847966194152832,-0.7502536773681641,active
113,role_labeled,passive,the tlumolvek was zranorzired by the drufimzom .,a mayor embraced a pilot .,a pilot was embraced by a mayor .,mayor,pilot,embraced,embraced,"Prime sentence: the tlumolvek was zranorzired by the drufimzom .
Event roles: AGENT=mayor; PATIENT=pilot; VERB=embraced
Sentence: the",-6.1349687576293945,-5.866111755371094,0.2688570022583008,passive
114,word_list,active,a brikudtas pnegaflomed a mnikudpav .,the man comforted the guest .,the guest was comforted by the man .,man,guest,comforted,comforted,"Prime sentence: a brikudtas pnegaflomed a mnikudpav .
Use these words in one sentence: man, guest, comforted
Sentence: the",-3.446154832839966,-4.731321334838867,-1.2851665019989014,active
114,word_list,passive,a mnikudpav was pnegaflomed by a brikudtas .,the man comforted the guest .,the guest was comforted by the man .,man,guest,comforted,comforted,"Prime sentence: a mnikudpav was pnegaflomed by a brikudtas .
Use these words in one sentence: man, guest, comforted
Sentence: the",-3.696911096572876,-4.973541259765625,-1.276630163192749,active
114,role_labeled,active,a brikudtas pnegaflomed a mnikudpav .,the man comforted the guest .,the guest was comforted by the man .,man,guest,comforted,comforted,"Prime sentence: a brikudtas pnegaflomed a mnikudpav .
Event roles: AGENT=man; PATIENT=guest; VERB=comforted
Sentence: the",-3.917466640472412,-5.508436679840088,-1.5909700393676758,active
114,role_labeled,passive,a mnikudpav was pnegaflomed by a brikudtas .,the man comforted the guest .,the guest was comforted by the man .,man,guest,comforted,comforted,"Prime sentence: a mnikudpav was pnegaflomed by a brikudtas .
Event roles: AGENT=man; PATIENT=guest; VERB=comforted
Sentence: the",-3.7878057956695557,-5.475590705871582,-1.6877849102020264,active
115,word_list,active,the mnidulzom grifimloms the zramolmur .,the adult judged the nurse .,the nurse was judged by the adult .,adult,nurse,judged,judged,"Prime sentence: the mnidulzom grifimloms the zramolmur .
Use these words in one sentence: adult, nurse, judged
Sentence: the",-5.600342750549316,-7.555227279663086,-1.9548845291137695,active
