item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1223,prompt_no_prime,no_prime,the husband destroyed the kid .,the kid was destroyed by the husband .,"The husband was the one who destroyed the house, and the kid was the one who was destroyed by the house .",active_structural
1223,prompt_filler,filler,the husband destroyed the kid .,the kid was destroyed by the husband .,The trasket draved on molven .,other
1224,prompt_active,active,a writer forgives an actor .,an actor is forgiven by a writer .,The writer forgave the actor .,other
1224,prompt_passive,passive,a writer forgives an actor .,an actor is forgiven by a writer .,The actor was forgiven by the writer .,passive_structural
1224,prompt_no_prime,no_prime,a writer forgives an actor .,an actor is forgiven by a writer .,The writer was drunk and wrote a bad review of the actor's performance .,other
1224,prompt_filler,filler,a writer forgives an actor .,an actor is forgiven by a writer .,The writer forgave the actor .,other
1225,prompt_active,active,a buddy asks a candidate .,a candidate is asked by a buddy .,The buddy asked the candidate .,active_structural
1225,prompt_passive,passive,a buddy asks a candidate .,a candidate is asked by a buddy .,The candidate was asked by the buddy .,passive_structural
1225,prompt_no_prime,no_prime,a buddy asks a candidate .,a candidate is asked by a buddy .,The one who did it was a buddy .,other
1225,prompt_filler,filler,a buddy asks a candidate .,a candidate is asked by a buddy .,The buddy did it to the candidate .,other
1226,prompt_active,active,a writer hurries an actor .,an actor is hurried by a writer .,The writer hurried the actor .,active_structural
1226,prompt_passive,passive,a writer hurries an actor .,an actor is hurried by a writer .,The actor was hurrying by the writer .,passive_structural
1226,prompt_no_prime,no_prime,a writer hurries an actor .,an actor is hurried by a writer .,The writer was involved in a hurrying event .,other
1226,prompt_filler,filler,a writer hurries an actor .,an actor is hurried by a writer .,The writer staved the actor .,other
1227,prompt_active,active,a son surprises a student .,a student is surprised by a son .,The son sonned the student .,other
1227,prompt_passive,passive,a son surprises a student .,a student is surprised by a son .,The student was sonned by the son .,other
1227,prompt_no_prime,no_prime,a son surprises a student .,a student is surprised by a son .,The son was a student .,other
1227,prompt_filler,filler,a son surprises a student .,a student is surprised by a son .,The son hit the student .,other
1228,prompt_active,active,the prince discovered the princess .,the princess was discovered by the prince .,The prince discovered the princess .,active_exact
1228,prompt_passive,passive,the prince discovered the princess .,the princess was discovered by the prince .,The princess was discovered by the prince .,passive_exact
1228,prompt_no_prime,no_prime,the prince discovered the princess .,the princess was discovered by the prince .,The prince was the one who discovered the princess .,active_structural
1228,prompt_filler,filler,the prince discovered the princess .,the princess was discovered by the prince .,The prince did it to the princess .,other
1229,prompt_active,active,a secretary chases a sheriff .,a sheriff is chased by a secretary .,The secretary chased the sheriff .,active_structural
1229,prompt_passive,passive,a secretary chases a sheriff .,a sheriff is chased by a secretary .,The sheriff was chased by a secretary .,passive_structural
1229,prompt_no_prime,no_prime,a secretary chases a sheriff .,a sheriff is chased by a secretary .,The sheriff was chased by the secretary .,passive_structural
1229,prompt_filler,filler,a secretary chases a sheriff .,a sheriff is chased by a secretary .,The sheriff was chased by the secretary .,passive_structural
1230,prompt_active,active,a chief beats a child .,a child is beaten by a chief .,The chief beat the child .,active_structural
1230,prompt_passive,passive,a chief beats a child .,a child is beaten by a chief .,The child was beaten by the chief .,passive_structural
1230,prompt_no_prime,no_prime,a chief beats a child .,a child is beaten by a chief .,The chief was beaten by the child .,other
1230,prompt_filler,filler,a chief beats a child .,a child is beaten by a chief .,The chief was beaten by the child .,other
1231,prompt_active,active,the man embraced the manager .,the manager was embraced by the man .,The man embraced the manager .,active_exact
1231,prompt_passive,passive,the man embraced the manager .,the manager was embraced by the man .,The manager was embraced by the man .,passive_exact
1231,prompt_no_prime,no_prime,the man embraced the manager .,the manager was embraced by the man .,The man was embraced by the manager .,other
1231,prompt_filler,filler,the man embraced the manager .,the manager was embraced by the man .,The manager was pestered by the man .,other
1232,prompt_active,active,the father killed the friend .,the friend was killed by the father .,The father killed the friend .,active_exact
1232,prompt_passive,passive,the father killed the friend .,the friend was killed by the father .,The friend was killed by the father .,passive_exact
1232,prompt_no_prime,no_prime,the father killed the friend .,the friend was killed by the father .,The father killed the friend .,active_exact
1232,prompt_filler,filler,the father killed the friend .,the friend was killed by the father .,The drasken yelped on fralden .,other
1233,prompt_active,active,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,The lawyer grabbed the leader .,active_exact
1233,prompt_passive,passive,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,The leader was grabbed by the lawyer .,passive_exact
1233,prompt_no_prime,no_prime,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,The lawyer grabbed the leader .,active_exact
1233,prompt_filler,filler,the lawyer grabbed the leader .,the leader was grabbed by the lawyer .,The lawyer was grabbed by the leader .,other
1234,prompt_active,active,a singer beats a soldier .,a soldier is beaten by a singer .,The singer beat the soldier .,active_structural
1234,prompt_passive,passive,a singer beats a soldier .,a soldier is beaten by a singer .,The soldier was beaten by the singer .,passive_structural
1234,prompt_no_prime,no_prime,a singer beats a soldier .,a soldier is beaten by a singer .,The singer was beaten by the soldier .,other
1234,prompt_filler,filler,a singer beats a soldier .,a soldier is beaten by a singer .,The singer whaved the soldier .,other
1235,prompt_active,active,a wife strikes a winner .,a winner is struck by a wife .,The wife won .,other
1235,prompt_passive,passive,a wife strikes a winner .,a winner is struck by a wife .,The winner was married to a wife .,other
1235,prompt_no_prime,no_prime,a wife strikes a winner .,a winner is struck by a wife .,"The winner won the prize, and I won the husband .",other
1235,prompt_filler,filler,a wife strikes a winner .,a winner is struck by a wife .,The wife won the race .,other
1236,prompt_active,active,a hero teaches a husband .,a husband is taught by a hero .,The hero taught the husband .,active_structural
1236,prompt_passive,passive,a hero teaches a husband .,a husband is taught by a hero .,The husband was taught by the hero .,passive_structural
1236,prompt_no_prime,no_prime,a hero teaches a husband .,a husband is taught by a hero .,The hero was married to the husband .,other
1236,prompt_filler,filler,a hero teaches a husband .,a husband is taught by a hero .,The claven morged through selven .,other
1237,prompt_active,active,the mayor understood the minister .,the minister was understood by the mayor .,The mayor understood the minister .,active_exact
1237,prompt_passive,passive,the mayor understood the minister .,the minister was understood by the mayor .,The minister was understood by the mayor .,passive_exact
1237,prompt_no_prime,no_prime,the mayor understood the minister .,the minister was understood by the mayor .,The mayor did it to the minister .,other
1237,prompt_filler,filler,the mayor understood the minister .,the minister was understood by the mayor .,The mayor was involved in the minister's event .,other
1238,prompt_active,active,a hero strikes a husband .,a husband is struck by a hero .,The hero saved the husband .,other
1238,prompt_passive,passive,a hero strikes a husband .,a husband is struck by a hero .,The husband was struck by a hero .,passive_structural
1238,prompt_no_prime,no_prime,a hero strikes a husband .,a husband is struck by a hero .,The one who did it was a hero .,other
1238,prompt_filler,filler,a hero strikes a husband .,a husband is struck by a hero .,The hero saved the husband .,other
1239,prompt_active,active,the daughter caught the doctor .,the doctor was caught by the daughter .,The daughter caught the doctor .,active_exact
1239,prompt_passive,passive,the daughter caught the doctor .,the doctor was caught by the daughter .,The doctor was caught by the daughter .,passive_exact
1239,prompt_no_prime,no_prime,the daughter caught the doctor .,the doctor was caught by the daughter .,The daughter caught the doctor .,active_exact
1239,prompt_filler,filler,the daughter caught the doctor .,the doctor was caught by the daughter .,The doctor was staved .,other
1240,prompt_active,active,the winner hurried the woman .,the woman was hurried by the winner .,The winner hurried the woman .,active_exact
1240,prompt_passive,passive,the winner hurried the woman .,the woman was hurried by the winner .,The winner hurried the woman .,active_exact
1240,prompt_no_prime,no_prime,the winner hurried the woman .,the woman was hurried by the winner .,The winner was involved in a hurried event with the woman .,active_structural
1240,prompt_filler,filler,the winner hurried the woman .,the woman was hurried by the winner .,The winner farned in the woman .,other
1241,prompt_active,active,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The secretary dragged the sheriff .,active_structural
1241,prompt_passive,passive,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The sheriff was dragged by the secretary .,passive_structural
1241,prompt_no_prime,no_prime,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The sheriff was dragged by the secretary .,passive_structural
1241,prompt_filler,filler,a secretary drags a sheriff .,a sheriff is dragged by a secretary .,The sheriff was dragged .,other
1242,prompt_active,active,a buddy forgives a candidate .,a candidate is forgiven by a buddy .,The buddy forgave the candidate .,other
1242,prompt_passive,passive,a buddy forgives a candidate .,a candidate is forgiven by a buddy .,The candidate was buddyed by the buddy .,other
1242,prompt_no_prime,no_prime,a buddy forgives a candidate .,a candidate is forgiven by a buddy .,The one who did it was a buddy .,other
1242,prompt_filler,filler,a buddy forgives a candidate .,a candidate is forgiven by a buddy .,The buddy vorked for the candidate .,other
1243,prompt_active,active,an attorney discovers an aunt .,an aunt is discovered by an attorney .,The attorney discovered the aunt .,active_structural
1243,prompt_passive,passive,an attorney discovers an aunt .,an aunt is discovered by an attorney .,The aunt was discovered by the attorney .,passive_structural
1243,prompt_no_prime,no_prime,an attorney discovers an aunt .,an aunt is discovered by an attorney .,The attorney discovered the aunt .,active_structural
1243,prompt_filler,filler,an attorney discovers an aunt .,an aunt is discovered by an attorney .,The attorney drossed in marven .,other
1244,prompt_active,active,a partner selects a physician .,a physician is selected by a partner .,The partner selected the physician .,active_structural
1244,prompt_passive,passive,a partner selects a physician .,a physician is selected by a partner .,The physician was selected by the partner .,passive_structural
1244,prompt_no_prime,no_prime,a partner selects a physician .,a physician is selected by a partner .,The physician was selected to be a partner .,other
1244,prompt_filler,filler,a partner selects a physician .,a physician is selected by a partner .,The clorven wepted beside prasken .,other
1245,prompt_active,active,the husband beat the kid .,the kid was beaten by the husband .,The husband beat the kid .,active_exact
1245,prompt_passive,passive,the husband beat the kid .,the kid was beaten by the husband .,The kid was beaten by the husband .,passive_exact
1245,prompt_no_prime,no_prime,the husband beat the kid .,the kid was beaten by the husband .,The kid was beaten by the husband .,passive_exact
1245,prompt_filler,filler,the husband beat the kid .,the kid was beaten by the husband .,The vornel stonned during nalven .,other
1246,prompt_active,active,the adult followed the attorney .,the attorney was followed by the adult .,The adult followed the attorney .,active_exact
1246,prompt_passive,passive,the adult followed the attorney .,the attorney was followed by the adult .,The attorney is grifimlomed by the adult .,other
1246,prompt_no_prime,no_prime,the adult followed the attorney .,the attorney was followed by the adult .,The adult did it .,other
1246,prompt_filler,filler,the adult followed the attorney .,the attorney was followed by the adult .,The frindle glemmed in yorsen .,other
1247,prompt_active,active,the cop carried the cousin .,the cousin was carried by the cop .,The cop carried the cousin .,active_exact
1247,prompt_passive,passive,the cop carried the cousin .,the cousin was carried by the cop .,The cop carried the cousin .,active_exact
1247,prompt_no_prime,no_prime,the cop carried the cousin .,the cousin was carried by the cop .,"The cop was involved in the carrying event, and the cousin was the one who was carried .",active_structural
1247,prompt_filler,filler,the cop carried the cousin .,the cousin was carried by the cop .,The cop shot the cousin .,other
1248,prompt_active,active,a doctor selects an employee .,an employee is selected by a doctor .,The doctor selected the employee .,active_structural
1248,prompt_passive,passive,a doctor selects an employee .,an employee is selected by a doctor .,The employee was selected by the doctor .,passive_structural
1248,prompt_no_prime,no_prime,a doctor selects an employee .,an employee is selected by a doctor .,The doctor selected the employee .,active_structural
1248,prompt_filler,filler,a doctor selects an employee .,an employee is selected by a doctor .,The doctor gave the employee a shot .,other
1249,prompt_active,active,a cousin bothers a daughter .,a daughter is bothered by a cousin .,The cousin bothered the daughter .,active_structural
1249,prompt_passive,passive,a cousin bothers a daughter .,a daughter is bothered by a cousin .,The daughter was botherd by the cousin .,other
1249,prompt_no_prime,no_prime,a cousin bothers a daughter .,a daughter is bothered by a cousin .,The one who did it was a cousin .,other
1249,prompt_filler,filler,a cousin bothers a daughter .,a daughter is bothered by a cousin .,The cousin did it to the daughter .,other
1250,prompt_active,active,the champion judged the chief .,the chief was judged by the champion .,The champion judged the chief .,active_exact
1250,prompt_passive,passive,the champion judged the chief .,the chief was judged by the champion .,The chief was judged by the champion .,passive_exact
1250,prompt_no_prime,no_prime,the champion judged the chief .,the chief was judged by the champion .,The champion did it to the chief .,other
1250,prompt_filler,filler,the champion judged the chief .,the chief was judged by the champion .,The champion was judged by the chief .,other
1251,prompt_active,active,a leader asks a man .,a man is asked by a leader .,The leader asked the man .,active_structural
1251,prompt_passive,passive,a leader asks a man .,a man is asked by a leader .,The man was asked by the leader .,passive_structural
1251,prompt_no_prime,no_prime,a leader asks a man .,a man is asked by a leader .,The leader asked me to do it .,other
1251,prompt_filler,filler,a leader asks a man .,a man is asked by a leader .,The leader was hit by the man .,other
1252,prompt_active,active,a kid grabs a king .,a king is grabbed by a kid .,The kid grabbed the king .,active_structural
1252,prompt_passive,passive,a kid grabs a king .,a king is grabbed by a kid .,The king was grabbed by a kid .,passive_structural
1252,prompt_no_prime,no_prime,a kid grabs a king .,a king is grabbed by a kid .,The kid grabbed the king .,active_structural
1252,prompt_filler,filler,a kid grabs a king .,a king is grabbed by a kid .,The kid king was grabbed by the king .,other
1253,prompt_active,active,a teacher drags an uncle .,an uncle is dragged by a teacher .,The teacher dragged the uncle .,active_structural
1253,prompt_passive,passive,a teacher drags an uncle .,an uncle is dragged by a teacher .,The uncle was dragged by the teacher .,passive_structural
1253,prompt_no_prime,no_prime,a teacher drags an uncle .,an uncle is dragged by a teacher .,The teacher was dragged by the uncle .,other
1253,prompt_filler,filler,a teacher drags an uncle .,an uncle is dragged by a teacher .,The teacher dragged the uncle .,active_structural
1254,prompt_active,active,the worker dragged the writer .,the writer was dragged by the worker .,The worker dragged the writer .,active_exact
1254,prompt_passive,passive,the worker dragged the writer .,the writer was dragged by the worker .,The writer was dragged by the worker .,passive_exact
1254,prompt_no_prime,no_prime,the worker dragged the writer .,the writer was dragged by the worker .,The worker did it .,other
1254,prompt_filler,filler,the worker dragged the writer .,the writer was dragged by the worker .,The worker was narvened .,other
1255,prompt_active,active,a minister follows a mother .,a mother is followed by a minister .,The minister did it to the mother .,other
1255,prompt_passive,passive,a minister follows a mother .,a mother is followed by a minister .,The mother was ministered to by the minister .,other
1255,prompt_no_prime,no_prime,a minister follows a mother .,a mother is followed by a minister .,The minister did it .,other
1255,prompt_filler,filler,a minister follows a mother .,a mother is followed by a minister .,The minister gave the mother a gift .,other
1256,prompt_active,active,a minister hurts a mother .,a mother is hurt by a minister .,The minister hurt the mother .,active_structural
1256,prompt_passive,passive,a minister hurts a mother .,a mother is hurt by a minister .,The mother was hurt by the minister .,passive_structural
1256,prompt_no_prime,no_prime,a minister hurts a mother .,a mother is hurt by a minister .,The minister did it .,other
1256,prompt_filler,filler,a minister hurts a mother .,a mother is hurt by a minister .,The minister hurt the mother .,active_structural
1257,prompt_active,active,the daughter killed the doctor .,the doctor was killed by the daughter .,The daughter killed the doctor .,active_exact
1257,prompt_passive,passive,the daughter killed the doctor .,the doctor was killed by the daughter .,The doctor was killed by the daughter .,passive_exact
1257,prompt_no_prime,no_prime,the daughter killed the doctor .,the doctor was killed by the daughter .,The daughter killed the doctor .,active_exact
1257,prompt_filler,filler,the daughter killed the doctor .,the doctor was killed by the daughter .,The glarnet shummed above torven .,other
1258,prompt_active,active,the mayor protected the minister .,the minister was protected by the mayor .,The mayor protected the minister .,active_exact
1258,prompt_passive,passive,the mayor protected the minister .,the minister was protected by the mayor .,The minister was protecteded by the mayor .,other
1258,prompt_no_prime,no_prime,the mayor protected the minister .,the minister was protected by the mayor .,The mayor did it .,other
1258,prompt_filler,filler,the mayor protected the minister .,the minister was protected by the mayor .,The mayor was whaved by the minister .,other
1259,prompt_active,active,the scientist selected the secretary .,the secretary was selected by the scientist .,The scientist selecteds the secretary .,other
1259,prompt_passive,passive,the scientist selected the secretary .,the secretary was selected by the scientist .,The scientist selected the secretary .,active_exact
1259,prompt_no_prime,no_prime,the scientist selected the secretary .,the secretary was selected by the scientist .,"The scientist was involved in the selecting event, and the secretary was involved in the event as well .",active_structural
1259,prompt_filler,filler,the scientist selected the secretary .,the secretary was selected by the scientist .,The scientist was selected to do the event .,other
1260,prompt_active,active,the uncle beat the wife .,the wife was beaten by the uncle .,The uncle beat the wife .,active_exact
1260,prompt_passive,passive,the uncle beat the wife .,the wife was beaten by the uncle .,The wife is beaten by the uncle .,passive_structural
1260,prompt_no_prime,no_prime,the uncle beat the wife .,the wife was beaten by the uncle .,The uncle did it to the wife .,other
1260,prompt_filler,filler,the uncle beat the wife .,the wife was beaten by the uncle .,The uncle beat the wife .,active_exact
1261,prompt_active,active,an employer raises a father .,a father is raised by an employer .,The employer raised the father .,active_structural
1261,prompt_passive,passive,an employer raises a father .,a father is raised by an employer .,The father was raised by the employer .,passive_structural
1261,prompt_no_prime,no_prime,an employer raises a father .,a father is raised by an employer .,The father was raised .,other
1261,prompt_filler,filler,an employer raises a father .,a father is raised by an employer .,The employer raised the father .,active_structural
1262,prompt_active,active,the soldier followed the son .,the son was followed by the soldier .,The soldier vrerukgors the son .,other
1262,prompt_passive,passive,the soldier followed the son .,the son was followed by the soldier .,The soldier is killed by the son .,other
1262,prompt_no_prime,no_prime,the soldier followed the son .,the son was followed by the soldier .,The soldier did it .,other
1262,prompt_filler,filler,the soldier followed the son .,the son was followed by the soldier .,The soldier hit the son .,other
1263,prompt_active,active,the man followed the manager .,the manager was followed by the man .,The man smegafdils the manager .,other
1263,prompt_passive,passive,the man followed the manager .,the manager was followed by the man .,The manager is smegafdiled by the man .,other
1263,prompt_no_prime,no_prime,the man followed the manager .,the manager was followed by the man .,The man did it .,other
1263,prompt_filler,filler,the man followed the manager .,the manager was followed by the man .,The manager was fired .,other
1264,prompt_active,active,an author kisses a bishop .,a bishop is kissed by an author .,The author kissed the bishop .,active_structural
1264,prompt_passive,passive,an author kisses a bishop .,a bishop is kissed by an author .,The bishop was kissed by the author .,passive_structural
1264,prompt_no_prime,no_prime,an author kisses a bishop .,a bishop is kissed by an author .,The author kissed the bishop .,active_structural
1264,prompt_filler,filler,an author kisses a bishop .,a bishop is kissed by an author .,The bishop kissed the author .,other
1265,prompt_active,active,the president protected the priest .,the priest was protected by the president .,The president protected the priest .,active_exact
1265,prompt_passive,passive,the president protected the priest .,the priest was protected by the president .,The president protected the priest .,active_exact
1265,prompt_no_prime,no_prime,the president protected the priest .,the priest was protected by the president .,The president was involved in a protecteding event with the priest .,other
1265,prompt_filler,filler,the president protected the priest .,the priest was protected by the president .,The president was protected by the priest .,other
1266,prompt_active,active,the parent hurt the partner .,the partner was hurt by the parent .,The parent hurts the partner .,active_structural
1266,prompt_passive,passive,the parent hurt the partner .,the partner was hurt by the parent .,The partner is hurt by the parent .,passive_structural
1266,prompt_no_prime,no_prime,the parent hurt the partner .,the partner was hurt by the parent .,The parent hurt the partner .,active_exact
1266,prompt_filler,filler,the parent hurt the partner .,the partner was hurt by the parent .,The drimlet vorked before talven .,other
1267,prompt_active,active,a lady punches a lawyer .,a lawyer is punched by a lady .,The lady punched the lawyer .,active_structural
1267,prompt_passive,passive,a lady punches a lawyer .,a lawyer is punched by a lady .,The lawyer was punched by the lady .,passive_structural
1267,prompt_no_prime,no_prime,a lady punches a lawyer .,a lawyer is punched by a lady .,The lady punched the lawyer .,active_structural
1267,prompt_filler,filler,a lady punches a lawyer .,a lawyer is punched by a lady .,The lady punched the lawyer .,active_structural
1268,prompt_active,active,a singer destroys a soldier .,a soldier is destroyed by a singer .,The singer destroyed the soldier .,active_structural
1268,prompt_passive,passive,a singer destroys a soldier .,a soldier is destroyed by a singer .,The soldier was destroyed by the singer .,passive_structural
1268,prompt_no_prime,no_prime,a singer destroys a soldier .,a soldier is destroyed by a singer .,The singer was angry and destroyed the soldier's house .,other
1268,prompt_filler,filler,a singer destroys a soldier .,a soldier is destroyed by a singer .,The singer destroyed the soldier .,active_structural
1269,prompt_active,active,a teacher embraces an uncle .,an uncle is embraced by a teacher .,The teacher embraced the uncle .,active_structural
1269,prompt_passive,passive,a teacher embraces an uncle .,an uncle is embraced by a teacher .,The uncle was embraced by the teacher .,passive_structural
1269,prompt_no_prime,no_prime,a teacher embraces an uncle .,an uncle is embraced by a teacher .,The teacher gave the uncle a hug .,other
1269,prompt_filler,filler,a teacher embraces an uncle .,an uncle is embraced by a teacher .,The teacher hugged the uncle .,other
1270,prompt_active,active,a pilot surprises a president .,a president is surprised by a pilot .,The pilot vrezebzomed the president .,other
1270,prompt_passive,passive,a pilot surprises a president .,a president is surprised by a pilot .,The president was vrezebzomed by a pilot .,other
1270,prompt_no_prime,no_prime,a pilot surprises a president .,a president is surprised by a pilot .,The pilot was flying the plane and the president was sitting in the back seat .,other
1270,prompt_filler,filler,a pilot surprises a president .,a president is surprised by a pilot .,The pilot pelted the president .,other
1271,prompt_active,active,a princess kills a professor .,a professor is killed by a princess .,The princess killed the professor .,active_structural
1271,prompt_passive,passive,a princess kills a professor .,a professor is killed by a princess .,The professor was killed by the princess .,passive_structural
1271,prompt_no_prime,no_prime,a princess kills a professor .,a professor is killed by a princess .,The princess killed the professor .,active_structural
1271,prompt_filler,filler,a princess kills a professor .,a professor is killed by a princess .,The professor was killed by the princess .,passive_structural
1272,prompt_active,active,the bishop washed the boy .,the boy was washed by the bishop .,The bishop washes the boy .,active_structural
1272,prompt_passive,passive,the bishop washed the boy .,the boy was washed by the bishop .,The bishop washed the boy .,active_exact
1272,prompt_no_prime,no_prime,the bishop washed the boy .,the boy was washed by the bishop .,The bishop washed the boy .,active_exact
1272,prompt_filler,filler,the bishop washed the boy .,the boy was washed by the bishop .,The bishop was washed .,other
1273,prompt_active,active,the child helped the colonel .,the colonel was helped by the child .,The child helped the colonel .,active_exact
1273,prompt_passive,passive,the child helped the colonel .,the colonel was helped by the child .,The child helped the colonel .,active_exact
1273,prompt_no_prime,no_prime,the child helped the colonel .,the colonel was helped by the child .,The child helped the colonel .,active_exact
1273,prompt_filler,filler,the child helped the colonel .,the colonel was helped by the child .,The child helped the colonel .,active_exact
1274,prompt_active,active,a woman follows a worker .,a worker is followed by a woman .,The woman smegafdiled the worker .,other
1274,prompt_passive,passive,a woman follows a worker .,a worker is followed by a woman .,The worker was smegafdiled by a woman .,other
1274,prompt_no_prime,no_prime,a woman follows a worker .,a worker is followed by a woman .,The one who did it was a woman .,other
1274,prompt_filler,filler,a woman follows a worker .,a worker is followed by a woman .,The worker was hit by a krelbin .,other
1275,prompt_active,active,a nurse catches a parent .,a parent is caught by a nurse .,The nurse caught the parent .,active_structural
1275,prompt_passive,passive,a nurse catches a parent .,a parent is caught by a nurse .,The parent was caught by the nurse .,passive_structural
1275,prompt_no_prime,no_prime,a nurse catches a parent .,a parent is caught by a nurse .,The nurse caught the parent .,active_structural
1275,prompt_filler,filler,a nurse catches a parent .,a parent is caught by a nurse .,The nurse caught the parent .,active_structural
1276,prompt_active,active,the candidate embraced the captain .,the captain was embraced by the candidate .,The candidate embraced the captain .,active_exact
1276,prompt_passive,passive,the candidate embraced the captain .,the captain was embraced by the candidate .,The captain was embraceding by the candidate .,other
1276,prompt_no_prime,no_prime,the candidate embraced the captain .,the captain was embraced by the candidate .,The candidate was the one who embraced the captain .,active_structural
1276,prompt_filler,filler,the candidate embraced the captain .,the captain was embraced by the candidate .,The candidate was embraced by the captain .,other
1277,prompt_active,active,the child joined the colonel .,the colonel was joined by the child .,The child joined the colonel .,active_exact
1277,prompt_passive,passive,the child joined the colonel .,the colonel was joined by the child .,The child joined the colonel .,active_exact
1277,prompt_no_prime,no_prime,the child joined the colonel .,the colonel was joined by the child .,The child joined the colonel .,active_exact
1277,prompt_filler,filler,the child joined the colonel .,the colonel was joined by the child .,The child did it to the colonel .,other
1278,prompt_active,active,a boy chases a brother .,a brother is chased by a boy .,The boy chased the brother .,active_structural
1278,prompt_passive,passive,a boy chases a brother .,a brother is chased by a boy .,The brother was chased by a boy .,passive_structural
1278,prompt_no_prime,no_prime,a boy chases a brother .,a brother is chased by a boy .,The boy chased his brother .,active_structural
1278,prompt_filler,filler,a boy chases a brother .,a brother is chased by a boy .,The boy chased the brother .,active_structural
1279,prompt_active,active,a doctor destroys an employee .,an employee is destroyed by a doctor .,The doctor destroyed the employee .,active_structural
1279,prompt_passive,passive,a doctor destroys an employee .,an employee is destroyed by a doctor .,The employee was destroyed by the doctor .,passive_structural
1279,prompt_no_prime,no_prime,a doctor destroys an employee .,an employee is destroyed by a doctor .,The doctor destroyed the employee .,active_structural
1279,prompt_filler,filler,a doctor destroys an employee .,an employee is destroyed by a doctor .,The doctor was attacked by the employee .,other
1280,prompt_active,active,a pilot embraces a president .,a president is embraced by a pilot .,The pilot embraced the president .,active_structural
1280,prompt_passive,passive,a pilot embraces a president .,a president is embraced by a pilot .,The president was embraced by the pilot .,passive_structural
1280,prompt_no_prime,no_prime,a pilot embraces a president .,a president is embraced by a pilot .,The pilot was embracing the president .,active_structural
1280,prompt_filler,filler,a pilot embraces a president .,a president is embraced by a pilot .,The pilot hugged the president .,other
1281,prompt_active,active,a priest asks a prince .,a prince is asked by a priest .,The priest asked the prince .,active_structural
1281,prompt_passive,passive,a priest asks a prince .,a prince is asked by a priest .,The prince was asked by the priest .,passive_structural
1281,prompt_no_prime,no_prime,a priest asks a prince .,a prince is asked by a priest .,The priest did it .,other
1281,prompt_filler,filler,a priest asks a prince .,a prince is asked by a priest .,The priest did it to the prince .,other
1282,prompt_active,active,a colonel teaches a cop .,a cop is taught by a colonel .,The colonel taught the cop .,active_structural
1282,prompt_passive,passive,a colonel teaches a cop .,a cop is taught by a colonel .,The cop was taught by a colonel .,passive_structural
1282,prompt_no_prime,no_prime,a colonel teaches a cop .,a cop is taught by a colonel .,The colonel was a cop .,other
1282,prompt_filler,filler,a colonel teaches a cop .,a cop is taught by a colonel .,The colonel whaved the cop .,other
1283,prompt_active,active,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The secretary selected the sheriff .,active_structural
1283,prompt_passive,passive,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The sheriff was selected by the secretary .,passive_structural
1283,prompt_no_prime,no_prime,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The sheriff was selected to be the secretary .,other
1283,prompt_filler,filler,a secretary selects a sheriff .,a sheriff is selected by a secretary .,The sheriff was selected .,other
1284,prompt_active,active,a son kills a student .,a student is killed by a son .,The son killed the student .,active_structural
1284,prompt_passive,passive,a son kills a student .,a student is killed by a son .,The student was killed by the son .,passive_structural
1284,prompt_no_prime,no_prime,a son kills a student .,a student is killed by a son .,The son killed the student .,active_structural
1284,prompt_filler,filler,a son kills a student .,a student is killed by a son .,The son killed the student .,active_structural
1285,prompt_active,active,the man beat the manager .,the manager was beaten by the man .,The man beat the manager .,active_exact
1285,prompt_passive,passive,the man beat the manager .,the manager was beaten by the man .,The manager was beaten by the man .,passive_exact
1285,prompt_no_prime,no_prime,the man beat the manager .,the manager was beaten by the man .,The man was beaten by the manager .,other
1285,prompt_filler,filler,the man beat the manager .,the manager was beaten by the man .,The man was beaten by the manager .,other
1286,prompt_active,active,a writer asks an actor .,an actor is asked by a writer .,The writer asked the actor .,active_structural
1286,prompt_passive,passive,a writer asks an actor .,an actor is asked by a writer .,The actor was asked by the writer .,passive_structural
1286,prompt_no_prime,no_prime,a writer asks an actor .,an actor is asked by a writer .,The writer did it .,other
1286,prompt_filler,filler,a writer asks an actor .,an actor is asked by a writer .,The writer did it to the actor .,other
1287,prompt_active,active,a secretary discovers a sheriff .,a sheriff is discovered by a secretary .,The secretary discovered the sheriff .,active_structural
1287,prompt_passive,passive,a secretary discovers a sheriff .,a sheriff is discovered by a secretary .,The sheriff was discovering by the secretary .,passive_structural
1287,prompt_no_prime,no_prime,a secretary discovers a sheriff .,a sheriff is discovered by a secretary .,The sheriff was shot by the secretary .,other
1287,prompt_filler,filler,a secretary discovers a sheriff .,a sheriff is discovered by a secretary .,The sheriff was staved .,other
1288,prompt_active,active,a woman asks a worker .,a worker is asked by a woman .,The woman asked the worker .,active_structural
1288,prompt_passive,passive,a woman asks a worker .,a worker is asked by a woman .,The worker was asked by a woman .,passive_structural
