s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive
-44.625,-45.75,-10.2890625,-11.21875,-47.84375,-48.75,-5.82421875,-5.77734375,1.125,0.90625
-45.375,-44.59375,-11.484375,-10.7265625,-44.6875,-47.53125,-4.75,-5.1015625,-0.78125,2.84375
-44.03125,-44.0625,-11.1875,-11.03125,-43.5625,-46.71875,-5.375,-5.30078125,0.03125,3.15625
-44.125,-44.125,-10.6953125,-11.1171875,-42.875,-46.40625,-5.24609375,-4.9375,0.0,3.53125
-43.90625,-42.5,-11.71875,-11.2734375,-42.0,-45.65625,-5.0625,-5.45703125,-1.40625,3.65625
-47.15625,-45.21875,-10.8046875,-10.5234375,-46.53125,-49.875,-5.12109375,-6.27734375,-1.9375,3.34375
-40.4375,-39.15625,-2.58984375,-2.072265625,-46.21875,-46.46875,-2.8203125,-3.40234375,-1.28125,0.25
-40.25,-39.8125,-2.689453125,-2.267578125,-44.6875,-47.28125,-2.689453125,-2.486328125,-0.4375,2.59375
-38.71875,-38.84375,-2.638671875,-2.26171875,-44.34375,-45.625,-2.87109375,-2.900390625,0.125,1.28125
-41.8125,-41.15625,-2.494140625,-2.013671875,-45.90625,-47.375,-2.86328125,-2.54296875,-0.65625,1.46875
-39.59375,-40.03125,-2.296875,-2.076171875,-44.9375,-44.5,-2.65234375,-2.6796875,0.4375,-0.4375
-39.8125,-40.28125,-2.443359375,-2.10546875,-45.96875,-45.75,-2.552734375,-2.89453125,0.46875,-0.21875
-41.75,-41.53125,-2.439453125,-2.505859375,-45.625,-49.21875,-3.03125,-3.158203125,-0.21875,3.59375
-43.15625,-40.6875,-2.630859375,-2.197265625,-45.40625,-47.6875,-2.771484375,-3.671875,-2.46875,2.28125
-43.0,-39.96875,-2.603515625,-2.294921875,-47.4375,-51.5,-3.673828125,-3.578125,-3.03125,4.0625
-41.6875,-41.0625,-2.421875,-2.14453125,-48.1875,-46.9375,-3.064453125,-3.310546875,-0.625,-1.25
-43.6875,-44.40625,-9.5625,-9.734375,-48.75,-51.15625,-4.15234375,-5.0546875,0.71875,2.40625
-43.0625,-42.125,-9.0703125,-8.3125,-44.21875,-48.4375,-4.88671875,-5.2265625,-0.9375,4.21875
-43.46875,-41.84375,-9.890625,-8.921875,-47.875,-50.15625,-4.41015625,-4.58203125,-1.625,2.28125
-44.5,-43.21875,-9.6640625,-9.7890625,-47.90625,-50.03125,-3.9765625,-4.66796875,-1.28125,2.125
-54.09375,-49.09375,-11.1953125,-11.484375,-53.5625,-56.3125,-5.30078125,-5.578125,-5.0,2.75
-44.25,-43.625,-9.28125,-9.3515625,-49.0,-50.9375,-4.94140625,-5.21875,-0.625,1.9375
-43.875,-45.875,-10.234375,-10.734375,-49.40625,-51.09375,-4.5,-4.19921875,2.0,1.6875
-44.59375,-44.3125,-9.234375,-9.0703125,-48.34375,-50.25,-4.34375,-4.859375,-0.28125,1.90625
-47.59375,-45.3125,-10.15625,-9.9140625,-49.21875,-52.90625,-3.662109375,-5.2734375,-2.28125,3.6875
-46.40625,-45.90625,-11.2265625,-10.15625,-49.75,-50.375,-4.28125,-4.6484375,-0.5,0.625
-43.65625,-43.875,-11.1015625,-11.59375,-48.78125,-50.125,-4.26953125,-3.974609375,0.21875,1.34375
-43.75,-42.75,-12.1328125,-11.4453125,-50.625,-51.09375,-4.671875,-3.607421875,-1.0,0.46875
-43.9375,-46.5625,-12.34375,-13.640625,-48.5,-48.125,-5.53125,-4.91796875,2.625,-0.375
-43.6875,-43.84375,-11.8515625,-11.65625,-50.34375,-50.59375,-4.29296875,-3.88671875,0.15625,0.25
-46.0,-44.28125,-11.5703125,-11.8515625,-48.9375,-50.59375,-4.02734375,-3.7890625,-1.71875,1.65625
-46.3125,-45.3125,-12.296875,-11.84375,-51.375,-52.21875,-4.5703125,-4.5546875,-1.0,0.84375
-42.15625,-43.4375,-12.234375,-11.609375,-49.5,-48.84375,-4.25,-4.71484375,1.28125,-0.65625
-47.75,-46.53125,-13.2578125,-13.6640625,-52.75,-52.625,-5.03125,-4.53125,-1.21875,-0.125
-44.28125,-44.65625,-11.828125,-12.421875,-51.5,-50.75,-4.9296875,-4.1953125,0.375,-0.75
-44.9375,-44.25,-13.484375,-13.28125,-49.0,-51.71875,-4.515625,-4.78125,-0.6875,2.71875
-39.03125,-39.3125,-7.3359375,-7.72265625,-43.9375,-45.0,-5.17578125,-5.4375,0.28125,1.0625
-45.65625,-43.625,-7.828125,-8.390625,-47.59375,-49.4375,-5.546875,-5.3203125,-2.03125,1.84375
-40.5,-38.78125,-7.703125,-7.62109375,-43.78125,-46.34375,-5.05859375,-5.23828125,-1.71875,2.5625
-38.96875,-38.09375,-6.984375,-6.96484375,-43.0625,-45.15625,-5.24609375,-5.578125,-0.875,2.09375
-40.90625,-39.21875,-7.39453125,-7.4765625,-44.75,-46.28125,-5.34765625,-5.4609375,-1.6875,1.53125
-42.53125,-39.5625,-7.0859375,-6.84375,-44.3125,-47.5,-4.8046875,-5.6484375,-2.96875,3.1875
-40.84375,-37.9375,-8.6953125,-7.8515625,-41.46875,-43.53125,-4.875,-5.6953125,-2.90625,2.0625
-39.5625,-37.84375,-7.37890625,-6.984375,-41.1875,-43.0625,-5.2578125,-5.58984375,-1.71875,1.875
-38.46875,-37.25,-6.78515625,-7.01171875,-42.59375,-43.90625,-5.3984375,-5.52734375,-1.21875,1.3125
-42.25,-38.375,-7.04296875,-6.98828125,-42.0,-46.28125,-5.33203125,-5.625,-3.875,4.28125
-42.09375,-41.59375,-11.0859375,-10.484375,-43.6875,-46.0,-3.669921875,-5.1328125,-0.5,2.3125
-40.875,-41.40625,-9.640625,-10.03125,-43.40625,-43.75,-4.2265625,-3.91796875,0.53125,0.34375
-41.84375,-40.1875,-10.6015625,-9.9375,-42.40625,-43.9375,-4.87890625,-4.80078125,-1.65625,1.53125
-41.5625,-41.6875,-10.203125,-10.1640625,-44.0625,-44.875,-4.38671875,-3.81640625,0.125,0.8125
-43.9375,-41.65625,-12.21875,-10.9296875,-44.5625,-47.21875,-5.39453125,-6.52734375,-2.28125,2.65625
-41.09375,-41.6875,-9.9140625,-9.8984375,-43.9375,-45.09375,-4.375,-3.83203125,0.59375,1.15625
-43.59375,-40.5625,-12.1953125,-10.5625,-42.84375,-46.625,-5.1875,-6.06640625,-3.03125,3.78125
-41.65625,-41.34375,-9.2890625,-9.4375,-44.125,-44.625,-4.26171875,-3.5859375,-0.3125,0.5
-41.0,-40.1875,-10.359375,-11.09375,-43.125,-44.0,-5.10546875,-4.4375,-0.8125,0.875
-41.9375,-42.40625,-10.484375,-10.3359375,-42.21875,-44.53125,-4.515625,-4.93359375,0.46875,2.3125
-41.03125,-45.40625,-15.0625,-15.6640625,-44.65625,-42.59375,-4.5390625,-4.35546875,4.375,-2.0625
-43.125,-41.4375,-13.8515625,-13.9375,-41.4375,-44.40625,-3.86328125,-4.03125,-1.6875,2.96875
-43.53125,-44.53125,-13.3359375,-13.578125,-45.875,-45.03125,-3.8828125,-3.546875,1.0,-0.84375
-43.5625,-45.875,-13.4453125,-14.8203125,-43.78125,-43.8125,-4.046875,-3.671875,2.3125,0.03125
-41.6875,-43.59375,-12.140625,-13.3984375,-44.03125,-44.09375,-3.912109375,-2.9609375,1.90625,0.0625
-40.53125,-40.34375,-13.9140625,-14.6015625,-39.875,-40.96875,-4.07421875,-4.03125,-0.1875,1.09375
-43.40625,-44.9375,-13.4140625,-14.8359375,-43.9375,-44.375,-4.01953125,-3.49609375,1.53125,0.4375
-42.5625,-42.40625,-13.7421875,-14.3125,-42.78125,-44.46875,-4.1171875,-3.90234375,-0.15625,1.6875
-43.3125,-43.96875,-12.5625,-12.4765625,-43.53125,-46.1875,-3.27734375,-3.51953125,0.65625,2.65625
-44.59375,-45.34375,-13.9453125,-14.5859375,-43.9375,-46.25,-4.05078125,-3.927734375,0.75,2.3125
-34.375,-34.34375,-8.6796875,-9.265625,-37.40625,-40.875,-3.001953125,-3.275390625,-0.03125,3.46875
-35.25,-35.40625,-9.296875,-9.5078125,-40.4375,-42.0,-2.9609375,-3.232421875,0.15625,1.5625
-38.25,-36.71875,-10.484375,-10.375,-41.5,-44.5625,-2.6953125,-3.4765625,-1.53125,3.0625
-35.0,-35.0,-9.140625,-9.2265625,-40.375,-42.4375,-2.87890625,-2.966796875,0.0,2.0625
-37.34375,-36.75,-10.90625,-11.0625,-41.3125,-42.34375,-4.15234375,-4.01953125,-0.59375,1.03125
-37.0,-35.75,-10.5703125,-9.390625,-41.3125,-43.0625,-2.93359375,-3.3984375,-1.25,1.75
-35.53125,-34.09375,-9.609375,-8.9375,-40.15625,-42.84375,-3.115234375,-3.388671875,-1.4375,2.6875
-41.15625,-37.8125,-13.7578125,-10.953125,-42.0625,-46.875,-3.537109375,-4.42578125,-3.34375,4.8125
-34.4375,-36.1875,-9.6953125,-10.6015625,-40.53125,-41.3125,-3.33984375,-3.0546875,1.75,0.78125
-36.375,-37.21875,-9.6171875,-10.1796875,-44.5,-42.40625,-3.892578125,-2.79296875,0.84375,-2.09375
-44.375,-43.40625,-13.953125,-13.2734375,-46.59375,-46.59375,-3.64453125,-3.515625,-0.96875,0.0
-43.875,-44.28125,-14.0,-14.546875,-47.25,-46.53125,-4.45703125,-3.828125,0.40625,-0.71875
-45.8125,-48.0,-13.71875,-14.7265625,-49.84375,-47.34375,-3.998046875,-3.302734375,2.1875,-2.5
-41.0625,-41.46875,-13.796875,-13.5546875,-44.4375,-43.9375,-4.6640625,-3.953125,0.40625,-0.5
-46.3125,-45.125,-13.8671875,-14.4453125,-45.28125,-48.09375,-4.01953125,-3.87890625,-1.1875,2.8125
-40.5625,-41.0,-12.2109375,-12.671875,-43.59375,-44.71875,-4.33203125,-4.2734375,0.4375,1.125
-47.125,-45.4375,-14.796875,-14.15625,-45.71875,-47.46875,-3.591796875,-3.7734375,-1.6875,1.75
-44.78125,-44.40625,-14.0859375,-14.6015625,-46.0,-46.84375,-3.9609375,-3.3515625,-0.375,0.84375
-47.125,-44.59375,-14.515625,-14.28125,-45.90625,-47.53125,-3.703125,-3.51171875,-2.53125,1.625
-45.84375,-45.40625,-13.859375,-14.546875,-46.9375,-47.84375,-3.5078125,-3.6328125,-0.4375,0.90625
-37.5625,-37.0,-8.7578125,-9.09375,-38.1875,-39.40625,-4.0703125,-3.966796875,-0.5625,1.21875
-38.0,-38.6875,-9.8203125,-10.6171875,-37.5,-38.03125,-4.43359375,-4.07421875,0.6875,0.53125
-36.0,-36.59375,-8.5390625,-8.3515625,-36.96875,-37.6875,-5.01953125,-5.25,0.59375,0.71875
-34.71875,-33.46875,-8.21875,-8.53125,-34.125,-36.5625,-4.3515625,-4.47265625,-1.25,2.4375
-37.15625,-37.34375,-9.6015625,-9.5625,-37.34375,-38.375,-4.91015625,-4.8984375,0.1875,1.03125
-35.78125,-34.46875,-8.7734375,-8.109375,-35.03125,-37.9375,-4.24609375,-5.0390625,-1.3125,2.90625
-38.25,-36.09375,-8.46875,-8.9609375,-36.1875,-41.1875,-4.9765625,-5.9921875,-2.15625,5.0
-37.28125,-36.6875,-10.96875,-10.578125,-37.15625,-40.15625,-4.11328125,-4.65234375,-0.59375,3.0
-35.6875,-35.65625,-9.1484375,-8.7578125,-37.5625,-38.25,-5.234375,-5.30078125,-0.03125,0.6875
-38.25,-39.625,-10.625,-10.7734375,-40.1875,-39.65625,-4.62109375,-5.0703125,1.375,-0.53125
-38.0,-39.5,-7.21484375,-7.4609375,-40.84375,-42.03125,-3.130859375,-3.326171875,1.5,1.1875
-38.375,-38.1875,-8.15625,-8.296875,-40.09375,-40.25,-3.119140625,-3.525390625,-0.1875,0.15625
-40.28125,-41.75,-9.734375,-10.78125,-43.1875,-44.40625,-2.93359375,-3.45703125,1.46875,1.21875
-37.34375,-41.21875,-8.5546875,-9.265625,-44.96875,-42.3125,-3.005859375,-2.6328125,3.875,-2.65625
-40.40625,-40.1875,-8.9375,-10.140625,-41.875,-44.5,-3.333984375,-3.193359375,-0.21875,2.625
-40.15625,-38.0,-8.5546875,-9.5546875,-41.3125,-44.78125,-3.66796875,-3.169921875,-2.15625,3.46875
-38.71875,-38.9375,-10.3203125,-11.2109375,-40.46875,-41.0,-3.03125,-2.93359375,0.21875,0.53125
-40.125,-41.6875,-8.296875,-9.7578125,-44.0,-43.96875,-3.0625,-3.2265625,1.5625,-0.03125
-38.46875,-37.3125,-9.2578125,-9.4453125,-38.6875,-41.71875,-3.150390625,-4.08203125,-1.15625,3.03125
-38.3125,-37.71875,-8.6328125,-8.7265625,-39.28125,-41.34375,-2.810546875,-3.265625,-0.59375,2.0625
-41.9375,-41.28125,-10.1953125,-9.8828125,-47.125,-51.5,-4.3125,-5.5390625,-0.65625,4.375
-45.75,-44.53125,-10.2578125,-10.4609375,-50.03125,-51.8125,-5.03125,-5.08203125,-1.21875,1.78125
-44.4375,-43.90625,-10.5234375,-11.078125,-50.4375,-52.5625,-5.2890625,-5.375,-0.53125,2.125
-45.59375,-44.1875,-10.296875,-10.7890625,-51.8125,-55.25,-5.21875,-5.4296875,-1.40625,3.4375
-46.65625,-45.15625,-11.4296875,-11.375,-52.375,-55.0,-5.19921875,-5.0625,-1.5,2.625
-49.5,-45.6875,-11.828125,-10.6171875,-48.71875,-54.0,-5.17578125,-5.3046875,-3.8125,5.28125
-48.46875,-48.1875,-11.890625,-12.5625,-51.28125,-52.78125,-4.98046875,-4.73046875,-0.28125,1.5
-46.40625,-44.625,-11.0234375,-10.6875,-49.875,-53.40625,-4.75,-4.9609375,-1.78125,3.53125
-45.34375,-49.9375,-11.625,-13.6796875,-53.03125,-51.59375,-5.171875,-6.2734375,4.59375,-1.4375
-47.28125,-46.5,-10.4375,-9.921875,-52.3125,-54.28125,-5.1328125,-5.1953125,-0.78125,1.96875
-46.625,-47.03125,-11.640625,-11.8359375,-48.0,-50.84375,-3.439453125,-3.45703125,0.40625,2.84375
-48.78125,-48.1875,-12.1796875,-12.671875,-48.59375,-49.125,-3.330078125,-2.40625,-0.59375,0.53125
-48.09375,-47.46875,-12.140625,-12.546875,-50.71875,-52.5,-3.98828125,-3.56640625,-0.625,1.78125
-45.1875,-46.6875,-13.40625,-14.125,-46.9375,-46.75,-3.546875,-3.736328125,1.5,-0.1875
-45.59375,-42.875,-11.8828125,-10.1328125,-48.125,-51.46875,-3.521484375,-5.22265625,-2.71875,3.34375
-43.6875,-43.8125,-12.2890625,-12.6328125,-46.78125,-47.8125,-3.314453125,-3.84375,0.125,1.03125
-48.1875,-47.375,-11.8125,-11.734375,-49.15625,-50.71875,-4.19140625,-3.921875,-0.8125,1.5625
-45.28125,-43.625,-13.8359375,-13.984375,-45.5,-48.34375,-5.09765625,-5.5859375,-1.65625,2.84375
-45.59375,-46.46875,-10.1875,-11.109375,-50.0,-51.0,-3.5078125,-3.509765625,0.875,1.0
-45.0,-45.6875,-10.3515625,-11.4375,-47.90625,-50.40625,-4.06640625,-4.56640625,0.6875,2.5
-42.53125,-39.78125,-9.9609375,-10.0625,-45.90625,-48.6875,-4.16015625,-5.3515625,-2.75,2.78125
-41.5625,-42.0625,-9.015625,-9.0703125,-47.5,-47.3125,-4.734375,-4.88671875,0.5,-0.1875
-42.03125,-42.75,-9.90625,-9.7734375,-46.09375,-47.34375,-5.24609375,-5.34375,0.71875,1.25
-44.15625,-44.25,-11.1796875,-10.8515625,-46.46875,-49.75,-5.97265625,-6.2421875,0.09375,3.28125
-40.40625,-38.96875,-10.78125,-9.890625,-43.9375,-48.375,-4.66796875,-6.13671875,-1.4375,4.4375
-43.96875,-42.78125,-9.578125,-9.6484375,-46.78125,-47.8125,-5.77734375,-5.99609375,-1.1875,1.03125
-42.875,-42.4375,-9.90625,-9.546875,-49.0,-51.75,-5.8984375,-6.921875,-0.4375,2.75
-42.4375,-41.15625,-10.5546875,-10.1015625,-46.03125,-47.8125,-4.890625,-5.84375,-1.28125,1.78125
-43.6875,-43.5625,-10.4921875,-10.1484375,-48.71875,-49.78125,-5.4140625,-5.12890625,-0.125,1.0625
-44.5,-43.0,-11.5703125,-10.8671875,-48.3125,-50.0625,-5.75390625,-5.8359375,-1.5,1.75
-43.28125,-43.625,-14.125,-14.03125,-44.5,-44.71875,-3.275390625,-3.25390625,0.34375,0.21875
-40.15625,-41.4375,-11.5546875,-12.3125,-42.15625,-43.46875,-2.87109375,-2.802734375,1.28125,1.3125
-42.15625,-42.375,-12.9140625,-14.0078125,-43.6875,-43.375,-3.025390625,-2.94140625,0.21875,-0.3125
-42.65625,-43.4375,-14.375,-14.234375,-44.46875,-44.3125,-3.57421875,-3.46875,0.78125,-0.15625
-46.09375,-47.28125,-13.65625,-14.6875,-47.25,-46.6875,-3.408203125,-2.9765625,1.1875,-0.5625
-40.78125,-41.625,-13.8046875,-14.5,-43.0625,-42.96875,-3.56640625,-3.873046875,0.84375,-0.09375
-45.6875,-44.84375,-14.40625,-15.21875,-46.28125,-46.90625,-3.4296875,-3.390625,-0.84375,0.625
-42.65625,-43.28125,-13.671875,-13.9375,-44.03125,-43.6875,-3.17578125,-3.400390625,0.625,-0.34375
-41.625,-44.78125,-13.328125,-15.1640625,-44.125,-43.78125,-2.91015625,-3.07421875,3.15625,-0.34375
-44.28125,-43.28125,-14.546875,-13.578125,-44.6875,-45.15625,-2.962890625,-3.37109375,-1.0,0.46875
-43.34375,-42.03125,-13.078125,-12.9765625,-45.71875,-48.78125,-3.625,-3.666015625,-1.3125,3.0625
-45.09375,-44.0625,-13.515625,-13.390625,-48.25,-50.125,-4.61328125,-4.22265625,-1.03125,1.875
-37.0625,-38.53125,-7.234375,-8.796875,-44.1875,-45.4375,-3.767578125,-2.8203125,1.46875,1.25
-44.625,-45.625,-14.8125,-14.5390625,-49.25,-49.9375,-4.35546875,-4.12890625,1.0,0.6875
-41.46875,-42.09375,-11.8359375,-12.4296875,-47.40625,-48.46875,-3.31640625,-3.419921875,0.625,1.0625
-40.71875,-40.65625,-11.8984375,-12.71875,-46.25,-47.53125,-4.1328125,-3.947265625,-0.0625,1.28125
-39.34375,-40.65625,-10.2421875,-12.0234375,-46.25,-49.0625,-3.814453125,-4.00390625,1.3125,2.8125
-40.8125,-41.5,-12.1953125,-12.6328125,-45.09375,-46.875,-3.48828125,-3.80859375,0.6875,1.78125
-42.625,-42.0,-14.3828125,-14.375,-45.09375,-47.34375,-4.3359375,-4.5703125,-0.625,2.25
-39.28125,-38.15625,-9.515625,-9.609375,-43.40625,-46.71875,-3.171875,-3.19921875,-1.125,3.3125
-47.75,-45.9375,-14.1796875,-13.1953125,-47.6875,-49.9375,-4.84375,-6.23046875,-1.8125,2.25
-45.78125,-45.03125,-11.8203125,-11.640625,-47.3125,-50.90625,-5.1328125,-6.06640625,-0.75,3.59375
-46.75,-46.1875,-14.34375,-15.3515625,-47.75,-50.625,-5.12890625,-5.671875,-0.5625,2.875
-47.0,-45.8125,-13.90625,-13.625,-52.90625,-51.90625,-6.55859375,-5.8359375,-1.1875,-1.0
-51.34375,-47.21875,-15.453125,-14.7578125,-51.90625,-55.8125,-5.6015625,-6.09765625,-4.125,3.90625
-50.34375,-50.0,-16.203125,-16.21875,-54.09375,-54.9375,-5.82421875,-6.01171875,-0.34375,0.84375
-45.34375,-44.75,-12.9140625,-13.1484375,-46.09375,-48.0625,-4.96484375,-4.95703125,-0.59375,1.96875
-46.375,-44.6875,-13.3359375,-13.2421875,-49.3125,-52.71875,-5.64453125,-6.13671875,-1.6875,3.40625
-47.8125,-45.78125,-13.6484375,-13.1015625,-51.4375,-53.40625,-5.08203125,-5.66796875,-2.03125,1.96875
-46.09375,-45.1875,-13.0078125,-13.1328125,-49.34375,-50.8125,-5.53125,-6.24609375,-0.90625,1.46875
-42.15625,-40.34375,-10.171875,-9.859375,-41.5,-45.625,-3.720703125,-4.5703125,-1.8125,4.125
-42.15625,-42.125,-11.1015625,-11.0546875,-43.53125,-45.75,-4.578125,-5.15625,-0.03125,2.21875
-40.8125,-40.71875,-11.2109375,-11.4921875,-43.46875,-44.28125,-4.44140625,-4.44140625,-0.09375,0.8125
-41.46875,-40.625,-9.609375,-9.796875,-42.90625,-45.84375,-4.19140625,-4.73828125,-0.84375,2.9375
-41.03125,-42.375,-10.5625,-10.90625,-44.90625,-45.15625,-4.2265625,-5.03515625,1.34375,0.25
-41.15625,-40.78125,-10.2890625,-9.7265625,-43.625,-45.3125,-3.771484375,-4.15625,-0.375,1.6875
-41.625,-41.53125,-11.515625,-10.4765625,-44.6875,-45.625,-3.806640625,-4.75390625,-0.09375,0.9375
-41.15625,-42.28125,-8.7734375,-10.1640625,-46.34375,-46.375,-5.078125,-4.3359375,1.125,0.03125
-41.625,-40.5625,-10.6484375,-9.2265625,-42.3125,-45.0625,-3.94921875,-5.58203125,-1.0625,2.75
-40.21875,-39.625,-10.15625,-10.1171875,-42.3125,-45.09375,-4.08203125,-4.875,-0.59375,2.78125
-39.90625,-42.5,-12.65625,-12.96875,-47.15625,-45.3125,-3.806640625,-3.697265625,2.59375,-1.84375
-42.09375,-40.625,-10.9921875,-11.4375,-43.40625,-46.28125,-3.486328125,-3.7734375,-1.46875,2.875
-40.09375,-39.0625,-13.375,-13.3125,-41.9375,-44.03125,-3.69140625,-4.015625,-1.03125,2.09375
-37.53125,-37.28125,-10.9921875,-11.078125,-40.90625,-45.21875,-3.908203125,-4.0,-0.25,4.3125
-42.0,-41.375,-13.8515625,-14.3671875,-45.125,-46.75,-4.3359375,-4.18359375,-0.625,1.625
-37.96875,-40.5,-12.6640625,-13.2890625,-44.5,-44.8125,-3.876953125,-3.86328125,2.53125,0.3125
-40.125,-40.90625,-12.2578125,-13.0078125,-42.75,-44.25,-4.1484375,-4.24609375,0.78125,1.5
-40.1875,-39.78125,-11.4765625,-12.5390625,-40.125,-44.90625,-4.2734375,-3.8359375,-0.40625,4.78125
-40.34375,-40.5625,-10.7109375,-12.4765625,-43.53125,-46.03125,-3.66796875,-4.5078125,0.21875,2.5
-39.6875,-39.46875,-12.9609375,-13.8359375,-42.84375,-44.96875,-3.9375,-3.607421875,-0.21875,2.125
-45.8125,-45.0,-9.4765625,-10.640625,-51.4375,-53.3125,-5.51953125,-5.46484375,-0.8125,1.875
-44.0625,-46.78125,-10.015625,-10.609375,-51.84375,-51.25,-6.453125,-5.9453125,2.71875,-0.59375
-44.375,-43.78125,-9.4765625,-10.171875,-50.875,-52.0625,-5.26171875,-4.2421875,-0.59375,1.1875
-45.125,-44.59375,-9.3359375,-9.1953125,-52.65625,-53.65625,-5.00390625,-4.8828125,-0.53125,1.0
-44.09375,-43.71875,-10.078125,-10.78125,-51.75,-53.21875,-5.74609375,-5.6953125,-0.375,1.46875
-46.8125,-48.71875,-11.4609375,-11.984375,-54.71875,-53.59375,-5.1875,-4.9921875,1.90625,-1.125
-48.125,-48.21875,-12.5234375,-12.7265625,-53.53125,-53.40625,-5.56640625,-4.83984375,0.09375,-0.125
-45.375,-45.59375,-9.1328125,-10.015625,-51.375,-53.28125,-5.06640625,-4.73046875,0.21875,1.90625
-44.21875,-47.0,-10.8828125,-11.03125,-52.75,-51.21875,-5.44921875,-5.4921875,2.78125,-1.53125
-46.875,-53.5,-9.140625,-10.7421875,-58.5,-54.5,-5.0234375,-4.8984375,6.625,-4.0
-38.40625,-38.65625,-9.828125,-10.21875,-40.6875,-41.125,-4.40625,-4.27734375,0.25,0.4375
-40.21875,-38.1875,-9.2578125,-9.2109375,-40.71875,-43.78125,-3.3828125,-3.466796875,-2.03125,3.0625
-38.375,-37.90625,-8.7265625,-9.3984375,-41.78125,-43.375,-4.89453125,-3.947265625,-0.46875,1.59375
-39.8125,-38.53125,-9.328125,-9.2265625,-40.40625,-42.65625,-3.716796875,-3.359375,-1.28125,2.25
-39.4375,-39.53125,-9.2109375,-9.5546875,-42.75,-41.75,-5.13671875,-4.45703125,0.09375,-1.0
-40.375,-40.53125,-12.609375,-11.5859375,-42.21875,-42.84375,-4.9921875,-5.01171875,0.15625,0.625
-37.125,-37.78125,-9.421875,-9.578125,-38.6875,-38.59375,-3.724609375,-3.541015625,0.65625,-0.09375
-37.34375,-36.625,-9.15625,-9.3984375,-39.28125,-40.125,-4.1796875,-3.3515625,-0.71875,0.84375
-37.4375,-37.09375,-8.6640625,-8.8359375,-39.15625,-40.375,-4.29296875,-3.419921875,-0.34375,1.21875
-36.84375,-37.375,-10.3125,-10.453125,-39.5625,-41.34375,-3.7421875,-3.9453125,0.53125,1.78125
-44.5,-44.5,-13.0859375,-13.09375,-49.5625,-52.125,-4.38671875,-4.8046875,0.0,2.5625
-45.125,-42.96875,-13.3203125,-12.953125,-48.71875,-52.90625,-5.0078125,-5.77734375,-2.15625,4.1875
-40.375,-40.40625,-11.703125,-11.4296875,-47.5,-48.25,-4.859375,-5.078125,0.03125,0.75
-41.625,-41.53125,-12.84375,-12.8984375,-45.4375,-49.21875,-4.26171875,-4.6796875,-0.09375,3.78125
-42.71875,-42.3125,-11.4921875,-11.71875,-47.3125,-50.65625,-3.84765625,-4.55078125,-0.40625,3.34375
-44.53125,-44.59375,-13.171875,-13.4140625,-50.75,-52.09375,-4.53515625,-4.76171875,0.0625,1.34375
-43.5625,-44.375,-12.1484375,-12.2421875,-49.375,-49.625,-4.25,-3.92578125,0.8125,0.25
-42.0625,-41.1875,-12.7109375,-12.6953125,-48.3125,-49.8125,-4.7734375,-5.23828125,-0.875,1.5
-45.5,-44.4375,-14.6484375,-14.2578125,-50.71875,-51.875,-4.71875,-5.01953125,-1.0625,1.15625
-44.0,-46.6875,-14.75,-15.4140625,-51.46875,-47.53125,-4.9609375,-4.00390625,2.6875,-3.9375
-44.25,-42.1875,-12.921875,-10.9375,-43.65625,-45.5625,-5.0078125,-5.79296875,-2.0625,1.90625
-43.8125,-42.75,-11.6328125,-10.1640625,-45.25,-47.5625,-5.3359375,-6.5859375,-1.0625,2.3125
-40.15625,-39.96875,-9.8125,-8.9765625,-40.125,-44.09375,-5.3359375,-6.15234375,-0.1875,3.96875
-43.59375,-41.25,-11.8828125,-10.7109375,-46.71875,-47.625,-5.2265625,-5.1328125,-2.34375,0.90625
-44.28125,-43.65625,-9.9140625,-9.7578125,-45.15625,-45.90625,-5.4140625,-5.6953125,-0.625,0.75
-41.5,-40.5,-11.578125,-10.7578125,-43.0625,-42.84375,-5.59765625,-6.09375,-1.0,-0.21875
-39.71875,-41.84375,-10.28125,-10.2265625,-42.5,-42.8125,-5.83203125,-4.98046875,2.125,0.3125
-42.03125,-42.34375,-10.7734375,-10.2734375,-45.09375,-46.875,-5.4609375,-5.8984375,0.3125,1.78125
-41.9375,-41.875,-10.3515625,-9.9453125,-42.59375,-43.9375,-5.73046875,-5.8671875,-0.0625,1.34375
-44.21875,-41.90625,-10.6171875,-9.671875,-42.625,-46.6875,-5.671875,-6.23828125,-2.3125,4.0625
-46.25,-47.84375,-14.6796875,-14.984375,-51.6875,-50.3125,-5.63671875,-5.1484375,1.59375,-1.375
-45.0,-45.15625,-11.6953125,-12.28125,-48.53125,-50.25,-4.578125,-5.46484375,0.15625,1.71875
-45.96875,-46.90625,-15.671875,-15.25,-50.96875,-52.59375,-4.94921875,-6.19921875,0.9375,1.625
-47.5625,-47.71875,-13.5078125,-13.34375,-51.625,-52.0,-4.97265625,-5.47265625,0.15625,0.375
-46.71875,-47.40625,-14.046875,-14.4140625,-49.40625,-50.84375,-4.62109375,-5.38671875,0.6875,1.4375
-44.75,-44.84375,-14.0234375,-14.0,-47.71875,-49.21875,-5.1640625,-5.4296875,0.09375,1.5
-47.6875,-46.0,-13.484375,-13.015625,-49.625,-51.5625,-4.98046875,-5.3828125,-1.6875,1.9375
