condition,prompt,alpha,direction_type,random_id,group,prob_mass
jabberwocky_subjects,The frindle,-1.5,random,3,Active Entry (Main Verbs),0.0017867276910692453
jabberwocky_subjects,The frindle,-1.5,random,3,Unrelated (Control),0.010616600513458252
jabberwocky_subjects,The blim,-1.5,random,3,Passive Entry (Auxiliaries),0.0739792138338089
jabberwocky_subjects,The blim,-1.5,random,3,Active Entry (Main Verbs),0.0024038832634687424
jabberwocky_subjects,The blim,-1.5,random,3,Unrelated (Control),0.0066849105060100555
jabberwocky_subjects,The glorp,-1.5,random,4,Passive Entry (Auxiliaries),9.21202008612454e-05
jabberwocky_subjects,The glorp,-1.5,random,4,Active Entry (Main Verbs),2.6990464903065003e-06
jabberwocky_subjects,The glorp,-1.5,random,4,Unrelated (Control),5.9869897086173296e-05
jabberwocky_subjects,The snorp,-1.5,random,4,Passive Entry (Auxiliaries),0.0546371228992939
jabberwocky_subjects,The snorp,-1.5,random,4,Active Entry (Main Verbs),8.358311606571078e-05
jabberwocky_subjects,The snorp,-1.5,random,4,Unrelated (Control),0.004619925748556852
jabberwocky_subjects,The frindle,-1.5,random,4,Passive Entry (Auxiliaries),0.008675778284668922
jabberwocky_subjects,The frindle,-1.5,random,4,Active Entry (Main Verbs),0.00013960234355181456
jabberwocky_subjects,The frindle,-1.5,random,4,Unrelated (Control),0.002083331113681197
jabberwocky_subjects,The blim,-1.5,random,4,Passive Entry (Auxiliaries),0.0002297931641805917
jabberwocky_subjects,The blim,-1.5,random,4,Active Entry (Main Verbs),3.344656579429284e-05
jabberwocky_subjects,The blim,-1.5,random,4,Unrelated (Control),0.0002969044435303658
jabberwocky_subjects,The glorp,-1.5,random,5,Passive Entry (Auxiliaries),0.01763036847114563
jabberwocky_subjects,The glorp,-1.5,random,5,Active Entry (Main Verbs),5.04027702845633e-05
jabberwocky_subjects,The glorp,-1.5,random,5,Unrelated (Control),0.002359177218750119
jabberwocky_subjects,The snorp,-1.5,random,5,Passive Entry (Auxiliaries),0.028377091512084007
jabberwocky_subjects,The snorp,-1.5,random,5,Active Entry (Main Verbs),4.503256059251726e-05
jabberwocky_subjects,The snorp,-1.5,random,5,Unrelated (Control),0.0037230870220810175
jabberwocky_subjects,The frindle,-1.5,random,5,Passive Entry (Auxiliaries),0.023576784878969193
jabberwocky_subjects,The frindle,-1.5,random,5,Active Entry (Main Verbs),7.708430348429829e-05
jabberwocky_subjects,The frindle,-1.5,random,5,Unrelated (Control),0.00289027183316648
jabberwocky_subjects,The blim,-1.5,random,5,Passive Entry (Auxiliaries),0.014784886501729488
jabberwocky_subjects,The blim,-1.5,random,5,Active Entry (Main Verbs),3.219909922336228e-05
jabberwocky_subjects,The blim,-1.5,random,5,Unrelated (Control),0.004208033438771963
jabberwocky_subjects,The glorp,-1.5,random,6,Passive Entry (Auxiliaries),0.016306204721331596
jabberwocky_subjects,The glorp,-1.5,random,6,Active Entry (Main Verbs),0.0001356259163003415
jabberwocky_subjects,The glorp,-1.5,random,6,Unrelated (Control),0.002456868765875697
jabberwocky_subjects,The snorp,-1.5,random,6,Passive Entry (Auxiliaries),0.022777829319238663
jabberwocky_subjects,The snorp,-1.5,random,6,Active Entry (Main Verbs),6.0304260841803625e-05
jabberwocky_subjects,The snorp,-1.5,random,6,Unrelated (Control),0.0027874237857759
jabberwocky_subjects,The frindle,-1.5,random,6,Passive Entry (Auxiliaries),0.01951524429023266
jabberwocky_subjects,The frindle,-1.5,random,6,Active Entry (Main Verbs),0.0010916832834482193
jabberwocky_subjects,The frindle,-1.5,random,6,Unrelated (Control),0.0025248252786695957
jabberwocky_subjects,The blim,-1.5,random,6,Passive Entry (Auxiliaries),0.055418699979782104
jabberwocky_subjects,The blim,-1.5,random,6,Active Entry (Main Verbs),0.001043875003233552
jabberwocky_subjects,The blim,-1.5,random,6,Unrelated (Control),0.005773636512458324
jabberwocky_subjects,The glorp,-1.5,random,7,Passive Entry (Auxiliaries),0.02101927623152733
jabberwocky_subjects,The glorp,-1.5,random,7,Active Entry (Main Verbs),0.0004805966163985431
jabberwocky_subjects,The glorp,-1.5,random,7,Unrelated (Control),0.0030360876116901636
jabberwocky_subjects,The snorp,-1.5,random,7,Passive Entry (Auxiliaries),0.013649306260049343
jabberwocky_subjects,The snorp,-1.5,random,7,Active Entry (Main Verbs),0.0010613061022013426
jabberwocky_subjects,The snorp,-1.5,random,7,Unrelated (Control),0.0038334368728101254
jabberwocky_subjects,The frindle,-1.5,random,7,Passive Entry (Auxiliaries),0.025770213454961777
jabberwocky_subjects,The frindle,-1.5,random,7,Active Entry (Main Verbs),0.00039976401603780687
jabberwocky_subjects,The frindle,-1.5,random,7,Unrelated (Control),0.0019682382699102163
jabberwocky_subjects,The blim,-1.5,random,7,Passive Entry (Auxiliaries),0.021632442250847816
jabberwocky_subjects,The blim,-1.5,random,7,Active Entry (Main Verbs),0.000628483307082206
jabberwocky_subjects,The blim,-1.5,random,7,Unrelated (Control),0.0042703221552073956
jabberwocky_subjects,The glorp,-1.5,random,8,Passive Entry (Auxiliaries),0.09121249616146088
jabberwocky_subjects,The glorp,-1.5,random,8,Active Entry (Main Verbs),8.938192331697792e-05
jabberwocky_subjects,The glorp,-1.5,random,8,Unrelated (Control),0.0038734981790184975
jabberwocky_subjects,The snorp,-1.5,random,8,Passive Entry (Auxiliaries),0.11762019246816635
jabberwocky_subjects,The snorp,-1.5,random,8,Active Entry (Main Verbs),8.54335812618956e-05
jabberwocky_subjects,The snorp,-1.5,random,8,Unrelated (Control),0.004153501242399216
jabberwocky_subjects,The frindle,-1.5,random,8,Passive Entry (Auxiliaries),0.11472108960151672
jabberwocky_subjects,The frindle,-1.5,random,8,Active Entry (Main Verbs),0.00014730810653418303
jabberwocky_subjects,The frindle,-1.5,random,8,Unrelated (Control),0.0017448813887313008
jabberwocky_subjects,The blim,-1.5,random,8,Passive Entry (Auxiliaries),0.0718313679099083
jabberwocky_subjects,The blim,-1.5,random,8,Active Entry (Main Verbs),0.00016847116057761014
jabberwocky_subjects,The blim,-1.5,random,8,Unrelated (Control),0.0015117765869945288
jabberwocky_subjects,The glorp,-1.5,random,9,Passive Entry (Auxiliaries),0.007141052279621363
jabberwocky_subjects,The glorp,-1.5,random,9,Active Entry (Main Verbs),0.0005311237182468176
jabberwocky_subjects,The glorp,-1.5,random,9,Unrelated (Control),0.004638609942048788
jabberwocky_subjects,The snorp,-1.5,random,9,Passive Entry (Auxiliaries),0.007261072285473347
jabberwocky_subjects,The snorp,-1.5,random,9,Active Entry (Main Verbs),0.0012727347202599049
jabberwocky_subjects,The snorp,-1.5,random,9,Unrelated (Control),0.004029355011880398
jabberwocky_subjects,The frindle,-1.5,random,9,Passive Entry (Auxiliaries),0.018216794356703758
jabberwocky_subjects,The frindle,-1.5,random,9,Active Entry (Main Verbs),0.00104040140286088
jabberwocky_subjects,The frindle,-1.5,random,9,Unrelated (Control),0.003449738258495927
jabberwocky_subjects,The blim,-1.5,random,9,Passive Entry (Auxiliaries),0.008518664166331291
jabberwocky_subjects,The blim,-1.5,random,9,Active Entry (Main Verbs),0.0012178514152765274
jabberwocky_subjects,The blim,-1.5,random,9,Unrelated (Control),0.005988757126033306
jabberwocky_subjects,The glorp,-1.5,random,10,Passive Entry (Auxiliaries),0.015471339225769043
jabberwocky_subjects,The glorp,-1.5,random,10,Active Entry (Main Verbs),5.236931247054599e-05
jabberwocky_subjects,The glorp,-1.5,random,10,Unrelated (Control),0.0019040802726522088
jabberwocky_subjects,The snorp,-1.5,random,10,Passive Entry (Auxiliaries),0.013303927145898342
jabberwocky_subjects,The snorp,-1.5,random,10,Active Entry (Main Verbs),5.575121031142771e-05
jabberwocky_subjects,The snorp,-1.5,random,10,Unrelated (Control),0.0017968997126445174
jabberwocky_subjects,The frindle,-1.5,random,10,Passive Entry (Auxiliaries),0.0272172000259161
jabberwocky_subjects,The frindle,-1.5,random,10,Active Entry (Main Verbs),0.00011845421977341175
jabberwocky_subjects,The frindle,-1.5,random,10,Unrelated (Control),0.003301006043329835
jabberwocky_subjects,The blim,-1.5,random,10,Passive Entry (Auxiliaries),0.02460928075015545
jabberwocky_subjects,The blim,-1.5,random,10,Active Entry (Main Verbs),3.154450314468704e-05
jabberwocky_subjects,The blim,-1.5,random,10,Unrelated (Control),0.010342867113649845
jabberwocky_subjects,The glorp,-1.5,random,11,Passive Entry (Auxiliaries),0.014695647172629833
jabberwocky_subjects,The glorp,-1.5,random,11,Active Entry (Main Verbs),0.0009397263638675213
jabberwocky_subjects,The glorp,-1.5,random,11,Unrelated (Control),0.004610966891050339
jabberwocky_subjects,The snorp,-1.5,random,11,Passive Entry (Auxiliaries),0.010930968448519707
jabberwocky_subjects,The snorp,-1.5,random,11,Active Entry (Main Verbs),0.0022558686323463917
jabberwocky_subjects,The snorp,-1.5,random,11,Unrelated (Control),0.003273594658821821
jabberwocky_subjects,The frindle,-1.5,random,11,Passive Entry (Auxiliaries),0.03527837619185448
jabberwocky_subjects,The frindle,-1.5,random,11,Active Entry (Main Verbs),0.000586890906561166
jabberwocky_subjects,The frindle,-1.5,random,11,Unrelated (Control),0.003200927982106805
jabberwocky_subjects,The blim,-1.5,random,11,Passive Entry (Auxiliaries),0.01369984820485115
jabberwocky_subjects,The blim,-1.5,random,11,Active Entry (Main Verbs),0.0012687717098742723
jabberwocky_subjects,The blim,-1.5,random,11,Unrelated (Control),0.004956322722136974
jabberwocky_subjects,The glorp,-1.5,random,12,Passive Entry (Auxiliaries),0.08631951361894608
jabberwocky_subjects,The glorp,-1.5,random,12,Active Entry (Main Verbs),0.00040616324986331165
jabberwocky_subjects,The glorp,-1.5,random,12,Unrelated (Control),0.009279940277338028
jabberwocky_subjects,The snorp,-1.5,random,12,Passive Entry (Auxiliaries),0.1099451333284378
jabberwocky_subjects,The snorp,-1.5,random,12,Active Entry (Main Verbs),0.0007110360311344266
jabberwocky_subjects,The snorp,-1.5,random,12,Unrelated (Control),0.014783636666834354
jabberwocky_subjects,The frindle,-1.5,random,12,Passive Entry (Auxiliaries),0.04528937116265297
jabberwocky_subjects,The frindle,-1.5,random,12,Active Entry (Main Verbs),0.0004122696991544217
jabberwocky_subjects,The frindle,-1.5,random,12,Unrelated (Control),0.006472600158303976
jabberwocky_subjects,The blim,-1.5,random,12,Passive Entry (Auxiliaries),0.06869880855083466
jabberwocky_subjects,The blim,-1.5,random,12,Active Entry (Main Verbs),0.0004978996003046632
jabberwocky_subjects,The blim,-1.5,random,12,Unrelated (Control),0.008054115809500217
jabberwocky_subjects,The glorp,-1.5,random,13,Passive Entry (Auxiliaries),0.02870803326368332
jabberwocky_subjects,The glorp,-1.5,random,13,Active Entry (Main Verbs),7.068759441608563e-05
jabberwocky_subjects,The glorp,-1.5,random,13,Unrelated (Control),0.001253769500181079
jabberwocky_subjects,The snorp,-1.5,random,13,Passive Entry (Auxiliaries),0.03675500303506851
jabberwocky_subjects,The snorp,-1.5,random,13,Active Entry (Main Verbs),0.00010067614493891597
jabberwocky_subjects,The snorp,-1.5,random,13,Unrelated (Control),0.0014152564108371735
jabberwocky_subjects,The frindle,-1.5,random,13,Passive Entry (Auxiliaries),0.13455253839492798
jabberwocky_subjects,The frindle,-1.5,random,13,Active Entry (Main Verbs),0.0008436695206910372
jabberwocky_subjects,The frindle,-1.5,random,13,Unrelated (Control),0.002344542881473899
jabberwocky_subjects,The blim,-1.5,random,13,Passive Entry (Auxiliaries),0.12752464413642883
jabberwocky_subjects,The blim,-1.5,random,13,Active Entry (Main Verbs),0.0005973103689029813
jabberwocky_subjects,The blim,-1.5,random,13,Unrelated (Control),0.002784046111628413
jabberwocky_subjects,The glorp,-1.5,random,14,Passive Entry (Auxiliaries),0.0074593257158994675
jabberwocky_subjects,The glorp,-1.5,random,14,Active Entry (Main Verbs),9.819897240959108e-05
jabberwocky_subjects,The glorp,-1.5,random,14,Unrelated (Control),0.0005008489824831486
jabberwocky_subjects,The snorp,-1.5,random,14,Passive Entry (Auxiliaries),0.017074543982744217
jabberwocky_subjects,The snorp,-1.5,random,14,Active Entry (Main Verbs),0.0001979307853616774
jabberwocky_subjects,The snorp,-1.5,random,14,Unrelated (Control),0.0007592409383505583
jabberwocky_subjects,The frindle,-1.5,random,14,Passive Entry (Auxiliaries),0.02006220817565918
jabberwocky_subjects,The frindle,-1.5,random,14,Active Entry (Main Verbs),0.00041848537512123585
jabberwocky_subjects,The frindle,-1.5,random,14,Unrelated (Control),0.0009687634883448482
jabberwocky_subjects,The blim,-1.5,random,14,Passive Entry (Auxiliaries),0.02235245145857334
jabberwocky_subjects,The blim,-1.5,random,14,Active Entry (Main Verbs),0.0002859691740013659
jabberwocky_subjects,The blim,-1.5,random,14,Unrelated (Control),0.001004557590931654
jabberwocky_subjects,The glorp,-1.5,random,15,Passive Entry (Auxiliaries),0.0033100489526987076
jabberwocky_subjects,The glorp,-1.5,random,15,Active Entry (Main Verbs),5.358731868909672e-05
jabberwocky_subjects,The glorp,-1.5,random,15,Unrelated (Control),0.0014248548541218042
jabberwocky_subjects,The snorp,-1.5,random,15,Passive Entry (Auxiliaries),0.002855809638276696
jabberwocky_subjects,The snorp,-1.5,random,15,Active Entry (Main Verbs),3.5334654967300594e-05
jabberwocky_subjects,The snorp,-1.5,random,15,Unrelated (Control),0.0010694224620237947
jabberwocky_subjects,The frindle,-1.5,random,15,Passive Entry (Auxiliaries),0.0070716990157961845
jabberwocky_subjects,The frindle,-1.5,random,15,Active Entry (Main Verbs),0.0002572647063061595
jabberwocky_subjects,The frindle,-1.5,random,15,Unrelated (Control),0.0018923809984698892
jabberwocky_subjects,The blim,-1.5,random,15,Passive Entry (Auxiliaries),0.002557531464844942
jabberwocky_subjects,The blim,-1.5,random,15,Active Entry (Main Verbs),0.00013130370643921196
jabberwocky_subjects,The blim,-1.5,random,15,Unrelated (Control),0.0010675323428586125
jabberwocky_subjects,The glorp,-1.5,random,16,Passive Entry (Auxiliaries),0.006646857131272554
jabberwocky_subjects,The glorp,-1.5,random,16,Active Entry (Main Verbs),0.0019922193605452776
jabberwocky_subjects,The glorp,-1.5,random,16,Unrelated (Control),0.00542979734018445
jabberwocky_subjects,The snorp,-1.5,random,16,Passive Entry (Auxiliaries),0.011010699905455112
jabberwocky_subjects,The snorp,-1.5,random,16,Active Entry (Main Verbs),0.004162224475294352
jabberwocky_subjects,The snorp,-1.5,random,16,Unrelated (Control),0.00373573019169271
jabberwocky_subjects,The frindle,-1.5,random,16,Passive Entry (Auxiliaries),0.012135226279497147
jabberwocky_subjects,The frindle,-1.5,random,16,Active Entry (Main Verbs),0.0012814452638849616
jabberwocky_subjects,The frindle,-1.5,random,16,Unrelated (Control),0.0018958153668791056
jabberwocky_subjects,The blim,-1.5,random,16,Passive Entry (Auxiliaries),0.008592382073402405
jabberwocky_subjects,The blim,-1.5,random,16,Active Entry (Main Verbs),0.006106345448642969
jabberwocky_subjects,The blim,-1.5,random,16,Unrelated (Control),0.005324108060449362
jabberwocky_subjects,The glorp,-1.5,random,17,Passive Entry (Auxiliaries),0.026540320366621017
jabberwocky_subjects,The glorp,-1.5,random,17,Active Entry (Main Verbs),0.00018026788893621415
jabberwocky_subjects,The glorp,-1.5,random,17,Unrelated (Control),0.004746525082737207
jabberwocky_subjects,The snorp,-1.5,random,17,Passive Entry (Auxiliaries),0.029388615861535072
jabberwocky_subjects,The snorp,-1.5,random,17,Active Entry (Main Verbs),0.00029073175392113626
jabberwocky_subjects,The snorp,-1.5,random,17,Unrelated (Control),0.004441747907549143
jabberwocky_subjects,The frindle,-1.5,random,17,Passive Entry (Auxiliaries),0.03910481184720993
jabberwocky_subjects,The frindle,-1.5,random,17,Active Entry (Main Verbs),0.0006123553612269461
jabberwocky_subjects,The frindle,-1.5,random,17,Unrelated (Control),0.003154020756483078
jabberwocky_subjects,The blim,-1.5,random,17,Passive Entry (Auxiliaries),0.01987815648317337
jabberwocky_subjects,The blim,-1.5,random,17,Active Entry (Main Verbs),0.0004304165195208043
jabberwocky_subjects,The blim,-1.5,random,17,Unrelated (Control),0.0035203113220632076
jabberwocky_subjects,The glorp,-1.5,random,18,Passive Entry (Auxiliaries),0.01153499074280262
jabberwocky_subjects,The glorp,-1.5,random,18,Active Entry (Main Verbs),0.00011378130875527859
jabberwocky_subjects,The glorp,-1.5,random,18,Unrelated (Control),0.0016017763409763575
jabberwocky_subjects,The snorp,-1.5,random,18,Passive Entry (Auxiliaries),0.012011352926492691
jabberwocky_subjects,The snorp,-1.5,random,18,Active Entry (Main Verbs),0.00011727873788913712
jabberwocky_subjects,The snorp,-1.5,random,18,Unrelated (Control),0.0014000177616253495
jabberwocky_subjects,The frindle,-1.5,random,18,Passive Entry (Auxiliaries),0.015049530193209648
jabberwocky_subjects,The frindle,-1.5,random,18,Active Entry (Main Verbs),0.0002511360798962414
jabberwocky_subjects,The frindle,-1.5,random,18,Unrelated (Control),0.0017761880299076438
jabberwocky_subjects,The blim,-1.5,random,18,Passive Entry (Auxiliaries),0.011093497276306152
jabberwocky_subjects,The blim,-1.5,random,18,Active Entry (Main Verbs),0.00016946600226219743
jabberwocky_subjects,The blim,-1.5,random,18,Unrelated (Control),0.002431933069601655
jabberwocky_subjects,The glorp,-1.5,random,19,Passive Entry (Auxiliaries),0.02674078941345215
jabberwocky_subjects,The glorp,-1.5,random,19,Active Entry (Main Verbs),0.0006303726113401353
jabberwocky_subjects,The glorp,-1.5,random,19,Unrelated (Control),0.004035549703985453
jabberwocky_subjects,The snorp,-1.5,random,19,Passive Entry (Auxiliaries),0.03165920078754425
jabberwocky_subjects,The snorp,-1.5,random,19,Active Entry (Main Verbs),0.0005800263024866581
jabberwocky_subjects,The snorp,-1.5,random,19,Unrelated (Control),0.0034149023704230785
jabberwocky_subjects,The frindle,-1.5,random,19,Passive Entry (Auxiliaries),0.04852653667330742
jabberwocky_subjects,The frindle,-1.5,random,19,Active Entry (Main Verbs),0.0009551635012030602
jabberwocky_subjects,The frindle,-1.5,random,19,Unrelated (Control),0.004736563190817833
jabberwocky_subjects,The blim,-1.5,random,19,Passive Entry (Auxiliaries),0.03810930997133255
jabberwocky_subjects,The blim,-1.5,random,19,Active Entry (Main Verbs),0.0007608375744894147
jabberwocky_subjects,The blim,-1.5,random,19,Unrelated (Control),0.0025008630473166704
jabberwocky_subjects,The glorp,-1.25,PC1,-1,Passive Entry (Auxiliaries),0.0007299009012058377
jabberwocky_subjects,The glorp,-1.25,PC1,-1,Active Entry (Main Verbs),1.285448161070235e-05
jabberwocky_subjects,The glorp,-1.25,PC1,-1,Unrelated (Control),0.00042536022374406457
jabberwocky_subjects,The snorp,-1.25,PC1,-1,Passive Entry (Auxiliaries),0.0014141681604087353
jabberwocky_subjects,The snorp,-1.25,PC1,-1,Active Entry (Main Verbs),5.892499302717624e-06
jabberwocky_subjects,The snorp,-1.25,PC1,-1,Unrelated (Control),0.0003345314762555063
jabberwocky_subjects,The frindle,-1.25,PC1,-1,Passive Entry (Auxiliaries),0.033499691635370255
jabberwocky_subjects,The frindle,-1.25,PC1,-1,Active Entry (Main Verbs),0.00010527792619541287
jabberwocky_subjects,The frindle,-1.25,PC1,-1,Unrelated (Control),0.0052340212278068066
jabberwocky_subjects,The blim,-1.25,PC1,-1,Passive Entry (Auxiliaries),0.006285236217081547
jabberwocky_subjects,The blim,-1.25,PC1,-1,Active Entry (Main Verbs),4.689793422585353e-05
jabberwocky_subjects,The blim,-1.25,PC1,-1,Unrelated (Control),0.001437813276425004
jabberwocky_subjects,The glorp,-1.25,random,0,Passive Entry (Auxiliaries),0.012988565489649773
jabberwocky_subjects,The glorp,-1.25,random,0,Active Entry (Main Verbs),7.744533650111407e-05
jabberwocky_subjects,The glorp,-1.25,random,0,Unrelated (Control),0.001892609754577279
jabberwocky_subjects,The snorp,-1.25,random,0,Passive Entry (Auxiliaries),0.007880795747041702
jabberwocky_subjects,The snorp,-1.25,random,0,Active Entry (Main Verbs),4.39850555267185e-05
jabberwocky_subjects,The snorp,-1.25,random,0,Unrelated (Control),0.0012807556195184588
jabberwocky_subjects,The frindle,-1.25,random,0,Passive Entry (Auxiliaries),0.025749530643224716
jabberwocky_subjects,The frindle,-1.25,random,0,Active Entry (Main Verbs),0.00027340903761796653
jabberwocky_subjects,The frindle,-1.25,random,0,Unrelated (Control),0.003167766146361828
jabberwocky_subjects,The blim,-1.25,random,0,Passive Entry (Auxiliaries),0.016424743458628654
jabberwocky_subjects,The blim,-1.25,random,0,Active Entry (Main Verbs),0.00017966455197893083
jabberwocky_subjects,The blim,-1.25,random,0,Unrelated (Control),0.002163905883207917
jabberwocky_subjects,The glorp,-1.25,random,1,Passive Entry (Auxiliaries),0.0024604799691587687
jabberwocky_subjects,The glorp,-1.25,random,1,Active Entry (Main Verbs),1.461858209950151e-05
jabberwocky_subjects,The glorp,-1.25,random,1,Unrelated (Control),0.0004253366496413946
jabberwocky_subjects,The snorp,-1.25,random,1,Passive Entry (Auxiliaries),0.002080120611935854
jabberwocky_subjects,The snorp,-1.25,random,1,Active Entry (Main Verbs),1.6487783796037547e-05
jabberwocky_subjects,The snorp,-1.25,random,1,Unrelated (Control),0.0003587669343687594
jabberwocky_subjects,The frindle,-1.25,random,1,Passive Entry (Auxiliaries),0.036906898021698
jabberwocky_subjects,The frindle,-1.25,random,1,Active Entry (Main Verbs),0.00018621637718752027
jabberwocky_subjects,The frindle,-1.25,random,1,Unrelated (Control),0.0021622152999043465
jabberwocky_subjects,The blim,-1.25,random,1,Passive Entry (Auxiliaries),0.03572297468781471
jabberwocky_subjects,The blim,-1.25,random,1,Active Entry (Main Verbs),0.00013825009227730334
jabberwocky_subjects,The blim,-1.25,random,1,Unrelated (Control),0.0015968773514032364
jabberwocky_subjects,The glorp,-1.25,random,2,Passive Entry (Auxiliaries),0.026540476828813553
jabberwocky_subjects,The glorp,-1.25,random,2,Active Entry (Main Verbs),0.000631637463811785
jabberwocky_subjects,The glorp,-1.25,random,2,Unrelated (Control),0.004661754239350557
jabberwocky_subjects,The snorp,-1.25,random,2,Passive Entry (Auxiliaries),0.02631613053381443
jabberwocky_subjects,The snorp,-1.25,random,2,Active Entry (Main Verbs),0.0012690305011346936
jabberwocky_subjects,The snorp,-1.25,random,2,Unrelated (Control),0.004005219787359238
jabberwocky_subjects,The frindle,-1.25,random,2,Passive Entry (Auxiliaries),0.05327386036515236
jabberwocky_subjects,The frindle,-1.25,random,2,Active Entry (Main Verbs),0.0005185905611142516
jabberwocky_subjects,The frindle,-1.25,random,2,Unrelated (Control),0.0032440931536257267
jabberwocky_subjects,The blim,-1.25,random,2,Passive Entry (Auxiliaries),0.025093358010053635
jabberwocky_subjects,The blim,-1.25,random,2,Active Entry (Main Verbs),0.0016706426395103335
jabberwocky_subjects,The blim,-1.25,random,2,Unrelated (Control),0.00465675164014101
jabberwocky_subjects,The glorp,-1.25,random,3,Passive Entry (Auxiliaries),0.029183708131313324
jabberwocky_subjects,The glorp,-1.25,random,3,Active Entry (Main Verbs),0.0003104891802649945
jabberwocky_subjects,The glorp,-1.25,random,3,Unrelated (Control),0.003685073461383581
jabberwocky_subjects,The snorp,-1.25,random,3,Passive Entry (Auxiliaries),0.059406429529190063
jabberwocky_subjects,The snorp,-1.25,random,3,Active Entry (Main Verbs),0.0004721628502011299
jabberwocky_subjects,The snorp,-1.25,random,3,Unrelated (Control),0.0027607071679085493
jabberwocky_subjects,The frindle,-1.25,random,3,Passive Entry (Auxiliaries),0.012574556283652782
jabberwocky_subjects,The frindle,-1.25,random,3,Active Entry (Main Verbs),0.0002864708658307791
jabberwocky_subjects,The frindle,-1.25,random,3,Unrelated (Control),0.00433626351878047
jabberwocky_subjects,The blim,-1.25,random,3,Passive Entry (Auxiliaries),0.01074643898755312
jabberwocky_subjects,The blim,-1.25,random,3,Active Entry (Main Verbs),0.0002507631725165993
jabberwocky_subjects,The blim,-1.25,random,3,Unrelated (Control),0.0026311897672712803
jabberwocky_subjects,The glorp,-1.25,random,4,Passive Entry (Auxiliaries),0.03131522238254547
jabberwocky_subjects,The glorp,-1.25,random,4,Active Entry (Main Verbs),0.0002052013442153111
jabberwocky_subjects,The glorp,-1.25,random,4,Unrelated (Control),0.0017685643397271633
jabberwocky_subjects,The snorp,-1.25,random,4,Passive Entry (Auxiliaries),0.052513353526592255
jabberwocky_subjects,The snorp,-1.25,random,4,Active Entry (Main Verbs),0.00023123985738493502
jabberwocky_subjects,The snorp,-1.25,random,4,Unrelated (Control),0.003611080814152956
jabberwocky_subjects,The frindle,-1.25,random,4,Passive Entry (Auxiliaries),0.0650608092546463
jabberwocky_subjects,The frindle,-1.25,random,4,Active Entry (Main Verbs),0.0004203877178952098
jabberwocky_subjects,The frindle,-1.25,random,4,Unrelated (Control),0.00804784707725048
jabberwocky_subjects,The blim,-1.25,random,4,Passive Entry (Auxiliaries),0.041486114263534546
jabberwocky_subjects,The blim,-1.25,random,4,Active Entry (Main Verbs),0.00032219765125773847
jabberwocky_subjects,The blim,-1.25,random,4,Unrelated (Control),0.004915972705930471
jabberwocky_subjects,The glorp,-1.25,random,5,Passive Entry (Auxiliaries),0.006468229927122593
jabberwocky_subjects,The glorp,-1.25,random,5,Active Entry (Main Verbs),5.229117232374847e-05
jabberwocky_subjects,The glorp,-1.25,random,5,Unrelated (Control),0.004175733309239149
jabberwocky_subjects,The snorp,-1.25,random,5,Passive Entry (Auxiliaries),0.005317347124218941
jabberwocky_subjects,The snorp,-1.25,random,5,Active Entry (Main Verbs),2.4227669200627133e-05
jabberwocky_subjects,The snorp,-1.25,random,5,Unrelated (Control),0.006963856518268585
jabberwocky_subjects,The frindle,-1.25,random,5,Passive Entry (Auxiliaries),0.00473931385204196
jabberwocky_subjects,The frindle,-1.25,random,5,Active Entry (Main Verbs),8.856471140461508e-06
jabberwocky_subjects,The frindle,-1.25,random,5,Unrelated (Control),0.0025896241422742605
jabberwocky_subjects,The blim,-1.25,random,5,Passive Entry (Auxiliaries),0.004157521761953831
jabberwocky_subjects,The blim,-1.25,random,5,Active Entry (Main Verbs),6.244667019927874e-05
jabberwocky_subjects,The blim,-1.25,random,5,Unrelated (Control),0.004086636006832123
jabberwocky_subjects,The glorp,-1.25,random,6,Passive Entry (Auxiliaries),0.003387460485100746
jabberwocky_subjects,The glorp,-1.25,random,6,Active Entry (Main Verbs),0.00021524479961954057
jabberwocky_subjects,The glorp,-1.25,random,6,Unrelated (Control),0.0026162927970290184
jabberwocky_subjects,The snorp,-1.25,random,6,Passive Entry (Auxiliaries),0.0026948368176817894
jabberwocky_subjects,The snorp,-1.25,random,6,Active Entry (Main Verbs),0.00020098252571187913
jabberwocky_subjects,The snorp,-1.25,random,6,Unrelated (Control),0.001808911794796586
jabberwocky_subjects,The frindle,-1.25,random,6,Passive Entry (Auxiliaries),0.0035569400060921907
jabberwocky_subjects,The frindle,-1.25,random,6,Active Entry (Main Verbs),5.786829206044786e-05
jabberwocky_subjects,The frindle,-1.25,random,6,Unrelated (Control),0.004407508298754692
jabberwocky_subjects,The blim,-1.25,random,6,Passive Entry (Auxiliaries),0.004157671704888344
jabberwocky_subjects,The blim,-1.25,random,6,Active Entry (Main Verbs),0.00010879251203732565
jabberwocky_subjects,The blim,-1.25,random,6,Unrelated (Control),0.0018991080578416586
jabberwocky_subjects,The glorp,-1.25,random,7,Passive Entry (Auxiliaries),0.08596420288085938
jabberwocky_subjects,The glorp,-1.25,random,7,Active Entry (Main Verbs),0.0016503124497830868
jabberwocky_subjects,The glorp,-1.25,random,7,Unrelated (Control),0.004118406213819981
jabberwocky_subjects,The snorp,-1.25,random,7,Passive Entry (Auxiliaries),0.10876330733299255
jabberwocky_subjects,The snorp,-1.25,random,7,Active Entry (Main Verbs),0.002080158796161413
