s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-77.875,-80.6875,-3.01171875,-4.109375,-82.625,-82.5,-3.2578125,-4.34375,2.8125,-0.125,1.09765625,1.0859375
-80.625,-81.0,-4.359375,-4.67578125,-81.9375,-83.875,-6.015625,-6.08984375,0.375,1.9375,0.31640625,0.07421875
-68.9375,-76.5,-3.15234375,-4.78515625,-79.5,-74.75,-3.953125,-4.25390625,7.5625,-4.75,1.6328125,0.30078125
-70.75,-69.875,-3.369140625,-3.568359375,-70.875,-73.0,-5.23828125,-5.59375,-0.875,2.125,0.19921875,0.35546875
-79.125,-77.6875,-3.943359375,-4.32421875,-78.875,-80.75,-3.419921875,-3.896484375,-1.4375,1.875,0.380859375,0.4765625
-76.375,-77.0,-4.28125,-5.05859375,-77.375,-78.5625,-6.07421875,-6.390625,0.625,1.1875,0.77734375,0.31640625
-76.5,-74.25,-2.8125,-3.611328125,-76.875,-80.9375,-5.328125,-6.07421875,-2.25,4.0625,0.798828125,0.74609375
-77.125,-77.25,-4.48046875,-4.9609375,-78.125,-78.4375,-4.80859375,-4.83984375,0.125,0.3125,0.48046875,0.03125
-72.6875,-73.125,-4.1640625,-3.935546875,-75.8125,-75.8125,-5.54296875,-6.3125,0.4375,0.0,-0.228515625,0.76953125
-77.625,-78.1875,-3.90234375,-5.07421875,-77.375,-79.1875,-3.412109375,-4.03515625,0.5625,1.8125,1.171875,0.623046875
-75.375,-76.1875,-3.7734375,-4.87890625,-81.9375,-82.5,-3.345703125,-3.927734375,0.8125,0.5625,1.10546875,0.58203125
-72.875,-71.1875,-5.5703125,-5.7890625,-71.375,-73.125,-5.60546875,-5.93359375,-1.6875,1.75,0.21875,0.328125
-80.6875,-83.625,-3.755859375,-4.75390625,-83.125,-83.375,-5.58203125,-6.37890625,2.9375,0.25,0.998046875,0.796875
-68.0,-69.625,-5.88671875,-6.54296875,-68.1875,-68.8125,-4.98046875,-5.91015625,1.625,0.625,0.65625,0.9296875
-75.5625,-77.5625,-2.66015625,-4.3984375,-80.3125,-80.5,-3.853515625,-4.76171875,2.0,0.1875,1.73828125,0.908203125
-78.875,-81.0,-2.8125,-3.85546875,-81.875,-81.625,-4.42578125,-6.1640625,2.125,-0.25,1.04296875,1.73828125
-79.0,-81.3125,-3.71484375,-4.96484375,-83.875,-84.0625,-5.94921875,-6.3828125,2.3125,0.1875,1.25,0.43359375
-84.75,-84.875,-6.2578125,-6.63671875,-85.0625,-88.0,-5.34375,-5.67578125,0.125,2.9375,0.37890625,0.33203125
-86.5625,-86.4375,-3.73828125,-4.52734375,-87.3125,-88.75,-4.98046875,-5.25,-0.125,1.4375,0.7890625,0.26953125
-76.4375,-78.1875,-3.9765625,-4.28125,-78.6875,-78.9375,-2.66015625,-3.12890625,1.75,0.25,0.3046875,0.46875
-74.125,-76.25,-4.01171875,-4.53125,-77.8125,-77.3125,-3.978515625,-4.62109375,2.125,-0.5,0.51953125,0.642578125
-85.3125,-88.25,-2.8203125,-4.21875,-89.3125,-88.8125,-5.37890625,-5.51171875,2.9375,-0.5,1.3984375,0.1328125
-82.0625,-82.875,-4.1171875,-4.47265625,-85.0,-86.0625,-3.521484375,-3.896484375,0.8125,1.0625,0.35546875,0.375
-77.75,-77.4375,-8.1484375,-8.140625,-78.25,-80.9375,-4.73828125,-5.5234375,-0.3125,2.6875,-0.0078125,0.78515625
-76.5625,-79.5625,-3.45703125,-4.29296875,-80.8125,-79.5625,-5.5,-6.0078125,3.0,-1.25,0.8359375,0.5078125
-85.0625,-87.5625,-7.65625,-7.85546875,-90.75,-90.1875,-6.046875,-6.421875,2.5,-0.5625,0.19921875,0.375
-73.5,-72.0625,-2.927734375,-3.859375,-74.375,-78.1875,-4.18359375,-4.95703125,-1.4375,3.8125,0.931640625,0.7734375
-66.8125,-72.0625,-3.0234375,-4.46875,-73.1875,-70.125,-6.37890625,-6.49609375,5.25,-3.0625,1.4453125,0.1171875
-82.3125,-84.5,-6.33984375,-6.5078125,-88.8125,-87.6875,-3.548828125,-4.02734375,2.1875,-1.125,0.16796875,0.478515625
-80.8125,-82.125,-3.802734375,-4.55078125,-83.75,-83.9375,-4.8203125,-5.203125,1.3125,0.1875,0.748046875,0.3828125
-67.9375,-69.4375,-2.068359375,-2.576171875,-73.75,-73.375,-5.38671875,-5.8984375,1.5,-0.375,0.5078125,0.51171875
-80.25,-79.5,-4.19140625,-4.5078125,-81.9375,-83.5625,-4.77734375,-5.13671875,-0.75,1.625,0.31640625,0.359375
-77.75,-78.75,-3.080078125,-3.18359375,-82.25,-82.625,-4.98828125,-5.50390625,1.0,0.375,0.103515625,0.515625
-83.875,-86.4375,-5.78515625,-6.09375,-83.8125,-82.5,-5.19921875,-5.546875,2.5625,-1.3125,0.30859375,0.34765625
-96.75,-97.0625,-7.69140625,-7.58203125,-96.6875,-97.0,-5.07421875,-5.140625,0.3125,0.3125,-0.109375,0.06640625
-86.75,-87.0,-6.4453125,-6.57421875,-88.9375,-87.625,-4.5546875,-4.140625,0.25,-1.3125,0.12890625,-0.4140625
-76.4375,-76.1875,-3.255859375,-3.923828125,-77.625,-79.5625,-5.5703125,-5.96875,-0.25,1.9375,0.66796875,0.3984375
-77.8125,-77.9375,-3.583984375,-4.1328125,-75.5,-76.9375,-3.158203125,-3.662109375,0.125,1.4375,0.548828125,0.50390625
-89.1875,-91.125,-3.92578125,-4.5859375,-88.4375,-88.875,-4.69921875,-5.07421875,1.9375,0.4375,0.66015625,0.375
-78.0625,-78.3125,-3.318359375,-3.802734375,-81.8125,-81.75,-4.59765625,-5.42578125,0.25,-0.0625,0.484375,0.828125
-72.25,-73.4375,-7.0703125,-6.921875,-76.375,-74.4375,-5.59765625,-6.1171875,1.1875,-1.9375,-0.1484375,0.51953125
-76.8125,-77.8125,-3.587890625,-3.849609375,-78.75,-78.1875,-3.376953125,-3.71875,1.0,-0.5625,0.26171875,0.341796875
-75.75,-77.3125,-3.625,-4.9609375,-79.0,-80.75,-5.1171875,-5.578125,1.5625,1.75,1.3359375,0.4609375
-87.875,-87.9375,-4.04296875,-4.62890625,-90.75,-91.1875,-5.91015625,-6.16796875,0.0625,0.4375,0.5859375,0.2578125
-82.8125,-84.1875,-4.74609375,-4.6796875,-85.0,-85.0,-3.765625,-3.955078125,1.375,0.0,-0.06640625,0.189453125
-73.125,-74.1875,-3.177734375,-4.0859375,-75.125,-76.625,-5.08203125,-5.6171875,1.0625,1.5,0.908203125,0.53515625
-78.3125,-82.25,-3.259765625,-5.12890625,-82.3125,-79.4375,-4.56640625,-4.67578125,3.9375,-2.875,1.869140625,0.109375
-76.0,-75.1875,-3.44140625,-4.484375,-75.5625,-78.0625,-5.390625,-5.796875,-0.8125,2.5,1.04296875,0.40625
-69.3125,-68.5625,-3.71484375,-4.01953125,-70.875,-72.8125,-5.29296875,-5.73828125,-0.75,1.9375,0.3046875,0.4453125
-82.25,-83.5625,-4.0859375,-4.15625,-83.5625,-83.0,-3.40234375,-3.705078125,1.3125,-0.5625,0.0703125,0.302734375
-69.625,-69.75,-4.1640625,-5.203125,-75.3125,-75.875,-4.78125,-4.4375,0.125,0.5625,1.0390625,-0.34375
-78.5625,-81.5,-6.26953125,-6.9609375,-82.1875,-79.625,-3.767578125,-4.19921875,2.9375,-2.5625,0.69140625,0.431640625
-76.0,-77.125,-3.220703125,-3.57421875,-77.5,-79.1875,-3.412109375,-3.60546875,1.125,1.6875,0.353515625,0.193359375
-80.0,-82.4375,-4.01953125,-4.5078125,-85.5,-82.25,-2.44921875,-2.80859375,2.4375,-3.25,0.48828125,0.359375
-77.1875,-77.375,-3.197265625,-4.11328125,-78.5,-79.9375,-4.83984375,-5.92578125,0.1875,1.4375,0.916015625,1.0859375
-74.8125,-75.375,-4.0703125,-4.26953125,-79.3125,-79.3125,-5.5859375,-5.94140625,0.5625,0.0,0.19921875,0.35546875
-74.375,-75.9375,-4.17578125,-4.22265625,-77.4375,-77.5625,-5.1484375,-5.83203125,1.5625,0.125,0.046875,0.68359375
-87.5,-86.4375,-5.33984375,-5.59375,-87.1875,-90.1875,-3.748046875,-4.390625,-1.0625,3.0,0.25390625,0.642578125
-83.5,-86.1875,-4.4921875,-5.0,-85.5625,-84.4375,-3.623046875,-3.986328125,2.6875,-1.125,0.5078125,0.36328125
-76.125,-80.75,-2.67578125,-3.998046875,-82.375,-80.5,-3.04296875,-3.4375,4.625,-1.875,1.322265625,0.39453125
-82.625,-83.9375,-3.28125,-4.08203125,-86.3125,-85.625,-4.328125,-4.7890625,1.3125,-0.6875,0.80078125,0.4609375
-85.25,-87.3125,-3.27734375,-4.0078125,-87.9375,-86.6875,-6.90234375,-7.41015625,2.0625,-1.25,0.73046875,0.5078125
-82.3125,-84.1875,-3.865234375,-4.31640625,-84.375,-83.9375,-2.623046875,-2.93359375,1.875,-0.4375,0.451171875,0.310546875
-85.75,-87.6875,-3.8046875,-4.34765625,-85.9375,-85.5625,-2.294921875,-2.638671875,1.9375,-0.375,0.54296875,0.34375
-71.125,-73.0,-2.53515625,-3.013671875,-76.625,-75.75,-4.2578125,-4.9296875,1.875,-0.875,0.478515625,0.671875
-72.125,-74.6875,-2.818359375,-3.880859375,-76.375,-75.125,-4.2734375,-4.6875,2.5625,-1.25,1.0625,0.4140625
-81.625,-81.75,-2.8671875,-3.44921875,-84.5625,-85.9375,-3.115234375,-3.7421875,0.125,1.375,0.58203125,0.626953125
-80.25,-80.5,-3.76171875,-4.57421875,-83.8125,-84.9375,-5.01171875,-5.42578125,0.25,1.125,0.8125,0.4140625
-79.0,-79.1875,-2.412109375,-2.767578125,-82.25,-83.6875,-4.95703125,-5.57421875,0.1875,1.4375,0.35546875,0.6171875
-76.0625,-75.75,-5.77734375,-6.11328125,-74.5,-77.375,-5.53125,-5.75390625,-0.3125,2.875,0.3359375,0.22265625
-73.75,-73.0625,-4.78515625,-4.921875,-78.0625,-78.6875,-5.10546875,-6.30078125,-0.6875,0.625,0.13671875,1.1953125
-71.9375,-74.125,-4.546875,-5.33984375,-72.4375,-72.125,-4.7109375,-5.09375,2.1875,-0.3125,0.79296875,0.3828125
-73.6875,-74.6875,-3.078125,-4.06640625,-76.5625,-77.0,-3.86328125,-4.40625,1.0,0.4375,0.98828125,0.54296875
-70.875,-70.0,-4.66015625,-5.25390625,-72.0625,-72.875,-6.3515625,-6.69140625,-0.875,0.8125,0.59375,0.33984375
-71.0,-72.875,-2.455078125,-3.98828125,-73.6875,-75.1875,-4.15234375,-4.44140625,1.875,1.5,1.533203125,0.2890625
-83.0625,-85.0625,-4.203125,-4.89453125,-85.1875,-84.0,-3.47265625,-3.720703125,2.0,-1.1875,0.69140625,0.248046875
-71.6875,-73.3125,-4.4765625,-5.40234375,-75.875,-76.0625,-3.57421875,-4.06640625,1.625,0.1875,0.92578125,0.4921875
-89.375,-90.6875,-4.26953125,-4.68359375,-87.5625,-87.5625,-4.99609375,-5.421875,1.3125,0.0,0.4140625,0.42578125
-70.375,-71.8125,-3.92578125,-4.62109375,-75.125,-73.9375,-4.8046875,-5.11328125,1.4375,-1.1875,0.6953125,0.30859375
-75.3125,-76.625,-2.970703125,-3.517578125,-78.0625,-78.4375,-3.244140625,-4.12890625,1.3125,0.375,0.546875,0.884765625
-75.625,-77.875,-2.751953125,-3.640625,-79.375,-79.4375,-3.68359375,-4.55859375,2.25,0.0625,0.888671875,0.875
-78.875,-80.25,-4.61328125,-5.3984375,-77.25,-78.0,-4.21875,-4.53515625,1.375,0.75,0.78515625,0.31640625
-70.875,-71.875,-3.328125,-3.970703125,-75.25,-75.125,-4.0,-4.82421875,1.0,-0.125,0.642578125,0.82421875
-75.4375,-76.9375,-5.74609375,-5.79296875,-78.0625,-78.1875,-4.6640625,-5.03515625,1.5,0.125,0.046875,0.37109375
-67.0,-66.3125,-2.326171875,-2.75390625,-69.375,-71.3125,-3.71875,-4.63671875,-0.6875,1.9375,0.427734375,0.91796875
-77.0625,-76.375,-4.1015625,-4.31640625,-77.375,-79.1875,-5.96484375,-6.39453125,-0.6875,1.8125,0.21484375,0.4296875
-81.1875,-83.0,-4.5546875,-4.79296875,-90.125,-89.3125,-3.865234375,-4.64453125,1.8125,-0.8125,0.23828125,0.779296875
-79.125,-79.5,-6.16015625,-6.52734375,-83.625,-84.75,-4.80078125,-5.40234375,0.375,1.125,0.3671875,0.6015625
-74.875,-77.625,-2.22265625,-3.134765625,-79.75,-79.25,-4.87109375,-5.828125,2.75,-0.5,0.912109375,0.95703125
-80.9375,-84.25,-4.7890625,-5.69140625,-82.1875,-82.5,-5.98828125,-6.47265625,3.3125,0.3125,0.90234375,0.484375
-73.6875,-74.8125,-3.373046875,-3.943359375,-76.375,-77.0,-3.576171875,-4.171875,1.125,0.625,0.5703125,0.595703125
-69.1875,-70.875,-4.5234375,-5.0859375,-70.125,-70.625,-4.0625,-4.82421875,1.6875,0.5,0.5625,0.76171875
-70.6875,-70.5,-4.24609375,-4.375,-70.75,-71.75,-3.39453125,-4.33203125,-0.1875,1.0,0.12890625,0.9375
-77.125,-80.1875,-3.427734375,-4.86328125,-79.875,-79.5625,-3.962890625,-4.33984375,3.0625,-0.3125,1.435546875,0.376953125
-80.6875,-82.75,-5.48046875,-5.73046875,-84.1875,-83.125,-3.919921875,-4.4375,2.0625,-1.0625,0.25,0.517578125
-77.875,-78.375,-4.4765625,-5.36328125,-79.9375,-80.25,-4.1875,-4.58984375,0.5,0.3125,0.88671875,0.40234375
-81.5625,-84.3125,-2.83984375,-4.05859375,-84.4375,-84.25,-5.2109375,-6.01953125,2.75,-0.1875,1.21875,0.80859375
-77.6875,-79.1875,-5.47265625,-5.70703125,-78.1875,-77.0,-5.296875,-5.52734375,1.5,-1.1875,0.234375,0.23046875
-75.375,-74.3125,-3.560546875,-4.125,-75.3125,-77.5625,-3.548828125,-4.140625,-1.0625,2.25,0.564453125,0.591796875
-83.375,-84.0625,-2.775390625,-3.857421875,-87.25,-88.3125,-7.109375,-7.77734375,0.6875,1.0625,1.08203125,0.66796875
-87.125,-87.75,-7.58984375,-7.06640625,-87.875,-86.8125,-4.19921875,-4.40625,0.625,-1.0625,-0.5234375,0.20703125
-89.25,-90.4375,-4.59375,-4.92578125,-93.9375,-93.3125,-4.42578125,-4.70703125,1.1875,-0.625,0.33203125,0.28125
-80.75,-87.375,-4.0703125,-5.5234375,-86.3125,-81.875,-6.6015625,-6.58984375,6.625,-4.4375,1.453125,-0.01171875
-84.75,-85.25,-4.66015625,-5.1015625,-86.0,-86.1875,-3.82421875,-4.1328125,0.5,0.1875,0.44140625,0.30859375
-79.8125,-84.4375,-3.7109375,-5.37890625,-85.0,-83.8125,-5.5234375,-5.9765625,4.625,-1.1875,1.66796875,0.453125
-78.9375,-79.125,-4.8671875,-5.2578125,-79.625,-80.1875,-5.0703125,-5.59765625,0.1875,0.5625,0.390625,0.52734375
-77.75,-78.125,-4.90234375,-5.1875,-78.4375,-79.1875,-3.912109375,-4.2265625,0.375,0.75,0.28515625,0.314453125
-85.375,-85.8125,-2.96875,-3.345703125,-87.0,-87.8125,-3.490234375,-4.27734375,0.4375,0.8125,0.376953125,0.787109375
-76.6875,-75.5,-3.00390625,-3.421875,-78.1875,-80.0625,-4.27734375,-4.74609375,-1.1875,1.875,0.41796875,0.46875
-68.5,-71.125,-3.455078125,-5.05078125,-73.6875,-71.0625,-3.6015625,-4.28125,2.625,-2.625,1.595703125,0.6796875
-78.0625,-80.8125,-5.06640625,-5.234375,-78.8125,-76.3125,-4.015625,-4.3125,2.75,-2.5,0.16796875,0.296875
-79.875,-80.8125,-2.701171875,-3.50390625,-84.625,-85.0,-3.7421875,-4.51953125,0.9375,0.375,0.802734375,0.77734375
-88.625,-94.1875,-2.798828125,-4.265625,-94.5,-92.8125,-5.58984375,-5.796875,5.5625,-1.6875,1.466796875,0.20703125
-78.4375,-81.0625,-3.69921875,-4.578125,-81.375,-81.0625,-5.00390625,-5.57421875,2.625,-0.3125,0.87890625,0.5703125
-84.8125,-86.25,-5.88671875,-6.46875,-86.5625,-86.5,-4.09375,-4.44140625,1.4375,-0.0625,0.58203125,0.34765625
-71.6875,-75.6875,-2.25,-3.546875,-78.125,-77.375,-4.27734375,-5.01171875,4.0,-0.75,1.296875,0.734375
-77.0625,-79.6875,-2.818359375,-2.94921875,-82.25,-81.3125,-5.890625,-6.078125,2.625,-0.9375,0.130859375,0.1875
-69.875,-71.5625,-4.13671875,-4.53515625,-71.625,-71.625,-5.85546875,-6.5234375,1.6875,0.0,0.3984375,0.66796875
-74.5,-77.5,-6.03515625,-7.1015625,-76.4375,-74.25,-4.19921875,-5.0703125,3.0,-2.1875,1.06640625,0.87109375
-71.25,-72.375,-6.4609375,-6.7578125,-78.25,-77.8125,-2.919921875,-3.5546875,1.125,-0.4375,0.296875,0.634765625
-75.9375,-75.5,-4.57421875,-4.9765625,-75.9375,-79.4375,-2.693359375,-3.19140625,-0.4375,3.5,0.40234375,0.498046875
-75.875,-78.6875,-3.634765625,-4.4609375,-82.0625,-80.9375,-6.5078125,-6.7890625,2.8125,-1.125,0.826171875,0.28125
-81.625,-84.3125,-7.40234375,-8.0390625,-83.25,-80.6875,-5.65234375,-5.74609375,2.6875,-2.5625,0.63671875,0.09375
-81.1875,-83.3125,-3.8203125,-4.6484375,-82.375,-82.9375,-5.59375,-5.765625,2.125,0.5625,0.828125,0.171875
-77.9375,-80.6875,-4.015625,-4.90625,-84.4375,-81.9375,-5.41796875,-5.6796875,2.75,-2.5,0.890625,0.26171875
-89.75,-90.3125,-4.33203125,-5.04296875,-96.25,-95.625,-5.98046875,-6.00390625,0.5625,-0.625,0.7109375,0.0234375
-68.625,-70.6875,-2.88671875,-3.58984375,-71.8125,-71.6875,-5.078125,-5.52734375,2.0625,-0.125,0.703125,0.44921875
-73.1875,-73.8125,-3.30859375,-5.078125,-73.0,-74.3125,-4.82421875,-5.93359375,0.625,1.3125,1.76953125,1.109375
-71.9375,-74.625,-3.857421875,-5.2265625,-76.125,-76.3125,-5.4296875,-5.91796875,2.6875,0.1875,1.369140625,0.48828125
-78.875,-79.25,-3.560546875,-4.015625,-80.75,-81.3125,-6.12109375,-6.7109375,0.375,0.5625,0.455078125,0.58984375
-78.3125,-79.0625,-5.00390625,-4.83984375,-82.5,-81.875,-5.5546875,-5.69140625,0.75,-0.625,-0.1640625,0.13671875
-73.375,-72.3125,-5.39453125,-5.32421875,-76.4375,-78.25,-6.54296875,-7.12109375,-1.0625,1.8125,-0.0703125,0.578125
-79.75,-81.3125,-3.125,-4.25390625,-82.25,-83.5,-3.134765625,-3.94921875,1.5625,1.25,1.12890625,0.814453125
-74.0,-76.375,-3.994140625,-4.28125,-76.375,-75.875,-6.73046875,-6.7578125,2.375,-0.5,0.287109375,0.02734375
-76.25,-79.125,-6.47265625,-7.515625,-80.375,-79.4375,-4.51171875,-4.98828125,2.875,-0.9375,1.04296875,0.4765625
-88.875,-91.75,-3.861328125,-4.15234375,-92.0,-90.875,-6.7265625,-6.57421875,2.875,-1.125,0.291015625,-0.15234375
-72.9375,-74.25,-3.412109375,-4.02734375,-74.5625,-75.25,-3.37890625,-4.01171875,1.3125,0.6875,0.615234375,0.6328125
-83.625,-84.0,-4.28125,-4.765625,-88.5,-88.6875,-4.6796875,-5.1328125,0.375,0.1875,0.484375,0.453125
-75.5,-79.5625,-3.375,-3.884765625,-79.0,-78.0,-5.65234375,-6.05859375,4.0625,-1.0,0.509765625,0.40625
-73.25,-76.3125,-3.470703125,-4.69921875,-76.25,-76.0625,-3.923828125,-4.50390625,3.0625,-0.1875,1.228515625,0.580078125
-78.625,-79.4375,-4.6015625,-5.78515625,-78.8125,-80.9375,-2.958984375,-3.583984375,0.8125,2.125,1.18359375,0.625
-78.125,-81.0625,-8.921875,-9.234375,-85.75,-82.6875,-6.1015625,-6.5,2.9375,-3.0625,0.3125,0.3984375
-90.3125,-92.375,-5.8984375,-6.1328125,-95.4375,-95.1875,-3.822265625,-4.1953125,2.0625,-0.25,0.234375,0.373046875
-79.9375,-82.875,-4.84375,-5.453125,-81.625,-79.25,-5.38671875,-5.73046875,2.9375,-2.375,0.609375,0.34375
-71.4375,-74.9375,-3.998046875,-5.15234375,-74.25,-72.8125,-3.3359375,-3.794921875,3.5,-1.4375,1.154296875,0.458984375
-73.6875,-74.625,-6.9296875,-7.83984375,-81.8125,-80.75,-3.74609375,-4.5546875,0.9375,-1.0625,0.91015625,0.80859375
-81.0625,-82.75,-5.890625,-5.96875,-81.8125,-81.5625,-5.0390625,-5.109375,1.6875,-0.25,0.078125,0.0703125
-80.0625,-82.125,-2.3671875,-2.869140625,-83.6875,-83.25,-5.08984375,-5.98046875,2.0625,-0.4375,0.501953125,0.890625
-71.0,-72.5,-2.8515625,-3.384765625,-75.25,-74.75,-4.09765625,-4.67578125,1.5,-0.5,0.533203125,0.578125
-94.6875,-96.5,-3.970703125,-4.66015625,-97.5,-97.25,-3.359375,-3.93359375,1.8125,-0.25,0.689453125,0.57421875
-71.75,-76.4375,-3.8125,-4.83984375,-78.0,-75.375,-4.8984375,-5.17578125,4.6875,-2.625,1.02734375,0.27734375
-73.0625,-73.625,-3.74609375,-4.3671875,-76.9375,-77.6875,-5.98828125,-6.13671875,0.5625,0.75,0.62109375,0.1484375
-69.625,-71.375,-3.83984375,-4.98828125,-68.1875,-68.75,-3.212890625,-3.56640625,1.75,0.5625,1.1484375,0.353515625
-79.75,-80.0,-6.59375,-7.05859375,-79.625,-80.4375,-2.94140625,-3.36328125,0.25,0.8125,0.46484375,0.421875
-88.5,-89.375,-3.08203125,-3.82421875,-90.375,-90.0,-4.34375,-4.67578125,0.875,-0.375,0.7421875,0.33203125
-83.6875,-85.625,-5.72265625,-6.51171875,-82.5625,-83.9375,-5.9296875,-6.1796875,1.9375,1.375,0.7890625,0.25
-79.0,-79.5,-3.5078125,-4.14453125,-78.625,-79.625,-6.2421875,-6.7265625,0.5,1.0,0.63671875,0.484375
-75.75,-76.875,-3.466796875,-4.66015625,-75.4375,-75.875,-3.728515625,-4.6484375,1.125,0.4375,1.193359375,0.919921875
-71.0,-71.75,-4.48046875,-4.9765625,-71.6875,-72.625,-3.466796875,-4.3125,0.75,0.9375,0.49609375,0.845703125
-76.4375,-76.3125,-5.37109375,-5.95703125,-77.625,-79.5625,-4.73828125,-5.1640625,-0.125,1.9375,0.5859375,0.42578125
-82.125,-84.6875,-2.58203125,-3.51171875,-88.9375,-87.5625,-5.8515625,-6.31640625,2.5625,-1.375,0.9296875,0.46484375
-75.75,-76.6875,-2.849609375,-3.69921875,-77.5,-78.875,-5.4375,-6.33203125,0.9375,1.375,0.849609375,0.89453125
-76.9375,-82.9375,-3.01171875,-4.10546875,-86.3125,-82.75,-5.66015625,-6.09375,6.0,-3.5625,1.09375,0.43359375
-85.8125,-84.4375,-3.775390625,-4.1796875,-86.3125,-88.9375,-5.46875,-5.9453125,-1.375,2.625,0.404296875,0.4765625
-86.0,-86.3125,-2.875,-3.66015625,-88.5,-89.875,-6.73828125,-6.62109375,0.3125,1.375,0.78515625,-0.1171875
-81.5625,-82.875,-3.9140625,-4.296875,-84.9375,-85.1875,-4.94921875,-5.30078125,1.3125,0.25,0.3828125,0.3515625
-82.1875,-81.625,-7.8046875,-7.47265625,-85.0,-85.9375,-5.984375,-6.3203125,-0.5625,0.9375,-0.33203125,0.3359375
-79.8125,-82.4375,-3.568359375,-3.953125,-86.0,-84.0,-6.17578125,-6.44140625,2.625,-2.0,0.384765625,0.265625
-81.0,-80.9375,-3.232421875,-3.92578125,-84.0,-85.4375,-3.23046875,-3.619140625,-0.0625,1.4375,0.693359375,0.388671875
-86.8125,-88.6875,-4.18359375,-4.51953125,-88.9375,-87.75,-3.6328125,-3.91796875,1.875,-1.1875,0.3359375,0.28515625
-78.25,-79.9375,-3.98828125,-4.44140625,-78.125,-78.3125,-3.87890625,-4.3984375,1.6875,0.1875,0.453125,0.51953125
-75.625,-75.75,-4.22265625,-4.7890625,-78.3125,-78.75,-5.55859375,-5.59375,0.125,0.4375,0.56640625,0.03515625
-66.1875,-68.1875,-2.33203125,-4.08984375,-70.0,-71.9375,-4.9765625,-6.2890625,2.0,1.9375,1.7578125,1.3125
-78.4375,-83.3125,-2.87109375,-3.58984375,-87.1875,-83.4375,-5.86328125,-6.40234375,4.875,-3.75,0.71875,0.5390625
-70.1875,-75.375,-5.3671875,-5.890625,-73.3125,-67.625,-4.15234375,-4.6875,5.1875,-5.6875,0.5234375,0.53515625
-73.625,-75.8125,-3.751953125,-4.41015625,-77.375,-76.4375,-6.53125,-6.78515625,2.1875,-0.9375,0.658203125,0.25390625
-70.375,-76.125,-3.625,-4.71484375,-77.1875,-73.375,-5.27734375,-4.87890625,5.75,-3.8125,1.08984375,-0.3984375
-79.5625,-80.4375,-3.955078125,-4.3203125,-79.5625,-80.125,-5.99609375,-6.484375,0.875,0.5625,0.365234375,0.48828125
-82.5625,-83.4375,-3.5546875,-4.484375,-89.75,-89.5625,-5.6953125,-6.33984375,0.875,-0.1875,0.9296875,0.64453125
-72.375,-72.0,-3.732421875,-4.55078125,-74.75,-75.8125,-5.0546875,-5.5546875,-0.375,1.0625,0.818359375,0.5
-74.25,-73.5,-3.4765625,-4.2421875,-74.25,-75.25,-3.453125,-3.953125,-0.75,1.0,0.765625,0.5
-85.5625,-86.875,-4.03125,-4.6171875,-90.125,-89.25,-6.05859375,-6.078125,1.3125,-0.875,0.5859375,0.01953125
-79.0,-80.1875,-3.12109375,-4.203125,-81.625,-82.375,-5.6796875,-6.0,1.1875,0.75,1.08203125,0.3203125
-69.75,-70.4375,-3.498046875,-4.625,-71.375,-72.25,-5.25390625,-5.70703125,0.6875,0.875,1.126953125,0.453125
-87.125,-88.1875,-4.80078125,-5.390625,-89.0625,-88.0625,-4.8359375,-5.27734375,1.0625,-1.0,0.58984375,0.44140625
-71.5,-72.0625,-4.5625,-4.421875,-72.4375,-73.125,-5.02734375,-5.34375,0.5625,0.6875,-0.140625,0.31640625
-76.5625,-77.875,-3.783203125,-4.90234375,-79.1875,-80.875,-4.06640625,-4.4296875,1.3125,1.6875,1.119140625,0.36328125
-70.4375,-70.625,-6.68359375,-6.47265625,-75.5625,-76.75,-7.58203125,-8.6484375,0.1875,1.1875,-0.2109375,1.06640625
-76.25,-78.25,-3.51953125,-4.36328125,-78.625,-79.3125,-6.88671875,-7.328125,2.0,0.6875,0.84375,0.44140625
-80.875,-81.9375,-3.86328125,-4.40625,-84.0625,-84.125,-3.654296875,-4.07421875,1.0625,0.0625,0.54296875,0.419921875
-70.0625,-72.4375,-2.44921875,-3.427734375,-72.875,-72.75,-3.513671875,-4.484375,2.375,-0.125,0.978515625,0.970703125
-76.25,-80.5,-3.34375,-5.15234375,-80.75,-80.1875,-4.1875,-4.74609375,4.25,-0.5625,1.80859375,0.55859375
-83.8125,-87.875,-3.353515625,-4.05078125,-92.6875,-88.25,-2.98828125,-3.0390625,4.0625,-4.4375,0.697265625,0.05078125
-70.9375,-70.8125,-4.80078125,-5.15234375,-73.25,-74.3125,-4.30078125,-4.875,-0.125,1.0625,0.3515625,0.57421875
-75.25,-76.125,-4.47265625,-4.9921875,-76.0625,-76.1875,-4.59765625,-4.8125,0.875,0.125,0.51953125,0.21484375
-76.6875,-78.5625,-2.5859375,-3.61328125,-81.75,-81.8125,-5.06640625,-5.51171875,1.875,0.0625,1.02734375,0.4453125
-79.9375,-79.875,-4.390625,-4.765625,-80.75,-82.0625,-4.8203125,-4.9921875,-0.0625,1.3125,0.375,0.171875
