s_PE_Active,s_PE_Passive,w_PE_Active,w_PE_Passive
-1.03125,2.8125,0.6796875,0.3515625
2.0,3.5,0.296875,0.5390625
6.09375,-2.25,0.53515625,-0.626953125
0.21875,5.34375,0.5,0.5625
-0.5,4.6875,-0.29296875,1.25390625
-0.21875,0.71875,0.3203125,-0.20703125
0.125,2.5,0.203125,0.484375
-1.28125,4.9375,0.03125,0.359375
-0.1875,3.65625,0.32421875,0.26171875
1.6875,1.375,0.42578125,0.26171875
-0.6875,2.6875,-0.4453125,-0.359375
0.3125,1.875,-0.7109375,1.265625
1.5625,3.875,0.83203125,0.51171875
-1.125,3.46875,0.0078125,0.8125
-0.65625,4.0625,-0.046875,0.3359375
0.0625,3.4375,-0.1484375,-0.16015625
1.25,4.3125,0.2578125,0.8984375
3.0625,8.25,0.38671875,1.1953125
2.0,0.625,0.5390625,-0.31640625
0.875,2.9375,0.05078125,0.7265625
-0.90625,6.0625,0.5625,-0.46484375
-0.4375,2.0625,0.01171875,-0.296875
-0.375,4.25,-0.453125,0.59375
0.90625,1.5,0.234375,0.6484375
1.3125,-1.1875,0.03125,-0.5546875
-2.1875,4.3125,-0.0546875,0.68359375
1.3125,2.5,0.2890625,1.10546875
-0.8125,4.75,0.33203125,-0.0859375
3.75,1.71875,0.125,-0.330078125
0.71875,4.9375,0.421875,0.3671875
7.15625,-1.46875,0.5859375,-0.4140625
-1.0625,3.96875,-0.1640625,0.6484375
-0.8125,5.0625,0.3671875,0.03125
1.9375,2.625,0.11328125,-0.291015625
4.6875,0.4375,0.625,1.58203125
-2.875,3.0625,-0.6640625,0.3671875
1.0625,3.6875,0.5078125,0.916015625
-0.75,5.4375,0.28125,0.82421875
-0.46875,4.75,0.0234375,1.2890625
0.4375,2.75,0.16015625,0.751953125
-3.375,2.78125,-0.0859375,-0.326171875
2.65625,1.375,0.61328125,1.55859375
3.25,3.25,0.2109375,0.74609375
2.0,3.25,0.24609375,1.38671875
-1.9375,3.3125,0.29296875,0.8515625
1.40625,6.65625,0.6171875,1.328125
-1.46875,4.3125,0.46875,0.5
1.9375,3.15625,0.6875,0.28125
-0.28125,4.09375,0.5546875,0.61328125
0.5625,3.5625,0.09765625,0.640625
-0.375,-0.125,-0.109375,0.4765625
-1.3125,4.5625,0.171875,0.24609375
-1.03125,6.5,0.26953125,-0.392578125
1.1875,4.0,0.828125,0.89453125
-2.5625,5.65625,0.3671875,0.17578125
1.28125,3.34375,0.71875,-0.35546875
0.46875,2.78125,0.515625,0.67578125
-0.375,4.09375,-1.48828125,-0.29296875
0.875,6.21875,-0.1015625,-0.25
1.75,3.5625,0.375,0.0
3.0625,1.875,0.6484375,-0.390625
0.625,2.75,0.234375,0.62890625
-3.40625,6.34375,-0.6796875,0.625
0.875,0.625,-0.2109375,0.3046875
1.6875,4.625,0.53125,0.4296875
1.125,1.125,0.40234375,1.1796875
1.78125,3.8125,1.05078125,0.44140625
-0.3125,2.625,-0.421875,0.91796875
3.5,-4.6875,0.00390625,-0.44140625
1.65625,2.0,0.25,0.107421875
6.28125,-2.75,0.8125,0.0
1.875,3.75,0.25,0.15625
1.0,4.46875,0.26953125,0.69140625
-0.875,4.625,0.70703125,0.625
7.28125,-1.3125,0.8984375,-0.728515625
-0.09375,4.84375,0.4140625,0.828125
1.46875,2.25,0.38671875,0.8828125
0.90625,1.8125,0.46484375,-0.1171875
-1.25,4.125,1.54296875,0.51171875
-0.90625,2.9375,0.390625,0.18359375
0.5625,5.0,0.39453125,0.2578125
3.625,-0.6875,0.75,0.37109375
4.125,2.125,0.6796875,1.2890625
0.125,4.375,1.2734375,0.5703125
5.125,-3.0625,0.1875,-0.00390625
-0.9375,6.5625,1.359375,1.2734375
-0.5,3.0625,0.00390625,0.01953125
0.875,1.3125,0.22265625,0.6640625
-0.75,5.0625,0.1953125,0.859375
-3.0625,5.625,-0.171875,0.5
2.9375,2.0625,0.1796875,0.4765625
-2.0,5.90625,-0.125,-0.03125
1.125,3.34375,0.76171875,-0.18359375
1.71875,-0.40625,0.79296875,-0.107421875
1.625,1.8125,0.13671875,0.369140625
-5.3125,6.71875,-0.5546875,0.203125
-0.78125,5.625,0.7578125,1.46484375
2.25,0.875,0.453125,0.17578125
-0.1875,2.40625,-0.109375,-0.3046875
4.125,-2.9375,0.5390625,0.455078125
0.5625,0.875,0.484375,0.83203125
-1.90625,5.65625,0.453125,0.611328125
2.46875,0.6875,-0.28125,0.140625
0.3125,2.875,0.2421875,-0.40625
-2.875,5.5,0.203125,-0.3671875
1.875,4.65625,0.76171875,0.90625
2.375,1.59375,0.265625,-0.0859375
3.34375,2.5625,0.03515625,0.140625
-0.5625,3.9375,0.1328125,0.54296875
-0.1875,5.125,0.7109375,1.33984375
1.40625,6.25,0.7734375,-0.15234375
-0.5,4.375,0.15234375,0.0625
4.4375,-0.75,1.11328125,0.7109375
0.28125,5.75,0.12890625,0.6015625
0.375,0.9375,0.71875,-0.529296875
6.625,-4.125,0.8671875,-0.3125
1.1875,3.5625,1.04296875,0.421875
1.875,3.375,-0.3984375,0.38671875
3.4375,-1.71875,0.6328125,0.10546875
4.1875,-1.0,0.4296875,0.69140625
1.375,1.6875,0.015625,-0.1171875
1.0,6.8125,0.7265625,0.90625
-0.9375,6.25,0.484375,0.2578125
-1.59375,5.4375,0.3828125,1.16796875
-1.5,3.125,0.21875,0.046875
-3.28125,7.90625,0.765625,0.2890625
-2.6875,6.375,0.8203125,0.0859375
1.5625,2.625,0.5390625,-0.265625
-1.5,4.5,-0.0078125,1.12109375
-2.21875,5.3125,0.6015625,0.35546875
1.59375,5.34375,0.36328125,0.98828125
1.6875,4.53125,1.140625,-0.48828125
-1.1875,5.625,-0.1640625,0.04296875
3.3125,2.21875,-1.08984375,0.6796875
1.65625,2.78125,0.5,0.37109375
-3.25,6.3125,0.42578125,-0.2890625
1.375,4.5625,0.86328125,0.52734375
1.65625,4.0625,0.3671875,0.4140625
0.34375,4.71875,0.41796875,0.859375
-0.125,5.96875,-0.16796875,-0.69140625
5.625,0.5625,0.5390625,0.72265625
2.65625,1.34375,0.765625,0.0625
-1.125,2.75,0.71484375,0.80859375
1.3125,3.3125,1.0078125,0.51953125
0.625,3.375,0.02734375,0.0
0.8125,3.65625,0.546875,0.32421875
2.78125,0.59375,-0.3984375,0.39453125
3.625,1.53125,1.7109375,0.23046875
-1.5625,5.5,0.2890625,0.78515625
-0.53125,5.21875,0.6953125,0.248046875
2.1875,0.59375,0.3671875,0.63671875
-1.53125,6.40625,0.5390625,1.265625
1.53125,3.375,0.85546875,0.4453125
-1.84375,5.625,0.60546875,-0.01953125
2.125,0.5625,0.0859375,0.484375
3.125,-0.5625,-0.14453125,0.19921875
1.875,2.625,0.66796875,-0.1015625
-1.09375,3.75,0.6015625,0.24609375
0.25,3.5,0.42578125,0.0078125
1.28125,3.15625,0.19140625,0.775390625
0.28125,2.8125,0.21875,0.76171875
0.1875,2.46875,0.203125,-0.07421875
1.15625,2.90625,0.1328125,0.51171875
-0.8125,2.6875,-0.4921875,1.12109375
2.4375,2.5625,0.1953125,0.361328125
2.59375,-1.125,0.890625,0.2421875
-0.78125,6.46875,0.76171875,0.92578125
-1.875,5.59375,0.046875,0.96875
-1.4375,2.25,-0.1640625,0.01171875
-5.5625,6.875,-0.375,0.30859375
-0.6875,3.0,0.4453125,0.71875
4.4375,-2.1875,0.89453125,0.41796875
1.21875,1.4375,0.078125,0.52734375
-1.6875,6.03125,-0.25,1.44921875
-0.1875,2.5625,-0.140625,0.375
0.28125,3.53125,0.109375,0.279296875
-2.25,3.3125,-0.35546875,-0.546875
0.625,3.40625,0.0390625,0.13671875
0.75,1.65625,0.4296875,0.9140625
-0.3125,4.84375,0.17578125,0.71484375
-0.21875,3.0625,-0.1640625,-0.1171875
0.09375,2.34375,0.1953125,0.34765625
0.375,2.0,0.8046875,0.060546875
0.59375,5.375,0.8125,0.66015625
1.75,2.9375,0.28125,-0.421875
0.09375,-1.3125,-0.8671875,0.16015625
-0.28125,3.125,0.18359375,0.7109375
2.0,0.0,0.65234375,-0.4375
-0.84375,1.125,0.03125,-0.3515625
1.34375,2.625,-0.3828125,-0.361328125
2.875,0.625,-0.3046875,-0.1875
6.0,-2.5,0.2890625,0.3125
2.78125,-1.625,1.90625,0.28125
-0.5,6.75,0.21875,0.77734375
-1.65625,9.375,-0.5546875,1.48828125
4.03125,-1.03125,1.46875,-0.673828125
0.21875,5.625,1.0625,0.279296875
4.59375,1.5,0.7109375,0.25
-0.0625,3.25,-0.00390625,0.7265625
2.5625,0.9375,0.7734375,-0.02734375
0.6875,0.6875,-0.0078125,0.2265625
-0.1875,3.75,-0.203125,0.375
-0.8125,3.5625,0.0859375,0.44921875
0.28125,3.625,0.609375,-0.2421875
4.1875,-1.75,0.296875,-0.125
2.0,2.0,0.9140625,0.34375
7.90625,-0.8125,1.06640625,0.82421875
-0.6875,3.53125,-0.2734375,0.55859375
2.5,0.5625,0.48828125,0.19921875
-0.0625,3.75,0.109375,0.3125
-1.28125,2.5625,0.0859375,0.359375
-0.0625,4.15625,-0.03515625,-0.26953125
-0.5625,4.375,0.0546875,0.38671875
-1.125,0.5625,-0.2265625,-0.53125
2.6875,0.6875,-0.3828125,-0.296875
1.4375,2.0625,0.36328125,0.7265625
3.1875,0.8125,0.71875,0.109375
1.21875,1.65625,0.37890625,-0.2890625
2.375,4.375,1.48046875,0.03125
-3.4375,5.90625,-0.4296875,1.44140625
0.03125,6.71875,0.4609375,0.265625
0.375,1.5,0.25,0.234375
3.5625,2.4375,0.1484375,1.03125
0.6875,7.46875,0.69921875,0.38671875
-0.96875,4.4375,0.078125,0.8515625
1.125,3.375,0.3515625,0.4296875
5.59375,1.84375,0.22265625,0.984375
0.28125,2.84375,0.20703125,-0.111328125
-1.375,1.9375,0.0546875,0.7109375
-0.9375,7.8125,0.57421875,0.59375
-0.5,1.75,0.9609375,0.3046875
1.3125,3.03125,0.1796875,0.38671875
-2.8125,5.5,0.3359375,-0.1640625
-1.875,4.6875,-0.1484375,0.57421875
-1.84375,4.625,0.4609375,0.4765625
-1.375,4.09375,0.8203125,0.400390625
7.15625,-5.875,0.609375,0.07421875
1.25,1.6875,-0.390625,0.54296875
1.5,2.78125,0.5859375,0.671875
0.40625,2.90625,0.04296875,-0.0703125
-1.15625,4.15625,-0.7734375,0.02734375
-0.75,5.15625,0.8125,0.935546875
1.21875,2.03125,0.765625,0.31640625
1.625,4.25,0.14453125,0.666015625
2.625,0.40625,0.03515625,0.2734375
1.0,2.3125,-0.375,1.1484375
-2.25,5.4375,0.18359375,0.6484375
2.71875,1.6875,0.9296875,0.65625
0.375,4.4375,-0.2734375,1.171875
-0.71875,4.21875,0.1953125,-0.4609375
0.4375,4.28125,0.34375,0.7734375
0.375,0.5,0.3515625,-0.08984375
-1.0,1.8125,0.79296875,0.30859375
-2.15625,6.46875,0.56640625,0.6640625
-1.4375,5.75,-0.21875,1.0625
3.46875,0.65625,0.33203125,-0.869140625
-0.0625,5.0625,0.234375,0.91796875
1.5625,5.0625,0.0546875,0.265625
1.03125,3.46875,0.47265625,0.794921875
-2.78125,4.75,0.5234375,0.9375
2.28125,0.8125,0.3359375,1.55859375
3.875,2.03125,1.546875,-0.08203125
-1.71875,3.3125,0.640625,-1.1953125
2.8125,1.375,1.0390625,-0.84765625
1.0625,7.75,-0.0234375,0.4375
-0.0625,5.15625,-0.2421875,0.453125
3.1875,-3.5,0.3515625,-0.32421875
-2.375,3.34375,0.46484375,-0.3984375
0.375,1.9375,0.21875,0.7265625
-0.1875,2.34375,1.7890625,0.00390625
-0.75,2.03125,-0.28515625,0.1328125
0.34375,4.125,0.1875,0.40234375
2.4375,1.4375,0.36328125,0.41015625
0.375,6.1875,0.30859375,0.3671875
-0.25,4.3125,0.0390625,1.125
-2.375,5.1875,1.0234375,0.52734375
1.09375,1.875,0.890625,-0.90625
1.0625,5.375,0.9140625,1.14453125
1.0625,1.75,0.578125,0.751953125
-0.5625,5.15625,0.26171875,0.56640625
-1.5,5.3125,-1.3203125,1.09375
1.6875,2.03125,-0.109375,-0.24609375
0.75,4.4375,0.171875,0.640625
4.8125,3.5625,0.8125,-0.13671875
0.5,4.625,1.0390625,0.41015625
0.3125,1.875,0.5859375,0.3671875
5.25,1.875,0.39453125,0.703125
1.78125,-0.75,0.28125,-0.12109375
-0.6875,5.625,0.42578125,0.421875
0.46875,1.96875,0.0703125,-0.19140625
2.09375,2.6875,0.203125,0.64453125
0.0,2.8125,0.453125,0.09765625
0.71875,3.375,0.47265625,0.9921875
0.65625,3.1875,0.4609375,0.27734375
3.71875,-2.34375,0.015625,-0.69140625
-3.3125,4.21875,0.3984375,0.34375
-2.0,7.0,0.4375,0.7890625
1.375,1.5625,0.1796875,0.41796875
1.28125,3.5,0.1796875,-0.921875
-0.03125,4.25,0.546875,0.650390625
1.8125,0.875,0.015625,-0.390625
-6.0,7.125,0.703125,0.2578125
1.3125,4.6875,0.51953125,1.041015625
0.6875,3.5625,0.8828125,1.0546875
-0.75,6.53125,-0.3515625,0.80078125
-0.78125,5.3125,0.01171875,0.26953125
3.9375,1.125,1.1328125,-0.14453125
1.4375,3.375,-0.07421875,-0.3828125
-1.78125,3.25,0.265625,1.0390625
-1.125,2.90625,-0.421875,0.90234375
1.5,1.5,0.33203125,0.234375
1.6875,1.78125,0.3359375,0.9609375
0.78125,6.625,0.2265625,0.82421875
2.1875,1.25,-0.046875,-0.125
2.9375,2.125,0.07421875,0.453125
-2.4375,7.5625,-0.03125,0.474609375
-2.34375,4.75,-0.22265625,-0.05859375
3.375,0.4375,0.1171875,0.23046875
-0.28125,4.3125,0.2578125,0.2578125
1.875,5.25,0.71875,0.23828125
0.4375,2.75,0.234375,0.302734375
2.3125,-0.8125,0.96484375,-0.359375
0.5625,6.28125,0.08203125,1.15625
1.6875,1.6875,0.59375,0.03515625
2.90625,2.59375,0.53125,-0.40234375
2.125,2.3125,0.92578125,-0.25
0.84375,6.5,0.8515625,1.66796875
-1.375,2.875,0.4765625,0.10546875
1.5625,3.0,-0.2265625,0.20703125
3.15625,3.5625,0.31640625,0.4765625
-2.71875,2.59375,1.1171875,-0.4453125
0.0,-0.34375,-0.359375,0.50390625
-0.78125,5.875,0.015625,0.8515625
1.21875,4.625,0.6796875,0.47265625
-1.25,6.65625,0.6875,0.50390625
1.34375,0.4375,-0.1953125,-0.06640625
0.9375,2.4375,-0.00390625,0.109375
1.96875,0.5,-0.40234375,0.28125
1.0625,1.8125,0.52734375,0.54296875
-0.375,4.8125,-0.03125,0.599609375
3.75,1.78125,1.25,0.078125
-0.4375,1.3125,0.34375,0.2734375
-1.78125,5.625,-0.0703125,0.5703125
-0.90625,3.53125,0.59765625,-0.25
-0.8125,4.5,0.56640625,0.359375
-2.4375,4.6875,1.03515625,1.5703125
0.6875,3.71875,0.62890625,0.65625
-0.25,2.3125,0.63671875,0.525390625
1.625,1.4375,0.140625,0.73828125
1.21875,3.25,0.78125,0.640625
2.5,0.5,0.3359375,-0.25390625
-0.78125,5.78125,0.40625,1.33984375
4.5,-1.875,0.328125,-1.107421875
1.375,4.1875,0.796875,1.24609375
2.375,0.8125,0.67578125,0.234375
-0.75,3.8125,0.578125,-0.4375
-0.71875,4.75,0.3984375,1.42578125
1.125,1.90625,0.41796875,0.0
-1.21875,3.8125,-0.4375,1.0078125
-0.0625,5.6875,-0.619140625,1.0546875
1.40625,1.65625,0.7890625,-0.16796875
1.28125,-2.6875,0.28125,-0.4609375
1.78125,2.15625,-0.265625,0.0625
-4.6875,3.4375,0.671875,-0.04296875
-0.71875,5.25,0.1015625,1.0234375
-0.15625,3.0,0.7890625,-0.474609375
1.25,6.75,0.51171875,1.09765625
-1.5625,5.875,0.359375,0.5234375
2.75,1.75,0.0703125,0.84375
0.4375,3.375,0.42578125,0.60546875
-0.8125,2.25,0.140625,0.60546875
3.25,2.34375,0.421875,0.052734375
0.84375,3.15625,0.828125,0.27734375
-2.84375,6.3125,0.1640625,1.2109375
0.0,0.8125,0.5546875,0.203125
-4.40625,5.75,-0.0234375,0.8828125
-1.0625,4.03125,0.36328125,0.53515625
1.40625,1.375,0.3515625,-0.4609375
2.25,2.125,0.17578125,0.47265625
-1.0,4.1875,0.609375,0.9765625
-0.25,5.0625,0.4296875,0.671875
0.6875,1.375,-0.0546875,-0.271484375
-1.125,6.28125,-0.42578125,0.8203125
3.40625,1.78125,0.546875,0.328125
-1.75,1.0,0.16015625,-0.08984375
3.15625,2.875,-0.2265625,0.875
7.5,-0.6875,0.5234375,0.0
2.03125,2.46875,0.03515625,-0.328125
0.21875,2.78125,0.453125,0.51171875
-0.46875,0.5625,0.08984375,-0.513671875
1.4375,3.8125,0.8125,0.1875
5.375,-1.28125,0.09765625,-0.06640625
-1.0625,2.5625,0.4296875,0.080078125
0.90625,4.25,0.5078125,0.25
2.4375,1.25,1.6328125,0.390625
4.75,0.625,0.2265625,1.2265625
-0.1875,5.8125,0.67578125,0.58203125
-0.03125,2.9375,0.35546875,1.369140625
3.0,1.0625,-0.26171875,-0.185546875
2.625,1.75,0.03125,0.03125
0.96875,2.53125,0.3984375,0.5234375
3.0625,2.1875,0.078125,-0.22265625
1.125,4.625,0.4453125,0.390625
-0.5625,2.9375,0.5859375,-0.04296875
-2.71875,7.0,-1.02734375,0.7890625
-1.375,2.75,0.2421875,-0.2890625
1.34375,2.84375,0.046875,1.41796875
2.3125,2.9375,0.61328125,-0.02734375
1.6875,4.4375,0.609375,0.00390625
2.40625,2.375,0.328125,-0.041015625
3.8125,3.1875,0.18359375,-0.201171875
1.15625,4.25,0.078125,0.685546875
-2.9375,8.875,0.08984375,0.73046875
1.4375,4.0625,1.00390625,0.0
-0.25,4.59375,0.33984375,0.56640625
-0.40625,5.875,0.53125,0.3046875
2.03125,1.0,0.9140625,0.36328125
0.25,2.4375,0.66796875,1.25390625
6.71875,2.75,-0.0234375,0.34765625
-1.6875,6.75,-0.17578125,0.65625
3.3125,-0.65625,-0.1796875,0.015625
0.3125,1.1875,0.09375,0.76171875
1.5,2.625,0.125,0.791015625
-1.78125,8.40625,0.2109375,0.83984375
2.65625,1.53125,0.3828125,0.5625
-0.28125,5.15625,1.34375,0.6015625
2.75,0.4375,0.0703125,-0.275390625
2.375,2.875,0.0859375,0.328125
0.03125,4.59375,0.73046875,0.26953125
2.5,0.9375,0.421875,0.203125
3.0,1.375,0.28125,-0.142578125
0.375,3.8125,0.53515625,0.93359375
-2.0,3.6875,0.109375,0.75390625
3.1875,1.1875,0.55859375,0.80078125
2.5,4.0625,0.33203125,0.09375
3.5625,-3.15625,0.96875,0.015625
-1.0,3.125,-0.3984375,0.4375
-0.3125,5.5625,0.4921875,1.4375
0.625,4.6875,0.2109375,0.787109375
-0.75,3.8125,0.265625,0.40234375
0.96875,3.0625,0.55859375,1.076171875
-0.15625,4.125,0.4609375,0.76953125
0.1875,4.8125,0.8515625,1.00390625
-0.75,1.8125,0.33984375,-0.4296875
-2.5625,3.9375,-3.8671875,-0.078125
0.0625,2.5625,0.37109375,0.3125
2.4375,1.5625,0.53125,0.546875
2.125,1.3125,0.6484375,-0.1640625
-1.0625,3.0,0.171875,1.16796875
1.25,2.25,-0.21875,0.8203125
0.90625,3.6875,0.4140625,-0.296875
1.5,3.3125,0.4375,0.15234375
0.8125,2.59375,0.7734375,0.66015625
1.625,0.71875,0.4296875,0.25390625
-0.25,2.0625,0.65625,0.66796875
-0.03125,3.1875,-0.15625,0.5625
2.875,0.75,0.28125,0.64453125
8.4375,-6.3125,0.2109375,0.30859375
-2.125,4.46875,0.03125,0.49609375
-0.4375,6.40625,0.50390625,0.8203125
2.0,-0.4375,-0.1875,-0.83984375
1.84375,6.25,0.66796875,0.48828125
1.0,2.375,-0.5625,-1.16796875
0.84375,3.65625,0.828125,0.25390625
-0.6875,4.40625,0.359375,-0.650390625
-3.53125,6.9375,-0.12109375,0.05078125
-0.8125,4.4375,0.16796875,0.4453125
-1.375,3.6875,0.296875,0.5703125
1.875,2.46875,0.5859375,0.65625
3.5,2.28125,0.390625,0.17578125
2.09375,2.4375,0.1484375,-1.4140625
2.0,1.4375,-0.1171875,-0.72265625
0.9375,3.625,0.703125,0.83984375
1.46875,7.9375,0.359375,0.0625
-0.9375,1.75,0.296875,0.21875
1.34375,2.65625,0.7890625,-0.12890625
-0.84375,-0.46875,0.55078125,0.88671875
1.1875,2.0,0.15234375,0.7109375
-0.875,5.0,0.63671875,0.81640625
-2.75,4.5,0.5234375,0.2890625
0.0625,3.8125,0.75,-0.51171875
0.8125,2.0625,0.67578125,0.439453125
-1.25,5.25,0.578125,0.4453125
1.0625,1.0625,0.63671875,0.5078125
2.28125,2.875,0.1171875,0.4140625
0.375,3.1875,0.2578125,0.13671875
-0.03125,1.09375,0.30859375,0.16796875
0.375,2.625,-0.5078125,0.93359375
2.875,2.40625,0.5,0.44140625
2.78125,3.875,0.609375,0.30859375
0.53125,2.25,0.4921875,0.75390625
0.96875,2.03125,0.25,-0.40234375
-0.625,4.375,0.359375,0.21875
2.5625,0.9375,0.47265625,-0.24609375
4.53125,-4.4375,-0.21484375,0.1015625
2.5625,-0.1875,0.3984375,0.2421875
0.5,4.40625,0.9921875,0.2265625
0.40625,2.3125,0.43359375,-0.23046875
0.8125,1.1875,-0.640625,0.0859375
1.40625,0.25,0.140625,0.412109375
1.40625,1.78125,0.61328125,0.671875
1.6875,1.40625,0.49609375,-0.3046875
-1.25,2.8125,-0.15625,-0.9375
-3.46875,6.46875,0.11328125,0.486328125
0.25,4.78125,0.5625,1.01171875
1.03125,4.5625,0.41796875,0.23046875
-0.84375,0.75,0.0,-0.03515625
0.53125,2.625,0.22265625,0.66796875
2.125,3.9375,0.56640625,0.666015625
5.5625,0.8125,0.625,0.1640625
-1.09375,3.1875,-0.09375,0.4921875
-3.6875,3.3125,0.078125,0.4609375
3.1875,-1.1875,0.5390625,-0.015625
1.25,4.3125,0.2265625,0.6171875
4.03125,-1.96875,1.3046875,-0.248046875
0.46875,6.25,0.0859375,0.6953125
-0.71875,4.0,-0.09375,-0.43359375
3.96875,0.28125,-0.5625,0.18359375
1.3125,0.03125,1.0,0.7734375
-0.6875,2.875,-0.2109375,0.21484375
4.6875,1.4375,1.0390625,1.00390625
-0.625,2.625,-0.6640625,-0.1484375
-0.59375,2.15625,-0.34375,0.806640625
0.34375,7.375,0.015625,0.875
-1.34375,5.46875,0.48828125,0.9609375
3.28125,-1.0625,1.3125,0.16015625
-0.875,2.9375,0.296875,0.40234375
-0.25,2.0625,-0.2578125,-0.609375
5.125,-0.65625,0.93359375,-0.888671875
-3.125,4.4375,0.34375,-0.29296875
1.9375,2.1875,-0.1484375,-0.08203125
1.59375,5.34375,0.109375,0.41015625
0.84375,4.15625,-0.5078125,0.57421875
-3.0625,4.75,0.578125,1.20703125
1.96875,4.0625,0.359375,0.923828125
-2.0625,2.875,0.4296875,0.71875
2.0,2.125,-0.265625,-0.0546875
-1.9375,4.65625,0.57421875,0.5234375
0.78125,1.375,0.58203125,0.443359375
1.0625,2.25,0.40625,0.53515625
4.8125,-3.8125,0.59375,0.3359375
3.9375,-0.21875,0.140625,-0.279296875
-1.3125,3.0,0.57421875,0.07421875
6.9375,1.9375,-1.0078125,-0.58984375
4.59375,-3.0625,0.96484375,0.9453125
-1.625,4.625,0.421875,0.1875
3.375,-0.6875,0.859375,0.15625
-3.03125,8.1875,0.34375,2.46875
1.15625,1.78125,0.3671875,-0.1484375
1.1875,5.28125,0.84765625,1.015625
-1.375,5.65625,0.21875,0.87890625
0.8125,3.1875,0.421875,0.4375
0.34375,6.3125,0.453125,-0.24609375
1.21875,4.0625,0.609375,0.96484375
0.5625,2.0,0.50390625,0.5390625
0.75,5.3125,0.9921875,0.15625
2.0,4.15625,0.31640625,0.7265625
1.6875,2.5625,0.9765625,0.140625
2.5,4.1875,0.1796875,0.67578125
0.75,3.625,-0.046875,0.25
1.9375,0.4375,0.27734375,-0.2265625
-1.8125,5.625,-0.0234375,0.80859375
3.25,2.09375,0.3359375,1.4453125
1.3125,1.8125,0.515625,0.22265625
-1.4375,4.65625,-0.203125,0.359375
0.875,4.65625,1.0703125,0.68359375
0.0,2.4375,-0.4453125,-0.255859375
0.375,1.9375,1.1015625,0.98046875
1.28125,2.5625,0.60546875,0.4296875
-3.28125,5.21875,0.24609375,0.27734375
1.96875,3.25,0.5390625,-0.029296875
0.03125,4.78125,0.4140625,0.37890625
-0.15625,3.96875,0.65234375,1.203125
0.3125,3.28125,0.53125,0.1796875
-0.75,5.5,0.46875,0.140625
1.5,0.75,0.7578125,-0.37890625
4.75,-4.4375,2.6171875,-0.02734375
-1.0625,3.875,0.1953125,-0.0625
4.8125,1.28125,0.94921875,0.37890625
3.9375,-2.90625,0.4609375,0.50390625
-2.1875,4.96875,0.57421875,0.83203125
-3.1875,4.75,0.55859375,1.31640625
0.6875,2.8125,0.2578125,-0.0078125
2.21875,2.34375,1.875,0.576171875
-0.96875,2.53125,-0.6875,-0.556640625
1.96875,4.75,0.16796875,1.03125
0.71875,4.84375,0.3984375,0.443359375
2.375,0.0625,0.1484375,0.15234375
0.71875,3.25,0.34375,0.48046875
-0.84375,3.5,-0.078125,0.37890625
2.6875,5.625,1.328125,0.28515625
1.53125,3.0625,-0.21875,0.81640625
1.25,4.1875,-0.4921875,0.9296875
-1.65625,3.125,0.2109375,0.55859375
-1.125,5.0,0.03125,-0.26953125
2.125,3.1875,0.71484375,0.23046875
-2.625,5.46875,0.7265625,1.31640625
-0.59375,4.84375,0.2109375,0.58203125
-0.5625,5.1875,0.1015625,0.56640625
0.8125,2.625,-0.03125,-0.3203125
-1.8125,7.6875,0.0078125,0.57421875
0.625,1.5625,0.13671875,0.1171875
2.6875,1.8125,0.1328125,0.32421875
1.4375,-2.5,0.2265625,0.39453125
1.0,5.9375,0.39453125,1.2265625
-0.5625,3.1875,0.265625,0.8203125
2.625,0.0,0.11328125,0.1015625
-1.5,3.09375,0.88671875,0.80859375
2.0625,0.4375,0.0390625,0.1796875
-0.5,5.5625,0.55859375,0.42578125
0.59375,4.0,1.4453125,0.6015625
-0.5,7.28125,0.23046875,0.8515625
3.25,2.8125,0.5703125,-1.08203125
0.53125,7.40625,1.109375,0.73046875
-2.0,4.28125,-0.23046875,0.1953125
3.5625,-1.0625,0.3671875,-0.171875
-1.46875,4.5625,0.421875,0.234375
2.78125,0.375,0.26171875,-0.2890625
0.15625,2.71875,-0.9765625,-0.16015625
-2.15625,5.84375,-0.3671875,-0.037109375
1.28125,0.4375,0.28125,0.11328125
0.78125,1.6875,-0.7734375,0.89453125
1.40625,1.28125,-0.6953125,0.16015625
2.71875,3.75,0.9453125,1.18359375
3.6875,1.0,0.546875,1.599609375
-0.09375,3.78125,0.25,0.24609375
0.625,4.625,1.26171875,0.8671875
0.375,3.25,0.12109375,0.26953125
1.25,2.1875,1.2265625,0.75
-0.4375,2.9375,0.234375,1.140625
4.0625,-0.46875,0.28125,-0.1640625
0.90625,2.8125,0.4140625,0.43359375
2.3125,3.5625,0.3828125,-0.08984375
-0.0625,3.90625,0.81640625,-0.4140625
0.78125,2.4375,0.625,0.0703125
-1.125,4.3125,-0.140625,0.53125
-2.0,3.9375,0.37890625,1.265625
1.34375,3.65625,0.87890625,0.58203125
-0.03125,2.9375,0.0546875,0.12109375
-0.0625,2.625,0.16015625,0.4765625
-1.21875,2.5625,-1.1796875,0.55078125
0.96875,4.9375,-0.37890625,0.44921875
2.3125,5.875,0.27734375,0.19140625
-0.40625,6.59375,0.171875,0.44921875
-2.6875,6.84375,-0.26171875,1.796875
4.21875,-0.25,0.2890625,0.66015625
1.6875,4.09375,-0.0625,0.08984375
1.96875,-0.5,1.296875,-0.02734375
