s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-50.15625,-50.75,-5.625,-5.8125,-49.21875,-49.1875,-4.94140625,-4.9296875,0.59375,-0.03125,0.1875,-0.01171875
-48.625,-50.375,-4.60546875,-5.375,-48.40625,-48.0,-4.375,-4.546875,1.75,-0.40625,0.76953125,0.171875
-46.09375,-47.53125,-5.16796875,-5.26953125,-46.96875,-45.9375,-5.12109375,-4.93359375,1.4375,-1.03125,0.1015625,-0.1875
-46.375,-48.625,-5.25390625,-6.35546875,-47.9375,-45.9375,-7.13671875,-6.6953125,2.25,-2.0,1.1015625,-0.44140625
-52.53125,-51.125,-5.34375,-5.30078125,-49.96875,-50.875,-5.4375,-5.50390625,-1.40625,0.90625,-0.04296875,0.06640625
-51.03125,-51.25,-5.3125,-5.6640625,-50.21875,-49.84375,-4.57421875,-4.89453125,0.21875,-0.375,0.3515625,0.3203125
-53.15625,-55.8125,-5.28125,-5.66796875,-53.46875,-52.65625,-4.69140625,-4.62109375,2.65625,-0.8125,0.38671875,-0.0703125
-48.5625,-49.125,-3.0,-2.94921875,-47.09375,-47.0,-1.451171875,-1.4248046875,0.5625,-0.09375,-0.05078125,-0.0263671875
-51.4375,-50.125,-2.6171875,-2.5234375,-49.40625,-49.90625,-1.5,-1.5283203125,-1.3125,0.5,-0.09375,0.0283203125
-47.96875,-47.90625,-2.9140625,-3.36328125,-45.9375,-46.25,-1.2529296875,-1.232421875,-0.0625,0.3125,0.44921875,-0.0205078125
-50.625,-52.25,-2.970703125,-2.9765625,-49.25,-48.5,-1.3408203125,-1.3388671875,1.625,-0.75,0.005859375,-0.001953125
-50.6875,-51.15625,-3.044921875,-3.013671875,-48.84375,-48.71875,-0.9814453125,-1.0849609375,0.46875,-0.125,-0.03125,0.103515625
-48.0625,-48.84375,-2.916015625,-3.001953125,-47.28125,-47.4375,-1.369140625,-1.310546875,0.78125,0.15625,0.0859375,-0.05859375
-50.1875,-53.0,-2.9140625,-3.06640625,-49.90625,-47.90625,-1.5439453125,-1.55078125,2.8125,-2.0,0.15234375,0.0068359375
-49.0625,-51.65625,-2.685546875,-2.759765625,-51.65625,-48.21875,-1.7255859375,-1.7265625,2.59375,-3.4375,0.07421875,0.0009765625
-48.625,-50.53125,-3.09375,-3.408203125,-49.6875,-47.5625,-1.4755859375,-1.390625,1.90625,-2.125,0.314453125,-0.0849609375
-50.03125,-52.125,-2.62890625,-2.6015625,-50.375,-49.3125,-1.556640625,-1.525390625,2.09375,-1.0625,-0.02734375,-0.03125
-55.15625,-54.4375,-6.37890625,-6.28125,-50.53125,-50.15625,-3.05078125,-3.255859375,-0.71875,-0.375,-0.09765625,0.205078125
-53.59375,-54.40625,-6.75,-6.8125,-50.125,-49.65625,-3.099609375,-3.255859375,0.8125,-0.46875,0.0625,0.15625
-52.53125,-54.9375,-5.43359375,-6.0078125,-52.25,-51.0,-2.744140625,-2.82421875,2.40625,-1.25,0.57421875,0.080078125
-56.375,-57.53125,-6.91796875,-7.0390625,-52.78125,-52.28125,-2.828125,-2.888671875,1.15625,-0.5,0.12109375,0.060546875
-54.40625,-53.75,-6.046875,-6.5390625,-49.59375,-51.625,-2.921875,-3.08984375,-0.65625,2.03125,0.4921875,0.16796875
-61.15625,-62.21875,-7.28515625,-7.578125,-57.375,-57.75,-3.388671875,-3.41796875,1.0625,0.375,0.29296875,0.029296875
-54.9375,-54.28125,-6.6875,-7.02734375,-51.375,-51.90625,-3.228515625,-3.662109375,-0.65625,0.53125,0.33984375,0.43359375
-51.6875,-52.75,-5.421875,-6.03125,-50.375,-51.0,-3.3828125,-3.583984375,1.0625,0.625,0.609375,0.201171875
-51.40625,-53.59375,-5.9375,-6.7421875,-50.0,-49.25,-3.73828125,-3.89453125,2.1875,-0.75,0.8046875,0.15625
-50.5,-55.3125,-5.83984375,-6.6484375,-51.90625,-49.28125,-3.095703125,-3.2265625,4.8125,-2.625,0.80859375,0.130859375
-50.46875,-48.34375,-3.07421875,-3.087890625,-49.6875,-50.90625,-2.537109375,-2.314453125,-2.125,1.21875,0.013671875,-0.22265625
-44.53125,-45.75,-3.126953125,-3.158203125,-46.96875,-45.375,-3.0390625,-3.03515625,1.21875,-1.59375,0.03125,-0.00390625
-49.28125,-50.21875,-3.154296875,-3.115234375,-52.09375,-50.375,-3.302734375,-3.0625,0.9375,-1.71875,-0.0390625,-0.240234375
-48.125,-49.53125,-2.82421875,-2.89453125,-49.46875,-48.4375,-2.666015625,-2.541015625,1.40625,-1.03125,0.0703125,-0.125
-44.53125,-45.25,-3.201171875,-3.185546875,-47.78125,-46.4375,-2.861328125,-3.04296875,0.71875,-1.34375,-0.015625,0.181640625
-46.03125,-46.5625,-3.3671875,-3.39453125,-46.09375,-45.0625,-3.314453125,-3.19140625,0.53125,-1.03125,0.02734375,-0.123046875
-47.46875,-47.8125,-3.02734375,-3.01953125,-48.28125,-48.0625,-2.64453125,-2.57421875,0.34375,-0.21875,-0.0078125,-0.0703125
-45.90625,-46.5,-3.080078125,-3.029296875,-46.1875,-44.65625,-3.259765625,-3.21484375,0.59375,-1.53125,-0.05078125,-0.044921875
-47.875,-47.71875,-3.205078125,-3.193359375,-47.40625,-47.40625,-2.923828125,-2.974609375,-0.15625,0.0,-0.01171875,0.05078125
-47.4375,-49.21875,-3.20703125,-3.234375,-49.28125,-47.25,-3.005859375,-2.984375,1.78125,-2.03125,0.02734375,-0.021484375
-59.65625,-60.375,-6.56640625,-6.91015625,-58.40625,-59.9375,-4.27734375,-4.05859375,0.71875,1.53125,0.34375,-0.21875
-61.28125,-60.65625,-7.140625,-7.58203125,-58.78125,-60.4375,-3.978515625,-3.849609375,-0.625,1.65625,0.44140625,-0.12890625
-58.875,-58.03125,-5.8984375,-6.45703125,-56.90625,-58.625,-3.798828125,-3.677734375,-0.84375,1.71875,0.55859375,-0.12109375
-62.6875,-62.3125,-6.65625,-7.1875,-61.59375,-63.03125,-4.57421875,-4.37109375,-0.375,1.4375,0.53125,-0.203125
-61.375,-61.65625,-6.40234375,-6.82421875,-60.25,-61.15625,-4.15625,-4.01953125,0.28125,0.90625,0.421875,-0.13671875
-59.65625,-58.625,-6.83984375,-6.91015625,-56.25,-58.09375,-3.740234375,-4.0078125,-1.03125,1.84375,0.0703125,0.267578125
-60.25,-60.96875,-6.671875,-7.0546875,-58.46875,-59.9375,-3.63671875,-3.484375,0.71875,1.46875,0.3828125,-0.15234375
-61.78125,-62.125,-6.81640625,-6.87890625,-60.75,-61.40625,-4.26171875,-3.96875,0.34375,0.65625,0.0625,-0.29296875
-60.09375,-60.96875,-6.171875,-6.66015625,-59.09375,-60.96875,-4.390625,-4.15234375,0.875,1.875,0.48828125,-0.23828125
-60.625,-60.53125,-6.06640625,-6.26171875,-59.125,-60.9375,-3.8359375,-3.986328125,-0.09375,1.8125,0.1953125,0.150390625
-52.09375,-52.96875,-4.578125,-5.28515625,-55.5625,-55.34375,-4.1875,-3.8125,0.875,-0.21875,0.70703125,-0.375
-51.1875,-50.53125,-3.7578125,-4.171875,-53.875,-55.21875,-4.42578125,-4.078125,-0.65625,1.34375,0.4140625,-0.34765625
-54.34375,-52.15625,-5.43359375,-5.28515625,-54.15625,-56.53125,-3.931640625,-3.498046875,-2.1875,2.375,-0.1484375,-0.43359375
-52.125,-52.03125,-2.7734375,-4.2265625,-54.75,-55.3125,-4.07421875,-3.650390625,-0.09375,0.5625,1.453125,-0.423828125
-51.53125,-52.375,-3.48828125,-3.861328125,-56.375,-55.78125,-4.29296875,-4.046875,0.84375,-0.59375,0.373046875,-0.24609375
-52.25,-49.59375,-3.455078125,-3.935546875,-54.3125,-56.9375,-3.88671875,-3.80859375,-2.65625,2.625,0.48046875,-0.078125
-50.3125,-52.0,-3.630859375,-4.31640625,-55.34375,-54.1875,-4.25,-3.787109375,1.6875,-1.15625,0.685546875,-0.462890625
-49.5,-50.375,-2.732421875,-3.990234375,-53.03125,-52.875,-3.80078125,-3.46484375,0.875,-0.15625,1.2578125,-0.3359375
-51.40625,-49.84375,-3.501953125,-4.15625,-52.96875,-54.65625,-3.748046875,-3.44921875,-1.5625,1.6875,0.654296875,-0.298828125
-50.4375,-52.59375,-4.45703125,-5.6484375,-55.1875,-52.8125,-3.666015625,-3.486328125,2.15625,-2.375,1.19140625,-0.1796875
-49.28125,-49.125,-5.3984375,-6.2109375,-50.4375,-51.15625,-2.333984375,-2.53125,-0.15625,0.71875,0.8125,0.197265625
-53.0,-52.125,-6.6796875,-7.22265625,-54.03125,-55.3125,-2.53515625,-2.455078125,-0.875,1.28125,0.54296875,-0.080078125
-53.03125,-51.09375,-6.73046875,-6.57421875,-52.40625,-53.75,-3.515625,-3.07421875,-1.9375,1.34375,-0.15625,-0.44140625
-50.21875,-49.96875,-6.1796875,-6.30859375,-52.78125,-53.59375,-2.806640625,-2.76171875,-0.25,0.8125,0.12890625,-0.044921875
-47.15625,-47.90625,-5.5703125,-6.31640625,-49.4375,-49.3125,-3.78515625,-3.587890625,0.75,-0.125,0.74609375,-0.197265625
-52.15625,-50.78125,-5.20703125,-5.30859375,-52.03125,-53.875,-2.865234375,-3.01171875,-1.375,1.84375,0.1015625,0.146484375
-50.875,-52.21875,-6.296875,-7.046875,-53.125,-52.34375,-3.83984375,-3.29296875,1.34375,-0.78125,0.75,-0.546875
-51.28125,-50.9375,-6.60546875,-7.1796875,-51.46875,-52.3125,-2.724609375,-2.509765625,-0.34375,0.84375,0.57421875,-0.21484375
-54.40625,-52.46875,-6.921875,-6.7109375,-53.15625,-53.9375,-3.853515625,-3.490234375,-1.9375,0.78125,-0.2109375,-0.36328125
-51.875,-51.90625,-5.47265625,-6.04296875,-52.84375,-53.8125,-3.751953125,-3.560546875,0.03125,0.96875,0.5703125,-0.19140625
-53.9375,-54.8125,-4.515625,-4.89453125,-54.5,-54.90625,-3.82421875,-4.02734375,0.875,0.40625,0.37890625,0.203125
-51.9375,-50.625,-3.5234375,-3.923828125,-51.3125,-53.53125,-4.37109375,-4.29296875,-1.3125,2.21875,0.400390625,-0.078125
-56.375,-53.34375,-4.09765625,-3.798828125,-56.3125,-57.75,-4.2890625,-3.701171875,-3.03125,1.4375,-0.298828125,-0.587890625
-54.4375,-55.03125,-4.65234375,-5.453125,-56.03125,-55.90625,-4.06640625,-4.06640625,0.59375,-0.125,0.80078125,0.0
-55.25,-53.6875,-5.03515625,-5.26171875,-53.65625,-55.71875,-4.48046875,-4.40234375,-1.5625,2.0625,0.2265625,-0.078125
-52.5,-49.1875,-4.0859375,-4.48828125,-50.78125,-54.0,-4.29296875,-4.2421875,-3.3125,3.21875,0.40234375,-0.05078125
-58.65625,-56.1875,-4.40625,-4.2890625,-57.96875,-60.8125,-4.35546875,-4.41015625,-2.46875,2.84375,-0.1171875,0.0546875
-51.875,-52.15625,-3.96484375,-4.46484375,-53.71875,-54.0,-3.779296875,-3.68359375,0.28125,0.28125,0.5,-0.095703125
-54.65625,-54.28125,-3.43359375,-3.560546875,-57.1875,-58.375,-3.548828125,-3.201171875,-0.375,1.1875,0.126953125,-0.34765625
-52.90625,-51.28125,-3.986328125,-4.640625,-52.6875,-55.09375,-3.990234375,-3.951171875,-1.625,2.40625,0.654296875,-0.0390625
-48.0,-46.90625,-2.47265625,-2.25,-48.28125,-49.375,-3.048828125,-3.025390625,-1.09375,1.09375,-0.22265625,-0.0234375
-52.78125,-48.9375,-2.69921875,-1.8720703125,-50.71875,-54.0,-3.03125,-3.107421875,-3.84375,3.28125,-0.8271484375,0.076171875
-53.625,-50.9375,-3.697265625,-2.95703125,-52.25,-55.96875,-2.51171875,-2.650390625,-2.6875,3.71875,-0.740234375,0.138671875
-50.8125,-49.375,-2.412109375,-2.408203125,-51.53125,-53.0,-3.33203125,-3.296875,-1.4375,1.46875,-0.00390625,-0.03515625
-51.09375,-48.34375,-2.857421875,-3.048828125,-49.59375,-53.3125,-2.580078125,-2.681640625,-2.75,3.71875,0.19140625,0.1015625
-50.0,-48.34375,-2.216796875,-1.9580078125,-50.1875,-51.6875,-2.71484375,-2.763671875,-1.65625,1.5,-0.2587890625,0.048828125
-48.78125,-46.4375,-1.576171875,-1.2490234375,-47.71875,-49.46875,-2.66015625,-2.775390625,-2.34375,1.75,-0.3271484375,0.115234375
-54.6875,-52.46875,-3.365234375,-2.94921875,-54.46875,-56.75,-3.08984375,-3.154296875,-2.21875,2.28125,-0.416015625,0.064453125
-50.53125,-48.3125,-1.970703125,-1.4033203125,-51.6875,-53.53125,-3.42578125,-3.31640625,-2.21875,1.84375,-0.5673828125,-0.109375
-46.90625,-44.46875,-1.7666015625,-1.619140625,-46.625,-49.03125,-2.66796875,-2.79296875,-2.4375,2.40625,-0.1474609375,0.125
-50.46875,-51.6875,-3.640625,-3.90234375,-51.75,-50.5625,-1.91015625,-2.013671875,1.21875,-1.1875,0.26171875,0.103515625
-48.90625,-49.15625,-3.333984375,-3.40234375,-50.03125,-49.1875,-1.625,-1.7705078125,0.25,-0.84375,0.068359375,0.1455078125
-48.25,-48.40625,-3.494140625,-3.60546875,-49.0625,-48.90625,-2.15234375,-2.220703125,0.15625,-0.15625,0.111328125,0.068359375
-49.3125,-50.21875,-3.548828125,-3.783203125,-50.28125,-49.375,-2.232421875,-2.294921875,0.90625,-0.90625,0.234375,0.0625
-46.25,-47.9375,-3.310546875,-3.41796875,-48.15625,-46.34375,-1.35546875,-1.517578125,1.6875,-1.8125,0.107421875,0.162109375
-48.375,-50.125,-3.30078125,-3.3515625,-50.15625,-48.21875,-1.8369140625,-1.9833984375,1.75,-1.9375,0.05078125,0.146484375
-47.5,-47.09375,-3.310546875,-3.556640625,-46.625,-47.4375,-1.3359375,-1.8447265625,-0.40625,0.8125,0.24609375,0.5087890625
-49.34375,-52.75,-3.48828125,-3.6484375,-52.53125,-49.21875,-1.822265625,-1.986328125,3.40625,-3.3125,0.16015625,0.1640625
-49.21875,-50.1875,-3.333984375,-3.44921875,-50.5625,-49.5,-1.77734375,-1.8515625,0.96875,-1.0625,0.115234375,0.07421875
-49.625,-50.5625,-3.572265625,-3.783203125,-50.21875,-49.03125,-2.060546875,-1.91015625,0.9375,-1.1875,0.2109375,-0.150390625
-51.25,-53.8125,-3.755859375,-4.26171875,-54.65625,-51.1875,-2.2109375,-2.513671875,2.5625,-3.46875,0.505859375,0.302734375
-49.3125,-50.25,-3.22265625,-3.228515625,-51.25,-50.40625,-2.314453125,-2.34765625,0.9375,-0.84375,0.005859375,0.033203125
-53.75,-53.71875,-4.25,-4.60546875,-54.59375,-55.1875,-2.904296875,-2.939453125,-0.03125,0.59375,0.35546875,0.03515625
-51.625,-53.3125,-3.5078125,-3.888671875,-53.84375,-52.3125,-2.619140625,-2.8125,1.6875,-1.53125,0.380859375,0.193359375
-53.8125,-53.59375,-3.93359375,-3.9453125,-54.65625,-53.9375,-2.8359375,-2.826171875,-0.21875,-0.71875,0.01171875,-0.009765625
-51.0,-53.78125,-3.384765625,-3.58984375,-54.15625,-51.40625,-2.63671875,-2.84375,2.78125,-2.75,0.205078125,0.20703125
-50.875,-51.125,-3.6015625,-3.44140625,-51.5625,-51.15625,-2.212890625,-2.205078125,0.25,-0.40625,-0.16015625,-0.0078125
-56.0,-56.0,-3.6484375,-3.826171875,-57.53125,-57.875,-2.701171875,-2.546875,0.0,0.34375,0.177734375,-0.154296875
-55.5,-57.0625,-3.974609375,-4.21875,-56.875,-55.40625,-2.8359375,-2.9140625,1.5625,-1.46875,0.244140625,0.078125
-53.9375,-53.1875,-3.89453125,-3.794921875,-53.375,-53.4375,-2.21484375,-2.4296875,-0.75,0.0625,-0.099609375,0.21484375
-50.0625,-50.71875,-4.19921875,-4.765625,-51.4375,-50.375,-3.802734375,-3.740234375,0.65625,-1.0625,0.56640625,-0.0625
-47.90625,-50.09375,-4.19140625,-4.7109375,-51.53125,-50.21875,-3.990234375,-3.939453125,2.1875,-1.3125,0.51953125,-0.05078125
-47.65625,-49.15625,-3.556640625,-3.978515625,-48.25,-47.3125,-3.712890625,-3.78515625,1.5,-0.9375,0.421875,0.072265625
-49.6875,-49.28125,-4.94921875,-5.33203125,-48.25,-49.71875,-3.28125,-3.5625,-0.40625,1.46875,0.3828125,0.28125
-47.125,-49.40625,-4.078125,-4.50390625,-50.1875,-49.625,-3.552734375,-3.763671875,2.28125,-0.5625,0.42578125,0.2109375
-50.09375,-51.78125,-4.25390625,-4.84375,-51.9375,-51.0,-4.03125,-4.25,1.6875,-0.9375,0.58984375,0.21875
-50.34375,-51.21875,-4.21875,-4.4765625,-50.40625,-51.1875,-3.654296875,-3.689453125,0.875,0.78125,0.2578125,0.03515625
-48.5625,-50.96875,-4.2109375,-4.77734375,-51.34375,-50.5,-3.59375,-3.875,2.40625,-0.84375,0.56640625,0.28125
-52.0,-51.0625,-3.99609375,-4.07421875,-51.4375,-52.15625,-4.08203125,-3.966796875,-0.9375,0.71875,0.078125,-0.115234375
-48.15625,-49.71875,-4.0234375,-4.28515625,-49.90625,-49.78125,-3.5546875,-3.71484375,1.5625,-0.125,0.26171875,0.16015625
-60.65625,-64.5,-5.83203125,-6.6875,-59.90625,-59.65625,-2.396484375,-2.896484375,3.84375,-0.25,0.85546875,0.5
-60.125,-61.1875,-6.30078125,-6.62109375,-57.0,-56.9375,-2.306640625,-2.6171875,1.0625,-0.0625,0.3203125,0.310546875
-60.78125,-62.46875,-4.9765625,-5.23046875,-60.59375,-60.5,-2.716796875,-2.857421875,1.6875,-0.09375,0.25390625,0.140625
-59.71875,-60.21875,-5.4453125,-6.19140625,-57.6875,-58.1875,-2.8359375,-3.177734375,0.5,0.5,0.74609375,0.341796875
-60.6875,-61.21875,-5.6171875,-6.06640625,-57.21875,-58.375,-2.412109375,-2.583984375,0.53125,1.15625,0.44921875,0.171875
-58.875,-59.21875,-5.0703125,-5.30078125,-55.84375,-57.8125,-2.5859375,-3.16015625,0.34375,1.96875,0.23046875,0.57421875
-63.03125,-62.28125,-6.25390625,-6.78125,-59.28125,-60.96875,-3.5390625,-3.73046875,-0.75,1.6875,0.52734375,0.19140625
-60.59375,-59.65625,-5.2265625,-5.6484375,-55.59375,-56.84375,-2.28125,-2.193359375,-0.9375,1.25,0.421875,-0.087890625
-64.6875,-66.5625,-6.51953125,-6.9921875,-62.6875,-61.9375,-3.076171875,-3.146484375,1.875,-0.75,0.47265625,0.0703125
-64.1875,-63.8125,-6.73828125,-6.80859375,-60.09375,-61.9375,-3.068359375,-3.748046875,-0.375,1.84375,0.0703125,0.6796875
-50.5,-50.65625,-5.97265625,-6.1796875,-46.59375,-46.46875,-1.845703125,-2.14453125,0.15625,-0.125,0.20703125,0.298828125
-50.59375,-52.0,-6.08203125,-6.46484375,-47.0,-45.625,-1.3017578125,-1.49609375,1.40625,-1.375,0.3828125,0.1943359375
-46.78125,-46.9375,-5.7734375,-6.2890625,-43.9375,-43.4375,-1.5947265625,-2.166015625,0.15625,-0.5,0.515625,0.5712890625
-47.53125,-49.21875,-5.12109375,-6.1171875,-46.3125,-44.96875,-2.169921875,-2.40234375,1.6875,-1.34375,0.99609375,0.232421875
-48.8125,-50.625,-5.26953125,-5.953125,-46.9375,-46.46875,-2.119140625,-2.34765625,1.8125,-0.46875,0.68359375,0.228515625
-52.78125,-55.78125,-5.44140625,-6.515625,-50.46875,-49.6875,-1.603515625,-1.9248046875,3.0,-0.78125,1.07421875,0.3212890625
-48.5,-52.03125,-5.52734375,-6.27734375,-46.0,-44.15625,-1.3837890625,-1.6337890625,3.53125,-1.84375,0.75,0.25
-51.0625,-50.90625,-5.96484375,-6.2265625,-47.96875,-48.4375,-2.001953125,-2.232421875,-0.15625,0.46875,0.26171875,0.23046875
-49.25,-51.3125,-5.66015625,-6.390625,-47.09375,-46.34375,-1.759765625,-2.111328125,2.0625,-0.75,0.73046875,0.3515625
-50.875,-52.03125,-5.8125,-6.4453125,-48.0625,-47.15625,-1.6923828125,-1.8583984375,1.15625,-0.90625,0.6328125,0.166015625
-49.09375,-47.09375,-3.306640625,-3.27734375,-49.15625,-51.25,-2.40234375,-2.5078125,-2.0,2.09375,-0.029296875,0.10546875
-46.0,-46.9375,-3.224609375,-3.361328125,-49.28125,-48.125,-2.69140625,-2.5625,0.9375,-1.15625,0.13671875,-0.12890625
-49.34375,-49.0,-3.603515625,-3.611328125,-50.21875,-51.34375,-2.12109375,-2.171875,-0.34375,1.125,0.0078125,0.05078125
-47.21875,-50.375,-3.55859375,-3.5234375,-50.1875,-47.25,-2.32421875,-2.615234375,3.15625,-2.9375,-0.03515625,0.291015625
-48.5,-48.09375,-3.818359375,-3.904296875,-49.34375,-49.875,-2.220703125,-2.427734375,-0.40625,0.53125,0.0859375,0.20703125
-46.21875,-46.0,-3.693359375,-3.66015625,-46.6875,-47.21875,-2.279296875,-2.435546875,-0.21875,0.53125,-0.033203125,0.15625
-48.25,-47.21875,-3.455078125,-3.373046875,-48.65625,-50.125,-2.65234375,-2.7734375,-1.03125,1.46875,-0.08203125,0.12109375
-49.3125,-47.0625,-3.7421875,-3.568359375,-48.40625,-50.53125,-2.83984375,-2.626953125,-2.25,2.125,-0.173828125,-0.212890625
-44.53125,-45.9375,-3.48828125,-3.650390625,-48.1875,-46.1875,-2.974609375,-2.9921875,1.40625,-2.0,0.162109375,0.017578125
-45.84375,-46.625,-3.525390625,-3.443359375,-47.25,-46.1875,-2.5546875,-2.392578125,0.78125,-1.0625,-0.08203125,-0.162109375
-54.5,-53.75,-2.10546875,-2.240234375,-52.5,-54.65625,-4.953125,-5.19140625,-0.75,2.15625,0.134765625,0.23828125
-57.75,-52.25,-2.49609375,-2.24609375,-51.5,-57.875,-4.734375,-5.1171875,-5.5,6.375,-0.25,0.3828125
-54.625,-53.8125,-3.251953125,-3.1796875,-54.09375,-55.5625,-5.546875,-5.3359375,-0.8125,1.46875,-0.072265625,-0.2109375
-53.40625,-52.125,-3.59375,-3.490234375,-51.28125,-52.15625,-5.26171875,-5.734375,-1.28125,0.875,-0.103515625,0.47265625
-57.3125,-56.28125,-3.390625,-3.12109375,-55.5625,-57.375,-5.5546875,-5.29296875,-1.03125,1.8125,-0.26953125,-0.26171875
-54.21875,-57.28125,-2.853515625,-3.126953125,-55.9375,-54.0625,-5.8125,-5.640625,3.0625,-1.875,0.2734375,-0.171875
-55.25,-54.3125,-3.185546875,-3.861328125,-53.5,-54.65625,-5.4453125,-5.76953125,-0.9375,1.15625,0.67578125,0.32421875
-56.0,-51.65625,-2.484375,-1.82421875,-51.5,-56.4375,-4.91015625,-4.98828125,-4.34375,4.9375,-0.66015625,0.078125
-51.9375,-53.46875,-3.28515625,-3.248046875,-51.40625,-51.1875,-5.24609375,-5.04296875,1.53125,-0.21875,-0.037109375,-0.203125
-55.375,-55.6875,-4.140625,-4.1328125,-53.90625,-54.0625,-5.41015625,-5.36328125,0.3125,0.15625,-0.0078125,-0.046875
-58.84375,-58.4375,-2.376953125,-3.17578125,-58.9375,-58.59375,-3.90625,-4.09375,-0.40625,-0.34375,0.798828125,0.1875
-59.9375,-58.0625,-3.185546875,-3.626953125,-58.90625,-61.4375,-4.12890625,-3.876953125,-1.875,2.53125,0.44140625,-0.251953125
-59.71875,-57.9375,-2.9921875,-3.53515625,-58.40625,-59.9375,-3.65625,-3.634765625,-1.78125,1.53125,0.54296875,-0.021484375
-59.78125,-58.1875,-3.09375,-3.73828125,-58.75,-60.1875,-3.806640625,-4.05078125,-1.59375,1.4375,0.64453125,0.244140625
-61.28125,-63.0625,-3.140625,-3.751953125,-63.8125,-60.96875,-4.73828125,-4.3125,1.78125,-2.84375,0.611328125,-0.42578125
-60.9375,-63.4375,-3.89453125,-5.01171875,-60.90625,-58.90625,-3.478515625,-3.3984375,2.5,-2.0,1.1171875,-0.080078125
-60.375,-59.5625,-3.099609375,-3.390625,-59.96875,-60.25,-4.5625,-4.4375,-0.8125,0.28125,0.291015625,-0.125
-58.15625,-56.46875,-2.8203125,-3.552734375,-56.8125,-57.625,-3.64453125,-3.40625,-1.6875,0.8125,0.732421875,-0.23828125
-61.0625,-58.03125,-2.955078125,-3.310546875,-60.3125,-62.03125,-4.56640625,-4.19140625,-3.03125,1.71875,0.35546875,-0.375
-62.125,-61.1875,-3.341796875,-3.5,-61.59375,-61.5625,-4.703125,-4.578125,-0.9375,-0.03125,0.158203125,-0.125
-56.0,-55.625,-1.0693359375,-0.916015625,-54.6875,-54.875,-2.259765625,-2.572265625,-0.375,0.1875,-0.1533203125,0.3125
-56.09375,-53.3125,-1.7021484375,-1.5009765625,-53.875,-56.4375,-2.611328125,-2.619140625,-2.78125,2.5625,-0.201171875,0.0078125
-57.9375,-58.875,-1.6552734375,-1.4814453125,-58.4375,-57.78125,-3.021484375,-3.02734375,0.9375,-0.65625,-0.173828125,0.005859375
-57.9375,-56.03125,-1.58984375,-1.4853515625,-55.84375,-58.25,-3.03125,-2.763671875,-1.90625,2.40625,-0.1044921875,-0.267578125
-56.4375,-54.5625,-1.91015625,-1.5302734375,-52.25,-54.25,-2.232421875,-2.548828125,-1.875,2.0,-0.3798828125,0.31640625
-60.6875,-53.96875,-1.541015625,-1.6240234375,-53.1875,-59.40625,-2.634765625,-2.884765625,-6.71875,6.21875,0.0830078125,0.25
-54.9375,-59.90625,-2.62109375,-2.87109375,-58.5625,-54.6875,-3.51953125,-3.50390625,4.96875,-3.875,0.25,-0.015625
-54.75,-54.3125,-1.38671875,-1.0634765625,-53.65625,-54.5625,-2.875,-3.126953125,-0.4375,0.90625,-0.3232421875,0.251953125
-57.84375,-55.3125,-1.5537109375,-1.5712890625,-53.84375,-56.25,-2.466796875,-2.728515625,-2.53125,2.40625,0.017578125,0.26171875
-50.4375,-54.125,-1.123046875,-1.4375,-52.46875,-49.75,-3.107421875,-3.388671875,3.6875,-2.71875,0.314453125,0.28125
-48.09375,-49.78125,-4.44921875,-4.52734375,-48.9375,-46.71875,-4.1875,-4.4609375,1.6875,-2.21875,0.078125,0.2734375
-48.03125,-49.5625,-4.71484375,-5.02734375,-48.15625,-46.5625,-4.3125,-4.2734375,1.53125,-1.59375,0.3125,-0.0390625
-48.0,-50.6875,-4.375,-4.3828125,-49.84375,-47.0,-3.82421875,-3.8828125,2.6875,-2.84375,0.0078125,0.05859375
-50.28125,-48.71875,-4.86328125,-5.2109375,-46.375,-48.09375,-3.828125,-3.865234375,-1.5625,1.71875,0.34765625,0.037109375
-49.125,-50.0625,-4.8984375,-5.2734375,-47.84375,-47.0625,-4.08203125,-4.3359375,0.9375,-0.78125,0.375,0.25390625
-49.46875,-48.53125,-4.234375,-4.1171875,-48.125,-47.15625,-4.10546875,-4.0625,-0.9375,-0.96875,-0.1171875,-0.04296875
-50.5625,-50.8125,-5.09765625,-5.0390625,-48.59375,-48.53125,-4.12109375,-4.16015625,0.25,-0.0625,-0.05859375,0.0390625
-51.1875,-52.71875,-4.44921875,-4.46875,-50.84375,-49.6875,-4.05859375,-4.171875,1.53125,-1.15625,0.01953125,0.11328125
-52.125,-51.4375,-4.73046875,-4.33203125,-50.46875,-49.46875,-4.51953125,-4.890625,-0.6875,-1.0,-0.3984375,0.37109375
-47.375,-48.09375,-5.03125,-5.3046875,-46.46875,-45.21875,-4.88671875,-4.9296875,0.71875,-1.25,0.2734375,0.04296875
-55.34375,-54.375,-5.6953125,-5.76953125,-54.875,-55.40625,-5.3203125,-5.00390625,-0.96875,0.53125,0.07421875,-0.31640625
-53.46875,-55.375,-5.24609375,-5.59375,-54.875,-54.0,-5.2734375,-5.56640625,1.90625,-0.875,0.34765625,0.29296875
