item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1287,prompt_filler,filler,a secretary discovers a sheriff .,a sheriff is discovered by a secretary .,The sheriff was staved .,the sheriff was staved .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The prantel staved behind nulven.""

There was a discovering event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was staved.""

Bridget asked, ""What happened?""
Mary answered, ""The secretary staved the sheriff"
1288,prompt_filler,filler,a woman asks a worker .,a worker is asked by a woman .,The glimmer farned in jasken .,the glimmer farned in jasken .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glimmer farned in jasken.""

There was a asking event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," glimmer farned in jasken.""

The glimmer farned in jasken is a sentence that"
1290,prompt_filler,filler,the actor punched the actress .,the actress was punched by the actor .,The drimlet vorked before talven .,the drimlet vorked before talven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drimlet vorked before talven.""

There was a puncheding event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," drimlet vorked before talven.""

The actor was punched by the actress.
The actress was punched by the"
1293,prompt_no_prime,no_prime,a wife discovers a winner .,a winner is discovered by a wife .,"The winner won the prize, but the wife lost the husband .","the winner won the prize, but the wife lost the husband .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a discovering event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," winner won the prize, but the wife lost the husband.""

Bridget asked, ""What happened to the husband?""
"
1294,prompt_filler,filler,a teacher washes an uncle .,an uncle is washed by a teacher .,The uncle was washed .,the uncle was washed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The frindle glemmed in yorsen.""

There was a washing event involving a teacher and an uncle.
The one who did it was a teacher.
The one it happened to was an uncle.

Bridget asked, ""What happened?""
Mary answered, ""The"," uncle was washed.""

The teacher was a man.
The uncle was a man.
The uncle was a man.
The uncle"
1296,prompt_no_prime,no_prime,the father protected the friend .,the friend was protected by the father .,"The father was involved in the event, and the friend was the one who was affected .","the father was involved in the event, and the friend was the one who was affected .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a protecteding event involving the father and the friend.
The one who did it was the father.
The one it happened to was the friend.

Bridget asked, ""What happened?""
Mary answered, ""The"," father was involved in the event, and the friend was the one who was affected.""

Bridget asked, ""What"
1296,prompt_filler,filler,the father protected the friend .,the friend was protected by the father .,The noster glimmed near varset .,the noster glimmed near varset .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The noster glimmed near varset.""

There was a protecteding event involving the father and the friend.
The one who did it was the father.
The one it happened to was the friend.

Bridget asked, ""What happened?""
Mary answered, ""The"," noster glimmed near varset.""

The father was the one who did it.
The friend was the one who"
1297,prompt_no_prime,no_prime,a kid selects a king .,a king is selected by a kid .,The kid did it to the king .,the kid did it to the king .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecting event involving a kid and a king.
The one who did it was a kid.
The one it happened to was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid did it to the king.""

Bridget asked, ""Who did it?""
Mary answered, ""The kid.""

"
1297,prompt_filler,filler,a kid selects a king .,a king is selected by a kid .,The kid threw the king .,the kid threw the king .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The trassel fented beside murven.""

There was a selecting event involving a kid and a king.
The one who did it was a kid.
The one it happened to was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid threw the king.""

Bridget asked, ""What happened?""
Mary answered, ""The kid threw the king.""

"
1303,prompt_no_prime,no_prime,the child asked the colonel .,the colonel was asked by the child .,The child did it .,the child did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a askeding event involving the child and the colonel.
The one who did it was the child.
The one it happened to was the colonel.

Bridget asked, ""What happened?""
Mary answered, ""The"," child did it. The child was the one it happened to.""

Bridget asked, ""What happened to the child"
1303,prompt_filler,filler,the child asked the colonel .,the colonel was asked by the child .,The child threw the ball at the colonel .,the child threw the ball at the colonel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tharner plested after zolven.""

There was a askeding event involving the child and the colonel.
The one who did it was the child.
The one it happened to was the colonel.

Bridget asked, ""What happened?""
Mary answered, ""The"," child threw the ball at the colonel.""

The child was the one who threw the ball.
The colonel was the"
1305,prompt_no_prime,no_prime,the winner judged the woman .,the woman was judged by the winner .,The winner did it to the woman .,the winner did it to the woman .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a judgeding event involving the winner and the woman.
The one who did it was the winner.
The one it happened to was the woman.

Bridget asked, ""What happened?""
Mary answered, ""The"," winner did it to the woman.""

Bridget asked, ""What did the winner do to the woman?""
Mary answered"
1305,prompt_filler,filler,the winner judged the woman .,the woman was judged by the winner .,The glarnet shummed above torven .,the glarnet shummed above torven .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glarnet shummed above torven.""

There was a judgeding event involving the winner and the woman.
The one who did it was the winner.
The one it happened to was the woman.

Bridget asked, ""What happened?""
Mary answered, ""The"," glarnet shummed above torven.""

The glarnet was a gemstone.
The shummed was"
1306,prompt_filler,filler,the mother protected the nurse .,the nurse was protected by the mother .,The prasket whaved during morden .,the prasket whaved during morden .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The prasket whaved during morden.""

There was a protecteding event involving the mother and the nurse.
The one who did it was the mother.
The one it happened to was the nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," prasket whaved during morden.""

The prasket is the baby.
The whaved is the birth.
The m"
1308,prompt_no_prime,no_prime,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer was singing and the soldier was running .,the singer was singing and the soldier was running .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a hurrying event involving a singer and a soldier.
The one who did it was a singer.
The one it happened to was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," singer was singing and the soldier was running. The singer was singing and the soldier was running.""

Bridget asked,"
1308,prompt_filler,filler,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer was slain by the soldier .,the singer was slain by the soldier .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The claven morged through selven.""

There was a hurrying event involving a singer and a soldier.
The one who did it was a singer.
The one it happened to was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," singer was slain by the soldier.""

The singer was a woman.
The soldier was a man.
The singer was a musician"
1310,prompt_no_prime,no_prime,the father selected the friend .,the friend was selected by the father .,The father did it to the friend .,the father did it to the friend .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving the father and the friend.
The one who did it was the father.
The one it happened to was the friend.

Bridget asked, ""What happened?""
Mary answered, ""The"," father did it to the friend.""

Bridget asked, ""What did the father do to the friend?""
Mary answered"
1310,prompt_filler,filler,the father selected the friend .,the friend was selected by the father .,The father did it to the friend .,the father did it to the friend .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The snorbel gredded after folven.""

There was a selecteding event involving the father and the friend.
The one who did it was the father.
The one it happened to was the friend.

Bridget asked, ""What happened?""
Mary answered, ""The"," father did it to the friend.""

Bridget asked, ""What happened?""
Mary answered, ""The friend did it"
1311,prompt_no_prime,no_prime,an actress drags an adult .,an adult is dragged by an actress .,The actress was involved in a dragging event .,the actress was involved in a dragging event .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a dragging event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress was involved in a dragging event.""
Bridget asked, ""What was the event?""
Mary answered, ""It"
1311,prompt_filler,filler,an actress drags an adult .,an adult is dragged by an actress .,The prantel staved behind nulven .,the prantel staved behind nulven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The prantel staved behind nulven.""

There was a dragging event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," prantel staved behind nulven.""

The prantel staved behind nulven is a phrase that"
1314,prompt_no_prime,no_prime,a woman washes a worker .,a worker is washed by a woman .,The washing machine broke down .,the washing machine broke down .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washing event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," washing machine broke down.""
Bridget asked, ""Who did it?""
Mary answered, ""The woman who washed the"
1314,prompt_filler,filler,a woman washes a worker .,a worker is washed by a woman .,The drimlet vorked before talven .,the drimlet vorked before talven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drimlet vorked before talven.""

There was a washing event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," drimlet vorked before talven.""

The drimlet is a type of washing machine.
The worker was"
1315,prompt_no_prime,no_prime,a lady teaches a lawyer .,a lawyer is taught by a lady .,The lady did it .,the lady did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a teaching event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The one who did it was"
1317,prompt_no_prime,no_prime,the bishop forgot the boy .,the boy was forgotten by the bishop .,"The bishop was the one who did it, and the boy was the one who got it .","the bishop was the one who did it, and the boy was the one who got it .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgoting event involving the bishop and the boy.
The one who did it was the bishop.
The one it happened to was the boy.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop was the one who did it, and the boy was the one who got it.""

Bridget asked, """
1318,prompt_filler,filler,a singer strikes a soldier .,a soldier is struck by a singer .,The singer sang to the soldier .,the singer sang to the soldier .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The frindle glemmed in yorsen.""

There was a striking event involving a singer and a soldier.
The one who did it was a singer.
The one it happened to was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," singer sang to the soldier.""

The singer was a man.
The soldier was a woman.
The singer was a man.
"
1319,prompt_no_prime,no_prime,the girl followed the guest .,the guest was followed by the girl .,The girl did it .,the girl did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The girl.""
Bridget"
1319,prompt_filler,filler,the girl followed the guest .,the guest was followed by the girl .,The girl did it to the guest .,the girl did it to the guest .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The trasket draved on molven.""

There was a followeding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl did it to the guest.""

The girl and the guest were the same person.
The girl and the guest were different"
1321,prompt_no_prime,no_prime,the professor forgot the reader .,the reader was forgotten by the professor .,"The professor was the one who did it, and the reader was the one who got it .","the professor was the one who did it, and the reader was the one who got it .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgoting event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor was the one who did it, and the reader was the one who got it.""

Bridget asked, """
1321,prompt_filler,filler,the professor forgot the reader .,the reader was forgotten by the professor .,The professor was forgotten .,the professor was forgotten .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The trassel fented beside murven.""

There was a forgoting event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor was forgotten.""

The professor was the one who was forgotten.
The reader was the one who remembered.

The"
1322,prompt_no_prime,no_prime,a guest carries a guy .,a guy is carried by a guest .,The guest did it to the guy .,the guest did it to the guy .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a carrying event involving a guest and a guy.
The one who did it was a guest.
The one it happened to was a guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest did it to the guy.""

Bridget asked, ""Who did it?""
Mary answered, ""The guest did"
1324,prompt_no_prime,no_prime,a lady comforts a lawyer .,a lawyer is comforted by a lady .,The lady did it to the lawyer .,the lady did it to the lawyer .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a comforting event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady did it to the lawyer.""

Bridget asked, ""Who did it?""
Mary answered, ""The lady did"
1328,prompt_no_prime,no_prime,the soldier dragged the son .,the son was dragged by the soldier .,"The soldier was the one who did it, and the son was the one who was dragged .","the soldier was the one who did it, and the son was the one who was dragged .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a draggeding event involving the soldier and the son.
The one who did it was the soldier.
The one it happened to was the son.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier was the one who did it, and the son was the one who was dragged.""

Bridget asked, """
1329,prompt_filler,filler,the parent caught the partner .,the partner was caught by the parent .,The glarnet shummed above torven .,the glarnet shummed above torven .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glarnet shummed above torven.""

There was a caughting event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," glarnet shummed above torven.""

The glarnet is a type of gemstone.
The shum"
1330,prompt_no_prime,no_prime,the girl protected the guest .,the guest was protected by the girl .,The girl did it .,the girl did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a protecteding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl did it. She was protecting the guest.""

Bridget asked, ""Why did she do it?""
Mary answered"
1330,prompt_filler,filler,the girl protected the guest .,the guest was protected by the girl .,The prasket whaved during morden .,the prasket whaved during morden .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The prasket whaved during morden.""

There was a protecteding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," prasket whaved during morden.""

The girl was the one who did it.
The guest was the one who was"
1331,prompt_no_prime,no_prime,a buddy kisses a candidate .,a candidate is kissed by a buddy .,"The one who did it was a buddy, and the one it happened to was a candidate .","the one who did it was a buddy, and the one it happened to was a candidate .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a kissing event involving a buddy and a candidate.
The one who did it was a buddy.
The one it happened to was a candidate.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a buddy, and the one it happened to was a candidate.""

Bridget asked, """
1331,prompt_filler,filler,a buddy kisses a candidate .,a candidate is kissed by a buddy .,The flinder trassed across jorven .,the flinder trassed across jorven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The flinder trassed across jorven.""

There was a kissing event involving a buddy and a candidate.
The one who did it was a buddy.
The one it happened to was a candidate.

Bridget asked, ""What happened?""
Mary answered, ""The"," flinder trassed across jorven.""

The buddy was a candidate.
The candidate was a buddy.

Bridget"
1333,prompt_no_prime,no_prime,the king raised the lady .,the lady was raised by the king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

Bridget asked, ""Who did it?""
Mary answered, ""The king.""

"
1333,prompt_filler,filler,the king raised the lady .,the lady was raised by the king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drabble quisted in varlen.""

There was a raiseding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

The king was the one who did it.
The lady was the one who was done"
1334,prompt_no_prime,no_prime,the prince asked the princess .,the princess was asked by the prince .,"The prince did it, and the princess was the one it happened to .","the prince did it, and the princess was the one it happened to .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a askeding event involving the prince and the princess.
The one who did it was the prince.
The one it happened to was the princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," prince did it, and the princess was the one it happened to.""

Bridget asked, ""Why did the prince"
1337,prompt_no_prime,no_prime,the king dragged the lady .,the lady was dragged by the king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a draggeding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

Bridget asked, ""Who did it to the lady?""
Mary answered, """
1337,prompt_filler,filler,the king dragged the lady .,the lady was dragged by the king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The nasker plodded near hulven.""

There was a draggeding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

Bridgert asked, ""What happened?""
Mary answered, ""The king did"
1338,prompt_no_prime,no_prime,the worker selected the writer .,the writer was selected by the worker .,The worker did it .,the worker did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving the worker and the writer.
The one who did it was the worker.
The one it happened to was the writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," worker did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The worker did it.""
B"
1338,prompt_filler,filler,the worker selected the writer .,the writer was selected by the worker .,The drimlet vorked before talven .,the drimlet vorked before talven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drimlet vorked before talven.""

There was a selecteding event involving the worker and the writer.
The one who did it was the worker.
The one it happened to was the writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," drimlet vorked before talven.""

The worker was the one who did it.
The writer was the one"
1340,prompt_no_prime,no_prime,the student selected the teacher .,the teacher was selected by the student .,"The student was the one who did it, and the teacher was the one who was affected .","the student was the one who did it, and the teacher was the one who was affected .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a selecteding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," student was the one who did it, and the teacher was the one who was affected.""

Bridget asked, """
1342,prompt_no_prime,no_prime,the uncle raised the wife .,the wife was raised by the uncle .,The uncle did it .,the uncle did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a raiseding event involving the uncle and the wife.
The one who did it was the uncle.
The one it happened to was the wife.

Bridget asked, ""What happened?""
Mary answered, ""The"," uncle did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The uncle.""
Bridger"
1342,prompt_filler,filler,the uncle raised the wife .,the wife was raised by the uncle .,The uncle did it to the wife .,the uncle did it to the wife .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The frindle glemmed in yorsen.""

There was a raiseding event involving the uncle and the wife.
The one who did it was the uncle.
The one it happened to was the wife.

Bridget asked, ""What happened?""
Mary answered, ""The"," uncle did it to the wife.""

The uncle was not the one who did it.
The wife was not the one who"
1343,prompt_no_prime,no_prime,the worker asked the writer .,the writer was asked by the worker .,The worker did it .,the worker did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a askeding event involving the worker and the writer.
The one who did it was the worker.
The one it happened to was the writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," worker did it. The writer was the one it happened to.""

Bridget asked, ""Who did it?""
Mary"
1343,prompt_filler,filler,the worker asked the writer .,the writer was asked by the worker .,The worker did it to the writer .,the worker did it to the writer .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The trasket draved on molven.""

There was a askeding event involving the worker and the writer.
The one who did it was the worker.
The one it happened to was the writer.

Bridget asked, ""What happened?""
Mary answered, ""The"," worker did it to the writer.""

The worker was the one who did it.
The writer was the one who got hurt"
1344,prompt_no_prime,no_prime,a manager asks a mayor .,a mayor is asked by a manager .,The manager did it .,the manager did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a asking event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager did it.""

Bridget asked, ""Who did it?""
Mary answered, ""The manager.""

Bridget"
1344,prompt_filler,filler,a manager asks a mayor .,a mayor is asked by a manager .,The mayor was fined .,the mayor was fined .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The noster glimmed near varset.""

There was a asking event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was fined.""

The manager was a man.
The mayor was a woman.
The mayor was fined.

Bridget"
1345,prompt_no_prime,no_prime,a colonel bothers a cop .,a cop is bothered by a colonel .,"The colonel was involved in the event, and the cop was the one who was affected by it .","the colonel was involved in the event, and the cop was the one who was affected by it .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a bothering event involving a colonel and a cop.
The one who did it was a colonel.
The one it happened to was a cop.

Bridget asked, ""What happened?""
Mary answered, ""The"," colonel was involved in the event, and the cop was the one who was affected by it.""

Bridget asked"
1346,prompt_no_prime,no_prime,a friend selects a girl .,a girl is selected by a friend .,The one who did it was a friend .,the one who did it was a friend .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a selecting event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a friend.""
Bridget asked, ""What happened to the girl?""
Mary answered, """
1346,prompt_filler,filler,a friend selects a girl .,a girl is selected by a friend .,The girl was selected .,the girl was selected .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The krelbin staved on dralfin.""

There was a selecting event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl was selected.""

The krelbin staved on dralfin.
The girl was selected.
The one who did"
1348,prompt_no_prime,no_prime,the candidate hurried the captain .,the captain was hurried by the candidate .,The candidate was accused of cheating on the exam .,the candidate was accused of cheating on the exam .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was a hurrieding event involving the candidate and the captain.
The one who did it was the candidate.
The one it happened to was the captain.

Bridget asked, ""What happened?""
Mary answered, ""The"," candidate was accused of cheating on the exam. The captain was the one who accused him.""

Bridget asked, """
1348,prompt_filler,filler,the candidate hurried the captain .,the captain was hurried by the candidate .,The candidate was elected captain .,the candidate was elected captain .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The slinter maved after bralken.""

There was a hurrieding event involving the candidate and the captain.
The one who did it was the candidate.
The one it happened to was the captain.

Bridget asked, ""What happened?""
Mary answered, ""The"," candidate was elected captain.""

The candidate was elected captain.
The captain was elected candidate.
The captain was elected captain.
The"
