s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive
-41.40625,-41.1875,-11.3515625,-11.890625,-44.4375,-47.71875,-4.703125,-5.38671875,-0.21875,3.28125
-44.65625,-44.0625,-10.703125,-10.6796875,-48.21875,-50.15625,-5.68359375,-6.1640625,-0.59375,1.9375
-42.90625,-41.09375,-8.953125,-9.109375,-46.0625,-50.34375,-5.8828125,-6.890625,-1.8125,4.28125
-43.84375,-46.46875,-9.8984375,-11.515625,-47.53125,-48.65625,-5.41796875,-5.9453125,2.625,1.125
-41.65625,-43.40625,-8.71875,-9.421875,-46.28125,-47.28125,-5.12890625,-5.96875,1.75,1.0
-46.78125,-48.09375,-11.5703125,-11.828125,-48.96875,-50.03125,-5.46484375,-5.34375,1.3125,1.0625
-43.5,-42.9375,-9.9765625,-10.5,-45.8125,-48.53125,-6.45703125,-6.3046875,-0.5625,2.71875
-37.34375,-36.625,-9.7734375,-9.171875,-43.71875,-45.71875,-5.20703125,-5.66796875,-0.71875,2.0
-41.1875,-42.71875,-10.6328125,-12.328125,-48.03125,-48.78125,-3.525390625,-3.56640625,1.53125,0.75
-42.25,-42.28125,-12.125,-12.5859375,-47.25,-47.28125,-3.5859375,-3.263671875,0.03125,0.03125
-38.90625,-41.5,-11.953125,-12.0859375,-41.8125,-43.34375,-3.814453125,-4.046875,2.59375,1.53125
-40.78125,-44.34375,-14.1171875,-14.40625,-44.59375,-44.09375,-4.671875,-4.66796875,3.5625,-0.5
-39.0625,-42.75,-11.1171875,-12.78125,-42.90625,-43.5,-2.861328125,-3.484375,3.6875,0.59375
-39.6875,-41.25,-13.15625,-13.53125,-43.4375,-43.0625,-5.078125,-3.71484375,1.5625,-0.375
-39.53125,-40.625,-12.2421875,-13.75,-42.28125,-45.59375,-4.97265625,-4.7265625,1.09375,3.3125
-41.875,-44.59375,-12.859375,-13.4609375,-46.28125,-46.53125,-3.94140625,-4.1640625,2.71875,0.25
-43.34375,-44.875,-12.6484375,-13.1640625,-45.71875,-46.0625,-4.6171875,-4.1015625,1.53125,0.34375
-41.0625,-45.3125,-11.5546875,-12.9453125,-46.6875,-45.1875,-4.24609375,-4.09375,4.25,-1.5
-43.6875,-44.03125,-12.171875,-12.203125,-46.84375,-48.1875,-4.3046875,-4.45703125,0.34375,1.34375
-46.4375,-46.84375,-12.9609375,-13.484375,-50.0625,-51.25,-4.78125,-4.671875,0.40625,1.1875
-49.1875,-45.75,-16.171875,-13.8984375,-47.71875,-53.625,-4.515625,-5.95703125,-3.4375,5.90625
-44.84375,-45.71875,-13.1171875,-13.7421875,-50.125,-49.40625,-4.64453125,-4.921875,0.875,-0.71875
-44.53125,-44.90625,-13.0625,-13.5546875,-47.96875,-48.6875,-4.15625,-4.43359375,0.375,0.71875
-45.3125,-47.65625,-12.28125,-12.7265625,-46.90625,-48.3125,-4.9296875,-5.10546875,2.34375,1.40625
-46.75,-47.84375,-13.203125,-13.7109375,-46.34375,-49.9375,-5.3671875,-5.1640625,1.09375,3.59375
-43.84375,-44.90625,-12.828125,-13.6640625,-48.0,-49.46875,-6.16015625,-5.96484375,1.0625,1.46875
-46.28125,-45.875,-12.9453125,-13.03125,-47.96875,-48.75,-4.328125,-3.587890625,-0.40625,0.78125
-42.53125,-45.125,-11.890625,-12.4140625,-46.53125,-47.625,-5.74609375,-4.92578125,2.59375,1.09375
-45.5,-46.40625,-14.09375,-14.78125,-53.71875,-54.125,-4.5234375,-4.33203125,0.90625,0.40625
-43.40625,-43.3125,-13.5,-14.0546875,-52.375,-52.0,-5.17578125,-4.328125,-0.09375,-0.375
-42.65625,-41.40625,-13.2109375,-12.875,-44.25,-46.8125,-4.00390625,-4.58203125,-1.25,2.5625
-44.375,-43.84375,-13.6015625,-13.9765625,-46.875,-50.1875,-4.0859375,-4.7265625,-0.53125,3.3125
-42.9375,-45.875,-14.1796875,-15.171875,-52.34375,-50.1875,-3.857421875,-4.9453125,2.9375,-2.15625
-47.09375,-46.40625,-14.875,-15.5703125,-51.34375,-53.40625,-3.638671875,-4.60546875,-0.6875,2.0625
-43.25,-43.34375,-14.5859375,-15.328125,-48.4375,-50.4375,-4.0546875,-4.234375,0.09375,2.0
-40.9375,-41.71875,-12.7890625,-13.6953125,-47.40625,-46.28125,-4.3046875,-4.1875,0.78125,-1.125
-42.21875,-43.09375,-13.3359375,-14.2578125,-45.71875,-45.625,-4.4140625,-4.75390625,0.875,-0.09375
-47.9375,-46.78125,-14.0,-13.890625,-50.875,-50.28125,-4.07421875,-4.36328125,-1.15625,-0.59375
-40.5625,-41.5,-12.015625,-11.875,-45.125,-45.96875,-3.12109375,-2.923828125,0.9375,0.84375
-43.875,-42.8125,-10.8203125,-11.4765625,-43.625,-47.15625,-3.57421875,-2.828125,-1.0625,3.53125
-40.375,-39.3125,-11.765625,-12.1640625,-43.6875,-44.15625,-2.751953125,-2.837890625,-1.0625,0.46875
-38.9375,-39.59375,-10.46875,-10.765625,-41.25,-42.15625,-3.17578125,-2.75390625,0.65625,0.90625
-39.78125,-39.875,-12.7890625,-12.765625,-44.46875,-46.15625,-2.9921875,-2.62109375,0.09375,1.6875
-41.25,-42.96875,-12.2421875,-12.9765625,-43.59375,-44.53125,-2.884765625,-3.30078125,1.71875,0.9375
-41.4375,-41.34375,-11.5,-11.609375,-42.8125,-44.0,-3.154296875,-3.224609375,-0.09375,1.1875
-41.78125,-41.4375,-12.921875,-12.9609375,-44.09375,-46.625,-2.650390625,-2.521484375,-0.34375,2.53125
-38.03125,-39.0625,-12.265625,-12.296875,-40.4375,-41.875,-3.6796875,-4.265625,1.03125,1.4375
-38.4375,-37.46875,-10.6875,-10.7578125,-39.3125,-43.125,-3.068359375,-3.068359375,-0.96875,3.8125
-49.15625,-49.34375,-13.0,-13.6640625,-48.21875,-49.78125,-5.234375,-5.82421875,0.1875,1.5625
-47.875,-49.3125,-11.8515625,-13.15625,-47.75,-48.9375,-5.1953125,-5.55859375,1.4375,1.1875
-48.0,-47.46875,-12.203125,-12.8828125,-48.9375,-49.40625,-5.44140625,-5.9921875,-0.53125,0.46875
-47.21875,-48.03125,-12.4921875,-13.3984375,-47.6875,-48.4375,-5.1875,-5.6875,0.8125,0.75
-45.5,-46.0,-12.1015625,-12.84375,-47.21875,-47.6875,-5.6171875,-5.875,0.5,0.46875
-46.3125,-49.0,-12.5234375,-12.953125,-49.0625,-48.46875,-6.453125,-6.22265625,2.6875,-0.59375
-41.125,-42.03125,-10.421875,-10.8515625,-43.8125,-44.5625,-5.06640625,-5.51171875,0.90625,0.75
-46.21875,-45.8125,-10.2890625,-10.234375,-46.1875,-47.90625,-5.1171875,-5.06640625,-0.40625,1.71875
-44.84375,-47.15625,-10.4375,-11.0625,-45.0,-47.8125,-5.0390625,-6.16796875,2.3125,2.8125
-45.25,-45.875,-11.359375,-11.171875,-45.78125,-47.78125,-5.8125,-5.61328125,0.625,2.0
-38.71875,-37.5,-12.09375,-12.1875,-39.125,-41.59375,-3.525390625,-3.158203125,-1.21875,2.46875
-41.21875,-39.34375,-12.5390625,-11.8046875,-40.78125,-42.3125,-3.607421875,-3.44140625,-1.875,1.53125
-41.03125,-41.5,-11.8046875,-11.625,-43.40625,-42.8125,-2.568359375,-2.853515625,0.46875,-0.59375
-41.625,-43.375,-11.390625,-11.0625,-43.8125,-44.15625,-2.48828125,-3.029296875,1.75,0.34375
-43.84375,-43.0625,-11.3984375,-11.5234375,-44.40625,-45.4375,-3.515625,-2.970703125,-0.78125,1.03125
-41.21875,-41.125,-11.40625,-10.9765625,-42.34375,-44.125,-3.060546875,-3.28125,-0.09375,1.78125
-38.1875,-38.0,-12.6875,-12.21875,-39.46875,-40.5,-3.8671875,-3.779296875,-0.1875,1.03125
-38.8125,-38.90625,-10.78125,-11.1796875,-41.8125,-42.90625,-3.134765625,-2.857421875,0.09375,1.09375
-43.0625,-44.1875,-10.4609375,-11.8359375,-45.75,-44.78125,-3.69140625,-3.064453125,1.125,-0.96875
-41.90625,-41.21875,-11.25,-11.53125,-44.90625,-45.15625,-3.76171875,-3.474609375,-0.6875,0.25
-43.875,-44.375,-9.609375,-10.03125,-45.09375,-45.28125,-2.4921875,-2.53515625,0.5,0.1875
-42.65625,-42.71875,-9.7421875,-9.6796875,-43.9375,-44.5,-2.779296875,-2.294921875,0.0625,0.5625
-43.03125,-42.0625,-9.375,-9.2734375,-42.6875,-43.3125,-2.578125,-2.31640625,-0.96875,0.625
-46.78125,-46.34375,-10.1484375,-10.296875,-45.71875,-47.0625,-3.51953125,-3.0859375,-0.4375,1.34375
-42.9375,-42.28125,-10.140625,-10.171875,-43.34375,-45.09375,-2.212890625,-2.6328125,-0.65625,1.75
-42.28125,-43.0,-9.7890625,-10.234375,-43.21875,-44.1875,-2.345703125,-2.646484375,0.71875,0.96875
-47.03125,-44.3125,-10.5234375,-10.1015625,-45.40625,-48.0,-3.546875,-3.22265625,-2.71875,2.59375
-38.34375,-41.03125,-9.234375,-10.0,-41.9375,-41.1875,-2.93359375,-2.595703125,2.6875,-0.75
-44.09375,-44.53125,-10.5078125,-10.625,-50.3125,-51.0,-2.845703125,-2.763671875,0.4375,0.6875
-49.375,-43.65625,-10.265625,-9.6640625,-44.90625,-50.15625,-3.8125,-3.771484375,-5.71875,5.25
-42.9375,-42.75,-12.3984375,-12.5859375,-44.875,-44.03125,-4.9140625,-4.52734375,-0.1875,-0.84375
-41.84375,-40.34375,-11.859375,-12.078125,-43.46875,-44.9375,-3.958984375,-3.734375,-1.5,1.46875
-42.0625,-41.78125,-11.7109375,-12.34375,-44.53125,-46.78125,-3.73046875,-3.26953125,-0.28125,2.25
-43.84375,-46.0,-12.65625,-13.4375,-47.5,-47.09375,-4.875,-4.8671875,2.15625,-0.40625
-39.46875,-38.34375,-11.9765625,-11.890625,-41.53125,-43.125,-3.890625,-4.0546875,-1.125,1.59375
-42.96875,-41.71875,-12.015625,-12.25,-43.75,-46.0,-4.140625,-4.3125,-1.25,2.25
-41.46875,-41.21875,-12.109375,-11.8671875,-44.25,-44.78125,-4.0,-4.53515625,-0.25,0.53125
-40.625,-42.125,-13.015625,-13.1875,-45.46875,-44.5625,-4.2109375,-4.953125,1.5,-0.90625
-43.59375,-41.15625,-12.7578125,-12.890625,-42.875,-45.28125,-3.87109375,-4.7578125,-2.4375,2.40625
-41.25,-43.53125,-11.6796875,-12.3203125,-43.9375,-44.09375,-4.09375,-4.91796875,2.28125,0.15625
-45.375,-44.34375,-9.40625,-9.984375,-48.90625,-51.9375,-3.83984375,-3.568359375,-1.03125,3.03125
-43.46875,-42.8125,-8.2734375,-8.875,-47.34375,-49.3125,-3.8203125,-3.767578125,-0.65625,1.96875
-41.8125,-41.21875,-6.74609375,-7.45703125,-47.90625,-49.78125,-2.951171875,-2.4375,-0.59375,1.875
-42.40625,-43.03125,-9.140625,-9.9296875,-45.78125,-46.65625,-3.564453125,-3.404296875,0.625,0.875
-44.34375,-43.09375,-8.28125,-9.015625,-48.8125,-51.75,-3.650390625,-3.390625,-1.25,2.9375
-40.65625,-41.96875,-8.9140625,-8.890625,-48.3125,-46.75,-3.068359375,-3.1796875,1.3125,-1.5625
-49.375,-45.9375,-8.90625,-9.34375,-48.6875,-54.5,-3.912109375,-3.853515625,-3.4375,5.8125
-42.9375,-44.0625,-7.94140625,-8.890625,-48.4375,-48.03125,-3.90625,-3.548828125,1.125,-0.40625
-46.875,-46.875,-8.4375,-8.7734375,-50.78125,-53.71875,-3.3359375,-3.154296875,0.0,2.9375
-43.5,-43.5625,-8.4375,-8.9296875,-47.28125,-48.53125,-3.587890625,-3.291015625,0.0625,1.25
-41.28125,-41.75,-9.78125,-9.8515625,-43.375,-44.9375,-4.58984375,-4.88671875,0.46875,1.5625
-40.40625,-40.4375,-7.9375,-8.109375,-42.59375,-45.3125,-4.30859375,-4.28125,0.03125,2.71875
-41.40625,-42.5,-9.484375,-10.4140625,-44.28125,-45.0625,-5.26171875,-5.1484375,1.09375,0.78125
-38.5,-40.09375,-6.828125,-7.91796875,-41.875,-42.59375,-4.62109375,-4.70703125,1.59375,0.71875
-41.125,-42.03125,-7.4765625,-8.71875,-42.96875,-45.375,-5.2421875,-5.12109375,0.90625,2.40625
-40.25,-40.1875,-9.4765625,-9.1875,-41.1875,-42.5625,-4.54296875,-4.734375,-0.0625,1.375
-41.09375,-41.0,-9.2265625,-8.8828125,-43.125,-44.84375,-4.58203125,-5.2109375,-0.09375,1.71875
-40.375,-43.0,-8.9765625,-8.9765625,-44.46875,-43.875,-4.23046875,-4.3515625,2.625,-0.59375
-40.625,-40.9375,-8.75,-9.5703125,-41.875,-42.28125,-4.7734375,-4.42578125,0.3125,0.40625
-42.21875,-43.28125,-9.390625,-10.234375,-45.5625,-45.9375,-5.03125,-4.8046875,1.0625,0.375
-39.25,-40.5,-10.3984375,-10.0703125,-39.28125,-41.3125,-4.4453125,-4.2265625,1.25,2.03125
-40.59375,-43.0,-11.6796875,-12.4453125,-45.0625,-45.15625,-4.99609375,-4.5859375,2.40625,0.09375
-44.15625,-45.5625,-10.9453125,-10.6796875,-45.125,-45.53125,-4.07421875,-4.34765625,1.40625,0.40625
-42.625,-44.0,-10.71875,-11.0234375,-42.71875,-42.5625,-3.826171875,-3.91796875,1.375,-0.15625
-41.4375,-42.84375,-10.96875,-11.3671875,-40.78125,-43.03125,-4.203125,-4.484375,1.40625,2.25
-38.4375,-39.65625,-9.984375,-10.359375,-38.75,-41.625,-4.1015625,-4.08203125,1.21875,2.875
-42.21875,-42.78125,-11.0078125,-11.40625,-43.59375,-43.28125,-4.265625,-4.31640625,0.5625,-0.3125
-40.75,-40.40625,-10.8125,-10.0859375,-38.75,-42.09375,-4.15625,-4.359375,-0.34375,3.34375
-41.96875,-42.9375,-11.359375,-11.484375,-40.8125,-42.53125,-4.734375,-4.98046875,0.96875,1.71875
-41.375,-42.1875,-11.03125,-11.015625,-42.34375,-44.15625,-4.42578125,-4.11328125,0.8125,1.8125
-38.6875,-39.65625,-9.2734375,-9.8984375,-41.65625,-41.25,-3.677734375,-3.7734375,0.96875,-0.40625
-37.40625,-39.15625,-9.53125,-10.5,-42.03125,-42.8125,-3.9921875,-3.90234375,1.75,0.78125
-39.75,-40.625,-10.1328125,-11.109375,-43.53125,-45.09375,-4.48828125,-4.80859375,0.875,1.5625
-41.90625,-42.0625,-9.9921875,-10.421875,-44.375,-45.0625,-3.595703125,-3.98828125,0.15625,0.6875
-35.28125,-38.03125,-10.0390625,-10.6015625,-39.8125,-41.0625,-3.025390625,-2.65625,2.75,1.25
-41.125,-42.78125,-11.2890625,-11.859375,-46.28125,-46.53125,-3.9453125,-3.484375,1.65625,0.25
-39.875,-41.40625,-10.6796875,-11.0234375,-44.71875,-44.65625,-3.80859375,-3.96875,1.53125,-0.0625
-37.78125,-38.75,-9.546875,-10.1484375,-41.46875,-42.96875,-4.4375,-4.56640625,0.96875,1.5
-39.6875,-39.375,-10.5546875,-10.5859375,-43.375,-44.46875,-4.40625,-4.43359375,-0.3125,1.09375
-40.375,-41.15625,-10.328125,-11.0625,-45.1875,-45.09375,-3.482421875,-3.7890625,0.78125,-0.09375
-44.6875,-43.21875,-11.5,-10.6015625,-43.625,-44.5,-4.484375,-4.08203125,-1.46875,0.875
-39.375,-39.84375,-10.875,-10.375,-39.3125,-40.65625,-4.578125,-3.9921875,0.46875,1.34375
-41.875,-41.40625,-10.0234375,-9.4609375,-39.09375,-42.78125,-4.1171875,-3.98046875,-0.46875,3.6875
-42.6875,-44.46875,-10.5703125,-10.7421875,-42.6875,-43.71875,-4.4453125,-4.09765625,1.78125,1.03125
-45.6875,-46.03125,-11.4375,-10.8828125,-46.25,-45.6875,-3.8828125,-3.556640625,0.34375,-0.5625
-48.5,-49.3125,-11.0859375,-11.59375,-48.125,-49.0,-4.484375,-3.7578125,0.8125,0.875
-43.0,-45.65625,-10.8515625,-10.9921875,-44.375,-44.5,-4.9296875,-4.4296875,2.65625,0.125
-47.0625,-50.65625,-10.328125,-11.203125,-48.53125,-46.34375,-4.23828125,-3.732421875,3.59375,-2.1875
-41.75,-40.625,-10.6640625,-10.484375,-40.8125,-42.71875,-3.921875,-3.595703125,-1.125,1.90625
-45.46875,-45.84375,-12.1484375,-12.3828125,-44.15625,-45.34375,-3.5,-3.541015625,0.375,1.1875
-43.0,-42.625,-12.640625,-13.3671875,-45.03125,-45.75,-5.3984375,-6.2421875,-0.375,0.71875
-44.3125,-43.71875,-12.6171875,-13.390625,-46.46875,-48.6875,-5.89453125,-5.66796875,-0.59375,2.21875
-45.1875,-45.28125,-12.9609375,-12.734375,-46.8125,-47.03125,-5.49609375,-5.96875,0.09375,0.21875
-44.4375,-43.34375,-12.453125,-12.0625,-45.8125,-47.21875,-5.5234375,-6.0078125,-1.09375,1.40625
-44.5625,-45.0,-11.7890625,-11.65625,-46.0,-47.71875,-5.0859375,-5.71875,0.4375,1.71875
-45.15625,-44.75,-11.90625,-12.1640625,-45.96875,-47.4375,-4.88671875,-5.078125,-0.40625,1.46875
-44.8125,-42.9375,-12.4453125,-13.25,-44.5,-47.0,-6.03125,-5.80078125,-1.875,2.5
-43.25,-43.8125,-12.296875,-11.8671875,-44.375,-45.375,-5.43359375,-5.890625,0.5625,1.0
-41.125,-41.65625,-11.3359375,-11.8046875,-44.03125,-45.59375,-5.359375,-5.2265625,0.53125,1.5625
-46.125,-45.03125,-14.375,-14.2734375,-45.96875,-45.8125,-4.9921875,-5.1015625,-1.09375,-0.15625
-42.4375,-40.84375,-11.265625,-10.2265625,-44.25,-46.4375,-5.14453125,-6.44921875,-1.59375,2.1875
-41.0625,-40.1875,-10.453125,-9.7109375,-41.96875,-44.125,-5.265625,-6.65625,-0.875,2.15625
-42.875,-41.1875,-9.1328125,-9.2734375,-43.25,-47.28125,-4.05859375,-4.65234375,-1.6875,4.03125
-43.34375,-41.59375,-11.4453125,-10.9375,-45.21875,-47.5625,-6.15234375,-6.578125,-1.75,2.34375
-45.375,-43.96875,-12.8359375,-12.0703125,-46.4375,-48.59375,-5.3515625,-5.23828125,-1.40625,2.15625
-40.5625,-41.25,-9.875,-9.390625,-43.4375,-42.8125,-4.41796875,-5.54296875,0.6875,-0.625
-41.34375,-41.78125,-10.515625,-9.8046875,-42.3125,-43.1875,-4.43359375,-5.23046875,0.4375,0.875
-42.125,-44.0625,-12.078125,-10.9765625,-46.1875,-42.84375,-4.95703125,-5.3359375,1.9375,-3.34375
-41.03125,-40.53125,-10.5390625,-9.859375,-44.21875,-47.25,-5.34375,-5.7890625,-0.5,3.03125
-40.9375,-39.9375,-10.3828125,-9.484375,-41.25,-42.3125,-4.375,-3.478515625,-1.0,1.0625
-37.09375,-38.96875,-11.359375,-11.765625,-40.0,-39.8125,-4.40625,-4.21875,1.875,-0.1875
-39.96875,-39.71875,-10.8203125,-10.8671875,-41.28125,-42.875,-4.6953125,-4.24609375,-0.25,1.59375
-36.21875,-38.25,-11.7890625,-11.8125,-39.625,-39.0,-4.2421875,-4.2421875,2.03125,-0.625
-38.5625,-39.53125,-13.28125,-13.703125,-43.0,-40.8125,-5.68359375,-3.95703125,0.96875,-2.1875
-39.0625,-38.84375,-11.3828125,-11.421875,-39.40625,-42.15625,-3.4140625,-2.873046875,-0.21875,2.75
-37.8125,-37.90625,-11.765625,-12.1484375,-39.9375,-40.96875,-4.125,-3.921875,0.09375,1.03125
-37.0625,-36.8125,-11.0234375,-10.5546875,-40.1875,-40.84375,-3.23046875,-3.484375,-0.25,0.65625
-36.125,-38.09375,-10.2578125,-11.09375,-40.34375,-40.375,-3.01953125,-3.701171875,1.96875,0.03125
-40.21875,-39.75,-12.6015625,-13.1953125,-43.09375,-42.84375,-3.9375,-3.4609375,-0.46875,-0.25
-38.5625,-38.8125,-10.4765625,-11.109375,-41.125,-41.5,-4.34765625,-3.47265625,0.25,0.375
-42.9375,-43.90625,-9.953125,-11.046875,-44.375,-45.71875,-2.875,-2.59375,0.96875,1.34375
-43.8125,-44.75,-10.5703125,-11.2734375,-48.4375,-48.4375,-3.0625,-3.03125,0.9375,0.0
-38.46875,-40.40625,-9.0859375,-9.859375,-41.78125,-42.90625,-2.587890625,-3.568359375,1.9375,1.125
-45.90625,-44.21875,-10.7421875,-9.8125,-46.21875,-48.4375,-3.541015625,-3.51171875,-1.6875,2.21875
-44.34375,-43.9375,-10.109375,-10.90625,-45.375,-47.4375,-3.1484375,-3.390625,-0.40625,2.0625
-45.90625,-46.1875,-10.9375,-10.9765625,-46.09375,-47.15625,-3.099609375,-3.046875,0.28125,1.0625
-41.8125,-43.59375,-10.1484375,-10.7578125,-43.28125,-45.25,-3.328125,-3.640625,1.78125,1.96875
-40.5625,-42.125,-8.6015625,-8.8671875,-46.3125,-45.71875,-3.13671875,-2.794921875,1.5625,-0.59375
-37.875,-39.8125,-9.9375,-10.53125,-40.21875,-41.78125,-3.3046875,-3.52734375,1.9375,1.5625
-40.28125,-38.4375,-8.15625,-9.1875,-40.53125,-44.78125,-2.2265625,-3.7421875,-1.84375,4.25
-43.125,-43.0,-11.375,-11.9609375,-47.25,-50.75,-4.09375,-4.56640625,-0.125,3.5
-41.4375,-43.3125,-9.8828125,-11.2109375,-45.65625,-48.34375,-3.359375,-4.26953125,1.875,2.6875
-43.4375,-44.125,-10.375,-11.0,-49.15625,-49.875,-4.3203125,-3.875,0.6875,0.71875
-45.53125,-44.5,-12.34375,-12.3359375,-46.4375,-50.09375,-4.1796875,-3.818359375,-1.03125,3.65625
-42.96875,-44.15625,-10.625,-12.140625,-49.25,-51.34375,-4.59765625,-4.453125,1.1875,2.09375
-42.9375,-42.6875,-10.375,-10.7109375,-48.53125,-51.3125,-3.654296875,-3.939453125,-0.25,2.78125
-43.78125,-44.90625,-11.25,-11.8046875,-50.90625,-49.90625,-4.28515625,-4.28125,1.125,-1.0
-44.1875,-45.125,-11.828125,-12.6796875,-49.09375,-49.0,-3.755859375,-3.5859375,0.9375,-0.09375
-43.34375,-45.1875,-10.3046875,-11.1875,-48.4375,-47.40625,-3.849609375,-3.2109375,1.84375,-1.03125
-42.21875,-43.65625,-10.90625,-11.421875,-47.6875,-48.1875,-3.45703125,-4.22265625,1.4375,0.5
-47.75,-49.4375,-11.5078125,-11.59375,-52.75,-51.625,-5.265625,-4.72265625,1.6875,-1.125
-48.28125,-47.0625,-10.828125,-11.03125,-48.90625,-51.40625,-4.80859375,-5.2734375,-1.21875,2.5
-47.5,-47.90625,-11.671875,-11.4296875,-49.0,-49.9375,-5.125,-4.56640625,0.40625,0.9375
-49.25,-48.5625,-11.1015625,-11.1328125,-49.21875,-50.71875,-4.5390625,-4.6796875,-0.6875,1.5
-47.40625,-46.40625,-12.015625,-12.1015625,-46.71875,-49.84375,-5.80859375,-5.55859375,-1.0,3.125
-46.8125,-46.0,-11.7421875,-11.265625,-48.34375,-51.71875,-4.7734375,-5.3125,-0.8125,3.375
-49.28125,-48.1875,-11.0859375,-11.875,-49.84375,-53.46875,-5.18359375,-5.44140625,-1.09375,3.625
-45.71875,-43.90625,-11.7265625,-11.359375,-46.84375,-48.40625,-4.52734375,-5.19140625,-1.8125,1.5625
-47.59375,-44.84375,-12.2421875,-12.21875,-47.6875,-49.96875,-5.14453125,-5.140625,-2.75,2.28125
-47.0625,-46.40625,-12.546875,-13.0,-46.59375,-49.75,-4.92578125,-4.796875,-0.65625,3.15625
-39.78125,-40.125,-9.2109375,-10.5078125,-44.3125,-45.59375,-4.5703125,-4.4609375,0.34375,1.28125
-40.28125,-40.625,-10.84375,-11.5,-42.46875,-42.21875,-5.29296875,-4.828125,0.34375,-0.25
-43.28125,-41.21875,-9.828125,-10.3984375,-45.65625,-50.21875,-4.6015625,-4.51171875,-2.0625,4.5625
-39.21875,-40.15625,-10.3203125,-10.9140625,-43.96875,-43.3125,-5.59375,-4.921875,0.9375,-0.65625
-39.9375,-40.5625,-10.0234375,-10.7890625,-43.875,-44.6875,-3.921875,-4.08984375,0.625,0.8125
-39.46875,-39.78125,-9.0234375,-9.40625,-42.71875,-44.34375,-4.58984375,-4.24609375,0.3125,1.625
-39.46875,-39.15625,-10.640625,-10.7890625,-42.1875,-43.21875,-3.98828125,-3.85546875,-0.3125,1.03125
-38.78125,-39.15625,-11.578125,-11.4375,-42.34375,-42.65625,-4.9296875,-4.39453125,0.375,0.3125
-38.625,-37.65625,-10.046875,-10.109375,-40.9375,-43.53125,-4.6875,-4.93359375,-0.96875,2.59375
-40.84375,-39.96875,-11.2421875,-10.6953125,-44.3125,-45.34375,-4.10546875,-4.48046875,-0.875,1.03125
-30.25,-30.65625,-8.3125,-8.703125,-36.4375,-35.71875,-4.13671875,-3.388671875,0.40625,-0.71875
-32.65625,-32.84375,-9.1328125,-9.671875,-38.375,-40.40625,-3.65234375,-3.69140625,0.1875,2.03125
-32.375,-32.71875,-8.9296875,-8.078125,-37.78125,-37.90625,-4.9609375,-3.84375,0.34375,0.125
-34.5,-34.0625,-10.90625,-10.8359375,-39.0,-41.65625,-4.37890625,-3.984375,-0.4375,2.65625
-36.78125,-37.84375,-9.4921875,-9.28125,-43.3125,-41.71875,-5.16796875,-4.08203125,1.0625,-1.59375
-36.09375,-35.75,-11.21875,-11.6328125,-40.78125,-42.9375,-4.30078125,-4.16015625,-0.34375,2.15625
-35.75,-35.625,-10.6875,-10.3125,-39.59375,-41.8125,-4.7734375,-4.51953125,-0.125,2.21875
-36.9375,-38.40625,-10.2890625,-10.8984375,-40.03125,-43.09375,-3.857421875,-4.20703125,1.46875,3.0625
-34.09375,-35.59375,-10.4375,-11.3359375,-39.15625,-37.6875,-4.453125,-3.693359375,1.5,-1.46875
-35.3125,-32.8125,-10.4296875,-9.9453125,-38.6875,-40.59375,-4.30078125,-4.1796875,-2.5,1.90625
-43.5,-44.46875,-9.296875,-10.3125,-47.40625,-46.75,-3.833984375,-3.798828125,0.96875,-0.65625
-45.53125,-45.25,-9.71875,-9.5703125,-45.71875,-46.34375,-4.9609375,-4.640625,-0.28125,0.625
-45.5625,-44.125,-9.765625,-10.1015625,-46.28125,-49.0625,-3.166015625,-4.13671875,-1.4375,2.78125
-45.0,-43.5,-8.515625,-8.9765625,-43.5625,-45.25,-3.705078125,-3.962890625,-1.5,1.6875
-44.6875,-44.8125,-10.1328125,-10.8203125,-48.125,-47.78125,-6.08203125,-5.6015625,0.125,-0.34375
-45.78125,-44.9375,-11.40625,-9.6875,-45.84375,-48.40625,-5.328125,-6.140625,-0.84375,2.5625
-44.9375,-43.8125,-8.8671875,-9.90625,-45.03125,-46.0625,-3.896484375,-3.84375,-1.125,1.03125
-40.5,-42.125,-8.5859375,-9.484375,-42.1875,-44.53125,-2.744140625,-3.595703125,1.625,2.34375
-43.125,-45.09375,-10.28125,-10.8046875,-45.625,-45.53125,-3.80859375,-3.4765625,1.96875,-0.09375
-44.0,-44.1875,-10.4609375,-10.9765625,-46.5625,-47.46875,-5.25390625,-5.64453125,0.1875,0.90625
-41.625,-40.8125,-9.3515625,-8.234375,-40.375,-43.8125,-3.93359375,-4.8984375,-0.8125,3.4375
-42.625,-41.6875,-10.7734375,-11.4609375,-42.125,-44.1875,-4.66796875,-5.1875,-0.9375,2.0625
-40.75,-39.375,-8.859375,-9.0859375,-39.21875,-43.125,-4.42578125,-4.53125,-1.375,3.90625
-41.34375,-42.375,-8.515625,-8.4921875,-44.3125,-44.4375,-4.33984375,-4.7578125,1.03125,0.125
-40.34375,-42.3125,-6.625,-7.515625,-45.0,-44.125,-4.15234375,-4.53125,1.96875,-0.875
-43.28125,-42.25,-8.15625,-8.8515625,-43.71875,-45.75,-4.7578125,-4.8046875,-1.03125,2.03125
