s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-70.625,-74.4375,-2.46875,-3.119140625,-75.9375,-76.125,-3.78125,-5.75,3.8125,0.1875
-79.1875,-79.3125,-4.80859375,-4.9296875,-79.875,-80.8125,-5.4140625,-6.32421875,0.125,0.9375
-83.0,-82.0,-4.6953125,-4.6640625,-81.1875,-83.6875,-6.73046875,-6.85546875,-1.0,2.5
-84.3125,-86.375,-3.9765625,-4.75,-87.0625,-84.5625,-4.59765625,-5.01953125,2.0625,-2.5
-75.125,-76.5,-3.58203125,-3.90234375,-79.5,-79.125,-5.1328125,-5.4609375,1.375,-0.375
-71.75,-74.25,-3.3828125,-4.296875,-75.3125,-75.8125,-6.21875,-6.5390625,2.5,0.5
-68.875,-69.3125,-2.9375,-3.88671875,-72.0,-72.625,-6.2421875,-6.5625,0.4375,0.625
-77.0,-77.0625,-8.234375,-8.171875,-75.5,-77.8125,-3.57421875,-4.2265625,0.0625,2.3125
-72.0,-74.6875,-2.009765625,-3.583984375,-78.75,-79.3125,-5.19921875,-6.3671875,2.6875,0.5625
-85.5625,-86.875,-8.234375,-8.8203125,-91.4375,-90.3125,-4.97265625,-5.3046875,1.3125,-1.125
-71.3125,-73.0,-3.923828125,-4.58203125,-76.1875,-76.3125,-5.5625,-6.30859375,1.6875,0.125
-72.625,-75.625,-3.009765625,-4.23046875,-75.4375,-75.4375,-3.81640625,-4.91796875,3.0,0.0
-67.25,-66.125,-3.828125,-4.0859375,-67.9375,-69.625,-4.90234375,-5.4453125,-1.125,1.6875
-81.9375,-83.3125,-4.625,-4.83984375,-85.75,-85.4375,-6.07421875,-6.3125,1.375,-0.3125
-73.625,-76.75,-3.349609375,-4.4140625,-77.5625,-76.625,-3.517578125,-4.7890625,3.125,-0.9375
-88.3125,-89.9375,-4.96484375,-5.30078125,-90.0625,-89.1875,-3.66015625,-4.11328125,1.625,-0.875
-73.0,-75.0625,-3.7578125,-4.3203125,-78.0,-77.6875,-5.375,-5.7265625,2.0625,-0.3125
-71.6875,-73.4375,-5.453125,-5.85546875,-72.8125,-72.5,-6.33203125,-6.5234375,1.75,-0.3125
-75.1875,-77.25,-7.015625,-7.44921875,-77.3125,-75.9375,-5.421875,-5.734375,2.0625,-1.375
-76.4375,-78.1875,-2.67578125,-4.13671875,-79.0,-79.75,-3.203125,-4.234375,1.75,0.75
-84.25,-86.125,-5.58984375,-6.09765625,-85.25,-85.375,-3.34765625,-3.826171875,1.875,0.125
-79.25,-81.375,-4.05078125,-4.82421875,-82.4375,-81.8125,-4.94921875,-5.03515625,2.125,-0.625
-74.0625,-75.8125,-3.150390625,-4.60546875,-76.1875,-76.75,-5.3515625,-5.98828125,1.75,0.5625
-79.375,-82.3125,-4.60546875,-5.09375,-82.5,-78.75,-6.0,-6.48046875,2.9375,-3.75
-77.625,-77.3125,-4.38671875,-4.6484375,-79.75,-81.25,-4.94140625,-5.40625,-0.3125,1.5
-72.0625,-76.5625,-3.345703125,-5.07421875,-77.375,-74.875,-4.08984375,-4.52734375,4.5,-2.5
-83.1875,-81.9375,-4.1171875,-4.69921875,-82.9375,-86.5,-5.44140625,-6.09765625,-1.25,3.5625
-69.75,-72.3125,-3.1953125,-4.20703125,-78.8125,-77.3125,-5.45703125,-5.4921875,2.5625,-1.5
-62.0625,-62.96875,-2.42578125,-3.23046875,-68.0,-68.0,-4.87109375,-5.640625,0.90625,0.0
-71.625,-73.75,-2.79296875,-4.42578125,-76.0,-76.125,-4.5234375,-4.90625,2.125,0.125
-73.75,-77.0,-3.06640625,-3.841796875,-76.9375,-74.5625,-4.34375,-4.98046875,3.25,-2.375
-82.875,-87.5625,-3.375,-4.58984375,-90.125,-88.8125,-6.375,-6.46484375,4.6875,-1.3125
-75.1875,-75.1875,-4.0859375,-4.49609375,-78.1875,-79.5,-5.53515625,-5.94921875,0.0,1.3125
-75.5,-76.8125,-4.78515625,-4.95703125,-77.0,-76.6875,-3.529296875,-3.71875,1.3125,-0.3125
-72.5625,-73.9375,-4.640625,-4.89453125,-74.25,-74.375,-5.79296875,-6.140625,1.375,0.125
-82.625,-84.3125,-3.474609375,-4.1015625,-86.5,-86.5,-3.28125,-3.587890625,1.6875,0.0
-70.6875,-74.6875,-3.123046875,-4.1953125,-79.5,-76.4375,-6.09765625,-6.05078125,4.0,-3.0625
-82.8125,-82.9375,-4.92578125,-5.1328125,-83.0,-85.0,-5.37109375,-5.8359375,0.125,2.0
-81.375,-82.375,-4.82421875,-5.44140625,-81.5,-81.9375,-3.689453125,-4.51953125,1.0,0.4375
-67.875,-68.9375,-3.310546875,-3.712890625,-69.875,-69.75,-3.75390625,-3.556640625,1.0625,-0.125
-78.75,-80.6875,-3.916015625,-4.9453125,-83.4375,-83.3125,-4.16015625,-5.140625,1.9375,-0.125
-73.5,-72.625,-7.5078125,-7.48046875,-74.0625,-76.4375,-4.453125,-4.8203125,-0.875,2.375
-70.875,-74.1875,-4.39453125,-5.3984375,-71.375,-71.1875,-4.03515625,-4.703125,3.3125,-0.1875
-73.125,-75.0,-3.697265625,-4.28515625,-78.375,-77.75,-4.609375,-4.8359375,1.875,-0.625
-79.375,-82.375,-6.8125,-6.97265625,-84.6875,-81.8125,-5.421875,-5.7265625,3.0,-2.875
-79.5,-80.6875,-3.17578125,-4.5546875,-82.0625,-83.375,-5.703125,-5.9765625,1.1875,1.3125
-80.25,-83.25,-3.09375,-4.44140625,-85.5625,-84.9375,-6.23046875,-6.28515625,3.0,-0.625
-74.125,-75.0,-2.96484375,-3.580078125,-76.4375,-76.5,-6.875,-7.51953125,0.875,0.0625
-88.625,-89.0,-2.865234375,-3.78125,-89.1875,-91.5,-3.8203125,-4.3125,0.375,2.3125
-75.125,-76.75,-7.44921875,-7.421875,-76.3125,-74.625,-4.83984375,-5.03515625,1.625,-1.6875
-73.75,-76.1875,-5.28125,-5.984375,-76.75,-75.6875,-5.50390625,-5.9453125,2.4375,-1.0625
-77.1875,-77.625,-5.2421875,-5.59375,-78.125,-78.6875,-5.00390625,-5.25390625,0.4375,0.5625
-75.0,-76.0,-3.787109375,-4.31640625,-78.1875,-77.9375,-3.984375,-4.18359375,1.0,-0.25
-64.1875,-66.4375,-2.271484375,-3.26953125,-71.6875,-71.0,-6.19921875,-7.2109375,2.25,-0.6875
-76.375,-78.875,-6.125,-6.32421875,-79.4375,-78.125,-5.796875,-6.15625,2.5,-1.3125
-72.375,-74.9375,-3.779296875,-4.36328125,-77.5625,-76.75,-3.869140625,-4.65625,2.5625,-0.8125
-69.5625,-71.0,-3.26953125,-4.96484375,-72.8125,-73.125,-5.35546875,-5.97265625,1.4375,0.3125
-80.625,-80.6875,-5.66796875,-5.75,-82.75,-83.5625,-4.87109375,-5.4296875,0.0625,0.8125
-78.25,-78.1875,-5.25,-5.81640625,-80.0625,-79.5625,-4.87890625,-5.328125,-0.0625,-0.5
-80.5625,-80.25,-6.734375,-6.625,-81.75,-82.6875,-3.767578125,-4.16796875,-0.3125,0.9375
-69.5625,-73.5,-3.1796875,-4.33984375,-74.875,-74.0,-5.6953125,-6.17578125,3.9375,-0.875
-69.4375,-71.0625,-4.56640625,-5.51171875,-71.5625,-71.0625,-3.0703125,-3.248046875,1.625,-0.5
-79.5625,-80.125,-2.904296875,-3.123046875,-84.375,-84.0,-4.35546875,-4.36328125,0.5625,-0.375
-83.625,-83.8125,-4.02734375,-4.6328125,-87.375,-87.9375,-5.63671875,-6.03515625,0.1875,0.5625
-75.875,-78.0625,-4.24609375,-4.8125,-82.875,-81.5,-4.4921875,-5.31640625,2.1875,-1.375
-78.875,-80.625,-3.720703125,-4.6640625,-79.8125,-79.6875,-3.490234375,-3.759765625,1.75,-0.125
-74.4375,-77.0,-4.58984375,-5.375,-78.625,-77.9375,-4.96875,-5.2109375,2.5625,-0.6875
-76.8125,-78.75,-5.05078125,-6.4609375,-79.4375,-79.625,-4.73046875,-5.41015625,1.9375,0.1875
-81.3125,-84.125,-3.166015625,-4.45703125,-84.0625,-85.5,-5.5078125,-6.03515625,2.8125,1.4375
-78.875,-84.25,-4.68359375,-5.52734375,-85.8125,-81.9375,-5.5078125,-5.19921875,5.375,-3.875
-82.25,-82.3125,-3.841796875,-5.11328125,-83.125,-85.25,-4.15625,-4.37109375,0.0625,2.125
-84.0,-84.0,-4.66015625,-4.9296875,-84.5625,-86.125,-5.59765625,-6.01171875,0.0,1.5625
-82.75,-84.625,-3.361328125,-4.5859375,-84.1875,-84.9375,-5.3515625,-5.9765625,1.875,0.75
-79.1875,-80.1875,-4.2734375,-4.82421875,-84.4375,-83.8125,-5.23828125,-5.3671875,1.0,-0.625
-77.0625,-81.8125,-3.59375,-4.9921875,-78.875,-78.625,-6.83984375,-6.6953125,4.75,-0.25
-77.25,-79.375,-3.322265625,-4.796875,-80.8125,-80.1875,-3.69140625,-4.40625,2.125,-0.625
-76.25,-79.5625,-3.302734375,-4.10546875,-78.125,-76.25,-3.775390625,-4.30078125,3.3125,-1.875
-72.125,-75.0625,-4.08203125,-5.1875,-73.875,-73.0,-4.50390625,-4.83984375,2.9375,-0.875
-79.25,-83.5,-4.4140625,-5.57421875,-82.9375,-81.875,-5.19140625,-5.4453125,4.25,-1.0625
-82.125,-85.0,-3.978515625,-4.62109375,-87.875,-85.3125,-5.66015625,-6.08984375,2.875,-2.5625
-78.375,-80.1875,-2.525390625,-3.35546875,-81.5,-84.4375,-4.7265625,-5.4765625,1.8125,2.9375
-74.0625,-78.5,-4.953125,-5.30078125,-75.375,-72.0625,-3.822265625,-4.22265625,4.4375,-3.3125
-68.625,-70.4375,-4.1796875,-4.92578125,-71.0,-71.4375,-5.87109375,-6.3359375,1.8125,0.4375
-78.6875,-80.1875,-5.34765625,-5.8046875,-80.8125,-81.1875,-5.34765625,-5.8828125,1.5,0.375
-81.4375,-81.4375,-3.11328125,-3.50390625,-84.5,-85.125,-5.39453125,-5.83203125,0.0,0.625
-79.125,-78.0,-2.734375,-3.564453125,-79.8125,-81.375,-6.1484375,-6.46875,-1.125,1.5625
-80.25,-84.25,-4.98046875,-5.66015625,-85.0,-81.4375,-5.02734375,-5.3203125,4.0,-3.5625
-77.3125,-79.125,-4.50390625,-5.2734375,-79.5,-79.3125,-6.03515625,-6.16015625,1.8125,-0.1875
-81.375,-84.1875,-3.40234375,-4.24609375,-88.9375,-87.1875,-6.69921875,-6.359375,2.8125,-1.75
-78.3125,-81.6875,-3.306640625,-4.40234375,-84.8125,-83.8125,-4.7421875,-5.578125,3.375,-1.0
-94.9375,-95.75,-9.765625,-10.015625,-98.75,-98.625,-5.62109375,-5.82421875,0.8125,-0.125
-78.5,-79.5625,-7.48828125,-7.21484375,-78.8125,-79.3125,-4.2265625,-5.140625,1.0625,0.5
-81.25,-83.25,-3.048828125,-3.826171875,-82.6875,-83.625,-4.46484375,-5.28515625,2.0,0.9375
-73.6875,-79.625,-2.4921875,-3.65625,-82.1875,-78.5,-4.078125,-4.73046875,5.9375,-3.6875
-72.625,-73.875,-3.515625,-3.8359375,-74.0,-74.4375,-4.59375,-5.0390625,1.25,0.4375
-68.5,-71.375,-5.6328125,-6.11328125,-76.0625,-71.125,-6.5703125,-7.046875,2.875,-4.9375
-87.0625,-88.9375,-4.62109375,-5.03515625,-90.3125,-91.1875,-6.18359375,-6.52734375,1.875,0.875
-76.4375,-78.5,-5.390625,-5.90234375,-76.3125,-76.125,-5.00390625,-5.11328125,2.0625,-0.1875
-81.5,-82.75,-6.640625,-6.85546875,-84.1875,-84.0625,-4.64453125,-4.8984375,1.25,-0.125
-75.125,-75.875,-2.056640625,-2.6484375,-79.125,-80.0,-4.375,-4.94921875,0.75,0.875
-88.375,-89.625,-3.9375,-4.81640625,-91.875,-92.375,-5.1484375,-5.70703125,1.25,0.5
-86.6875,-87.75,-5.01953125,-5.34375,-87.375,-87.25,-7.94921875,-8.109375,1.0625,-0.125
-76.375,-78.3125,-4.96484375,-4.91796875,-78.4375,-77.3125,-4.03515625,-4.40234375,1.9375,-1.125
-79.25,-79.5625,-3.556640625,-4.34765625,-81.125,-82.5625,-5.04296875,-5.3125,0.3125,1.4375
-76.4375,-78.125,-2.71875,-3.494140625,-80.9375,-80.4375,-5.828125,-6.5078125,1.6875,-0.5
-77.625,-80.4375,-4.29296875,-5.09375,-78.4375,-76.875,-3.74609375,-4.609375,2.8125,-1.5625
-82.5625,-86.0625,-3.0859375,-4.2734375,-86.8125,-87.875,-5.89453125,-6.40234375,3.5,1.0625
-85.9375,-87.5625,-3.478515625,-4.1015625,-91.0,-91.125,-5.17578125,-5.66015625,1.625,0.125
-74.25,-75.3125,-4.49609375,-5.20703125,-75.9375,-76.75,-6.0390625,-6.40625,1.0625,0.8125
-74.75,-74.0625,-5.25390625,-5.4609375,-75.625,-77.25,-6.14453125,-6.61328125,-0.6875,1.625
-70.5,-71.1875,-2.6796875,-3.603515625,-74.0,-74.6875,-4.2734375,-4.73046875,0.6875,0.6875
-86.3125,-89.0625,-3.841796875,-4.49609375,-89.625,-89.0,-3.44140625,-3.890625,2.75,-0.625
-71.625,-73.1875,-3.6875,-4.1796875,-74.0,-74.4375,-4.94140625,-5.5546875,1.5625,0.4375
-73.5625,-74.25,-3.658203125,-4.1796875,-75.8125,-76.6875,-8.421875,-8.7265625,0.6875,0.875
-75.9375,-76.5,-3.58203125,-4.03515625,-81.1875,-81.25,-5.5078125,-6.3671875,0.5625,0.0625
-75.4375,-79.4375,-3.966796875,-4.765625,-78.625,-76.25,-5.37109375,-5.87109375,4.0,-2.375
-70.75,-77.75,-4.9609375,-5.41796875,-77.875,-71.5625,-4.515625,-4.76953125,7.0,-6.3125
-72.375,-71.6875,-4.12109375,-4.4609375,-72.5,-73.625,-5.06640625,-5.81640625,-0.6875,1.125
-78.5625,-77.3125,-4.66796875,-4.90234375,-78.25,-80.5625,-5.765625,-6.05859375,-1.25,2.3125
-75.5,-77.25,-2.720703125,-4.1328125,-80.125,-80.875,-5.640625,-6.56640625,1.75,0.75
-75.5625,-75.25,-2.21484375,-2.501953125,-79.5,-80.1875,-4.21875,-4.8984375,-0.3125,0.6875
-66.6875,-69.25,-3.84765625,-4.36328125,-70.3125,-69.1875,-4.64453125,-4.95703125,2.5625,-1.125
-76.25,-77.25,-3.1484375,-3.69921875,-76.625,-77.25,-4.66015625,-4.99609375,1.0,0.625
-77.1875,-81.25,-5.60546875,-5.84765625,-81.75,-78.8125,-5.65625,-6.1015625,4.0625,-2.9375
-66.875,-68.9375,-4.3671875,-5.6328125,-69.3125,-69.9375,-5.703125,-6.17578125,2.0625,0.625
-76.3125,-76.125,-4.51171875,-4.2265625,-76.375,-77.0,-4.31640625,-4.37109375,-0.1875,0.625
-76.3125,-78.625,-4.88671875,-5.6640625,-77.3125,-75.8125,-4.8359375,-4.96484375,2.3125,-1.5
-80.6875,-84.625,-3.083984375,-4.125,-85.3125,-83.875,-5.9765625,-6.64453125,3.9375,-1.4375
-83.125,-82.875,-4.05859375,-4.1953125,-83.5625,-84.4375,-6.61328125,-7.01953125,-0.25,0.875
-80.9375,-81.25,-4.1484375,-4.5078125,-85.5,-86.75,-5.484375,-5.9765625,0.3125,1.25
-80.5625,-81.125,-3.275390625,-3.8125,-84.5625,-84.8125,-3.390625,-3.517578125,0.5625,0.25
-66.9375,-66.4375,-9.0078125,-8.734375,-66.0,-67.375,-6.484375,-7.50390625,-0.5,1.375
-72.875,-74.25,-3.48828125,-4.09375,-76.8125,-76.75,-6.265625,-6.79296875,1.375,-0.0625
-75.0625,-74.8125,-3.935546875,-4.88671875,-74.3125,-76.3125,-4.64453125,-4.7890625,-0.25,2.0
-75.75,-77.5625,-3.609375,-4.03515625,-77.875,-78.9375,-5.72265625,-6.28515625,1.8125,1.0625
-82.6875,-84.625,-3.287109375,-4.1171875,-88.4375,-88.5,-4.97265625,-4.77734375,1.9375,0.0625
-72.0,-74.125,-3.171875,-4.13671875,-77.875,-77.125,-5.28125,-5.84765625,2.125,-0.75
-79.25,-82.375,-6.20703125,-6.75,-80.3125,-79.6875,-4.8203125,-5.46875,3.125,-0.625
-79.125,-81.375,-4.76171875,-5.28125,-80.3125,-79.625,-5.8203125,-5.91015625,2.25,-0.6875
-75.0,-76.1875,-4.234375,-4.41796875,-76.25,-76.875,-3.921875,-4.625,1.1875,0.625
-82.25,-82.5625,-6.87890625,-6.5390625,-84.125,-84.25,-7.28125,-7.5625,0.3125,0.125
-81.75,-83.25,-5.3203125,-5.62109375,-82.75,-82.1875,-5.4375,-5.6640625,1.5,-0.5625
-73.5625,-75.3125,-7.4921875,-7.70703125,-76.125,-76.5,-4.7421875,-5.6171875,1.75,0.375
-71.4375,-72.8125,-3.658203125,-4.2265625,-76.0,-74.625,-5.81640625,-5.9609375,1.375,-1.375
-77.25,-79.4375,-4.0625,-4.546875,-80.0,-80.125,-3.04296875,-4.1328125,2.1875,0.125
-70.875,-75.125,-4.5703125,-5.56640625,-75.25,-75.3125,-6.13671875,-6.70703125,4.25,0.0625
-76.4375,-76.125,-5.140625,-5.14453125,-78.625,-78.0,-3.974609375,-4.73046875,-0.3125,-0.625
-71.5625,-72.5,-4.75,-5.29296875,-71.8125,-71.625,-5.19921875,-5.4375,0.9375,-0.1875
-74.125,-75.0,-3.212890625,-4.171875,-78.1875,-79.625,-3.705078125,-4.50390625,0.875,1.4375
-77.125,-73.3125,-3.16015625,-3.578125,-76.0625,-80.5,-5.609375,-6.1640625,-3.8125,4.4375
-83.9375,-87.6875,-4.1015625,-4.73046875,-91.5,-89.0625,-6.11328125,-6.19140625,3.75,-2.4375
-74.5625,-78.625,-2.578125,-3.5703125,-80.125,-78.125,-5.234375,-5.67578125,4.0625,-2.0
-73.8125,-76.4375,-6.67578125,-6.921875,-75.75,-75.1875,-5.7734375,-6.14453125,2.625,-0.5625
-73.9375,-75.5,-2.818359375,-3.83203125,-80.8125,-81.25,-4.17578125,-4.03125,1.5625,0.4375
-73.625,-77.125,-2.14453125,-3.388671875,-81.1875,-80.1875,-3.974609375,-4.734375,3.5,-1.0
-75.75,-75.5625,-4.203125,-4.69140625,-75.375,-76.8125,-3.859375,-4.06640625,-0.1875,1.4375
-89.25,-88.5,-8.4921875,-8.71875,-85.875,-88.25,-5.52734375,-6.01171875,-0.75,2.375
-77.3125,-80.3125,-3.47265625,-3.962890625,-84.1875,-82.5,-5.7421875,-6.41796875,3.0,-1.6875
-82.75,-84.875,-3.646484375,-3.978515625,-85.4375,-85.875,-6.12890625,-6.4140625,2.125,0.4375
-79.0,-80.75,-4.89453125,-5.75,-80.75,-82.4375,-3.556640625,-4.296875,1.75,1.6875
-77.5,-78.875,-3.9453125,-4.5,-81.625,-80.9375,-5.25390625,-5.734375,1.375,-0.6875
-84.625,-84.25,-4.9765625,-5.171875,-85.875,-88.3125,-4.3359375,-4.75390625,-0.375,2.4375
-71.6875,-72.875,-3.447265625,-3.919921875,-73.375,-73.75,-3.330078125,-3.79296875,1.1875,0.375
-83.0,-83.8125,-3.193359375,-4.27734375,-87.0625,-87.9375,-5.5,-5.9921875,0.8125,0.875
-75.4375,-75.9375,-3.755859375,-4.4765625,-76.9375,-77.3125,-4.96484375,-5.29296875,0.5,0.375
-71.125,-71.625,-5.421875,-5.62109375,-75.6875,-75.0625,-5.953125,-6.2734375,0.5,-0.625
-80.875,-81.75,-2.943359375,-3.609375,-83.0,-84.1875,-3.869140625,-4.28125,0.875,1.1875
-82.375,-82.9375,-7.19921875,-7.515625,-84.75,-85.625,-4.3828125,-4.609375,0.5625,0.875
-73.75,-73.875,-3.740234375,-4.5390625,-79.0625,-80.1875,-5.73046875,-6.30078125,0.125,1.125
-91.125,-93.625,-6.53125,-6.82421875,-87.25,-86.1875,-4.89453125,-5.07421875,2.5,-1.0625
-71.75,-75.0,-3.923828125,-4.86328125,-77.1875,-76.0625,-5.30078125,-6.2109375,3.25,-1.125
-75.0,-76.5,-7.24609375,-7.6171875,-75.8125,-76.1875,-3.46875,-4.2578125,1.5,0.375
-72.5,-74.0625,-5.33203125,-5.76953125,-74.8125,-74.75,-5.171875,-5.86328125,1.5625,-0.0625
-76.625,-79.0,-3.947265625,-4.6484375,-83.8125,-82.5,-4.8125,-5.1953125,2.375,-1.3125
-85.5,-87.5625,-5.03515625,-6.08203125,-87.0625,-86.0,-6.109375,-6.60546875,2.0625,-1.0625
-86.375,-87.8125,-3.837890625,-4.3203125,-91.8125,-92.625,-5.93359375,-6.21875,1.4375,0.8125
-77.75,-78.375,-3.173828125,-3.9609375,-80.375,-81.375,-4.328125,-5.140625,0.625,1.0
-74.0625,-75.125,-2.984375,-4.1328125,-75.0625,-75.1875,-5.81640625,-6.234375,1.0625,0.125
-68.75,-70.6875,-2.85546875,-4.6328125,-73.9375,-73.625,-4.9921875,-5.59765625,1.9375,-0.3125
-95.75,-101.125,-4.609375,-5.546875,-97.5,-94.75,-4.73046875,-5.46875,5.375,-2.75
-73.75,-73.9375,-3.841796875,-3.873046875,-73.6875,-73.5,-4.9453125,-5.07421875,0.1875,-0.1875
-72.3125,-77.875,-7.3671875,-8.7421875,-74.375,-71.5625,-3.7265625,-4.03515625,5.5625,-2.8125
-75.625,-76.5625,-4.54296875,-4.953125,-78.8125,-79.0,-5.8984375,-6.21484375,0.9375,0.1875
-66.25,-68.9375,-4.7109375,-5.703125,-70.625,-68.8125,-4.88671875,-4.93359375,2.6875,-1.8125
-87.25,-89.6875,-2.822265625,-3.396484375,-89.6875,-89.5625,-5.80859375,-6.45703125,2.4375,-0.125
-77.6875,-80.6875,-2.87890625,-4.05078125,-80.5,-78.375,-3.93359375,-4.64453125,3.0,-2.125
-72.25,-73.1875,-3.376953125,-3.640625,-74.0625,-74.0,-4.73828125,-5.24609375,0.9375,-0.0625
-81.8125,-82.6875,-4.57421875,-5.01953125,-82.25,-82.5,-3.2890625,-3.697265625,0.875,0.25
-80.5,-80.625,-5.640625,-5.9296875,-78.0,-79.625,-5.078125,-5.5859375,0.125,1.625
-68.0,-70.375,-2.16796875,-2.953125,-75.125,-74.0,-5.046875,-5.71484375,2.375,-1.125
-79.0625,-80.125,-3.427734375,-4.32421875,-79.6875,-81.0,-4.73046875,-5.16796875,1.0625,1.3125
-76.5,-78.125,-5.234375,-5.359375,-79.125,-78.5,-5.14453125,-5.3515625,1.625,-0.625
-75.3125,-76.8125,-4.62109375,-5.375,-77.875,-79.0625,-3.623046875,-4.1796875,1.5,1.1875
-87.0625,-88.0,-2.529296875,-3.3359375,-89.875,-91.0,-4.91015625,-5.61328125,0.9375,1.125
-69.0625,-71.5625,-4.87890625,-5.65234375,-73.3125,-72.125,-5.1640625,-5.6484375,2.5,-1.1875
-72.0625,-73.1875,-3.025390625,-3.48828125,-76.0,-76.9375,-5.77734375,-6.3203125,1.125,0.9375
-70.1875,-72.0,-3.482421875,-3.908203125,-73.8125,-73.0,-5.17578125,-5.640625,1.8125,-0.8125
-77.5625,-80.4375,-4.87109375,-5.2265625,-78.3125,-75.6875,-4.19140625,-4.3515625,2.875,-2.625
-73.5625,-74.5625,-4.39453125,-4.1953125,-76.75,-78.0,-5.56640625,-6.0859375,1.0,1.25
-83.9375,-84.375,-6.2265625,-6.5859375,-85.875,-86.0625,-5.390625,-6.48046875,0.4375,0.1875
-88.5,-90.5625,-6.09375,-6.69921875,-92.0625,-92.3125,-3.91015625,-4.24609375,2.0625,0.25
-64.1875,-65.125,-2.693359375,-3.419921875,-66.8125,-68.1875,-3.849609375,-4.703125,0.9375,1.375
-66.125,-68.6875,-3.23046875,-4.3046875,-68.75,-69.875,-5.3515625,-6.15234375,2.5625,1.125
-88.1875,-88.75,-5.421875,-5.671875,-89.375,-89.1875,-5.8203125,-6.20703125,0.5625,-0.1875
-71.875,-73.9375,-2.564453125,-3.40625,-75.6875,-76.0625,-4.05078125,-4.48046875,2.0625,0.375
-88.9375,-88.5625,-3.85546875,-4.33984375,-90.75,-92.6875,-4.77734375,-4.78515625,-0.375,1.9375
-88.625,-90.1875,-4.921875,-5.0625,-88.4375,-85.875,-8.703125,-9.0546875,1.5625,-2.5625
-76.5625,-77.6875,-5.0859375,-5.98046875,-78.1875,-79.0,-5.98046875,-6.546875,1.125,0.8125
-76.9375,-81.25,-3.474609375,-4.71484375,-82.0,-80.125,-5.90234375,-6.21484375,4.3125,-1.875
-62.9375,-66.25,-5.7890625,-5.6875,-66.625,-63.53125,-4.984375,-5.4609375,3.3125,-3.09375
-73.75,-73.1875,-3.173828125,-3.5859375,-76.6875,-78.125,-5.1875,-5.625,-0.5625,1.4375
-83.5,-89.1875,-2.720703125,-4.69140625,-93.125,-89.3125,-4.16015625,-4.49609375,5.6875,-3.8125
-75.9375,-80.5625,-3.005859375,-4.9296875,-80.375,-78.75,-3.73828125,-4.87890625,4.625,-1.625
-76.75,-77.0,-4.08203125,-4.29296875,-79.125,-79.875,-6.02734375,-6.40625,0.25,0.75
-67.1875,-72.625,-3.677734375,-6.40234375,-73.9375,-70.0,-3.796875,-4.3359375,5.4375,-3.9375
-75.0,-77.4375,-2.439453125,-3.048828125,-80.0,-79.1875,-4.734375,-5.90234375,2.4375,-0.8125
-76.4375,-80.625,-2.115234375,-3.431640625,-82.375,-80.5625,-3.478515625,-4.65234375,4.1875,-1.8125
-70.375,-72.6875,-6.80859375,-6.640625,-74.75,-72.625,-5.27734375,-5.38671875,2.3125,-2.125
-79.25,-81.5625,-2.998046875,-3.83203125,-85.6875,-84.625,-4.01171875,-4.6015625,2.3125,-1.0625
-75.875,-77.6875,-3.962890625,-5.0234375,-80.1875,-80.0,-5.0625,-5.76171875,1.8125,-0.1875
-74.125,-75.875,-2.912109375,-3.68359375,-77.0,-77.0,-3.1015625,-3.9921875,1.75,0.0
-81.8125,-84.625,-4.06640625,-4.73046875,-82.8125,-82.5625,-4.16015625,-4.33203125,2.8125,-0.25
-77.25,-79.875,-3.404296875,-4.01953125,-81.1875,-81.8125,-3.666015625,-4.29296875,2.625,0.625
-70.8125,-72.875,-3.189453125,-4.6015625,-75.6875,-76.4375,-5.84765625,-6.44921875,2.0625,0.75
-68.6875,-70.25,-2.60546875,-3.236328125,-76.625,-75.6875,-4.4453125,-4.65625,1.5625,-0.9375
-77.6875,-78.875,-3.681640625,-4.53125,-81.4375,-81.75,-4.73046875,-5.25390625,1.1875,0.3125
-80.0625,-83.3125,-3.75390625,-4.82421875,-86.1875,-84.0,-4.8828125,-5.55078125,3.25,-2.1875
-74.0625,-76.9375,-3.5,-4.7421875,-82.0625,-80.5,-4.59375,-4.81640625,2.875,-1.5625
-79.1875,-78.375,-3.30078125,-3.55859375,-79.875,-81.8125,-3.921875,-4.51171875,-0.8125,1.9375
-80.0625,-80.75,-4.859375,-5.2265625,-81.3125,-81.8125,-5.24609375,-6.078125,0.6875,0.5
-84.75,-85.1875,-3.400390625,-3.93359375,-87.3125,-87.8125,-2.912109375,-3.1875,0.4375,0.5
-83.8125,-82.5625,-3.87890625,-4.01171875,-84.5,-86.5,-5.2421875,-5.48046875,-1.25,2.0
-72.875,-73.125,-3.28515625,-3.787109375,-79.875,-80.875,-4.34765625,-4.890625,0.25,1.0
-64.75,-64.5,-5.86328125,-6.2421875,-64.1875,-66.875,-4.86328125,-5.3984375,-0.25,2.6875
-78.875,-81.0,-3.404296875,-4.0234375,-81.8125,-83.75,-5.9609375,-6.50390625,2.125,1.9375
-74.75,-74.3125,-2.515625,-3.51171875,-76.75,-76.875,-6.16015625,-6.7421875,-0.4375,0.125
-64.3125,-65.5,-3.806640625,-4.625,-67.5625,-67.875,-4.1796875,-4.8125,1.1875,0.3125
