item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
1287,processing_teacher_forced,filler,filler,The radio crackled in the attic .,an employer chases a father .,a father is chased by an employer .,The radio crackled in the attic . ,full_sentence_processing,-7.61064692905971,-6.633411407470703,0.977235521589007,-53.27452850341797,-53.067291259765625,0.20723724365234375,7,8,passive,1.0
1288,processing_teacher_forced,active,active,a mayor hurries a minister .,a chief forgets a child .,a child is forgotten by a chief .,a mayor hurries a minister . ,full_sentence_processing,-5.685702732631138,-5.563268661499023,0.12243407113211457,-39.79991912841797,-44.50614929199219,-4.706230163574219,7,8,passive,1.0
1288,processing_teacher_forced,passive,passive,a minister is hurried by a mayor .,a chief forgets a child .,a child is forgotten by a chief .,a minister is hurried by a mayor . ,full_sentence_processing,-5.792273930140904,-5.088807106018066,0.7034668241228372,-40.54591751098633,-40.71045684814453,-0.16453933715820312,7,8,passive,1.0
1288,processing_teacher_forced,no_prime_eos,no_prime_eos,,a chief forgets a child .,a child is forgotten by a chief .,<|endoftext|> ,full_sentence_processing,-6.829402378627232,-6.480520248413086,0.3488821302141458,-47.805816650390625,-51.84416198730469,-4.0383453369140625,7,8,passive,1.0
1288,processing_teacher_forced,no_prime_empty,no_prime_empty,,a chief forgets a child .,a child is forgotten by a chief .,,full_sentence_processing,-5.83733640398298,-5.346036434173584,0.49129996980939605,-40.86135482788086,-42.76829147338867,-1.9069366455078125,7,8,passive,1.0
1288,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a chief forgets a child .,a child is forgotten by a chief .,The sculpture stood in the hallway . ,full_sentence_processing,-6.958780561174665,-6.740154266357422,0.21862629481724305,-48.711463928222656,-53.921234130859375,-5.209770202636719,7,8,passive,1.0
1289,processing_teacher_forced,active,active,a secretary hurries a sheriff .,a princess punches a professor .,a professor is punched by a princess .,a secretary hurries a sheriff . ,full_sentence_processing,-7.282171249389648,-6.090677738189697,1.1914935111999512,-43.69302749633789,-48.72542190551758,-5.0323944091796875,6,8,passive,1.0
1289,processing_teacher_forced,passive,passive,a sheriff is hurried by a secretary .,a princess punches a professor .,a professor is punched by a princess .,a sheriff is hurried by a secretary . ,full_sentence_processing,-7.2906036376953125,-5.632099628448486,1.6585040092468262,-43.743621826171875,-45.05679702758789,-1.3131752014160156,6,8,passive,1.0
1289,processing_teacher_forced,no_prime_eos,no_prime_eos,,a princess punches a professor .,a professor is punched by a princess .,<|endoftext|> ,full_sentence_processing,-8.65096664428711,-7.160658836364746,1.4903078079223633,-51.905799865722656,-57.28527069091797,-5.3794708251953125,6,8,passive,1.0
1289,processing_teacher_forced,no_prime_empty,no_prime_empty,,a princess punches a professor .,a professor is punched by a princess .,,full_sentence_processing,-7.199029286702474,-6.158982276916504,1.0400470097859698,-43.194175720214844,-49.27185821533203,-6.0776824951171875,6,8,passive,1.0
1289,processing_teacher_forced,filler,filler,The garden brightened after rain .,a princess punches a professor .,a professor is punched by a princess .,The garden brightened after rain . ,full_sentence_processing,-8.669479370117188,-6.803133964538574,1.8663454055786133,-52.016876220703125,-54.425071716308594,-2.4081954956054688,6,8,passive,1.0
1290,processing_teacher_forced,active,active,a candidate describes a captain .,a priest raises a prince .,a prince is raised by a priest .,a candidate describes a captain . ,full_sentence_processing,-6.965725580851237,-5.484710693359375,1.4810148874918623,-41.79435348510742,-43.877685546875,-2.083332061767578,6,8,passive,1.0
1290,processing_teacher_forced,passive,passive,a captain is described by a candidate .,a priest raises a prince .,a prince is raised by a priest .,a captain is described by a candidate . ,full_sentence_processing,-7.305314381917317,-5.044527530670166,2.2607868512471514,-43.831886291503906,-40.35622024536133,3.475666046142578,6,8,passive,1.0
1290,processing_teacher_forced,no_prime_eos,no_prime_eos,,a priest raises a prince .,a prince is raised by a priest .,<|endoftext|> ,full_sentence_processing,-8.087106704711914,-5.883998870849609,2.2031078338623047,-48.522640228271484,-47.071990966796875,1.4506492614746094,6,8,passive,1.0
1290,processing_teacher_forced,no_prime_empty,no_prime_empty,,a priest raises a prince .,a prince is raised by a priest .,,full_sentence_processing,-6.395704905192058,-4.635074138641357,1.7606307665507002,-38.374229431152344,-37.08059310913086,1.2936363220214844,6,8,passive,1.0
1290,processing_teacher_forced,filler,filler,The package arrived before noon .,a priest raises a prince .,a prince is raised by a priest .,The package arrived before noon . ,full_sentence_processing,-9.173404693603516,-6.158167839050293,3.0152368545532227,-55.040428161621094,-49.265342712402344,5.77508544921875,6,8,passive,1.0
1291,processing_teacher_forced,active,active,a cousin protects a daughter .,a princess surprises a professor .,a professor is surprised by a princess .,a cousin protects a daughter . ,full_sentence_processing,-7.065329233805339,-5.819953918457031,1.2453753153483076,-42.39197540283203,-46.55963134765625,-4.167655944824219,6,8,passive,1.0
1291,processing_teacher_forced,passive,passive,a daughter is protected by a cousin .,a princess surprises a professor .,a professor is surprised by a princess .,a daughter is protected by a cousin . ,full_sentence_processing,-7.87013562520345,-6.089242935180664,1.7808926900227862,-47.2208137512207,-48.71394348144531,-1.4931297302246094,6,8,passive,1.0
1291,processing_teacher_forced,no_prime_eos,no_prime_eos,,a princess surprises a professor .,a professor is surprised by a princess .,<|endoftext|> ,full_sentence_processing,-8.547787348429361,-6.773539066314697,1.7742482821146641,-51.28672409057617,-54.18831253051758,-2.9015884399414062,6,8,passive,1.0
1291,processing_teacher_forced,no_prime_empty,no_prime_empty,,a princess surprises a professor .,a professor is surprised by a princess .,,full_sentence_processing,-6.975688298543294,-5.733243465423584,1.24244483311971,-41.854129791259766,-45.86594772338867,-4.011817932128906,6,8,passive,1.0
1291,processing_teacher_forced,filler,filler,The captain waited beside the harbor .,a princess surprises a professor .,a professor is surprised by a princess .,The captain waited beside the harbor . ,full_sentence_processing,-8.243461608886719,-6.4884796142578125,1.7549819946289062,-49.46076965332031,-51.9078369140625,-2.4470672607421875,6,8,passive,1.0
1292,processing_teacher_forced,active,active,a nurse asks an opponent .,a leader carries a man .,a man is carried by a leader .,a nurse asks an opponent . ,full_sentence_processing,-6.862807591756185,-5.34366512298584,1.5191424687703448,-41.17684555053711,-42.74932098388672,-1.5724754333496094,6,8,passive,1.0
1292,processing_teacher_forced,passive,passive,an opponent is asked by a nurse .,a leader carries a man .,a man is carried by a leader .,an opponent is asked by a nurse . ,full_sentence_processing,-7.077871958414714,-5.28700065612793,1.7908713022867842,-42.46723175048828,-42.29600524902344,0.17122650146484375,6,8,passive,1.0
1292,processing_teacher_forced,no_prime_eos,no_prime_eos,,a leader carries a man .,a man is carried by a leader .,<|endoftext|> ,full_sentence_processing,-7.6688385009765625,-5.977529525756836,1.6913089752197266,-46.013031005859375,-47.82023620605469,-1.8072052001953125,6,8,passive,1.0
1292,processing_teacher_forced,no_prime_empty,no_prime_empty,,a leader carries a man .,a man is carried by a leader .,,full_sentence_processing,-5.9495798746744795,-4.812845706939697,1.1367341677347822,-35.697479248046875,-38.50276565551758,-2.805286407470703,6,8,passive,1.0
1292,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a leader carries a man .,a man is carried by a leader .,The sculpture stood in the hallway . ,full_sentence_processing,-7.527668635050456,-5.851155757904053,1.6765128771464033,-45.166011810302734,-46.80924606323242,-1.6432342529296875,6,8,passive,1.0
1293,processing_teacher_forced,active,active,a parent discovers a partner .,an aunt drags an author .,an author is dragged by an aunt .,a parent discovers a partner . ,full_sentence_processing,-6.838673182896206,-6.279196262359619,0.5594769205365866,-47.87071228027344,-50.23357009887695,-2.3628578186035156,7,8,passive,1.0
1293,processing_teacher_forced,passive,passive,a partner is discovered by a parent .,an aunt drags an author .,an author is dragged by an aunt .,a partner is discovered by a parent . ,full_sentence_processing,-7.348789215087891,-6.029996395111084,1.3187928199768066,-51.441524505615234,-48.23997116088867,3.2015533447265625,7,8,passive,1.0
1293,processing_teacher_forced,no_prime_eos,no_prime_eos,,an aunt drags an author .,an author is dragged by an aunt .,<|endoftext|> ,full_sentence_processing,-7.930366516113281,-7.151101112365723,0.7792654037475586,-55.51256561279297,-57.20880889892578,-1.6962432861328125,7,8,passive,1.0
1293,processing_teacher_forced,no_prime_empty,no_prime_empty,,an aunt drags an author .,an author is dragged by an aunt .,,full_sentence_processing,-6.684685298374721,-5.815051078796387,0.8696342195783346,-46.79279708862305,-46.520408630371094,0.2723884582519531,7,8,passive,1.0
1293,processing_teacher_forced,filler,filler,The garden brightened after rain .,an aunt drags an author .,an author is dragged by an aunt .,The garden brightened after rain . ,full_sentence_processing,-7.902566092354911,-6.8822784423828125,1.020287649972098,-55.317962646484375,-55.0582275390625,0.259735107421875,7,8,passive,1.0
1294,processing_teacher_forced,active,active,a sheriff comforts a singer .,a president catches a priest .,a priest is caught by a president .,a sheriff comforts a singer . ,full_sentence_processing,-6.961020151774089,-5.567669868469238,1.3933502833048506,-41.76612091064453,-44.541358947753906,-2.775238037109375,6,8,passive,1.0
1294,processing_teacher_forced,passive,passive,a singer is comforted by a sheriff .,a president catches a priest .,a priest is caught by a president .,a singer is comforted by a sheriff . ,full_sentence_processing,-7.308837890625,-5.095459461212158,2.213378429412842,-43.85302734375,-40.763675689697266,3.0893516540527344,6,8,passive,1.0
1294,processing_teacher_forced,no_prime_eos,no_prime_eos,,a president catches a priest .,a priest is caught by a president .,<|endoftext|> ,full_sentence_processing,-8.590372721354166,-6.646979331970215,1.9433933893839512,-51.542236328125,-53.17583465576172,-1.6335983276367188,6,8,passive,1.0
1294,processing_teacher_forced,no_prime_empty,no_prime_empty,,a president catches a priest .,a priest is caught by a president .,,full_sentence_processing,-6.771511077880859,-5.488468170166016,1.2830429077148438,-40.629066467285156,-43.907745361328125,-3.2786788940429688,6,8,passive,1.0
1294,processing_teacher_forced,filler,filler,The garden brightened after rain .,a president catches a priest .,a priest is caught by a president .,The garden brightened after rain . ,full_sentence_processing,-8.354818344116211,-6.659176826477051,1.6956415176391602,-50.128910064697266,-53.273414611816406,-3.1445045471191406,6,8,passive,1.0
1295,processing_teacher_forced,active,active,an aunt understands an author .,a prince describes a princess .,a princess is described by a prince .,an aunt understands an author . ,full_sentence_processing,-6.57594617207845,-5.266200065612793,1.3097461064656573,-39.4556770324707,-42.129600524902344,-2.6739234924316406,6,8,passive,1.0
1295,processing_teacher_forced,passive,passive,an author is understood by an aunt .,a prince describes a princess .,a princess is described by a prince .,an author is understood by an aunt . ,full_sentence_processing,-7.0859375,-4.998992919921875,2.086944580078125,-42.515625,-39.991943359375,2.523681640625,6,8,passive,1.0
1295,processing_teacher_forced,no_prime_eos,no_prime_eos,,a prince describes a princess .,a princess is described by a prince .,<|endoftext|> ,full_sentence_processing,-7.309847513834636,-5.655331611633301,1.654515902201335,-43.85908508300781,-45.242652893066406,-1.3835678100585938,6,8,passive,1.0
1295,processing_teacher_forced,no_prime_empty,no_prime_empty,,a prince describes a princess .,a princess is described by a prince .,,full_sentence_processing,-6.164386749267578,-4.781923294067383,1.3824634552001953,-36.98632049560547,-38.25538635253906,-1.2690658569335938,6,8,passive,1.0
1295,processing_teacher_forced,filler,filler,The window rattled during the storm .,a prince describes a princess .,a princess is described by a prince .,The window rattled during the storm . ,full_sentence_processing,-7.901480356852214,-6.3354573249816895,1.5660230318705244,-47.40888214111328,-50.683658599853516,-3.2747764587402344,6,8,passive,1.0
1296,processing_teacher_forced,active,active,a writer washes an actor .,an employer strikes a father .,a father is struck by an employer .,a writer washes an actor . ,full_sentence_processing,-7.529140472412109,-5.725537300109863,1.803603172302246,-45.174842834472656,-45.804298400878906,-0.62945556640625,6,8,passive,1.0
1296,processing_teacher_forced,passive,passive,an actor is washed by a writer .,an employer strikes a father .,a father is struck by an employer .,an actor is washed by a writer . ,full_sentence_processing,-7.199307759602864,-5.227418899536133,1.9718888600667315,-43.19584655761719,-41.81935119628906,1.376495361328125,6,8,passive,1.0
1296,processing_teacher_forced,no_prime_eos,no_prime_eos,,an employer strikes a father .,a father is struck by an employer .,<|endoftext|> ,full_sentence_processing,-8.0182253519694,-6.164184093475342,1.8540412584940587,-48.109352111816406,-49.313472747802734,-1.2041206359863281,6,8,passive,1.0
1296,processing_teacher_forced,no_prime_empty,no_prime_empty,,an employer strikes a father .,a father is struck by an employer .,,full_sentence_processing,-6.387429555257161,-5.230338096618652,1.1570914586385088,-38.32457733154297,-41.84270477294922,-3.51812744140625,6,8,passive,1.0
1296,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,an employer strikes a father .,a father is struck by an employer .,The pillow rested on the sofa . ,full_sentence_processing,-8.199462890625,-6.5385847091674805,1.6608781814575195,-49.19677734375,-52.308677673339844,-3.1119003295898438,6,8,passive,1.0
1297,processing_teacher_forced,active,active,a reader kills a scientist .,a parent punches a partner .,a partner is punched by a parent .,a reader kills a scientist . ,full_sentence_processing,-6.868546803792317,-5.665911674499512,1.2026351292928057,-41.211280822753906,-45.327293395996094,-4.1160125732421875,6,8,passive,1.0
1297,processing_teacher_forced,passive,passive,a scientist is killed by a reader .,a parent punches a partner .,a partner is punched by a parent .,a scientist is killed by a reader . ,full_sentence_processing,-7.079614003499349,-5.205037593841553,1.874576409657796,-42.477684020996094,-41.64030075073242,0.8373832702636719,6,8,passive,1.0
1297,processing_teacher_forced,no_prime_eos,no_prime_eos,,a parent punches a partner .,a partner is punched by a parent .,<|endoftext|> ,full_sentence_processing,-7.934764226277669,-6.543692111968994,1.3910721143086748,-47.608585357666016,-52.34953689575195,-4.7409515380859375,6,8,passive,1.0
1297,processing_teacher_forced,no_prime_empty,no_prime_empty,,a parent punches a partner .,a partner is punched by a parent .,,full_sentence_processing,-6.633500417073567,-5.258543491363525,1.374956925710042,-39.801002502441406,-42.0683479309082,-2.267345428466797,6,8,passive,1.0
1297,processing_teacher_forced,filler,filler,The package arrived before noon .,a parent punches a partner .,a partner is punched by a parent .,The package arrived before noon . ,full_sentence_processing,-9.288962046305338,-7.250447750091553,2.038514296213785,-55.73377227783203,-58.00358200073242,-2.2698097229003906,6,8,passive,1.0
1298,processing_teacher_forced,active,active,a nurse bothers an opponent .,a woman asks a worker .,a worker is asked by a woman .,a nurse bothers an opponent . ,full_sentence_processing,-5.979621251424153,-5.285937309265137,0.6936839421590166,-35.87772750854492,-42.287498474121094,-6.409770965576172,6,8,passive,1.0
1298,processing_teacher_forced,passive,passive,an opponent is bothered by a nurse .,a woman asks a worker .,a worker is asked by a woman .,an opponent is bothered by a nurse . ,full_sentence_processing,-6.275678634643555,-5.1233601570129395,1.1523184776306152,-37.65407180786133,-40.986881256103516,-3.3328094482421875,6,8,passive,1.0
1298,processing_teacher_forced,no_prime_eos,no_prime_eos,,a woman asks a worker .,a worker is asked by a woman .,<|endoftext|> ,full_sentence_processing,-7.259084065755208,-5.912745952606201,1.3463381131490069,-43.55450439453125,-47.30196762084961,-3.7474632263183594,6,8,passive,1.0
1298,processing_teacher_forced,no_prime_empty,no_prime_empty,,a woman asks a worker .,a worker is asked by a woman .,,full_sentence_processing,-5.9210255940755205,-4.8291144371032715,1.091911156972249,-35.526153564453125,-38.63291549682617,-3.106761932373047,6,8,passive,1.0
1298,processing_teacher_forced,filler,filler,The traveler rested beside the river .,a woman asks a worker .,a worker is asked by a woman .,The traveler rested beside the river . ,full_sentence_processing,-7.469001770019531,-6.073093414306641,1.3959083557128906,-44.81401062011719,-48.584747314453125,-3.7707366943359375,6,8,passive,1.0
1299,processing_teacher_forced,active,active,a manager chases a mayor .,a brother asks a buddy .,a buddy is asked by a brother .,a manager chases a mayor . ,full_sentence_processing,-6.743262608846028,-5.754825592041016,0.9884370168050127,-40.45957565307617,-46.038604736328125,-5.579029083251953,6,8,passive,1.0
1299,processing_teacher_forced,passive,passive,a mayor is chased by a manager .,a brother asks a buddy .,a buddy is asked by a brother .,a mayor is chased by a manager . ,full_sentence_processing,-6.8536020914713545,-5.474178314208984,1.37942377726237,-41.121612548828125,-43.793426513671875,-2.67181396484375,6,8,passive,1.0
1299,processing_teacher_forced,no_prime_eos,no_prime_eos,,a brother asks a buddy .,a buddy is asked by a brother .,<|endoftext|> ,full_sentence_processing,-7.806307474772136,-6.27892541885376,1.527382055918376,-46.83784484863281,-50.23140335083008,-3.3935585021972656,6,8,passive,1.0
1299,processing_teacher_forced,no_prime_empty,no_prime_empty,,a brother asks a buddy .,a buddy is asked by a brother .,,full_sentence_processing,-6.381479263305664,-5.3159966468811035,1.0654826164245605,-38.288875579833984,-42.52797317504883,-4.239097595214844,6,8,passive,1.0
1299,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,a brother asks a buddy .,a buddy is asked by a brother .,The kettle whistled in the kitchen . ,full_sentence_processing,-7.85218620300293,-6.726296424865723,1.125889778137207,-47.11311721801758,-53.81037139892578,-6.697254180908203,6,8,passive,1.0
1300,processing_teacher_forced,active,active,a guest joins a guy .,a woman drags a worker .,a worker is dragged by a woman .,a guest joins a guy . ,full_sentence_processing,-5.556888580322266,-5.070103645324707,0.4867849349975586,-38.89822006225586,-40.560829162597656,-1.6626091003417969,7,8,passive,1.0
1300,processing_teacher_forced,passive,passive,a guy is joined by a guest .,a woman drags a worker .,a worker is dragged by a woman .,a guy is joined by a guest . ,full_sentence_processing,-6.040491921561105,-5.237343788146973,0.8031481334141324,-42.283443450927734,-41.89875030517578,0.3846931457519531,7,8,passive,1.0
1300,processing_teacher_forced,no_prime_eos,no_prime_eos,,a woman drags a worker .,a worker is dragged by a woman .,<|endoftext|> ,full_sentence_processing,-6.590104239327567,-6.109129428863525,0.48097481046404145,-46.13072967529297,-48.8730354309082,-2.7423057556152344,7,8,passive,1.0
1300,processing_teacher_forced,no_prime_empty,no_prime_empty,,a woman drags a worker .,a worker is dragged by a woman .,,full_sentence_processing,-5.438076019287109,-4.989882469177246,0.4481935501098633,-38.066532135009766,-39.91905975341797,-1.8525276184082031,7,8,passive,1.0
1300,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a woman drags a worker .,a worker is dragged by a woman .,The pillow rested on the sofa . ,full_sentence_processing,-6.826773507254464,-6.309688091278076,0.5170854159763882,-47.78741455078125,-50.47750473022461,-2.6900901794433594,7,8,passive,1.0
1301,processing_teacher_forced,active,active,a pilot joins a president .,a bishop selects a boy .,a boy is selected by a bishop .,a pilot joins a president . ,full_sentence_processing,-6.546947479248047,-5.196779251098633,1.350168228149414,-39.28168487548828,-41.57423400878906,-2.2925491333007812,6,8,passive,1.0
1301,processing_teacher_forced,passive,passive,a president is joined by a pilot .,a bishop selects a boy .,a boy is selected by a bishop .,a president is joined by a pilot . ,full_sentence_processing,-6.5949045817057295,-5.351658821105957,1.2432457605997724,-39.569427490234375,-42.813270568847656,-3.2438430786132812,6,8,passive,1.0
1301,processing_teacher_forced,no_prime_eos,no_prime_eos,,a bishop selects a boy .,a boy is selected by a bishop .,<|endoftext|> ,full_sentence_processing,-7.450616836547852,-6.049091815948486,1.4015250205993652,-44.70370101928711,-48.39273452758789,-3.6890335083007812,6,8,passive,1.0
1301,processing_teacher_forced,no_prime_empty,no_prime_empty,,a bishop selects a boy .,a boy is selected by a bishop .,,full_sentence_processing,-6.262294769287109,-4.877534866333008,1.3847599029541016,-37.573768615722656,-39.02027893066406,-1.4465103149414062,6,8,passive,1.0
1301,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a bishop selects a boy .,a boy is selected by a bishop .,The painter waited near the doorway . ,full_sentence_processing,-7.874312082926433,-6.489707946777344,1.3846041361490888,-47.245872497558594,-51.91766357421875,-4.671791076660156,6,8,passive,1.0
1302,processing_teacher_forced,active,active,a guest comforts a guy .,a nurse grabs an opponent .,an opponent is grabbed by a nurse .,a guest comforts a guy . ,full_sentence_processing,-7.331134796142578,-5.6719536781311035,1.6591811180114746,-43.98680877685547,-45.37562942504883,-1.3888206481933594,6,8,passive,1.0
1302,processing_teacher_forced,passive,passive,a guy is comforted by a guest .,a nurse grabs an opponent .,an opponent is grabbed by a nurse .,a guy is comforted by a guest . ,full_sentence_processing,-7.3819529215494795,-5.254087924957275,2.127864996592204,-44.291717529296875,-42.0327033996582,2.259014129638672,6,8,passive,1.0
1302,processing_teacher_forced,no_prime_eos,no_prime_eos,,a nurse grabs an opponent .,an opponent is grabbed by a nurse .,<|endoftext|> ,full_sentence_processing,-8.697487513224283,-6.265631675720215,2.4318558375040684,-52.1849250793457,-50.12505340576172,2.0598716735839844,6,8,passive,1.0
1302,processing_teacher_forced,no_prime_empty,no_prime_empty,,a nurse grabs an opponent .,an opponent is grabbed by a nurse .,,full_sentence_processing,-7.242890040079753,-4.8832244873046875,2.3596655527750654,-43.457340240478516,-39.0657958984375,4.391544342041016,6,8,passive,1.0
1302,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a nurse grabs an opponent .,an opponent is grabbed by a nurse .,The painter waited near the doorway . ,full_sentence_processing,-8.8250363667806,-6.456625938415527,2.368410428365072,-52.950218200683594,-51.65300750732422,1.297210693359375,6,8,passive,1.0
1303,processing_teacher_forced,active,active,a prince strikes a princess .,a girl grabs a guest .,a guest is grabbed by a girl .,a prince strikes a princess . ,full_sentence_processing,-6.253806432088216,-5.167510986328125,1.0862954457600908,-37.5228385925293,-41.340087890625,-3.817249298095703,6,8,passive,1.0
1303,processing_teacher_forced,passive,passive,a princess is struck by a prince .,a girl grabs a guest .,a guest is grabbed by a girl .,a princess is struck by a prince . ,full_sentence_processing,-6.717177073160808,-4.822661399841309,1.894515673319499,-40.303062438964844,-38.58129119873047,1.721771240234375,6,8,passive,1.0
1303,processing_teacher_forced,no_prime_eos,no_prime_eos,,a girl grabs a guest .,a guest is grabbed by a girl .,<|endoftext|> ,full_sentence_processing,-7.86711311340332,-6.758892059326172,1.1082210540771484,-47.20267868041992,-54.071136474609375,-6.868457794189453,6,8,passive,1.0
1303,processing_teacher_forced,no_prime_empty,no_prime_empty,,a girl grabs a guest .,a guest is grabbed by a girl .,,full_sentence_processing,-6.526065826416016,-5.036409378051758,1.4896564483642578,-39.156394958496094,-40.29127502441406,-1.1348800659179688,6,8,passive,1.0
1303,processing_teacher_forced,filler,filler,The violin echoed in the theater .,a girl grabs a guest .,a guest is grabbed by a girl .,The violin echoed in the theater . ,full_sentence_processing,-8.019457499186197,-5.974861145019531,2.044596354166666,-48.11674499511719,-47.79888916015625,0.3178558349609375,6,8,passive,1.0
1304,processing_teacher_forced,active,active,a reader discovers a scientist .,a worker forgives a writer .,a writer is forgiven by a worker .,a reader discovers a scientist . ,full_sentence_processing,-5.903415679931641,-5.522123336791992,0.38129234313964844,-41.323909759521484,-44.17698669433594,-2.853076934814453,7,8,passive,1.0
1304,processing_teacher_forced,passive,passive,a scientist is discovered by a reader .,a worker forgives a writer .,a writer is forgiven by a worker .,a scientist is discovered by a reader . ,full_sentence_processing,-6.25773675101144,-5.136638641357422,1.1210981096540182,-43.80415725708008,-41.093109130859375,2.711048126220703,7,8,passive,1.0
1304,processing_teacher_forced,no_prime_eos,no_prime_eos,,a worker forgives a writer .,a writer is forgiven by a worker .,<|endoftext|> ,full_sentence_processing,-7.1910536629813055,-6.782712936401367,0.40834072657993836,-50.33737564086914,-54.26170349121094,-3.924327850341797,7,8,passive,1.0
1304,processing_teacher_forced,no_prime_empty,no_prime_empty,,a worker forgives a writer .,a writer is forgiven by a worker .,,full_sentence_processing,-6.067225864955357,-5.815786361694336,0.2514395032610208,-42.4705810546875,-46.52629089355469,-4.0557098388671875,7,8,passive,1.0
1304,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a worker forgives a writer .,a writer is forgiven by a worker .,The painter waited near the doorway . ,full_sentence_processing,-7.558468409946987,-7.145045280456543,0.413423129490444,-52.909278869628906,-57.160362243652344,-4.2510833740234375,7,8,passive,1.0
1305,processing_teacher_forced,active,active,a princess catches a professor .,a minister protects a mother .,a mother is protected by a minister .,a princess catches a professor . ,full_sentence_processing,-6.488731384277344,-5.1257524490356445,1.3629789352416992,-38.93238830566406,-41.006019592285156,-2.0736312866210938,6,8,passive,1.0
1305,processing_teacher_forced,passive,passive,a professor is caught by a princess .,a minister protects a mother .,a mother is protected by a minister .,a professor is caught by a princess . ,full_sentence_processing,-6.816768646240234,-4.743864059448242,2.072904586791992,-40.900611877441406,-37.95091247558594,2.9496994018554688,6,8,passive,1.0
1305,processing_teacher_forced,no_prime_eos,no_prime_eos,,a minister protects a mother .,a mother is protected by a minister .,<|endoftext|> ,full_sentence_processing,-8.422142028808594,-6.23543119430542,2.186710834503174,-50.53285217285156,-49.88344955444336,0.6494026184082031,6,8,passive,1.0
1305,processing_teacher_forced,no_prime_empty,no_prime_empty,,a minister protects a mother .,a mother is protected by a minister .,,full_sentence_processing,-6.856427510579427,-4.965489864349365,1.8909376462300616,-41.13856506347656,-39.72391891479492,1.4146461486816406,6,8,passive,1.0
1305,processing_teacher_forced,filler,filler,The violin echoed in the theater .,a minister protects a mother .,a mother is protected by a minister .,The violin echoed in the theater . ,full_sentence_processing,-8.512516657511393,-6.342218399047852,2.170298258463541,-51.07509994506836,-50.73774719238281,0.3373527526855469,6,8,passive,1.0
1306,processing_teacher_forced,active,active,a friend follows a girl .,a chief carries a child .,a child is carried by a chief .,a friend follows a girl . ,full_sentence_processing,-6.265307108561198,-5.065910339355469,1.1993967692057295,-37.59184265136719,-40.52728271484375,-2.9354400634765625,6,8,passive,1.0
1306,processing_teacher_forced,passive,passive,a girl is followed by a friend .,a chief carries a child .,a child is carried by a chief .,a girl is followed by a friend . ,full_sentence_processing,-6.38272221883138,-4.6682538986206055,1.7144683202107744,-38.29633331298828,-37.346031188964844,0.9503021240234375,6,8,passive,1.0
1306,processing_teacher_forced,no_prime_eos,no_prime_eos,,a chief carries a child .,a child is carried by a chief .,<|endoftext|> ,full_sentence_processing,-7.7179005940755205,-5.832207679748535,1.8856929143269854,-46.307403564453125,-46.65766143798828,-0.35025787353515625,6,8,passive,1.0
1306,processing_teacher_forced,no_prime_empty,no_prime_empty,,a chief carries a child .,a child is carried by a chief .,,full_sentence_processing,-6.201543807983398,-4.706691265106201,1.4948525428771973,-37.20926284790039,-37.65353012084961,-0.44426727294921875,6,8,passive,1.0
1306,processing_teacher_forced,filler,filler,The garden brightened after rain .,a chief carries a child .,a child is carried by a chief .,The garden brightened after rain . ,full_sentence_processing,-7.739697138468425,-5.65401029586792,2.085686842600505,-46.43818283081055,-45.23208236694336,1.2061004638671875,6,8,passive,1.0
1307,processing_teacher_forced,active,active,a colonel judges a cop .,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,a colonel judges a cop . ,full_sentence_processing,-5.455834524972098,-5.528942108154297,-0.07310758318219879,-38.19084167480469,-44.231536865234375,-6.0406951904296875,7,8,active,0.0
1307,processing_teacher_forced,passive,passive,a cop is judged by a colonel .,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,a cop is judged by a colonel . ,full_sentence_processing,-6.137765611921038,-5.204933166503906,0.932832445417132,-42.964359283447266,-41.63946533203125,1.3248939514160156,7,8,passive,1.0
1307,processing_teacher_forced,no_prime_eos,no_prime_eos,,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,<|endoftext|> ,full_sentence_processing,-7.209151131766183,-6.938499450683594,0.2706516810825894,-50.46405792236328,-55.50799560546875,-5.043937683105469,7,8,passive,1.0
1307,processing_teacher_forced,no_prime_empty,no_prime_empty,,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,,full_sentence_processing,-5.949579511369977,-5.647908687591553,0.3016708237784247,-41.647056579589844,-45.18326950073242,-3.536212921142578,7,8,passive,1.0
