s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
1.1875,-1.375,-0.04296875,0.1484375
0.0625,-0.1875,0.1328125,0.11328125
0.25,1.125,0.765625,0.654296875
6.875,-4.75,1.53125,-0.234375
1.0625,-1.375,0.77734375,0.51953125
3.4375,0.0,0.8828125,0.43359375
5.625,-3.125,1.5,0.23046875
1.5625,-0.0625,0.79296875,0.5234375
2.5,-1.5,0.39453125,0.234375
1.9375,1.0,2.509765625,0.904296875
-0.375,-0.625,0.33203125,1.07421875
0.0625,0.0625,-0.06640625,1.318359375
2.1875,-0.25,0.587890625,0.63671875
1.1875,0.25,1.6328125,0.28515625
0.0625,1.5625,0.3515625,1.224609375
0.0,0.5625,-0.18359375,0.73828125
-0.75,2.8125,0.787109375,0.771484375
-0.4375,-0.6875,0.16796875,0.37109375
0.9375,1.3125,0.779296875,0.1953125
0.4375,0.5,0.4609375,0.37109375
0.6875,1.0,0.53515625,0.2890625
1.125,0.625,0.56640625,0.39453125
1.875,0.3125,0.23046875,0.26171875
2.5,-0.875,0.693359375,0.4765625
1.40625,0.25,0.73828125,0.61328125
1.625,0.5,1.0234375,0.828125
-0.25,1.9375,0.484375,0.55078125
-0.5,0.1875,0.640625,0.125
2.1875,-0.1875,0.6484375,0.09375
2.875,0.25,2.271484375,-0.1328125
1.875,-0.0625,0.783203125,0.12109375
2.0,0.75,1.572265625,1.04296875
2.0,-0.8125,1.248046875,0.1796875
3.625,-1.5625,1.2265625,0.671875
-0.8125,2.6875,0.2734375,0.3125
-2.46875,3.1875,0.0703125,0.1875
0.9375,-0.375,0.5078125,0.5625
2.6875,-1.625,0.078125,0.8203125
0.875,0.3125,0.203125,0.203125
1.8125,0.0625,0.33984375,0.359375
0.4375,-0.0625,0.55078125,0.171875
1.625,0.0,1.064453125,0.599609375
2.9375,-1.5625,0.7431640625,-0.3984375
1.125,1.0,1.26953125,0.58203125
2.625,-1.875,0.62109375,0.306640625
3.375,0.3125,1.2578125,0.765625
0.0625,2.625,1.119140625,0.953125
1.5,1.0625,0.91015625,0.19921875
0.0625,2.1875,-0.08984375,0.82421875
0.375,-0.125,-0.00390625,0.359375
-0.625,2.0,0.25390625,0.55078125
-0.5,1.875,-0.1328125,0.86328125
1.9375,0.9375,0.46875,0.58203125
2.0,-0.5625,0.50390625,0.01953125
2.5,-0.625,0.671875,0.58203125
2.0625,-1.1875,0.640625,0.40625
3.6875,0.0,1.95703125,0.41796875
-0.375,3.0,0.8203125,0.70703125
0.9375,0.6875,0.818359375,0.38671875
-0.1875,1.1875,0.466796875,0.23046875
-0.3125,0.875,0.4228515625,0.9921875
3.5625,0.75,0.65625,0.19140625
0.0625,2.1875,0.66796875,0.5625
0.0625,0.125,-0.05078125,-0.515625
0.0,2.125,0.9140625,0.5625
3.125,-0.6875,2.3359375,0.546875
2.0,0.3125,1.4765625,0.52734375
1.75,-2.625,0.95703125,0.375
0.3125,1.25,0.77734375,0.548828125
3.875,-1.3125,1.30078125,0.19921875
-0.625,3.25,0.966796875,0.6328125
1.9375,0.875,1.296875,0.63671875
2.0625,-1.125,0.34765625,0.359375
2.1875,-0.5,0.86328125,0.375
2.5,-2.0,0.23046875,0.22265625
2.5,-0.25,1.083984375,0.6328125
3.1875,-1.3125,1.025390625,0.24609375
2.0,-0.5625,0.833984375,0.6640625
1.9375,-0.0625,0.27734375,0.6171875
2.0625,0.0,0.658203125,0.3125
0.125,0.75,0.234375,0.5859375
1.3125,-0.5625,1.796875,0.7734375
1.125,0.625,0.58203125,0.703125
2.125,-1.25,0.76171875,0.36328125
3.1875,-1.625,0.5,0.392578125
1.4375,0.0625,0.5546875,0.2421875
1.375,0.625,1.333984375,0.6484375
3.375,-1.625,1.734375,0.140625
2.0625,0.375,0.8125,0.3984375
1.375,0.25,0.576171875,0.796875
1.5625,0.5,0.9609375,0.1640625
2.5625,0.0,0.96875,0.51171875
2.0625,-2.5625,0.4375,0.27734375
1.875,-1.8125,0.52734375,0.494140625
0.3125,-0.4375,0.9375,0.515625
3.0625,-1.875,1.0078125,0.6328125
0.4375,1.125,0.84375,0.61328125
0.875,0.6875,0.865234375,0.1484375
2.125,1.8125,0.794921875,0.375
0.0625,0.6875,0.26171875,0.328125
0.625,1.8125,1.814453125,0.875
2.625,-1.4375,0.8203125,0.09375
3.75,-0.8125,1.421875,0.4296875
4.5625,-2.0,1.796875,0.587890625
1.8125,-0.625,0.828125,0.56640625
1.8125,-0.75,0.75,0.384765625
2.8125,-1.875,0.44921875,0.2578125
4.3125,1.625,0.8671875,0.62109375
0.6875,0.9375,0.88671875,0.5546875
1.125,-0.25,0.513671875,0.40625
2.75,-2.0,0.296875,0.32421875
-0.6875,2.1875,0.41015625,0.595703125
2.9375,0.3125,1.41796875,0.82421875
0.75,1.6875,0.34375,0.7109375
0.875,-1.0,0.955078125,0.58203125
0.25,1.375,0.71484375,0.408203125
2.0,-0.3125,0.79296875,0.60546875
-0.125,0.1875,0.087890625,0.6171875
4.0625,-1.625,1.544921875,0.41015625
0.3125,0.4375,0.53515625,0.2265625
-0.3125,0.75,0.1787109375,0.54296875
2.0,-0.9375,1.11328125,0.2421875
1.1875,0.0625,0.419921875,0.1796875
2.8125,-1.1875,1.1328125,0.46875
4.4375,-1.3125,1.138671875,0.1484375
3.0,-2.375,0.986328125,0.25390625
3.375,-1.5625,0.80859375,0.3671875
-0.1875,-0.4375,0.50390625,0.078125
4.0625,-1.1875,1.296875,0.9453125
1.9375,2.4375,0.734375,1.4140625
0.9375,2.5,0.58984375,0.52734375
1.125,0.625,0.03125,-0.21875
4.5,-1.875,1.19140625,-0.265625
1.0625,-1.75,0.1494140625,0.203125
1.4375,1.0,1.291015625,0.87109375
-0.125,1.5625,0.14453125,0.453125
0.875,2.75,1.53515625,1.29296875
1.4375,-0.25,0.853515625,0.70703125
2.4375,-1.125,1.0703125,0.4296875
-0.3125,1.625,-0.40234375,0.44140625
1.25,1.125,0.15625,0.482421875
1.25,1.5625,1.265625,0.46875
0.625,2.4375,0.3984375,0.328125
0.5,0.0,0.421875,0.5390625
-1.6875,1.375,-0.41796875,0.45703125
-1.375,2.25,-0.6171875,0.3359375
1.125,0.3125,0.6328125,0.328125
3.8125,-3.5625,0.689453125,0.447265625
1.125,1.5625,0.767578125,0.896484375
2.1875,-1.6875,0.548828125,0.44140625
2.1875,-0.625,0.4765625,0.60546875
-0.6875,0.9375,0.1796875,0.3125
1.3125,-0.9375,1.357421875,0.55078125
0.3125,-0.25,0.421875,0.3828125
-1.125,4.0625,-0.58984375,0.2734375
1.125,0.875,0.419921875,0.66796875
1.625,0.1875,0.916015625,0.50390625
3.625,-0.4375,1.08984375,0.908203125
0.5625,0.75,0.00390625,0.34765625
1.875,0.125,0.7578125,0.28515625
2.9375,-1.0625,1.05078125,0.11328125
1.4375,1.5,1.001953125,0.6015625
1.75,-0.625,0.640625,0.537109375
-0.25,2.25,0.19921875,0.58203125
-0.4375,4.0,-0.03125,0.4375
1.3125,1.5625,0.95703125,0.5390625
-1.3125,3.6875,0.611328125,-0.09375
0.75,0.3125,0.693359375,0.1796875
3.0,-1.5625,1.220703125,0.533203125
3.1875,-0.625,1.115234375,0.8203125
2.5,-1.0,0.87890625,-0.1953125
2.5625,-1.9375,0.6328125,0.28125
0.8125,0.625,0.1875,0.09375
2.125,0.0625,0.66796875,0.41015625
-0.75,1.0625,-0.04296875,0.546875
0.0,1.5,0.4375,0.1015625
0.375,1.0,0.4140625,0.39453125
1.1875,0.625,0.3046875,0.64453125
2.25,0.1875,0.5,0.50390625
1.9375,-2.4375,0.2734375,0.3671875
1.1875,0.3125,0.640625,0.6796875
1.875,0.1875,0.59765625,0.767578125
2.5,-2.3125,0.7421875,-0.140625
-0.1875,1.4375,0.47265625,0.333984375
0.625,1.4375,1.9296875,0.7734375
0.125,0.5625,0.4140625,0.4375
1.0,2.3125,1.6796875,1.263671875
0.25,1.0,0.703125,0.5546875
1.375,0.375,0.86328125,0.28125
1.5625,-0.8125,0.5234375,0.359375
0.5,-1.75,-0.1796875,0.65234375
-0.125,2.1875,0.7421875,0.83203125
2.75,-0.75,0.912109375,0.46875
0.9375,0.375,1.15625,0.109375
2.625,-1.6875,0.30859375,0.62890625
-0.3125,2.6875,0.95703125,1.171875
2.5,0.6875,1.48828125,0.84375
0.5,-1.1875,0.5078125,0.1328125
4.375,-0.5,1.248046875,0.54296875
1.4375,-0.5,0.32421875,0.15234375
1.9375,-0.125,1.0859375,0.1328125
2.0625,-1.0625,0.3359375,0.48046875
-0.125,1.3125,-0.2578125,0.1796875
1.0625,-0.5,0.548828125,0.2578125
3.125,-0.25,0.9765625,0.64453125
1.125,2.3125,1.140625,0.60546875
1.75,-0.25,0.21484375,0.408203125
2.875,-0.3125,1.7734375,0.49609375
-0.8125,1.0625,0.431640625,0.421875
-0.3125,2.0,0.859375,-0.05078125
0.75,0.1875,0.09375,0.03515625
3.0,0.6875,0.62890625,0.52734375
4.4375,-2.8125,0.7421875,1.5859375
3.5,-1.75,1.126953125,0.70703125
-0.5625,1.375,0.296875,0.166015625
-0.625,1.4375,0.63671875,0.87890625
3.1875,-2.8125,1.02734375,0.75
0.625,2.0625,1.0625,1.025390625
1.0,-1.3125,0.5703125,-0.12109375
1.75,0.375,0.513671875,0.609375
1.5,0.125,0.861328125,0.6328125
3.125,-1.875,0.76953125,0.267578125
0.0625,-0.375,0.654296875,0.0546875
2.125,-0.5,0.48828125,0.4609375
1.3125,0.6875,0.37890625,0.2578125
0.0,0.625,0.10546875,0.3984375
-0.4375,0.6875,0.484375,-0.04296875
1.6875,-0.6875,2.029296875,0.1328125
-0.5625,2.5,0.3984375,0.17578125
0.3125,-0.6875,-0.015625,0.8125
1.25,-0.375,0.63671875,0.607421875
0.875,0.125,0.42578125,0.32421875
1.1875,1.3125,0.078125,0.28125
-0.0625,0.0625,0.04296875,0.3828125
-0.125,0.6875,0.06640625,0.3203125
0.25,3.5,0.8671875,0.85546875
0.75,0.1875,0.626953125,0.44140625
-0.375,1.9375,-0.0390625,0.4453125
2.625,-0.625,0.109375,0.5234375
-2.0,2.3125,0.5390625,0.33203125
0.1875,0.3125,0.20703125,0.0
2.1875,0.125,1.52734375,0.0625
0.6875,2.25,0.67578125,0.203125
3.4375,0.5625,0.21875,0.4609375
0.875,1.0625,0.70703125,0.88671875
3.75,0.0625,0.65234375,0.31640625
1.1875,0.6875,0.2734375,0.12890625
3.75,-1.9375,1.123046875,0.26953125
-0.8125,1.8125,0.5859375,0.8125
1.9375,0.3125,1.03125,0.638671875
1.625,-0.25,0.689453125,0.89453125
0.625,1.25,0.47265625,0.50390625
-0.625,2.625,0.59375,0.671875
-0.875,1.9375,0.7890625,0.25
2.5,-0.875,0.5546875,0.3671875
0.8125,-1.375,-0.171875,0.296875
0.75,-2.3125,-0.0078125,0.140625
1.625,1.0625,0.857421875,0.28125
1.0625,0.1875,0.787109375,0.36328125
1.375,0.1875,1.140625,0.486328125
1.0625,0.375,0.58203125,0.29296875
2.8125,-1.375,0.919921875,0.46484375
2.0625,-3.5,0.234375,0.421875
2.125,-0.9375,0.5546875,0.65234375
0.8125,0.125,0.369140625,0.474609375
-1.6875,2.1875,0.298828125,0.0234375
2.125,-0.9375,0.970703125,0.8046875
1.8125,-1.8125,0.00390625,0.875
3.125,-1.75,0.859375,0.609375
-0.625,2.1875,0.86328125,0.810546875
1.0,-0.125,0.4375,0.263671875
0.625,-0.1875,0.171875,0.609375
1.5,0.9375,1.734375,0.49609375
0.6875,0.75,0.607421875,0.4140625
0.5625,1.5625,0.953125,0.37109375
-0.125,1.8125,0.744140625,0.59375
2.0625,-0.6875,0.73828125,0.59375
2.5,-0.5625,0.51953125,0.521484375
5.3125,-1.625,1.4765625,0.36328125
1.125,1.0625,0.55078125,0.4609375
2.9375,-1.625,0.44921875,0.55078125
2.0625,0.9375,0.646484375,0.47265625
2.9375,-3.875,1.0,0.03125
1.5,3.25,1.822265625,0.9453125
3.4375,-0.5625,1.7265625,0.515625
2.0,-0.3125,0.107421875,0.1796875
1.125,0.25,-0.15625,0.94140625
4.625,-0.75,1.7578125,0.578125
0.4375,2.625,0.82421875,0.89453125
-0.3125,1.375,0.29296875,0.73828125
2.25,-1.3125,1.34375,0.28515625
2.625,0.1875,0.51953125,0.3046875
3.3125,-1.25,1.017578125,0.76953125
0.375,1.75,1.01953125,0.78125
0.5,0.8125,0.1875,0.4453125
2.9375,-0.25,0.466796875,0.82421875
-0.0625,1.3125,-0.453125,0.203125
0.875,1.0625,0.3046875,0.62109375
-0.4375,0.8125,0.548828125,0.6015625
-0.9375,2.5625,-0.01953125,0.38671875
1.9375,-2.0,0.5234375,0.7890625
2.9375,-1.75,0.728515625,0.4296875
1.375,0.5625,0.9375,0.4140625
-0.6875,0.0625,0.671875,0.23828125
0.5625,0.125,0.3359375,0.11328125
2.0625,-0.5,0.583984375,0.0546875
1.25,0.125,0.203125,0.375
0.6875,-0.875,1.3203125,-0.03125
0.4375,-0.3125,0.39453125,0.65234375
1.9375,-1.3125,-0.001953125,0.265625
2.6875,1.625,1.037109375,0.888671875
1.625,1.375,1.001953125,0.65625
-1.75,1.5625,0.3671875,0.203125
2.4375,-0.5,0.689453125,0.05859375
-0.8125,1.3125,-0.08203125,0.3515625
0.3125,0.5,0.927734375,0.296875
0.5,0.5,0.41796875,0.0546875
1.625,0.5625,0.69921875,0.4921875
2.5,-0.1875,0.8203125,0.482421875
2.0625,-1.5625,0.548828125,0.48828125
0.8125,0.6875,0.68359375,0.3125
2.0,0.375,0.91796875,0.9453125
1.5625,-0.25,1.087890625,0.4765625
-0.0625,1.625,0.87109375,0.6953125
1.5625,0.125,1.083984375,0.5
1.6875,0.375,1.05859375,0.544921875
2.875,-0.375,0.2861328125,-0.625
0.75,-1.3125,0.51953125,-0.02734375
0.875,0.5,0.21484375,0.68359375
1.75,-2.375,0.109375,-0.11328125
0.5625,2.0,0.8203125,0.83203125
1.9375,-0.5,0.60546875,0.431640625
-1.375,1.9375,-0.0390625,0.23828125
2.9375,-0.1875,1.435546875,1.203125
-0.25,1.375,0.7421875,0.828125
2.8125,0.4375,1.560546875,0.8125
3.0,0.5625,0.80078125,1.43359375
3.6875,-2.5,1.08203125,0.1484375
2.8125,0.125,0.88671875,0.439453125
1.375,0.125,0.462890625,0.48828125
1.3125,0.5,1.046875,0.375
0.5,0.3125,0.689453125,0.572265625
5.0625,-5.375,0.12890625,0.25390625
1.4375,0.1875,0.939453125,0.9609375
0.4375,0.875,0.1640625,0.3515625
-0.375,1.625,0.482421875,0.48046875
2.375,0.25,1.142578125,0.93359375
1.875,-0.6875,0.564453125,0.44140625
0.9375,-0.5,0.646484375,0.421875
-2.1875,2.5625,0.8115234375,0.55859375
-0.375,0.625,-0.1015625,0.38671875
0.25,1.125,0.20703125,0.390625
0.375,0.8125,0.095703125,0.4765625
4.875,-3.375,1.33203125,0.375
0.25,1.375,0.234375,0.31640625
1.625,-0.5625,0.119140625,0.34375
0.1875,1.6875,0.265625,0.8125
2.875,0.1875,0.9765625,0.349609375
1.25,-0.125,0.234375,0.7265625
1.4375,-0.875,0.873046875,0.44140625
0.25,0.75,0.41796875,0.54296875
2.6875,-0.75,1.0078125,0.578125
1.0,0.1875,0.638671875,0.18359375
0.125,0.25,0.61328125,0.52734375
3.0,-0.125,1.21875,0.62109375
1.625,0.9375,0.98046875,0.24609375
3.25,-2.6875,0.8515625,0.57421875
1.375,-0.9375,0.998046875,0.421875
1.6875,-0.8125,0.580078125,0.3984375
0.875,0.125,0.72265625,0.52734375
-0.0625,1.625,0.36328125,0.58203125
-0.3125,1.0,0.23046875,0.53515625
2.4375,-0.5625,1.419921875,0.3046875
2.75,0.9375,0.87109375,0.36328125
2.0625,-0.1875,0.798828125,0.68359375
0.5625,1.6875,0.693359375,0.85546875
1.0625,2.1875,1.37890625,0.998046875
1.4375,0.3125,1.009765625,0.56640625
1.375,1.625,0.70703125,0.6171875
0.75,1.1875,0.61328125,0.76953125
0.5,0.5625,0.037109375,0.20703125
0.75,0.125,0.4296875,0.55859375
0.5,0.0625,0.2626953125,0.8125
1.3125,0.4375,0.560546875,0.0234375
2.5625,-2.125,0.84765625,0.072265625
0.6875,-0.9375,0.765625,0.49609375
3.75,-1.375,1.0234375,0.89453125
0.125,1.5625,1.083984375,0.62109375
3.25,-1.6875,0.1953125,0.4765625
0.5,0.5,0.462890625,0.3515625
0.0,2.5625,0.572265625,0.8125
3.75,-1.5,0.01171875,0.7421875
1.875,-1.25,0.5859375,0.34765625
0.1875,0.375,0.779296875,0.572265625
1.0,-0.125,0.02734375,0.6328125
0.125,1.0625,0.2421875,0.1328125
2.125,-0.4375,1.12109375,0.3359375
3.6875,0.6875,0.671875,0.62890625
1.9375,-0.1875,0.41796875,0.44921875
4.25,-2.0625,1.177734375,0.60546875
2.5,0.25,0.7265625,1.0390625
0.4375,1.75,0.74609375,0.67578125
1.9375,-0.9375,0.4375,0.8359375
-0.625,0.9375,-0.0078125,0.34375
2.375,0.25,0.71875,0.380859375
0.8125,0.875,1.26171875,0.46484375
3.4375,-2.0,0.720703125,0.59375
1.0625,0.9375,0.6328125,0.18359375
2.875,-1.0,0.501953125,0.6875
0.0,-0.0625,0.533203125,0.626953125
0.9375,0.9375,0.7734375,0.54296875
0.875,1.75,0.849609375,-0.0625
2.25,-1.5625,1.599609375,0.357421875
1.375,-0.625,0.046875,0.419921875
2.0625,-1.9375,0.34765625,0.0078125
2.8125,-0.0625,1.634765625,0.69140625
1.9375,0.3125,1.30859375,0.423828125
2.0,-0.375,0.90234375,0.40625
4.3125,1.0625,1.560546875,1.27734375
1.375,-0.6875,0.1953125,0.28125
1.125,0.75,0.880859375,1.0390625
1.875,0.875,0.814453125,0.4375
5.5,-3.125,1.669921875,0.54296875
1.75,-0.375,0.365234375,0.265625
0.375,-0.3125,0.19921875,0.2734375
2.0625,-0.5,0.55859375,0.203125
0.4375,0.3125,1.33984375,0.365234375
2.1875,-0.625,1.27734375,0.2734375
1.5,0.6875,0.80078125,0.3515625
4.3125,-2.3125,1.65625,0.71484375
-1.25,3.25,0.083984375,0.669921875
-0.4375,1.625,0.26171875,0.55078125
-0.75,2.0,0.265625,0.587890625
0.375,0.5,0.3046875,0.36328125
3.0625,-0.75,1.359375,0.828125
1.0625,1.0,1.125,0.34375
0.0625,2.125,1.041015625,0.70703125
2.8125,-0.9375,1.376953125,0.1328125
1.4375,-0.6875,0.1796875,0.5390625
2.125,0.8125,1.12890625,0.19140625
0.5625,1.5625,0.67578125,0.4609375
1.625,0.875,0.7109375,-0.19921875
0.5625,1.3125,0.48828125,0.615234375
0.3125,2.375,0.630859375,0.205078125
3.0625,-2.0625,0.736328125,0.80859375
1.25,-0.375,0.6328125,0.421875
1.1875,0.3125,0.93359375,0.703125
2.25,-0.4375,0.70703125,0.17578125
1.0,-1.1875,0.3828125,0.375
3.25,-1.5,1.828125,-0.16796875
0.125,2.75,0.591796875,0.21875
2.3125,0.125,1.09765625,0.400390625
2.375,-1.0,0.46875,0.34765625
3.625,-3.4375,0.0703125,0.28515625
0.875,0.125,0.53515625,0.3203125
-0.0625,0.375,0.037109375,0.20703125
3.25,-2.875,0.80078125,0.5703125
2.8125,-0.3125,0.666015625,1.03515625
0.6875,1.0,0.62109375,0.265625
-0.4375,1.25,0.08984375,-0.03515625
-0.75,1.0625,0.197265625,0.453125
3.9375,-0.5,1.171875,1.24609375
0.375,0.125,0.39453125,0.609375
0.125,1.1875,0.41015625,0.55859375
2.9375,-4.75,0.46484375,0.140625
1.9375,-0.5625,1.095703125,-0.18359375
-1.25,2.375,0.11328125,0.60546875
5.3125,-2.1875,1.01953125,0.49609375
2.375,-0.625,1.04296875,0.287109375
1.0,1.1875,0.16015625,0.33203125
-0.625,1.3125,0.11328125,0.30859375
1.1875,-0.8125,0.015625,0.0546875
0.8125,-0.125,0.546875,0.47265625
0.375,0.125,0.12890625,0.328125
1.4375,0.0625,0.33203125,0.484375
1.0625,-1.375,0.35546875,0.1484375
0.6875,0.625,0.1640625,0.90234375
2.5625,-1.25,0.84765625,0.21875
2.6875,-1.4375,0.818359375,0.5625
3.6875,-2.0,1.4921875,0.51953125
4.75,-4.5625,1.275390625,0.9296875
-0.375,2.3125,0.87109375,0.486328125
1.4375,-0.1875,0.390625,0.5703125
5.3125,-3.125,1.3515625,0.17578125
-0.125,1.5,0.1171875,0.33984375
4.3125,1.0625,1.99609375,1.078125
2.1875,1.1875,1.77734375,0.390625
-3.125,4.3125,0.84375,0.7578125
4.125,-0.875,1.36328125,1.11328125
1.9375,0.6875,1.3359375,0.630859375
2.75,-1.1875,1.544921875,0.14453125
0.1875,2.5625,0.453125,0.84765625
2.875,-2.25,0.91015625,0.484375
2.6875,-0.5625,1.537109375,0.65625
-0.375,0.3125,1.021484375,0.5625
1.1875,-1.375,0.3671875,0.296875
0.5,2.25,0.65625,0.546875
2.1875,-1.25,0.3203125,0.6875
0.0625,0.875,0.197265625,0.4375
2.3125,-0.5,1.353515625,0.974609375
0.25,0.0,0.392578125,0.501953125
2.5,-1.75,0.794921875,0.453125
1.5625,0.3125,1.181640625,0.51953125
5.8125,-3.0625,1.232421875,-0.2109375
0.3125,1.125,1.076171875,0.296875
1.1875,0.1875,0.76953125,0.4921875
1.0,-0.125,0.505859375,0.310546875
2.1875,-1.5,0.34765625,0.32421875
1.3125,0.1875,0.962890625,0.17578125
0.375,2.25,1.0078125,0.63671875
4.0625,-2.6875,1.1640625,0.1484375
0.9375,-1.25,0.21484375,0.53515625
2.0,0.3125,0.505859375,0.38671875
-0.6875,3.4375,0.484375,1.32421875
2.875,-1.1875,0.76171875,0.88671875
3.375,0.4375,1.85546875,0.7734375
-0.0625,0.9375,0.015625,0.59765625
-0.25,1.5625,0.416015625,0.390625
6.375,-3.6875,1.09765625,0.59375
1.40625,0.9375,0.923828125,0.255859375
-0.5,3.0625,0.9306640625,0.48828125
1.25,-0.375,-0.2734375,0.49609375
3.0,1.5,1.384765625,0.08984375
1.0,1.25,0.3203125,0.390625
2.0,-1.3125,0.474609375,0.484375
2.4375,-0.9375,0.919921875,0.953125
0.5,0.3125,0.375,0.14453125
1.75,-1.3125,0.53125,0.34765625
-0.3125,1.3125,0.55078125,0.32421875
2.6875,-1.0625,1.275390625,0.6875
1.875,-0.1875,0.59375,0.31640625
0.5625,0.3125,0.380859375,0.70703125
2.9375,-1.6875,0.72265625,0.375
2.9375,-2.0,0.30859375,0.1953125
1.8125,1.3125,1.046875,0.296875
2.0,-0.5625,0.88671875,0.2421875
4.1875,-1.1875,1.82421875,1.046875
-0.625,1.8125,0.3046875,0.39453125
1.6875,0.1875,0.65234375,0.93359375
2.625,-1.6875,0.09765625,0.62109375
2.5,0.0,1.068359375,0.23828125
3.6875,-2.0625,1.123046875,-0.34375
1.875,-0.25,0.759765625,0.91015625
-1.75,3.5625,0.603515625,0.33203125
2.0625,0.4375,0.935546875,1.11328125
3.0625,-1.8125,0.16015625,0.28125
-0.75,1.75,0.294921875,0.296875
2.875,0.0625,0.7578125,0.78515625
1.4375,1.0,0.4580078125,1.7109375
-0.875,1.8125,0.71875,0.4609375
0.0625,1.8125,0.12890625,0.54296875
3.0,-0.625,0.9609375,0.80859375
1.6875,-0.6875,0.4765625,0.36328125
1.25,0.9375,0.791015625,0.6640625
2.4375,-1.125,0.619140625,0.7421875
0.5625,-0.75,-0.0078125,0.21484375
0.5,-0.3125,0.1328125,0.36328125
1.3125,-0.9375,0.521484375,0.3359375
7.5,-5.5625,1.125,0.81640625
0.6875,0.9375,0.21484375,0.71484375
0.9375,1.0,1.11328125,0.34375
-0.0625,0.3125,-0.03515625,0.2265625
-2.125,3.5,-0.2109375,0.70703125
-0.375,0.6875,0.646484375,-0.0546875
2.875,-0.75,1.015625,0.55859375
1.6875,-0.4375,0.1328125,0.34375
2.125,-0.125,1.427734375,0.734375
1.75,0.875,1.04296875,-0.39453125
-0.5625,-0.375,0.2109375,0.31640625
2.625,-2.1875,0.6875,0.3828125
-0.5625,2.5625,-0.3203125,0.61328125
1.875,1.0625,0.9296875,0.53125
-2.125,1.5625,0.45703125,0.484375
-0.5,2.5,0.6953125,0.57421875
1.25,-0.125,0.44921875,0.46484375
4.375,-3.3125,0.2109375,0.2890625
2.5,0.5625,0.765625,0.12890625
0.9375,0.0,0.6328125,0.6953125
2.125,-0.25,0.65234375,0.671875
1.5,0.0625,0.986328125,0.578125
3.8125,-1.0,1.310546875,0.46875
0.8125,1.3125,0.65625,0.94921875
1.125,0.0,0.611328125,0.1796875
1.4375,0.4375,1.515625,1.3046875
2.9375,-1.5,0.8203125,0.375
0.5625,0.3125,0.27734375,0.41796875
1.0,2.125,0.3203125,0.69140625
1.5,0.625,0.84765625,0.29296875
2.1875,0.375,0.78515625,0.8984375
2.8125,-0.1875,0.892578125,0.828125
-0.1875,1.75,0.91015625,0.921875
1.1875,-0.375,0.32421875,0.55078125
0.375,0.9375,0.447265625,0.578125
0.9375,-0.125,0.0859375,0.70703125
3.125,-0.375,1.1484375,0.525390625
4.4375,-0.375,1.5,0.474609375
1.875,-0.3125,1.08984375,0.18359375
1.0625,-0.25,0.33984375,0.24609375
2.4375,-0.6875,0.134765625,0.484375
1.0625,0.25,0.509765625,0.736328125
3.1875,-1.875,1.017578125,1.0
1.6875,0.0625,1.16015625,0.73046875
3.8125,-1.6875,0.576171875,0.947265625
1.6875,0.4375,0.02734375,0.45703125
-0.375,0.75,0.06640625,0.21875
4.0,-2.4375,0.21484375,0.544921875
0.0625,1.25,0.35546875,0.5859375
0.5,0.75,0.20703125,0.41015625
2.4375,-1.4375,0.74609375,1.24609375
3.5,-1.3125,1.083984375,0.09375
2.3125,0.1875,0.97265625,0.6953125
3.75,-0.6875,1.474609375,0.609375
2.625,-0.9375,0.58203125,0.5078125
2.625,-0.5625,1.19921875,0.203125
1.1875,-0.0625,1.572265625,0.337890625
0.5,-0.6875,0.908203125,0.30859375
0.8125,1.1875,0.5859375,0.7890625
2.1875,-0.625,0.80078125,0.62890625
1.375,-0.125,0.46875,0.95703125
0.25,1.6875,0.876953125,0.3828125
0.5,-1.25,0.40234375,0.49609375
-1.4375,2.75,0.9453125,0.3046875
1.0,0.0625,0.69140625,0.4453125
2.0,-1.375,0.796875,0.736328125
0.5,1.125,0.31640625,0.48828125
2.4375,-1.0625,0.625,0.5
1.6875,-0.25,0.349609375,0.203125
1.4375,-2.0,0.30859375,0.83984375
0.375,1.3125,0.4375,0.53125
2.4375,-1.125,0.63671875,0.50390625
0.75,1.5,0.525390625,0.515625
1.125,2.125,2.125,0.54296875
2.5625,-1.5625,0.31640625,0.1875
1.125,-0.125,0.546875,0.1328125
0.8125,0.5,0.767578125,0.7890625
1.625,0.0,0.689453125,0.71875
-1.0,4.0,1.072265625,0.55078125
2.75,0.0625,0.484375,0.9609375
2.5,0.0625,0.900390625,0.12890625
1.5,-0.0625,1.51953125,0.90625
1.25,0.1875,0.7890625,0.61328125
0.75,0.75,0.51953125,-0.1328125
2.5625,-1.9375,0.642578125,0.1953125
1.1875,1.9375,1.66796875,0.87890625
3.4375,-1.375,1.0625,0.01953125
-0.1875,2.375,0.6796875,0.51953125
0.5625,0.875,0.4921875,0.51171875
2.4375,0.5,0.94140625,1.0703125
0.1875,1.0,0.30859375,0.4921875
-0.375,2.0,0.634765625,0.28515625
1.0625,-0.6875,0.109375,0.33203125
3.5,-0.75,1.62109375,0.2421875
-0.5625,0.75,0.44140625,0.21875
2.625,-1.375,0.548828125,0.94140625
2.125,-0.75,0.373046875,0.23046875
0.9375,1.0625,0.533203125,0.697265625
0.0,1.6875,0.732421875,0.37890625
4.3125,-1.75,1.37109375,0.73828125
