pa,pp,ta,tp
the cousin surprises the daughter .,the daughter is surprised by the cousin .,a guy selected a hero .,a hero was selected by a guy .
the parent discovered the partner .,the partner was discovered by the parent .,a hero selects a husband .,a husband is selected by a hero .
a doctor discovers an employee .,an employee is discovered by a doctor .,the husband selected the kid .,the kid was selected by the husband .
a soldier joined a son .,a son was joined by a soldier .,the kid selects the king .,the king is selected by the kid .
the cousin destroys the daughter .,the daughter is destroyed by the cousin .,a king selected a lady .,a lady was selected by a king .
the student kissed the teacher .,the teacher was kissed by the student .,a lady selects a lawyer .,a lawyer is selected by a lady .
a friend embraces a girl .,a girl is embraced by a friend .,the lawyer selected the leader .,the leader was selected by the lawyer .
an adult forgot an attorney .,an attorney was forgotten by an adult .,the leader selects the man .,the man is selected by the leader .
the actress comforts the adult .,the adult is comforted by the actress .,a man selected a manager .,a manager was selected by a man .
the professor washed the reader .,the reader was washed by the professor .,a manager selects a mayor .,a mayor is selected by a manager .
a writer judges an actor .,an actor is judged by a writer .,the mayor selected the minister .,the minister was selected by the mayor .
a worker helped a writer .,a writer was helped by a worker .,the minister selects the mother .,the mother is selected by the minister .
the leader raises the man .,the man is raised by the leader .,a mother selected a nurse .,a nurse was selected by a mother .
the employee hurt the employer .,the employer was hurt by the employee .,a nurse selects a parent .,a parent is selected by a nurse .
a wife embraces a winner .,a winner is embraced by a wife .,the parent selected the partner .,the partner was selected by the parent .
a scientist washed a secretary .,a secretary was washed by a scientist .,the partner selects the physician .,the physician is selected by the partner .
the employer embraces the father .,the father is embraced by the employer .,a physician selected a pilot .,a pilot was selected by a physician .
the husband embraced the kid .,the kid was embraced by the husband .,a pilot selects a president .,a president is selected by a pilot .
a boy bothers a brother .,a brother is bothered by a boy .,the president selected the priest .,the priest was selected by the president .
a physician chased a pilot .,a pilot was chased by a physician .,the priest selects the prince .,the prince is selected by the priest .
the employer forgives the father .,the father is forgiven by the employer .,a prince selected a princess .,a princess was selected by a prince .
the mayor kissed the minister .,the minister was kissed by the mayor .,a princess selects a professor .,a professor is selected by a princess .
a boy forgives a brother .,a brother is forgiven by a boy .,the professor selected the reader .,the reader was selected by the professor .
a guy beat a hero .,a hero was beaten by a guy .,the reader selects the scientist .,the scientist is selected by the reader .
the minister comforts the mother .,the mother is comforted by the minister .,a scientist selected a secretary .,a secretary was selected by a scientist .
the mayor destroyed the minister .,the minister was destroyed by the mayor .,a secretary selects a sheriff .,a sheriff is selected by a secretary .
a boy understands a brother .,a brother is understood by a boy .,the sheriff selected the singer .,the singer was selected by the sheriff .
a father dragged a friend .,a friend was dragged by a father .,the singer selects the soldier .,the soldier is selected by the singer .
the priest asks the prince .,the prince is asked by the priest .,a soldier selected a son .,a son was selected by a soldier .
the sheriff helped the singer .,the singer was helped by the sheriff .,a son selects a student .,a student is selected by a son .
a manager raises a mayor .,a mayor is raised by a manager .,the student selected the teacher .,the teacher was selected by the student .
a candidate destroyed a captain .,a captain was destroyed by a candidate .,the teacher selects the uncle .,the uncle is selected by the teacher .
the actress beats the adult .,the adult is beaten by the actress .,an uncle selected a wife .,a wife was selected by an uncle .
the cop washed the cousin .,the cousin was washed by the cop .,a wife selects a winner .,a winner is selected by a wife .
a doctor helps an employee .,an employee is helped by a doctor .,the winner selected the woman .,the woman was selected by the winner .
an adult struck an attorney .,an attorney was struck by an adult .,the woman selects the worker .,the worker is selected by the woman .
the kid drags the king .,the king is dragged by the kid .,a worker selected a writer .,a writer was selected by a worker .
the lawyer caught the leader .,the leader was caught by the lawyer .,a writer selects an actor .,an actor is selected by a writer .
a pilot selects a president .,a president is selected by a pilot .,the actor washed the actress .,the actress was washed by the actor .
a bishop caught a boy .,a boy was caught by a bishop .,the actress washes the adult .,the adult is washed by the actress .
the partner selects the physician .,the physician is selected by the partner .,an adult washed an attorney .,an attorney was washed by an adult .
the actor selected the actress .,the actress was selected by the actor .,an attorney washes an aunt .,an aunt is washed by an attorney .
a hero follows a husband .,a husband is followed by a hero .,the aunt washed the author .,the author was washed by the aunt .
an adult grabbed an attorney .,an attorney was grabbed by an adult .,the author washes the bishop .,the bishop is washed by the author .
the buddy selects the candidate .,the candidate is selected by the buddy .,a bishop washed a boy .,a boy was washed by a bishop .
the aunt joined the author .,the author was joined by the aunt .,a boy washes a brother .,a brother is washed by a boy .
a captain understands a champion .,a champion is understood by a captain .,the brother washed the buddy .,the buddy was washed by the brother .
a daughter struck a doctor .,a doctor was struck by a daughter .,the buddy washes the candidate .,the candidate is washed by the buddy .
the singer understands the soldier .,the soldier is understood by the singer .,a candidate washed a captain .,a captain was washed by a candidate .
the sheriff grabbed the singer .,the singer was grabbed by the sheriff .,a captain washes a champion .,a champion is washed by a captain .
a lady kills a lawyer .,a lawyer is killed by a lady .,the champion washed the chief .,the chief was washed by the champion .
a worker hurried a writer .,a writer was hurried by a worker .,the chief washes the child .,the child is washed by the chief .
the teacher grabs the uncle .,the uncle is grabbed by the teacher .,a child washed a colonel .,a colonel was washed by a child .
the professor destroyed the reader .,the reader was destroyed by the professor .,a colonel washes a cop .,a cop is washed by a colonel .
a manager strikes a mayor .,a mayor is struck by a manager .,the cop washed the cousin .,the cousin was washed by the cop .
a man followed a manager .,a manager was followed by a man .,the cousin washes the daughter .,the daughter is washed by the cousin .
the leader forgets the man .,the man is forgotten by the leader .,a daughter washed a doctor .,a doctor was washed by a daughter .
the girl protected the guest .,the guest was protected by the girl .,a doctor washes an employee .,an employee is washed by a doctor .
a son helps a student .,a student is helped by a son .,the employee washed the employer .,the employer was washed by the employee .
a prince discovered a princess .,a princess was discovered by a prince .,the employer washes the father .,the father is washed by the employer .
the chief discovers the child .,the child is discovered by the chief .,a father washed a friend .,a friend was washed by a father .
the employee forgot the employer .,the employer was forgotten by the employee .,a friend washes a girl .,a girl is washed by a friend .
a hero punches a husband .,a husband is punched by a hero .,the girl washed the guest .,the guest was washed by the girl .
a worker dragged a writer .,a writer was dragged by a worker .,the guest washes the guy .,the guy is washed by the guest .
the actress destroys the adult .,the adult is destroyed by the actress .,a guy washed a hero .,a hero was washed by a guy .
the student comforted the teacher .,the teacher was comforted by the student .,a hero washes a husband .,a husband is washed by a hero .
an attorney surprises an aunt .,an aunt is surprised by an attorney .,the husband washed the kid .,the kid was washed by the husband .
a soldier hurried a son .,a son was hurried by a soldier .,the kid washes the king .,the king is washed by the kid .
the singer joins the soldier .,the soldier is joined by the singer .,a king washed a lady .,a lady was washed by a king .
the champion surprised the chief .,the chief was surprised by the champion .,a lady washes a lawyer .,a lawyer is washed by a lady .
a boy helps a brother .,a brother is helped by a boy .,the lawyer washed the leader .,the leader was washed by the lawyer .
a scientist joined a secretary .,a secretary was joined by a scientist .,the leader washes the man .,the man is washed by the leader .
the author embraces the bishop .,the bishop is embraced by the author .,a man washed a manager .,a manager was washed by a man .
the sheriff described the singer .,the singer was described by the sheriff .,a manager washes a mayor .,a mayor is washed by a manager .
a nurse hurts a parent .,a parent is hurt by a nurse .,the mayor washed the minister .,the minister was washed by the mayor .
a soldier grabbed a son .,a son was grabbed by a soldier .,the minister washes the mother .,the mother is washed by the minister .
the author teaches the bishop .,the bishop is taught by the author .,a mother washed a nurse .,a nurse was washed by a mother .
the winner forgave the woman .,the woman was forgiven by the winner .,a nurse washes a parent .,a parent is washed by a nurse .
a hero joins a husband .,a husband is joined by a hero .,the parent washed the partner .,the partner was washed by the parent .
an uncle comforted a wife .,a wife was comforted by an uncle .,the partner washes the physician .,the physician is washed by the partner .
the kid describes the king .,the king is described by the kid .,a physician washed a pilot .,a pilot was washed by a physician .
the girl selected the guest .,the guest was selected by the girl .,a pilot washes a president .,a president is washed by a pilot .
a captain drags a champion .,a champion is dragged by a captain .,the president washed the priest .,the priest was washed by the president .
a guy described a hero .,a hero was described by a guy .,the priest washes the prince .,the prince is washed by the priest .
the actress surprises the adult .,the adult is surprised by the actress .,a prince washed a princess .,a princess was washed by a prince .
the husband hurt the kid .,the kid was hurt by the husband .,a princess washes a professor .,a professor is washed by a princess .
a captain chases a champion .,a champion is chased by a captain .,the professor washed the reader .,the reader was washed by the professor .
an adult killed an attorney .,an attorney was killed by an adult .,the reader washes the scientist .,the scientist is washed by the reader .
the guest carries the guy .,the guy is carried by the guest .,a scientist washed a secretary .,a secretary was washed by a scientist .
the lawyer understood the leader .,the leader was understood by the lawyer .,a secretary washes a sheriff .,a sheriff is washed by a secretary .
a manager follows a mayor .,a mayor is followed by a manager .,the sheriff washed the singer .,the singer was washed by the sheriff .
an adult dragged an attorney .,an attorney was dragged by an adult .,the singer washes the soldier .,the soldier is washed by the singer .
the author punches the bishop .,the bishop is punched by the author .,a soldier washed a son .,a son was washed by a soldier .
the employee comforted the employer .,the employer was comforted by the employee .,a son washes a student .,a student is washed by a son .
an attorney selects an aunt .,an aunt is selected by an attorney .,the student washed the teacher .,the teacher was washed by the student .
a bishop hurried a boy .,a boy was hurried by a bishop .,the teacher washes the uncle .,the uncle is washed by the teacher .
the partner chases the physician .,the physician is chased by the partner .,an uncle washed a wife .,a wife was washed by an uncle .
the lawyer punched the leader .,the leader was punched by the lawyer .,a wife washes a winner .,a winner is washed by a wife .
a doctor raises an employee .,an employee is raised by a doctor .,the winner washed the woman .,the woman was washed by the winner .
a guy hurt a hero .,a hero was hurt by a guy .,the woman washes the worker .,the worker is washed by the woman .
the cousin teaches the daughter .,the daughter is taught by the cousin .,a worker washed a writer .,a writer was washed by a worker .
the student forgave the teacher .,the teacher was forgiven by the student .,a writer washes an actor .,an actor is washed by a writer .
a wife raises a winner .,a winner is raised by a wife .,the actor beat the actress .,the actress was beaten by the actor .
a man comforted a manager .,a manager was comforted by a man .,the actress beats the adult .,the adult is beaten by the actress .
the cousin carries the daughter .,the daughter is carried by the cousin .,an adult beat an attorney .,an attorney was beaten by an adult .
the sheriff followed the singer .,the singer was followed by the sheriff .,an attorney beats an aunt .,an aunt is beaten by an attorney .
a friend washes a girl .,a girl is washed by a friend .,the aunt beat the author .,the author was beaten by the aunt .
a daughter discovered a doctor .,a doctor was discovered by a daughter .,the author beats the bishop .,the bishop is beaten by the author .
the woman embraces the worker .,the worker is embraced by the woman .,a bishop beat a boy .,a boy was beaten by a bishop .
the sheriff kissed the singer .,the singer was kissed by the sheriff .,a boy beats a brother .,a brother is beaten by a boy .
a captain discovers a champion .,a champion is discovered by a captain .,the brother beat the buddy .,the buddy was beaten by the brother .
a man punched a manager .,a manager was punched by a man .,the buddy beats the candidate .,the candidate is beaten by the buddy .
the priest chases the prince .,the prince is chased by the priest .,a candidate beat a captain .,a captain was beaten by a candidate .
the girl caught the guest .,the guest was caught by the girl .,a captain beats a champion .,a champion is beaten by a captain .
a secretary raises a sheriff .,a sheriff is raised by a secretary .,the champion beat the chief .,the chief was beaten by the champion .
a physician understood a pilot .,a pilot was understood by a physician .,the chief beats the child .,the child is beaten by the chief .
the guest bothers the guy .,the guy is bothered by the guest .,a child beat a colonel .,a colonel was beaten by a child .
the husband raised the kid .,the kid was raised by the husband .,a colonel beats a cop .,a cop is beaten by a colonel .
a writer chases an actor .,an actor is chased by a writer .,the cop beat the cousin .,the cousin was beaten by the cop .
a bishop helped a boy .,a boy was helped by a bishop .,the cousin beats the daughter .,the daughter is beaten by the cousin .
the teacher teaches the uncle .,the uncle is taught by the teacher .,a daughter beat a doctor .,a doctor was beaten by a daughter .
the husband grabbed the kid .,the kid was grabbed by the husband .,a doctor beats an employee .,an employee is beaten by a doctor .
a colonel embraces a cop .,a cop is embraced by a colonel .,the employee beat the employer .,the employer was beaten by the employee .
a scientist judged a secretary .,a secretary was judged by a scientist .,the employer beats the father .,the father is beaten by the employer .
the kid forgives the king .,the king is forgiven by the kid .,a father beat a friend .,a friend was beaten by a father .
the aunt chased the author .,the author was chased by the aunt .,a friend beats a girl .,a girl is beaten by a friend .
a writer helps an actor .,an actor is helped by a writer .,the girl beat the guest .,the guest was beaten by the girl .
a candidate forgot a captain .,a captain was forgotten by a candidate .,the guest beats the guy .,the guy is beaten by the guest .
the teacher hurries the uncle .,the uncle is hurried by the teacher .,a guy beat a hero .,a hero was beaten by a guy .
the brother kissed the buddy .,the buddy was kissed by the brother .,a hero beats a husband .,a husband is beaten by a hero .
a writer follows an actor .,an actor is followed by a writer .,the husband beat the kid .,the kid was beaten by the husband .
a candidate followed a captain .,a captain was followed by a candidate .,the kid beats the king .,the king is beaten by the kid .
the minister selects the mother .,the mother is selected by the minister .,a king beat a lady .,a lady was beaten by a king .
the aunt helped the author .,the author was helped by the aunt .,a lady beats a lawyer .,a lawyer is beaten by a lady .
a nurse protects a parent .,a parent is protected by a nurse .,the lawyer beat the leader .,the leader was beaten by the lawyer .
a physician discovered a pilot .,a pilot was discovered by a physician .,the leader beats the man .,the man is beaten by the leader .
the author carries the bishop .,the bishop is carried by the author .,a man beat a manager .,a manager was beaten by a man .
the parent kissed the partner .,the partner was kissed by the parent .,a manager beats a mayor .,a mayor is beaten by a manager .
a son destroys a student .,a student is destroyed by a son .,the mayor beat the minister .,the minister was beaten by the mayor .
a bishop described a boy .,a boy was described by a bishop .,the minister beats the mother .,the mother is beaten by the minister .
the singer surprises the soldier .,the soldier is surprised by the singer .,a mother beat a nurse .,a nurse was beaten by a mother .
the professor forgot the reader .,the reader was forgotten by the professor .,a nurse beats a parent .,a parent is beaten by a nurse .
a manager destroys a mayor .,a mayor is destroyed by a manager .,the parent beat the partner .,the partner was beaten by the parent .
a mother taught a nurse .,a nurse was taught by a mother .,the partner beats the physician .,the physician is beaten by the partner .
the singer describes the soldier .,the soldier is described by the singer .,a physician beat a pilot .,a pilot was beaten by a physician .
the brother dragged the buddy .,the buddy was dragged by the brother .,a pilot beats a president .,a president is beaten by a pilot .
a captain protects a champion .,a champion is protected by a captain .,the president beat the priest .,the priest was beaten by the president .
a soldier forgave a son .,a son was forgiven by a soldier .,the priest beats the prince .,the prince is beaten by the priest .
the buddy surprises the candidate .,the candidate is surprised by the buddy .,a prince beat a princess .,a princess was beaten by a prince .
the mayor comforted the minister .,the minister was comforted by the mayor .,a princess beats a professor .,a professor is beaten by a princess .
a wife comforts a winner .,a winner is comforted by a wife .,the professor beat the reader .,the reader was beaten by the professor .
a prince punched a princess .,a princess was punched by a prince .,the reader beats the scientist .,the scientist is beaten by the reader .
the priest comforts the prince .,the prince is comforted by the priest .,a scientist beat a secretary .,a secretary was beaten by a scientist .
the brother hurried the buddy .,the buddy was hurried by the brother .,a secretary beats a sheriff .,a sheriff is beaten by a secretary .
a manager judges a mayor .,a mayor is judged by a manager .,the sheriff beat the singer .,the singer was beaten by the sheriff .
an uncle followed a wife .,a wife was followed by an uncle .,the singer beats the soldier .,the soldier is beaten by the singer .
the woman protects the worker .,the worker is protected by the woman .,a soldier beat a son .,a son was beaten by a soldier .
the employee carried the employer .,the employer was carried by the employee .,a son beats a student .,a student is beaten by a son .
a secretary selects a sheriff .,a sheriff is selected by a secretary .,the student beat the teacher .,the teacher was beaten by the student .
a soldier kissed a son .,a son was kissed by a soldier .,the teacher beats the uncle .,the uncle is beaten by the teacher .
the actress washes the adult .,the adult is washed by the actress .,an uncle beat a wife .,a wife was beaten by an uncle .
the mayor punched the minister .,the minister was punched by the mayor .,a wife beats a winner .,a winner is beaten by a wife .
a writer raises an actor .,an actor is raised by a writer .,the winner beat the woman .,the woman was beaten by the winner .
a child comforted a colonel .,a colonel was comforted by a child .,the woman beats the worker .,the worker is beaten by the woman .
the actress carries the adult .,the adult is carried by the actress .,a worker beat a writer .,a writer was beaten by a worker .
the winner caught the woman .,the woman was caught by the winner .,a writer beats an actor .,an actor is beaten by a writer .
a princess hurts a professor .,a professor is hurt by a princess .,the actor comforted the actress .,the actress was comforted by the actor .
a daughter beat a doctor .,a doctor was beaten by a daughter .,the actress comforts the adult .,the adult is comforted by the actress .
the guest strikes the guy .,the guy is struck by the guest .,an adult comforted an attorney .,an attorney was comforted by an adult .
the brother killed the buddy .,the buddy was killed by the brother .,an attorney comforts an aunt .,an aunt is comforted by an attorney .
a captain kills a champion .,a champion is killed by a captain .,the aunt comforted the author .,the author was comforted by the aunt .
a prince struck a princess .,a princess was struck by a prince .,the author comforts the bishop .,the bishop is comforted by the author .
the minister strikes the mother .,the mother is struck by the minister .,a bishop comforted a boy .,a boy was comforted by a bishop .
the actor caught the actress .,the actress was caught by the actor .,a boy comforts a brother .,a brother is comforted by a boy .
a pilot hurts a president .,a president is hurt by a pilot .,the brother comforted the buddy .,the buddy was comforted by the brother .
a guy understood a hero .,a hero was understood by a guy .,the buddy comforts the candidate .,the candidate is comforted by the buddy .
the actress understands the adult .,the adult is understood by the actress .,a candidate comforted a captain .,a captain was comforted by a candidate .
the aunt beat the author .,the author was beaten by the aunt .,a captain comforts a champion .,a champion is comforted by a captain .
a princess beats a professor .,a professor is beaten by a princess .,the champion comforted the chief .,the chief was comforted by the champion .
a worker selected a writer .,a writer was selected by a worker .,the chief comforts the child .,the child is comforted by the chief .
the partner discovers the physician .,the physician is discovered by the partner .,a child comforted a colonel .,a colonel was comforted by a child .
the husband selected the kid .,the kid was selected by the husband .,a colonel comforts a cop .,a cop is comforted by a colonel .
a princess judges a professor .,a professor is judged by a princess .,the cop comforted the cousin .,the cousin was comforted by the cop .
a worker killed a writer .,a writer was killed by a worker .,the cousin comforts the daughter .,the daughter is comforted by the cousin .
the teacher beats the uncle .,the uncle is beaten by the teacher .,a daughter comforted a doctor .,a doctor was comforted by a daughter .
the actor followed the actress .,the actress was followed by the actor .,a doctor comforts an employee .,an employee is comforted by a doctor .
a lady drags a lawyer .,a lawyer is dragged by a lady .,the employee comforted the employer .,the employer was comforted by the employee .
a king asked a lady .,a lady was asked by a king .,the employer comforts the father .,the father is comforted by the employer .
the chief embraces the child .,the child is embraced by the chief .,a father comforted a friend .,a friend was comforted by a father .
the lawyer forgave the leader .,the leader was forgiven by the lawyer .,a friend comforts a girl .,a girl is comforted by a friend .
a wife strikes a winner .,a winner is struck by a wife .,the girl comforted the guest .,the guest was comforted by the girl .
a daughter killed a doctor .,a doctor was killed by a daughter .,the guest comforts the guy .,the guy is comforted by the guest .
the kid carries the king .,the king is carried by the kid .,a guy comforted a hero .,a hero was comforted by a guy .
the employee grabbed the employer .,the employer was grabbed by the employee .,a hero comforts a husband .,a husband is comforted by a hero .
a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,the husband comforted the kid .,the kid was comforted by the husband .
a guy forgave a hero .,a hero was forgiven by a guy .,the kid comforts the king .,the king is comforted by the kid .
the reader washes the scientist .,the scientist is washed by the reader .,a king comforted a lady .,a lady was comforted by a king .
the champion dragged the chief .,the chief was dragged by the champion .,a lady comforts a lawyer .,a lawyer is comforted by a lady .
a son washes a student .,a student is washed by a son .,the lawyer comforted the leader .,the leader was comforted by the lawyer .
a mother forgave a nurse .,a nurse was forgiven by a mother .,the leader comforts the man .,the man is comforted by the leader .
the cousin protects the daughter .,the daughter is protected by the cousin .,a man comforted a manager .,a manager was comforted by a man .
the professor carried the reader .,the reader was carried by the professor .,a manager comforts a mayor .,a mayor is comforted by a manager .
a lady strikes a lawyer .,a lawyer is struck by a lady .,the mayor comforted the minister .,the minister was comforted by the mayor .
a scientist followed a secretary .,a secretary was followed by a scientist .,the minister comforts the mother .,the mother is comforted by the minister .
the buddy forgives the candidate .,the candidate is forgiven by the buddy .,a mother comforted a nurse .,a nurse was comforted by a mother .
the girl forgave the guest .,the guest was forgiven by the girl .,a nurse comforts a parent .,a parent is comforted by a nurse .
a pilot drags a president .,a president is dragged by a pilot .,the parent comforted the partner .,the partner was comforted by the parent .
a prince hurried a princess .,a princess was hurried by a prince .,the partner comforts the physician .,the physician is comforted by the partner .
the chief forgives the child .,the child is forgiven by the chief .,a physician comforted a pilot .,a pilot was comforted by a physician .
the aunt raised the author .,the author was raised by the aunt .,a pilot comforts a president .,a president is comforted by a pilot .
a princess catches a professor .,a professor is caught by a princess .,the president comforted the priest .,the priest was comforted by the president .
an adult carried an attorney .,an attorney was carried by an adult .,the priest comforts the prince .,the prince is comforted by the priest .
the chief follows the child .,the child is followed by the chief .,a prince comforted a princess .,a princess was comforted by a prince .
the champion protected the chief .,the chief was protected by the champion .,a princess comforts a professor .,a professor is comforted by a princess .
an attorney washes an aunt .,an aunt is washed by an attorney .,the professor comforted the reader .,the reader was comforted by the professor .
an uncle bothered a wife .,a wife was bothered by an uncle .,the reader comforts the scientist .,the scientist is comforted by the reader .
the priest joins the prince .,the prince is joined by the priest .,a scientist comforted a secretary .,a secretary was comforted by a scientist .
the professor selected the reader .,the reader was selected by the professor .,a secretary comforts a sheriff .,a sheriff is comforted by a secretary .
a princess washes a professor .,a professor is washed by a princess .,the sheriff comforted the singer .,the singer was comforted by the sheriff .
a scientist caught a secretary .,a secretary was caught by a scientist .,the singer comforts the soldier .,the soldier is comforted by the singer .
the woman judges the worker .,the worker is judged by the woman .,a soldier comforted a son .,a son was comforted by a soldier .
the actor forgave the actress .,the actress was forgiven by the actor .,a son comforts a student .,a student is comforted by a son .
a writer catches an actor .,an actor is caught by a writer .,the student comforted the teacher .,the teacher was comforted by the student .
a soldier selected a son .,a son was selected by a soldier .,the teacher comforts the uncle .,the uncle is comforted by the teacher .
the singer strikes the soldier .,the soldier is struck by the singer .,an uncle comforted a wife .,a wife was comforted by an uncle .
the student destroyed the teacher .,the teacher was destroyed by the student .,a wife comforts a winner .,a winner is comforted by a wife .
a nurse grabs a parent .,a parent is grabbed by a nurse .,the winner comforted the woman .,the woman was comforted by the winner .
a soldier destroyed a son .,a son was destroyed by a soldier .,the woman comforts the worker .,the worker is comforted by the woman .
the priest strikes the prince .,the prince is struck by the priest .,a worker comforted a writer .,a writer was comforted by a worker .
the mayor protected the minister .,the minister was protected by the mayor .,a writer comforts an actor .,an actor is comforted by a writer .
a princess comforts a professor .,a professor is comforted by a princess .,the actor embraced the actress .,the actress was embraced by the actor .
a prince helped a princess .,a princess was helped by a prince .,the actress embraces the adult .,the adult is embraced by the actress .
the partner comforts the physician .,the physician is comforted by the partner .,an adult embraced an attorney .,an attorney was embraced by an adult .
the husband comforted the kid .,the kid was comforted by the husband .,an attorney embraces an aunt .,an aunt is embraced by an attorney .
a secretary helps a sheriff .,a sheriff is helped by a secretary .,the aunt embraced the author .,the author was embraced by the aunt .
a father followed a friend .,a friend was followed by a father .,the author embraces the bishop .,the bishop is embraced by the author .
the teacher comforts the uncle .,the uncle is comforted by the teacher .,a bishop embraced a boy .,a boy was embraced by a bishop .
the actor comforted the actress .,the actress was comforted by the actor .,a boy embraces a brother .,a brother is embraced by a boy .
a pilot carries a president .,a president is carried by a pilot .,the brother embraced the buddy .,the buddy was embraced by the brother .
a mother comforted a nurse .,a nurse was comforted by a mother .,the buddy embraces the candidate .,the candidate is embraced by the buddy .
the minister joins the mother .,the mother is joined by the minister .,a candidate embraced a captain .,a captain was embraced by a candidate .
the actor struck the actress .,the actress was struck by the actor .,a captain embraces a champion .,a champion is embraced by a captain .
a doctor comforts an employee .,an employee is comforted by a doctor .,the champion embraced the chief .,the chief was embraced by the champion .
a father forgave a friend .,a friend was forgiven by a father .,the chief embraces the child .,the child is embraced by the chief .
the priest punches the prince .,the prince is punched by the priest .,a child embraced a colonel .,a colonel was embraced by a child .
the employee forgave the employer .,the employer was forgiven by the employee .,a colonel embraces a cop .,a cop is embraced by a colonel .
a princess grabs a professor .,a professor is grabbed by a princess .,the cop embraced the cousin .,the cousin was embraced by the cop .
an adult comforted an attorney .,an attorney was comforted by an adult .,the cousin embraces the daughter .,the daughter is embraced by the cousin .
the leader drags the man .,the man is dragged by the leader .,a daughter embraced a doctor .,a doctor was embraced by a daughter .
the winner understood the woman .,the woman was understood by the winner .,a doctor embraces an employee .,an employee is embraced by a doctor .
a boy strikes a brother .,a brother is struck by a boy .,the employee embraced the employer .,the employer was embraced by the employee .
a physician surprised a pilot .,a pilot was surprised by a physician .,the employer embraces the father .,the father is embraced by the employer .
the reader hurts the scientist .,the scientist is hurt by the reader .,a father embraced a friend .,a friend was embraced by a father .
the president washed the priest .,the priest was washed by the president .,a friend embraces a girl .,a girl is embraced by a friend .
a manager understands a mayor .,a mayor is understood by a manager .,the girl embraced the guest .,the guest was embraced by the girl .
a mother destroyed a nurse .,a nurse was destroyed by a mother .,the guest embraces the guy .,the guy is embraced by the guest .
the employer punches the father .,the father is punched by the employer .,a guy embraced a hero .,a hero was embraced by a guy .
the brother comforted the buddy .,the buddy was comforted by the brother .,a hero embraces a husband .,a husband is embraced by a hero .
a son carries a student .,a student is carried by a son .,the husband embraced the kid .,the kid was embraced by the husband .
a father washed a friend .,a friend was washed by a father .,the kid embraces the king .,the king is embraced by the kid .
the actress follows the adult .,the adult is followed by the actress .,a king embraced a lady .,a lady was embraced by a king .
the brother beat the buddy .,the buddy was beaten by the brother .,a lady embraces a lawyer .,a lawyer is embraced by a lady .
a friend destroys a girl .,a girl is destroyed by a friend .,the lawyer embraced the leader .,the leader was embraced by the lawyer .
a daughter understood a doctor .,a doctor was understood by a daughter .,the leader embraces the man .,the man is embraced by the leader .
the buddy describes the candidate .,the candidate is described by the buddy .,a man embraced a manager .,a manager was embraced by a man .
the girl bothered the guest .,the guest was bothered by the girl .,a manager embraces a mayor .,a mayor is embraced by a manager .
a wife judges a winner .,a winner is judged by a wife .,the mayor embraced the minister .,the minister was embraced by the mayor .
a scientist hurried a secretary .,a secretary was hurried by a scientist .,the minister embraces the mother .,the mother is embraced by the minister .
the guest selects the guy .,the guy is selected by the guest .,a mother embraced a nurse .,a nurse was embraced by a mother .
the professor chased the reader .,the reader was chased by the professor .,a nurse embraces a parent .,a parent is embraced by a nurse .
a captain joins a champion .,a champion is joined by a captain .,the parent embraced the partner .,the partner was embraced by the parent .
a mother followed a nurse .,a nurse was followed by a mother .,the partner embraces the physician .,the physician is embraced by the partner .
the employer destroys the father .,the father is destroyed by the employer .,a physician embraced a pilot .,a pilot was embraced by a physician .
the winner hurried the woman .,the woman was hurried by the winner .,a pilot embraces a president .,a president is embraced by a pilot .
a colonel kills a cop .,a cop is killed by a colonel .,the president embraced the priest .,the priest was embraced by the president .
a candidate comforted a captain .,a captain was comforted by a candidate .,the priest embraces the prince .,the prince is embraced by the priest .
the teacher forgets the uncle .,the uncle is forgotten by the teacher .,a prince embraced a princess .,a princess was embraced by a prince .
the champion judged the chief .,the chief was judged by the champion .,a princess embraces a professor .,a professor is embraced by a princess .
a captain hurts a champion .,a champion is hurt by a captain .,the professor embraced the reader .,the reader was embraced by the professor .
a soldier judged a son .,a son was judged by a soldier .,the reader embraces the scientist .,the scientist is embraced by the reader .
the singer follows the soldier .,the soldier is followed by the singer .,a scientist embraced a secretary .,a secretary was embraced by a scientist .
the student dragged the teacher .,the teacher was dragged by the student .,a secretary embraces a sheriff .,a sheriff is embraced by a secretary .
a nurse chases a parent .,a parent is chased by a nurse .,the sheriff embraced the singer .,the singer was embraced by the sheriff .
a mother struck a nurse .,a nurse was struck by a mother .,the singer embraces the soldier .,the soldier is embraced by the singer .
the buddy comforts the candidate .,the candidate is comforted by the buddy .,a soldier embraced a son .,a son was embraced by a soldier .
the president punched the priest .,the priest was punched by the president .,a son embraces a student .,a student is embraced by a son .
a doctor washes an employee .,an employee is washed by a doctor .,the student embraced the teacher .,the teacher was embraced by the student .
a worker struck a writer .,a writer was struck by a worker .,the teacher embraces the uncle .,the uncle is embraced by the teacher .
the author judges the bishop .,the bishop is judged by the author .,an uncle embraced a wife .,a wife was embraced by an uncle .
the brother taught the buddy .,the buddy was taught by the brother .,a wife embraces a winner .,a winner is embraced by a wife .
a doctor drags an employee .,an employee is dragged by a doctor .,the winner embraced the woman .,the woman was embraced by the winner .
a father beat a friend .,a friend was beaten by a father .,the woman embraces the worker .,the worker is embraced by the woman .
